date,순금1돈가격
2023-05-29,30.09749
2023-05-30,37.3259
2023-05-31,37.52089
2023-06-01,38.41225
2023-06-02,32.81337
2023-06-03,31.25348
2023-06-04,26.30919
2023-06-05,36.03064
2023-06-06,31.46239
2023-06-07,38.32869
2023-06-08,36.85236
2023-06-09,38.42618
2023-06-10,43.50974
2023-06-11,45.8635
2023-06-12,46.68523
2023-06-13,43.57938
2023-06-14,48.21727
2023-06-15,44.98607
2023-06-16,43.42618
2023-06-17,40.25069
2023-06-18,37.85515
2023-06-19,41.65738
2023-06-20,39.45682
2023-06-21,36.90807
2023-06-22,38.09192
2023-06-23,38.64902
2023-06-24,35.75208
2023-06-25,31.62952
2023-06-26,38.41225
2023-06-27,37.81337
2023-06-28,36.39275
2023-06-29,34.56824
2023-06-30,33.37047
2023-07-01,35.09749
2023-07-02,29.0947
2023-07-03,36.29526
2023-07-04,34.35933
2023-07-05,33.56545
2023-07-06,33.76044
2023-07-07,30.98885
2023-07-08,30.84958
2023-07-09,27.1727
2023-07-10,33.3844
2023-07-11,31.22562
2023-07-12,32.33983
2023-07-13,32.42339
2023-07-14,31.39275
2023-07-15,29.95821
2023-07-16,25.38997
2023-07-17,31.43454
2023-07-18,32.70194
2023-07-19,31.00278
2023-07-20,32.28412
2023-07-21,30.8635
2023-07-22,29.28969
2023-07-23,26.58774
2023-07-24,33.57938
2023-07-25,32.53481
2023-07-26,29.35933
2023-07-27,30.27855
2023-07-28,29.70752
2023-07-29,28.91364
2023-07-30,23.20334
2023-07-31,29.27576
2023-08-01,31.96378
2023-08-02,29.0947
2023-08-03,31.46239
2023-08-04,29.52646
2023-08-05,30.34818
2023-08-06,26.08635
2023-08-07,33.76044
2023-08-08,32.45125
2023-08-09,33.39832
2023-08-10,34.37325
2023-08-11,32.883
2023-08-12,29.41504
2023-08-13,28.11977
2023-08-14,32.11699
2023-08-15,31.69916
2023-08-16,35.98885
2023-08-17,32.66016
2023-08-18,31.40668
2023-08-19,30.5571
2023-08-20,27.24233
2023-08-21,30.84958
2023-08-22,32.40947
2023-08-23,32.10306
2023-08-24,32.27019
2023-08-25,29.7493
2023-08-26,26.04456
2023-08-27,27.4791
2023-08-28,29.94428
2023-08-29,30.62674
2023-08-30,30.25069
2023-08-31,32.0752
2023-09-01,31.7688
2023-09-02,30.12534
2023-09-03,30.02785
2023-09-04,34.06685
2023-09-05,37.20055
2023-09-06,32.56267
2023-09-07,33.24512
2023-09-08,31.78272
2023-09-09,30.23676
2023-09-10,28.80222
2023-09-11,35.12534
2023-09-12,31.68523
2023-09-13,31.19777
2023-09-14,29.54038
2023-09-15,28.91364
2023-09-16,26.46239
2023-09-17,24.12256
2023-09-18,29.87465
2023-09-19,28.92757
2023-09-20,27.29805
2023-09-21,28.6908
2023-09-22,27.50696
2023-09-23,24.03899
2023-09-24,22.95264
2023-09-25,30.65459
2023-09-26,28.88579
2023-09-27,26.82451
2023-09-28,25.84958
2023-09-29,26.00278
2023-09-30,30.65459
2023-10-01,29.26183
2023-10-02,27.7298
2023-10-03,38.67688
2023-10-04,37.45125
2023-10-05,36.72701
2023-10-06,33.45403
2023-10-07,27.04735
2023-10-08,22.31197
2023-10-09,29.1922
2023-10-10,35.61281
2023-10-11,36.33704
2023-10-12,34.41504
2023-10-13,33.32869
2023-10-14,29.84679
2023-10-15,25.66852
2023-10-16,34.65181
2023-10-17,34.79108
2023-10-18,34.47075
2023-10-19,43.5376
2023-10-20,40.32033
2023-10-21,30.94707
2023-10-22,27.3259
2023-10-23,37.91086
2023-10-24,33.16155
2023-10-25,33.81615
2023-10-26,33.92757
2023-10-27,34.54038
2023-10-28,27.99442
2023-10-29,29.44289
2023-10-30,46.04456
2023-10-31,60.87743
2023-11-01,56.29526
2023-11-02,47.06128
2023-11-03,41.33704
2023-11-04,36.03064
2023-11-05,31.82451
2023-11-06,40.90529
2023-11-07,38.25905
2023-11-08,39.30362
2023-11-09,36.33704
2023-11-10,33.14763
2023-11-11,30.58495
2023-11-12,26.7688
2023-11-13,37.39554
2023-11-14,33.6908
2023-11-15,33.85793
2023-11-16,33.77437
2023-11-17,33.77437
2023-11-18,38.2869
2023-11-19,36.3649
2023-11-20,40.18105
2023-11-21,39.20612
2023-11-22,34.3454
2023-11-23,38.45403
2023-11-24,35.20891
2023-11-25,32.33983
2023-11-26,28.42618
2023-11-27,37.28412
2023-11-28,43.32869
2023-11-29,42.64623
2023-11-30,43.41225
2023-12-01,39.58217
2023-12-02,34.12256
2023-12-03,43.21727
2023-12-04,62.85515
2023-12-05,60.23676
2023-12-06,49.73537
2023-12-07,45.38997
2023-12-08,43.27298
2023-12-09,44.47075
2023-12-10,39.7493
2023-12-11,47.883
2023-12-12,44.24791
2023-12-13,41.22562
2023-12-14,40.38997
2023-12-15,44.06685
2023-12-16,35.19498
2023-12-17,33.67688
2023-12-18,40.84958
2023-12-19,37.92479
2023-12-20,36.08635
2023-12-21,34.55431
2023-12-22,35.43175
2023-12-23,31.07242
2023-12-24,30.33426
2023-12-25,34.20612
2023-12-26,41.10027
2023-12-27,41.922
2023-12-28,43.1337
2023-12-29,44.12256
2023-12-30,40.37604
2023-12-31,35.75208
2024-01-01,53.83008
2024-01-02,44.77715
2024-01-03,43.56545
2024-01-04,46.47632
2024-01-05,46.14206
2024-01-06,48.87186
2024-01-07,36.65738
2024-01-08,40.5571
2024-01-09,39.15041
2024-01-10,40.36211
2024-01-11,39.33147
2024-01-12,38.89972
2024-01-13,35.76601
2024-01-14,32.7298
2024-01-15,41.81058
2024-01-16,42.75766
2024-01-17,40.961
2024-01-18,42.59052
2024-01-19,38.80222
2024-01-20,33.63509
2024-01-21,35.94707
2024-01-22,45.82172
2024-01-23,38.41225
2024-01-24,37.54874
2024-01-25,34.5961
2024-01-26,35.98885
2024-01-27,35.05571
2024-01-28,35.23676
2024-01-29,37.25626
2024-01-30,35.58495
2024-01-31,36.37883
2024-02-01,37.99442
2024-02-02,35.37604
2024-02-03,30.961
2024-02-04,31.3649
2024-02-05,35.43175
2024-02-06,33.34261
2024-02-07,33.37047
2024-02-08,28.42618
2024-02-09,27.29805
2024-02-10,33.32869
2024-02-11,32.54874
2024-02-12,33.99721
2024-02-13,39.72144
2024-02-14,45.01392
2024-02-15,36.33704
2024-02-16,36.00278
2024-02-17,31.86629
2024-02-18,32.14484
2024-02-19,39.87465
2024-02-20,35.41782
2024-02-21,36.57381
2024-02-22,33.92757
2024-02-23,32.82729
2024-02-24,37.84122
2024-02-25,31.28133
2024-02-26,35.84958
2024-02-27,34.67966
2024-02-28,33.18941
2024-02-29,34.88857
2024-03-01,33.60724
2024-03-02,31.53203
2024-03-03,33.21727
2024-03-04,42.49303
2024-03-05,79.76323
2024-03-06,74.1922
2024-03-07,63.44011
2024-03-08,63.63509
2024-03-09,63.17548
2024-03-10,58.23119
2024-03-11,73.02228
2024-03-12,62.95264
2024-03-13,52.89693
2024-03-14,50.8635
2024-03-15,56.03064
2024-03-16,41.46239
2024-03-17,51.37883
2024-03-18,51.01671
2024-03-19,50.36211
2024-03-20,47.68802
