date,부업사이트
2023-05-30,30.08789
2023-05-31,25.0169
2023-06-01,24.13793
2023-06-02,21.83908
2023-06-03,14.26639
2023-06-04,16.3624
2023-06-05,23.52941
2023-06-06,21.63624
2023-06-07,28.05949
2023-06-08,26.23394
2023-06-09,21.02772
2023-06-10,13.38742
2023-06-11,16.56524
2023-06-12,30.83164
2023-06-13,29.20892
2023-06-14,27.51859
2023-06-15,25.42258
2023-06-16,24.27315
2023-06-17,13.59026
2023-06-18,17.84989
2023-06-19,28.87085
2023-06-20,30.96686
2023-06-21,28.26233
2023-06-22,24.67883
2023-06-23,21.77146
2023-06-24,13.31981
2023-06-25,15.8215
2023-06-26,26.77484
2023-06-27,28.32995
2023-06-28,23.86747
2023-06-29,24.40838
2023-06-30,21.4334
2023-07-01,16.83569
2023-07-02,16.70047
2023-07-03,26.97768
2023-07-04,26.36916
2023-07-05,28.46517
2023-07-06,23.86747
2023-07-07,20.82488
2023-07-08,13.25219
2023-07-09,16.83569
2023-07-10,31.84584
2023-07-11,27.99188
2023-07-12,28.66801
2023-07-13,23.12373
2023-07-14,19.20216
2023-07-15,16.15956
2023-07-16,18.12035
2023-07-17,26.84246
2023-07-18,23.79986
2023-07-19,24.54361
2023-07-20,24.27315
2023-07-21,20.48681
2023-07-22,12.91413
2023-07-23,16.56524
2023-07-24,24.67883
2023-07-25,28.73563
2023-07-26,24.88167
2023-07-27,20.4192
2023-07-28,21.90669
2023-07-29,13.65787
2023-07-30,16.09195
2023-07-31,23.59702
2023-08-01,25.08451
2023-08-02,22.44759
2023-08-03,23.79986
2023-08-04,19.26977
2023-08-05,14.40162
2023-08-06,19.47261
2023-08-07,25.08451
2023-08-08,26.70723
2023-08-09,26.16632
2023-08-10,23.66463
2023-08-11,22.31237
2023-08-12,16.90331
2023-08-13,20.82488
2023-08-14,27.11291
2023-08-15,25.5578
2023-08-16,35.69979
2023-08-17,30.6288
2023-08-18,25.89587
2023-08-19,17.71467
2023-08-20,20.9601
2023-08-21,33.60378
2023-08-22,27.5862
2023-08-23,30.29073
2023-08-24,25.28735
2023-08-25,23.46179
2023-08-26,13.86071
2023-08-27,23.32657
2023-08-28,36.51115
2023-08-29,34.82082
2023-08-30,28.32995
2023-08-31,31.10209
2023-09-01,24.74645
2023-09-02,17.78228
2023-09-03,21.02772
2023-09-04,37.72819
2023-09-05,29.74983
2023-09-06,28.26233
2023-09-07,27.78904
2023-09-08,24.07031
2023-09-09,16.09195
2023-09-10,18.59364
2023-09-11,33.26572
2023-09-12,24.61122
2023-09-13,24.47599
2023-09-14,27.85665
2023-09-15,20.82488
2023-09-16,15.48343
2023-09-17,17.84989
2023-09-18,26.572
2023-09-19,26.16632
2023-09-20,24.61122
2023-09-21,22.71805
2023-09-22,19.81068
2023-09-23,15.3482
2023-09-24,15.8215
2023-09-25,21.09533
2023-09-26,20.08113
2023-09-27,15.14536
2023-09-28,10.00676
2023-09-29,10.48005
2023-09-30,12.37322
2023-10-01,12.50845
2023-10-02,14.13116
2023-10-03,18.52603
2023-10-04,27.78904
2023-10-05,24.27315
2023-10-06,21.9743
2023-10-07,13.25219
2023-10-08,15.88911
2023-10-09,22.78566
2023-10-10,33.26572
2023-10-11,28.87085
2023-10-12,26.23394
2023-10-13,22.44759
2023-10-14,16.83569
2023-10-15,19.33739
2023-10-16,29.88505
2023-10-17,30.56118
2023-10-18,28.73563
2023-10-19,27.92427
2023-10-20,25.15212
2023-10-21,15.41582
2023-10-22,20.62204
2023-10-23,32.58958
2023-10-24,31.77822
2023-10-25,28.46517
2023-10-26,28.39756
2023-10-27,26.43678
2023-10-28,16.02434
2023-10-29,21.23056
2023-10-30,28.26233
2023-10-31,33.40094
2023-11-01,30.29073
2023-11-02,27.65382
2023-11-03,21.63624
2023-11-04,16.56524
2023-11-05,19.405
2023-11-06,32.25152
2023-11-07,29.20892
2023-11-08,28.6004
2023-11-09,26.77484
2023-11-10,23.32657
2023-11-11,16.70047
2023-11-12,18.12035
2023-11-13,32.11629
2023-11-14,31.03448
2023-11-15,30.49357
2023-11-16,23.59702
2023-11-17,24.07031
2023-11-18,14.73968
2023-11-19,22.44759
2023-11-20,33.53617
2023-11-21,29.6146
2023-11-22,27.45098
2023-11-23,27.18052
2023-11-24,21.16294
2023-11-25,18.32319
2023-11-26,23.19134
2023-11-27,36.17308
2023-11-28,36.57876
2023-11-29,30.76402
2023-11-30,28.32995
2023-12-01,25.96348
2023-12-02,21.09533
2023-12-03,25.15212
2023-12-04,29.81744
2023-12-05,32.31913
2023-12-06,28.66801
2023-12-07,28.66801
2023-12-08,25.96348
2023-12-09,20.08113
2023-12-10,22.65043
2023-12-11,33.94185
2023-12-12,35.09127
2023-12-13,31.50777
2023-12-14,30.29073
2023-12-15,23.59702
2023-12-16,18.05273
2023-12-17,23.86747
2023-12-18,28.32995
2023-12-19,28.53279
2023-12-20,27.5862
2023-12-21,24.94929
2023-12-22,22.51521
2023-12-23,16.3624
2023-12-24,16.43002
2023-12-25,20.28397
2023-12-26,31.1697
2023-12-27,31.44016
2023-12-28,28.53279
2023-12-29,22.44759
2023-12-30,19.33739
2023-12-31,17.24137
2024-01-01,22.37998
2024-01-02,33.80662
2024-01-03,33.67139
2024-01-04,37.11967
2024-01-05,31.50777
2024-01-06,21.83908
2024-01-07,27.92427
2024-01-08,37.72819
2024-01-09,35.76741
2024-01-10,35.29411
2024-01-11,32.58958
2024-01-12,29.41176
2024-01-13,19.26977
2024-01-14,25.35496
2024-01-15,38.67478
2024-01-16,34.48275
2024-01-17,32.1839
2024-01-18,34.34753
2024-01-19,27.24814
2024-01-20,21.09533
2024-01-21,31.03448
2024-01-22,36.17308
2024-01-23,35.56457
2024-01-24,36.7816
2024-01-25,33.40094
2024-01-26,29.07369
2024-01-27,22.58282
2024-01-28,25.28735
2024-01-29,33.80662
2024-01-30,32.1839
2024-01-31,29.20892
2024-02-01,30.83164
2024-02-02,24.13793
2024-02-03,18.12035
2024-02-04,19.54022
2024-02-05,29.54699
2024-02-06,26.23394
2024-02-07,22.37998
2024-02-08,16.76808
2024-02-09,15.3482
2024-02-10,14.87491
2024-02-11,17.17376
2024-02-12,23.05611
2024-02-13,30.89925
2024-02-14,30.42596
2024-02-15,31.37254
2024-02-16,27.5862
2024-02-17,17.71467
2024-02-18,22.9885
2024-02-19,29.00608
2024-02-20,34.41514
2024-02-21,32.25152
2024-02-22,29.20892
2024-02-23,25.15212
2024-02-24,18.59364
2024-02-25,23.73225
2024-02-26,30.35835
2024-02-27,32.99526
2024-02-28,29.34415
2024-02-29,27.11291
2024-03-01,20.48681
2024-03-02,25.49019
2024-03-03,24.20554
2024-03-04,33.87423
2024-03-05,37.7958
2024-03-06,33.1981
2024-03-07,27.99188
2024-03-08,25.69303
2024-03-09,18.3908
2024-03-10,22.31237
2024-03-11,28.46517
2024-03-12,29.88505
2024-03-13,38.60716
2024-03-14,26.572
2024-03-15,21.16294
2024-03-16,18.3908
2024-03-17,25.21974
2024-03-18,31.44016
2024-03-19,26.09871
2024-03-20,26.97768
