date,수익률계산기
2023-05-30,27.21749
2023-05-31,27.09599
2023-06-01,28.18955
2023-06-02,27.339
2023-06-03,13.36573
2023-06-04,11.78614
2023-06-05,26.60996
2023-06-06,14.64155
2023-06-07,28.85783
2023-06-08,28.43256
2023-06-09,29.04009
2023-06-10,14.82381
2023-06-11,15.55285
2023-06-12,25.5164
2023-06-13,34.99392
2023-06-14,30.31591
2023-06-15,28.55407
2023-06-16,27.94653
2023-06-17,13.30498
2023-06-18,12.81895
2023-06-19,28.85783
2023-06-20,29.28311
2023-06-21,31.53098
2023-06-22,28.91859
2023-06-23,23.57229
2023-06-24,15.30984
2023-06-25,11.23936
2023-06-26,25.82017
2023-06-27,23.75455
2023-06-28,27.64277
2023-06-29,27.76427
2023-06-30,28.55407
2023-07-01,14.03402
2023-07-02,13.06196
2023-07-03,29.22235
2023-07-04,28.55407
2023-07-05,29.46537
2023-07-06,29.34386
2023-07-07,25.94167
2023-07-08,14.15552
2023-07-09,11.23936
2023-07-10,31.59173
2023-07-11,33.65735
2023-07-12,30.01215
2023-07-13,32.86755
2023-07-14,42.16281
2023-07-15,15.91737
2023-07-16,14.5808
2023-07-17,32.01701
2023-07-18,39.36816
2023-07-19,30.61968
2023-07-20,31.83475
2023-07-21,29.76913
2023-07-22,14.5808
2023-07-23,13.24422
2023-07-24,37.12029
2023-07-25,36.08748
2023-07-26,44.89671
2023-07-27,30.37667
2023-07-28,29.34386
2023-07-29,18.59052
2023-07-30,12.15066
2023-07-31,29.1616
2023-08-01,29.04009
2023-08-02,24.96962
2023-08-03,25.88092
2023-08-04,25.45565
2023-08-05,13.6695
2023-08-06,11.11786
2023-08-07,25.94167
2023-08-08,23.20777
2023-08-09,26.4277
2023-08-10,24.30133
2023-08-11,23.93681
2023-08-12,13.73025
2023-08-13,12.08991
2023-08-14,25.15188
2023-08-15,14.64155
2023-08-16,29.10085
2023-08-17,24.66585
2023-08-18,24.17982
2023-08-19,13.73025
2023-08-20,11.8469
2023-08-21,24.42284
2023-08-22,27.339
2023-08-23,23.32928
2023-08-24,25.09113
2023-08-25,23.87606
2023-08-26,11.23936
2023-08-27,11.0571
2023-08-28,24.84811
2023-08-29,24.36208
2023-08-30,31.95625
2023-08-31,28.79708
2023-09-01,27.46051
2023-09-02,12.02916
2023-09-03,12.81895
2023-09-04,27.21749
2023-09-05,26.73147
2023-09-06,26.36695
2023-09-07,26.48845
2023-09-08,23.51154
2023-09-09,13.12272
2023-09-10,10.81409
2023-09-11,27.339
2023-09-12,26.24544
2023-09-13,23.57229
2023-09-14,24.7266
2023-09-15,26.48845
2023-09-16,12.02916
2023-09-17,12.02916
2023-09-18,21.20291
2023-09-19,22.96476
2023-09-20,22.47873
2023-09-21,24.96962
2023-09-22,19.98784
2023-09-23,10.44957
2023-09-24,9.78128
2023-09-25,20.65613
2023-09-26,19.01579
2023-09-27,18.83353
2023-09-28,7.71567
2023-09-29,7.2904
2023-09-30,7.53341
2023-10-01,9.59902
2023-10-02,11.48238
2023-10-03,11.48238
2023-10-04,22.53948
2023-10-05,23.14702
2023-10-06,20.83839
2023-10-07,10.44957
2023-10-08,8.08019
2023-10-09,12.15066
2023-10-10,20.9599
2023-10-11,24.36208
2023-10-12,25.57715
2023-10-13,21.81044
2023-10-14,11.78614
2023-10-15,10.38882
2023-10-16,24.90886
2023-10-17,23.6938
2023-10-18,24.11907
2023-10-19,24.24058
2023-10-20,23.75455
2023-10-21,13.24422
2023-10-22,10.69258
2023-10-23,23.87606
2023-10-24,33.35358
2023-10-25,28.06804
2023-10-26,24.90886
2023-10-27,21.68894
2023-10-28,10.81409
2023-10-29,11.78614
2023-10-30,26.24544
2023-10-31,28.91859
2023-11-01,27.46051
2023-11-02,31.47023
2023-11-03,25.21263
2023-11-04,15.55285
2023-11-05,15.37059
2023-11-06,37.84933
2023-11-07,28.49331
2023-11-08,30.31591
2023-11-09,28.55407
2023-11-10,31.83475
2023-11-11,16.16038
2023-11-12,14.94532
2023-11-13,23.87606
2023-11-14,23.20777
2023-11-15,28.49331
2023-11-16,29.70838
2023-11-17,23.51154
2023-11-18,12.33292
2023-11-19,10.44957
2023-11-20,27.46051
2023-11-21,29.70838
2023-11-22,27.82503
2023-11-23,25.27339
2023-11-24,27.64277
2023-11-25,15.37059
2023-11-26,11.72539
2023-11-27,26.67071
2023-11-28,27.15674
2023-11-29,30.37667
2023-11-30,27.46051
2023-12-01,24.7266
2023-12-02,12.63669
2023-12-03,15.55285
2023-12-04,35.96597
2023-12-05,30.92345
2023-12-06,37.12029
2023-12-07,32.38153
2023-12-08,30.13365
2023-12-09,21.44592
2023-12-10,18.3475
2023-12-11,32.56379
2023-12-12,36.08748
2023-12-13,30.25516
2023-12-14,34.87241
2023-12-15,31.59173
2023-12-16,16.34264
2023-12-17,13.91251
2023-12-18,32.01701
2023-12-19,30.9842
2023-12-20,32.50303
2023-12-21,30.68043
2023-12-22,30.01215
2023-12-23,13.73025
2023-12-24,15.55285
2023-12-25,13.791
2023-12-26,32.13851
2023-12-27,31.71324
2023-12-28,31.40947
2023-12-29,19.19805
2023-12-30,14.45929
2023-12-31,13.42648
2024-01-01,15.24908
2024-01-02,39.24665
2024-01-03,34.44714
2024-01-04,28.73633
2024-01-05,32.38153
2024-01-06,16.88942
2024-01-07,17.13244
2024-01-08,27.76427
2024-01-09,33.35358
2024-01-10,34.6294
2024-01-11,38.94289
2024-01-12,36.14823
2024-01-13,15.79586
2024-01-14,15.43134
2024-01-15,29.40461
2024-01-16,31.34872
2024-01-17,32.32077
2024-01-18,30.55893
2024-01-19,31.04495
2024-01-20,19.1373
2024-01-21,15.18833
2024-01-22,34.75091
2024-01-23,32.74605
2024-01-24,34.56865
2024-01-25,32.92831
2024-01-26,31.47023
2024-01-27,20.53462
2024-01-28,14.88456
2024-01-29,30.61968
2024-01-30,30.61968
2024-01-31,29.95139
2024-02-01,27.64277
2024-02-02,31.53098
2024-02-03,15.97812
2024-02-04,13.91251
2024-02-05,27.94653
2024-02-06,29.1616
2024-02-07,27.39975
2024-02-08,26.85297
2024-02-09,17.67922
2024-02-10,13.97326
2024-02-11,13.97326
2024-02-12,17.67922
2024-02-13,42.64884
2024-02-14,39.36816
2024-02-15,44.10692
2024-02-16,38.88213
2024-02-17,19.62332
2024-02-18,16.64641
2024-02-19,39.97569
2024-02-20,38.15309
2024-02-21,38.51761
2024-02-22,39.06439
2024-02-23,40.64398
2024-02-24,21.9927
2024-02-25,18.89428
2024-02-26,30.55893
2024-02-27,41.73754
2024-02-28,52.12636
2024-02-29,56.13608
2024-03-01,31.34872
2024-03-02,36.20899
2024-03-03,28.2503
2024-03-04,56.13608
2024-03-05,75.69866
2024-03-06,54.07047
2024-03-07,50.54678
2024-03-08,52.00486
2024-03-09,32.68529
2024-03-10,30.13365
2024-03-11,60.51032
2024-03-12,59.29526
2024-03-13,58.44471
2024-03-14,51.9441
2024-03-15,39.91494
2024-03-16,26.36695
2024-03-17,23.20777
2024-03-18,40.21871
2024-03-19,43.62089
2024-03-20,36.39125
