date,5천만원투자
2023-06-18,17.77777
2023-06-19,32.22222
2023-06-20,24.44444
2023-06-21,24.44444
2023-06-22,23.33333
2023-06-23,34.44444
2023-06-24,11.11111
2023-06-25,12.22222
2023-06-26,40.0
2023-06-27,35.55555
2023-06-28,17.77777
2023-06-29,32.22222
2023-06-30,24.44444
2023-07-01,20.0
2023-07-02,17.77777
2023-07-03,28.88888
2023-07-04,32.22222
2023-07-05,22.22222
2023-07-06,27.77777
2023-07-07,22.22222
2023-07-08,16.66666
2023-07-09,23.33333
2023-07-10,43.33333
2023-07-11,27.77777
2023-07-12,30.0
2023-07-13,30.0
2023-07-14,21.11111
2023-07-15,17.77777
2023-07-16,12.22222
2023-07-17,23.33333
2023-07-18,20.0
2023-07-19,16.66666
2023-07-20,21.11111
2023-07-21,16.66666
2023-07-22,22.22222
2023-07-23,13.33333
2023-07-24,26.66666
2023-07-25,14.44444
2023-07-26,20.0
2023-07-27,20.0
2023-07-28,20.0
2023-07-29,5.55555
2023-07-30,8.88888
2023-07-31,16.66666
2023-08-01,18.88888
2023-08-02,20.0
2023-08-03,26.66666
2023-08-04,23.33333
2023-08-05,15.55555
2023-08-06,17.77777
2023-08-07,17.77777
2023-08-08,20.0
2023-08-09,22.22222
2023-08-10,10.0
2023-08-11,14.44444
2023-08-12,20.0
2023-08-13,18.88888
2023-08-14,11.11111
2023-08-15,12.22222
2023-08-16,25.55555
2023-08-17,18.88888
2023-08-18,22.22222
2023-08-19,20.0
2023-08-20,24.44444
2023-08-21,33.33333
2023-08-22,32.22222
2023-08-23,15.55555
2023-08-24,24.44444
2023-08-25,25.55555
2023-08-26,18.88888
2023-08-27,16.66666
2023-08-28,21.11111
2023-08-29,27.77777
2023-08-30,24.44444
2023-08-31,21.11111
2023-09-01,11.11111
2023-09-02,15.55555
2023-09-03,28.88888
2023-09-04,23.33333
2023-09-05,26.66666
2023-09-06,10.0
2023-09-07,22.22222
2023-09-08,23.33333
2023-09-09,16.66666
2023-09-10,20.0
2023-09-11,26.66666
2023-09-12,43.33333
2023-09-13,33.33333
2023-09-14,20.0
2023-09-15,27.77777
2023-09-16,17.77777
2023-09-17,18.88888
2023-09-18,28.88888
2023-09-19,28.88888
2023-09-20,20.0
2023-09-21,30.0
2023-09-22,15.55555
2023-09-23,12.22222
2023-09-24,10.0
2023-09-25,14.44444
2023-09-26,27.77777
2023-09-27,16.66666
2023-09-28,17.77777
2023-09-29,7.77777
2023-09-30,12.22222
2023-10-01,11.11111
2023-10-02,16.66666
2023-10-03,15.55555
2023-10-04,27.77777
2023-10-05,31.11111
2023-10-06,22.22222
2023-10-07,14.44444
2023-10-08,11.11111
2023-10-09,13.33333
2023-10-10,34.44444
2023-10-11,24.44444
2023-10-12,20.0
2023-10-13,26.66666
2023-10-14,10.0
2023-10-15,23.33333
2023-10-16,20.0
2023-10-17,14.44444
2023-10-18,30.0
2023-10-19,22.22222
2023-10-20,18.88888
2023-10-21,6.66666
2023-10-22,21.11111
2023-10-23,32.22222
2023-10-24,27.77777
2023-10-25,26.66666
2023-10-26,16.66666
2023-10-27,18.88888
2023-10-28,13.33333
2023-10-29,10.0
2023-10-30,21.11111
2023-10-31,15.55555
2023-11-01,26.66666
2023-11-02,32.22222
2023-11-03,30.0
2023-11-04,18.88888
2023-11-05,14.44444
2023-11-06,27.77777
2023-11-07,18.88888
2023-11-08,21.11111
2023-11-09,24.44444
2023-11-10,18.88888
2023-11-11,12.22222
2023-11-12,27.77777
2023-11-13,24.44444
2023-11-14,15.55555
2023-11-15,18.88888
2023-11-16,15.55555
2023-11-17,20.0
2023-11-18,22.22222
2023-11-19,25.55555
2023-11-20,11.11111
2023-11-21,21.11111
2023-11-22,21.11111
2023-11-23,16.66666
2023-11-24,14.44444
2023-11-25,16.66666
2023-11-26,15.55555
2023-11-27,33.33333
2023-11-28,15.55555
2023-11-29,17.77777
2023-11-30,22.22222
2023-12-01,24.44444
2023-12-02,11.11111
2023-12-03,12.22222
2023-12-04,18.88888
2023-12-05,22.22222
2023-12-06,15.55555
2023-12-07,23.33333
2023-12-08,20.0
2023-12-09,11.11111
2023-12-10,20.0
2023-12-11,21.11111
2023-12-12,31.11111
2023-12-13,23.33333
2023-12-14,24.44444
2023-12-15,24.44444
2023-12-16,14.44444
2023-12-17,17.77777
2023-12-18,20.0
2023-12-19,36.66666
2023-12-20,17.77777
2023-12-21,21.11111
2023-12-22,10.0
2023-12-23,13.33333
2023-12-24,16.66666
2023-12-25,11.11111
2023-12-26,30.0
2023-12-27,26.66666
2023-12-28,35.55555
2023-12-29,23.33333
2023-12-30,18.88888
2023-12-31,17.77777
2024-01-01,27.77777
2024-01-02,35.55555
2024-01-03,25.55555
2024-01-04,22.22222
2024-01-05,22.22222
2024-01-06,14.44444
2024-01-07,24.44444
2024-01-08,23.33333
2024-01-09,24.44444
2024-01-10,33.33333
2024-01-11,33.33333
2024-01-12,33.33333
2024-01-13,21.11111
2024-01-14,15.55555
2024-01-15,22.22222
2024-01-16,16.66666
2024-01-17,27.77777
2024-01-18,33.33333
2024-01-19,18.88888
2024-01-20,16.66666
2024-01-21,30.0
2024-01-22,22.22222
2024-01-23,24.44444
2024-01-24,26.66666
2024-01-25,22.22222
2024-01-26,20.0
2024-01-27,25.55555
2024-01-28,27.77777
2024-01-29,23.33333
2024-01-30,25.55555
2024-01-31,31.11111
2024-02-01,22.22222
2024-02-02,20.0
2024-02-03,22.22222
2024-02-04,30.0
2024-02-05,31.11111
2024-02-06,22.22222
2024-02-07,23.33333
2024-02-08,18.88888
2024-02-09,21.11111
2024-02-10,14.44444
2024-02-11,42.22222
2024-02-12,26.66666
2024-02-13,32.22222
2024-02-14,22.22222
2024-02-15,24.44444
2024-02-16,23.33333
2024-02-17,14.44444
2024-02-18,18.88888
2024-02-19,35.55555
2024-02-20,17.77777
2024-02-21,27.77777
2024-02-22,35.55555
2024-02-23,28.88888
2024-02-24,16.66666
2024-02-25,26.66666
2024-02-26,48.88888
2024-02-27,38.88888
2024-02-28,31.11111
2024-02-29,23.33333
2024-03-01,28.88888
2024-03-02,25.55555
2024-03-03,27.77777
2024-03-04,32.22222
2024-03-05,34.44444
2024-03-06,17.77777
2024-03-07,28.88888
2024-03-08,30.0
2024-03-09,23.33333
2024-03-10,15.55555
2024-03-11,40.0
2024-03-12,30.0
2024-03-13,35.55555
2024-03-14,22.22222
2024-03-15,33.33333
2024-03-16,16.66666
2024-03-17,21.11111
2024-03-18,34.44444
2024-03-19,15.55555
2024-03-20,24.44444
