date,카드가맹점
2023-06-18,8.19672
2023-06-19,29.50819
2023-06-20,25.68306
2023-06-21,29.50819
2023-06-22,24.59016
2023-06-23,22.40437
2023-06-24,10.92896
2023-06-25,9.83606
2023-06-26,25.68306
2023-06-27,28.4153
2023-06-28,40.43715
2023-06-29,26.2295
2023-06-30,18.57923
2023-07-01,9.83606
2023-07-02,9.28961
2023-07-03,28.4153
2023-07-04,34.42622
2023-07-05,21.31147
2023-07-06,24.59016
2023-07-07,27.3224
2023-07-08,12.02185
2023-07-09,9.28961
2023-07-10,24.59016
2023-07-11,29.50819
2023-07-12,26.2295
2023-07-13,26.77595
2023-07-14,23.49726
2023-07-15,14.75409
2023-07-16,4.91803
2023-07-17,39.34426
2023-07-18,25.68306
2023-07-19,31.14754
2023-07-20,31.14754
2023-07-21,28.96174
2023-07-22,7.10382
2023-07-23,6.55737
2023-07-24,27.3224
2023-07-25,31.69398
2023-07-26,28.96174
2023-07-27,25.68306
2023-07-28,25.68306
2023-07-29,12.5683
2023-07-30,7.65027
2023-07-31,21.85792
2023-08-01,21.31147
2023-08-02,28.4153
2023-08-03,30.05464
2023-08-04,25.13661
2023-08-05,5.46448
2023-08-06,4.91803
2023-08-07,31.14754
2023-08-08,30.05464
2023-08-09,22.95081
2023-08-10,21.85792
2023-08-11,20.76502
2023-08-12,10.92896
2023-08-13,10.92896
2023-08-14,30.60109
2023-08-15,9.83606
2023-08-16,26.2295
2023-08-17,28.4153
2023-08-18,20.76502
2023-08-19,10.92896
2023-08-20,9.83606
2023-08-21,25.13661
2023-08-22,25.13661
2023-08-23,25.68306
2023-08-24,26.77595
2023-08-25,27.3224
2023-08-26,7.10382
2023-08-27,6.01092
2023-08-28,15.84699
2023-08-29,26.77595
2023-08-30,26.2295
2023-08-31,28.96174
2023-09-01,26.2295
2023-09-02,11.4754
2023-09-03,8.19672
2023-09-04,34.97267
2023-09-05,31.69398
2023-09-06,25.13661
2023-09-07,26.77595
2023-09-08,26.77595
2023-09-09,10.38251
2023-09-10,6.01092
2023-09-11,33.33333
2023-09-12,28.96174
2023-09-13,21.31147
2023-09-14,31.14754
2023-09-15,27.86885
2023-09-16,4.37158
2023-09-17,4.37158
2023-09-18,28.4153
2023-09-19,32.78688
2023-09-20,20.76502
2023-09-21,20.76502
2023-09-22,25.13661
2023-09-23,12.02185
2023-09-24,8.74316
2023-09-25,23.49726
2023-09-26,35.51912
2023-09-27,19.67213
2023-09-29,2.73224
2023-09-30,7.65027
2023-10-01,6.01092
2023-10-02,2.73224
2023-10-03,5.46448
2023-10-04,26.2295
2023-10-05,32.24043
2023-10-06,26.2295
2023-10-07,5.46448
2023-10-08,6.55737
2023-10-09,10.38251
2023-10-10,27.3224
2023-10-11,32.78688
2023-10-12,30.05464
2023-10-13,24.59016
2023-10-14,11.4754
2023-10-15,7.10382
2023-10-16,33.33333
2023-10-17,29.50819
2023-10-18,24.59016
2023-10-19,25.13661
2023-10-20,25.68306
2023-10-21,8.74316
2023-10-22,4.37158
2023-10-23,35.51912
2023-10-24,22.40437
2023-10-25,31.14754
2023-10-26,27.86885
2023-10-27,20.76502
2023-10-28,11.4754
2023-10-29,4.37158
2023-10-30,22.95081
2023-10-31,28.96174
2023-11-01,38.79781
2023-11-02,21.31147
2023-11-03,19.12568
2023-11-04,10.38251
2023-11-05,5.46448
2023-11-06,36.61202
2023-11-07,32.78688
2023-11-08,22.95081
2023-11-09,34.42622
2023-11-10,17.48633
2023-11-11,8.74316
2023-11-12,7.10382
2023-11-13,19.67213
2023-11-14,22.40437
2023-11-15,24.04371
2023-11-16,22.40437
2023-11-17,19.12568
2023-11-18,11.4754
2023-11-19,7.65027
2023-11-20,28.96174
2023-11-21,27.3224
2023-11-22,19.67213
2023-11-23,21.85792
2023-11-24,27.86885
2023-11-25,6.55737
2023-11-26,8.74316
2023-11-27,31.14754
2023-11-28,21.31147
2023-11-29,26.2295
2023-11-30,23.49726
2023-12-01,22.40437
2023-12-02,5.46448
2023-12-03,9.83606
2023-12-04,30.05464
2023-12-05,26.77595
2023-12-06,26.2295
2023-12-07,27.3224
2023-12-08,21.31147
2023-12-09,3.27868
2023-12-10,8.74316
2023-12-11,35.51912
2023-12-12,24.59016
2023-12-13,24.04371
2023-12-14,20.76502
2023-12-15,22.95081
2023-12-16,8.74316
2023-12-17,7.65027
2023-12-18,26.77595
2023-12-19,22.40437
2023-12-20,26.2295
2023-12-21,36.06557
2023-12-22,19.67213
2023-12-23,6.01092
2023-12-24,4.37158
2023-12-25,6.01092
2023-12-26,22.95081
2023-12-27,22.95081
2023-12-28,25.13661
2023-12-29,22.95081
2023-12-30,5.46448
2023-12-31,5.46448
2024-01-01,6.55737
2024-01-02,32.24043
2024-01-03,26.77595
2024-01-04,24.59016
2024-01-05,24.59016
2024-01-06,10.38251
2024-01-07,5.46448
2024-01-08,27.3224
2024-01-09,24.04371
2024-01-10,25.13661
2024-01-11,30.60109
2024-01-12,28.4153
2024-01-13,7.10382
2024-01-14,2.73224
2024-01-15,23.49726
2024-01-16,26.2295
2024-01-17,23.49726
2024-01-18,23.49726
2024-01-19,16.39344
2024-01-20,14.75409
2024-01-21,10.92896
2024-01-22,22.40437
2024-01-23,25.68306
2024-01-24,31.14754
2024-01-25,25.68306
2024-01-26,18.03278
2024-01-27,14.20765
2024-01-28,7.10382
2024-01-29,20.76502
2024-01-30,26.77595
2024-01-31,23.49726
2024-02-01,31.69398
2024-02-02,18.57923
2024-02-03,9.28961
2024-02-04,5.46448
2024-02-05,20.21857
2024-02-06,27.3224
2024-02-07,28.4153
2024-02-08,21.31147
2024-02-09,9.28961
2024-02-10,5.46448
2024-02-11,2.73224
2024-02-12,8.74316
2024-02-13,27.3224
2024-02-14,16.93989
2024-02-15,23.49726
2024-02-16,33.33333
2024-02-17,10.38251
2024-02-18,7.10382
2024-02-19,36.06557
2024-02-20,28.4153
2024-02-21,31.14754
2024-02-22,30.05464
2024-02-23,18.03278
2024-02-24,7.10382
2024-02-25,6.01092
2024-02-26,22.40437
2024-02-27,26.2295
2024-02-28,28.4153
2024-02-29,25.68306
2024-03-01,3.27868
2024-03-02,3.82513
2024-03-03,3.82513
2024-03-04,25.13661
2024-03-05,43.16939
2024-03-06,28.96174
2024-03-07,22.40437
2024-03-08,22.95081
2024-03-09,4.91803
2024-03-10,10.38251
2024-03-11,25.13661
2024-03-12,34.42622
2024-03-13,20.76502
2024-03-14,23.49726
2024-03-15,17.48633
2024-03-16,10.92896
2024-03-17,3.82513
2024-03-18,22.40437
2024-03-19,24.59016
2024-03-20,27.86885
