date,적금금리
2023-05-30,19.59106
2023-05-31,19.91009
2023-06-01,19.19953
2023-06-02,15.54524
2023-06-03,7.96113
2023-06-04,10.22331
2023-06-05,17.35788
2023-06-06,12.587
2023-06-07,18.03944
2023-06-08,20.0551
2023-06-09,19.67807
2023-06-10,9.68677
2023-06-11,11.39791
2023-06-12,21.50522
2023-06-13,20.76566
2023-06-14,20.83816
2023-06-15,30.98897
2023-06-16,21.83874
2023-06-17,10.78886
2023-06-18,11.07888
2023-06-19,18.99651
2023-06-20,19.02552
2023-06-21,19.82308
2023-06-22,19.64907
2023-06-23,20.43213
2023-06-24,9.90429
2023-06-25,10.0493
2023-06-26,17.87993
2023-06-27,17.37238
2023-06-28,19.59106
2023-06-29,14.96519
2023-06-30,16.58932
2023-07-01,11.07888
2023-07-02,13.54408
2023-07-03,18.16995
2023-07-04,16.58932
2023-07-05,18.93851
2023-07-06,18.88051
2023-07-07,14.93619
2023-07-08,9.26624
2023-07-09,9.55626
2023-07-10,22.25928
2023-07-11,17.03886
2023-07-12,17.37238
2023-07-13,15.63225
2023-07-14,14.10962
2023-07-15,8.67169
2023-07-16,9.28074
2023-07-17,16.24129
2023-07-18,14.82018
2023-07-19,14.55916
2023-07-20,15.74825
2023-07-21,14.97969
2023-07-22,8.68619
2023-07-23,10.20881
2023-07-24,16.98085
2023-07-25,21.94025
2023-07-26,18.31496
2023-07-27,16.21229
2023-07-28,13.35556
2023-07-29,8.8312
2023-07-30,9.42575
2023-07-31,19.51856
2023-08-01,20.62064
2023-08-02,20.0696
2023-08-03,17.14037
2023-08-04,15.26972
2023-08-05,9.25174
2023-08-06,10.33932
2023-08-07,18.24245
2023-08-08,18.808
2023-08-09,20.70765
2023-08-10,21.09918
2023-08-11,17.82192
2023-08-12,10.57134
2023-08-13,11.60092
2023-08-14,18.31496
2023-08-15,13.16705
2023-08-16,23.33236
2023-08-17,21.83874
2023-08-18,19.54756
2023-08-19,9.80278
2023-08-20,10.23781
2023-08-21,21.69373
2023-08-22,19.56206
2023-08-23,18.35846
2023-08-24,18.779
2023-08-25,21.3457
2023-08-26,11.62993
2023-08-27,11.86194
2023-08-28,20.21461
2023-08-29,20.56264
2023-08-30,19.88109
2023-08-31,22.07076
2023-09-01,18.90951
2023-09-02,10.0783
2023-09-03,11.02088
2023-09-04,18.92401
2023-09-05,22.79582
2023-09-06,19.11252
2023-09-07,17.19837
2023-09-08,20.0116
2023-09-09,10.45533
2023-09-10,11.74593
2023-09-11,16.96635
2023-09-12,17.37238
2023-09-13,14.96519
2023-09-14,16.12529
2023-09-15,16.13979
2023-09-16,9.59976
2023-09-17,9.58526
2023-09-18,17.18387
2023-09-19,15.67575
2023-09-20,16.18329
2023-09-21,17.40139
2023-09-22,15.19721
2023-09-23,9.88979
2023-09-24,10.49883
2023-09-25,24.62296
2023-09-26,22.6218
2023-09-27,18.51798
2023-09-28,10.80336
2023-09-29,10.0928
2023-09-30,11.18039
2023-10-01,12.32598
2023-10-02,15.29872
2023-10-03,19.31554
2023-10-04,29.27784
2023-10-05,26.3196
2023-10-06,21.24419
2023-10-07,11.09338
2023-10-08,10.89037
2023-10-09,13.63109
2023-10-10,27.18967
2023-10-11,23.98491
2023-10-12,23.41937
2023-10-13,19.54756
2023-10-14,11.90545
2023-10-15,12.83352
2023-10-16,24.26044
2023-10-17,25.116
2023-10-18,29.62587
2023-10-19,31.80104
2023-10-20,48.24535
2023-10-21,16.99535
2023-10-22,18.67749
2023-10-23,28.8428
2023-10-24,34.96229
2023-10-25,39.42865
2023-10-26,31.38051
2023-10-27,28.05974
2023-10-28,14.35614
2023-10-29,36.60092
2023-10-30,66.2703
2023-10-31,42.05336
2023-11-01,39.93619
2023-11-02,32.30858
2023-11-03,28.94431
2023-11-04,21.73723
2023-11-05,20.0841
2023-11-06,30.39443
2023-11-07,27.91473
2023-11-08,26.60962
2023-11-09,24.63747
2023-11-10,26.58062
2023-11-11,14.06612
2023-11-12,14.44315
2023-11-13,24.62296
2023-11-14,25.17401
2023-11-15,24.63747
2023-11-16,23.08584
2023-11-17,20.0116
2023-11-18,12.587
2023-11-19,13.47157
2023-11-20,26.85614
2023-11-21,27.72621
2023-11-22,22.49129
2023-11-23,21.20069
2023-11-24,26.65313
2023-11-25,14.89269
2023-11-26,14.86368
2023-11-27,26.76914
2023-11-28,25.116
2023-11-29,22.6073
2023-11-30,25.29002
2023-12-01,23.02784
2023-12-02,12.77552
2023-12-03,13.66009
2023-12-04,22.86832
2023-12-05,22.83932
2023-12-06,22.63631
2023-12-07,19.24303
2023-12-08,19.04002
2023-12-09,11.83294
2023-12-10,14.35614
2023-12-11,21.56322
2023-12-12,22.18677
2023-12-13,21.50522
2023-12-14,21.09918
2023-12-15,18.40197
2023-12-16,10.80336
2023-12-17,12.42749
2023-12-18,18.22795
2023-12-19,18.24245
2023-12-20,19.48955
2023-12-21,19.69257
2023-12-22,20.62064
2023-12-23,12.93503
2023-12-24,10.83236
2023-12-25,12.71751
2023-12-26,23.59338
2023-12-27,23.41937
2023-12-28,21.43271
2023-12-29,21.49071
2023-12-30,14.22563
2023-12-31,13.8196
2024-01-01,20.67865
2024-01-02,33.62819
2024-01-03,28.21925
2024-01-04,30.37993
2024-01-05,27.05916
2024-01-06,16.19779
2024-01-07,18.66299
2024-01-08,27.30568
2024-01-09,26.69663
2024-01-10,30.91647
2024-01-11,27.88573
2024-01-12,22.47679
2024-01-13,13.35556
2024-01-14,15.98027
2024-01-15,26.84164
2024-01-16,23.27436
2024-01-17,23.7819
2024-01-18,23.91241
2024-01-19,26.56612
2024-01-20,15.31322
2024-01-21,15.93677
2024-01-22,26.3486
2024-01-23,23.36136
2024-01-24,26.2906
2024-01-25,39.51566
2024-01-26,31.17749
2024-01-27,18.72099
2024-01-28,19.22853
2024-01-29,31.77204
2024-01-30,37.07946
2024-01-31,36.19489
2024-02-01,34.57076
2024-02-02,26.98665
2024-02-03,14.21113
2024-02-04,16.38631
2024-02-05,24.94199
2024-02-06,24.31844
2024-02-07,20.73665
2024-02-08,20.80916
2024-02-09,12.36948
2024-02-10,11.93445
2024-02-11,13.71809
2024-02-12,16.60382
2024-02-13,34.01972
2024-02-14,25.36252
2024-02-15,25.82656
2024-02-16,21.2877
2024-02-17,12.97853
2024-02-18,13.60208
2024-02-19,22.95533
2024-02-20,28.8573
2024-02-21,34.70127
2024-02-22,34.78828
2024-02-23,36.07888
2024-02-24,18.15545
2024-02-25,19.82308
2024-02-26,35.73085
2024-02-27,28.74129
2024-02-28,28.32076
2024-02-29,26.91415
2024-03-01,16.22679
2024-03-02,13.26856
2024-03-03,14.21113
2024-03-04,27.34918
2024-03-05,27.17517
2024-03-06,22.28828
2024-03-07,21.51972
2024-03-08,20.54814
2024-03-09,11.57192
2024-03-10,12.5
2024-03-11,20.56264
2024-03-12,18.60498
2024-03-13,18.21345
2024-03-14,17.28538
2024-03-15,19.34454
2024-03-16,10.38283
2024-03-17,12.03596
2024-03-18,19.96809
2024-03-19,19.80858
2024-03-20,21.38921
