date,자동차일일보험
2023-05-30,26.53543
2023-05-31,25.66929
2023-06-01,31.5748
2023-06-02,43.937
2023-06-03,42.12598
2023-06-04,34.48818
2023-06-05,35.27559
2023-06-06,31.65354
2023-06-07,25.82677
2023-06-08,26.92913
2023-06-09,40.3937
2023-06-10,35.66929
2023-06-11,27.63779
2023-06-12,30.0
2023-06-13,24.80314
2023-06-14,28.26771
2023-06-15,31.1811
2023-06-16,44.01574
2023-06-17,41.81102
2023-06-18,30.62992
2023-06-19,29.92125
2023-06-20,28.89763
2023-06-21,28.11023
2023-06-22,38.18897
2023-06-23,51.88976
2023-06-24,41.9685
2023-06-25,32.83464
2023-06-26,28.97637
2023-06-27,29.68503
2023-06-28,27.71653
2023-06-29,30.7874
2023-06-30,43.62204
2023-07-01,47.24409
2023-07-02,34.96062
2023-07-03,28.97637
2023-07-04,26.92913
2023-07-05,29.52755
2023-07-06,34.7244
2023-07-07,38.42519
2023-07-08,40.23622
2023-07-09,26.69291
2023-07-10,30.07874
2023-07-11,25.19685
2023-07-12,28.58267
2023-07-13,27.48031
2023-07-14,37.08661
2023-07-15,32.99212
2023-07-16,31.41732
2023-07-17,32.04724
2023-07-18,29.44881
2023-07-19,33.38582
2023-07-20,36.69291
2023-07-21,48.11023
2023-07-22,44.3307
2023-07-23,30.55118
2023-07-24,34.3307
2023-07-25,33.85826
2023-07-26,34.3307
2023-07-27,43.77952
2023-07-28,59.68503
2023-07-29,58.66141
2023-07-30,48.50393
2023-07-31,49.92125
2023-08-01,49.37007
2023-08-02,47.32283
2023-08-03,44.88188
2023-08-04,59.60629
2023-08-05,52.99212
2023-08-06,40.86614
2023-08-07,38.97637
2023-08-08,36.61417
2023-08-09,34.40944
2023-08-10,37.24409
2023-08-11,58.26771
2023-08-12,56.61417
2023-08-13,51.49606
2023-08-14,51.1811
2023-08-15,42.3622
2023-08-16,38.42519
2023-08-17,43.77952
2023-08-18,55.19685
2023-08-19,49.44881
2023-08-20,36.37795
2023-08-21,35.90551
2023-08-22,31.41732
2023-08-23,31.33858
2023-08-24,35.74803
2023-08-25,52.59842
2023-08-26,49.44881
2023-08-27,32.99212
2023-08-28,31.88976
2023-08-29,25.82677
2023-08-30,28.66141
2023-08-31,33.70078
2023-09-01,44.40944
2023-09-02,47.40157
2023-09-03,29.68503
2023-09-04,31.73228
2023-09-05,26.14173
2023-09-06,27.40157
2023-09-07,30.23622
2023-09-08,40.23622
2023-09-09,44.3307
2023-09-10,32.20472
2023-09-11,27.24409
2023-09-12,24.80314
2023-09-13,23.1496
2023-09-14,29.05511
2023-09-15,37.95275
2023-09-16,40.15748
2023-09-17,34.09448
2023-09-18,30.15748
2023-09-19,26.77165
2023-09-20,23.46456
2023-09-21,29.92125
2023-09-22,38.97637
2023-09-23,40.70866
2023-09-24,35.11811
2023-09-25,37.71653
2023-09-26,40.07874
2023-09-27,79.92125
2023-09-28,91.02362
2023-09-29,100.0
2023-09-30,70.07874
2023-10-01,56.45669
2023-10-02,43.62204
2023-10-03,31.5748
2023-10-04,31.5748
2023-10-05,26.69291
2023-10-06,43.46456
2023-10-07,45.03937
2023-10-08,36.69291
2023-10-09,27.48031
2023-10-10,29.92125
2023-10-11,29.29133
2023-10-12,34.09448
2023-10-13,44.48818
2023-10-14,42.28346
2023-10-15,33.46456
2023-10-16,28.89763
2023-10-17,25.98425
2023-10-18,29.05511
2023-10-19,27.32283
2023-10-20,39.29133
2023-10-21,40.70866
2023-10-22,30.70866
2023-10-23,30.70866
2023-10-24,26.22047
2023-10-25,28.66141
2023-10-26,33.46456
2023-10-27,49.13385
2023-10-28,42.91338
2023-10-29,33.07086
2023-10-30,30.55118
2023-10-31,25.27559
2023-11-01,28.66141
2023-11-02,28.42519
2023-11-03,45.98425
2023-11-04,35.82677
2023-11-05,25.35433
2023-11-06,28.03149
2023-11-07,23.30708
2023-11-08,27.08661
2023-11-09,29.84251
2023-11-10,40.23622
2023-11-11,40.70866
2023-11-12,30.0
2023-11-13,29.05511
2023-11-14,23.937
2023-11-15,28.97637
2023-11-16,29.84251
2023-11-17,40.3937
2023-11-18,45.27559
2023-11-19,31.10236
2023-11-20,27.71653
2023-11-21,28.81889
2023-11-22,27.48031
2023-11-23,32.7559
2023-11-24,43.77952
2023-11-25,39.44881
2023-11-26,24.88188
2023-11-27,24.09448
2023-11-28,25.19685
2023-11-29,27.95275
2023-11-30,23.22834
2023-12-01,38.34645
2023-12-02,38.58267
2023-12-03,28.97637
2023-12-04,27.55905
2023-12-05,24.17322
2023-12-06,23.07086
2023-12-07,32.7559
2023-12-08,41.5748
2023-12-09,46.77165
2023-12-10,32.44094
2023-12-11,23.85826
2023-12-12,24.64566
2023-12-13,25.19685
2023-12-14,28.97637
2023-12-15,41.02362
2023-12-16,39.52755
2023-12-17,32.83464
2023-12-18,31.33858
2023-12-19,31.10236
2023-12-20,33.62204
2023-12-21,34.7244
2023-12-22,51.65354
2023-12-23,53.22834
2023-12-24,40.07874
2023-12-25,37.24409
2023-12-26,32.59842
2023-12-27,32.3622
2023-12-28,39.76377
2023-12-29,47.40157
2023-12-30,50.0
2023-12-31,47.00787
2024-01-01,32.99212
2024-01-02,27.32283
2024-01-03,29.68503
2024-01-04,31.9685
2024-01-05,42.3622
2024-01-06,43.22834
2024-01-07,33.62204
2024-01-08,32.28346
2024-01-09,28.03149
2024-01-10,28.18897
2024-01-11,31.33858
2024-01-12,44.17322
2024-01-13,45.82677
2024-01-14,33.46456
2024-01-15,32.04724
2024-01-16,30.70866
2024-01-17,29.44881
2024-01-18,38.89763
2024-01-19,49.52755
2024-01-20,50.0
2024-01-21,43.937
2024-01-22,34.96062
2024-01-23,36.37795
2024-01-24,31.49606
2024-01-25,37.24409
2024-01-26,49.68503
2024-01-27,46.37795
2024-01-28,33.07086
2024-01-29,30.47244
2024-01-30,27.79527
2024-01-31,31.81102
2024-02-01,34.09448
2024-02-02,43.46456
2024-02-03,39.76377
2024-02-04,36.14173
2024-02-05,35.35433
2024-02-06,31.25984
2024-02-07,41.73228
2024-02-08,73.62204
2024-02-09,94.17322
2024-02-10,95.51181
2024-02-11,59.68503
2024-02-12,40.23622
2024-02-13,37.95275
2024-02-14,35.74803
2024-02-15,39.05511
2024-02-16,42.99212
2024-02-17,43.07086
2024-02-18,33.77952
2024-02-19,29.76377
2024-02-20,25.74803
2024-02-21,31.73228
2024-02-22,33.1496
2024-02-23,47.24409
2024-02-24,49.52755
2024-02-25,34.88188
2024-02-26,36.06299
2024-02-27,32.20472
2024-02-28,38.89763
2024-02-29,55.66929
2024-03-01,63.1496
2024-03-02,46.69291
2024-03-03,38.66141
2024-03-04,28.74015
2024-03-05,25.03937
2024-03-06,27.40157
2024-03-07,30.15748
2024-03-08,42.12598
2024-03-09,44.09448
2024-03-10,30.0
2024-03-11,28.58267
2024-03-12,24.40944
2024-03-13,27.63779
2024-03-14,33.07086
2024-03-15,44.01574
2024-03-16,45.82677
2024-03-17,33.85826
2024-03-18,30.31496
2024-03-19,29.29133
2024-03-20,29.05511
