date,고시원
2022-03-31,33.20145
2022-04-01,26.80514
2022-04-02,30.03626
2022-04-03,32.70689
2022-04-04,34.68513
2022-04-05,32.47609
2022-04-06,31.75074
2022-04-07,31.22321
2022-04-08,27.59643
2022-04-09,26.83811
2022-04-10,30.72865
2022-04-11,100.0
2022-04-12,39.82855
2022-04-13,34.88295
2022-04-14,33.43224
2022-04-15,29.44279
2022-04-16,26.31058
2022-04-17,28.81635
2022-04-18,30.333
2022-04-19,34.65215
2022-04-20,33.00362
2022-04-21,27.49752
2022-04-22,25.3874
2022-04-23,27.10187
2022-04-24,28.18991
2022-04-25,31.6848
2022-04-26,31.28915
2022-04-27,31.22321
2022-04-28,29.14606
2022-04-29,25.68414
2022-04-30,26.83811
2022-05-01,28.15694
2022-05-02,33.99274
2022-05-03,29.80547
2022-05-04,27.99208
2022-05-05,24.56313
2022-05-06,25.9479
2022-05-07,26.34355
2022-05-08,27.72832
2022-05-09,31.75074
2022-05-10,30.16815
2022-05-11,32.8058
2022-05-12,28.78338
2022-05-13,32.47609
2022-05-14,28.38773
2022-05-15,28.75041
2022-05-16,32.93768
2022-05-17,29.64061
2022-05-18,27.20079
2022-05-19,28.22288
2022-05-20,25.65117
2022-05-21,27.0689
2022-05-22,28.78338
2022-05-23,31.78371
2022-05-24,32.67392
2022-05-25,29.70656
2022-05-26,30.76162
2022-05-27,28.22288
2022-05-28,29.27794
2022-05-29,31.61885
2022-05-30,34.61918
2022-05-31,30.82756
2022-06-01,31.88262
2022-06-02,32.54203
2022-06-03,29.44279
2022-06-04,27.16782
2022-06-05,28.35476
2022-06-06,33.10253
2022-06-07,31.02538
2022-06-08,32.0145
2022-06-09,32.11341
2022-06-10,30.13517
2022-06-11,29.14606
2022-06-12,31.454
2022-06-13,33.63006
2022-06-14,34.58621
2022-06-15,33.76195
2022-06-16,32.44312
2022-06-17,30.8935
2022-06-18,30.82756
2022-06-19,34.28948
2022-06-20,39.07022
2022-06-21,35.24563
2022-06-22,35.11374
2022-06-23,35.17969
2022-06-24,55.58852
2022-06-25,55.45664
2022-06-26,67.22716
2022-06-27,58.45697
2022-06-28,78.40422
2022-06-29,64.62248
2022-06-30,50.51104
2022-07-01,47.47774
2022-07-02,39.9934
2022-07-03,41.3452
2022-07-04,50.93966
2022-07-05,44.3785
2022-07-06,42.59808
2022-07-07,43.12561
2022-07-08,37.1909
2022-07-09,37.78437
2022-07-10,42.03758
2022-07-11,47.44477
2022-07-12,54.46752
2022-07-13,33.86086
2022-07-14,33.56412
2022-07-15,30.03626
2022-07-16,27.59643
2022-07-17,29.27794
2022-07-18,34.19057
2022-07-19,30.59676
2022-07-20,31.78371
2022-07-21,31.12429
2022-07-22,30.72865
2022-07-23,30.333
2022-07-24,30.69568
2022-07-25,37.85031
2022-07-26,34.22354
2022-07-27,28.02505
2022-07-28,30.26706
2022-07-29,32.31124
2022-07-30,31.09132
2022-07-31,28.55258
2022-08-01,34.15759
2022-08-02,32.21233
2022-08-03,29.93735
2022-08-04,32.8058
2022-08-05,30.06923
2022-08-06,28.02505
2022-08-07,29.01417
2022-08-08,33.20145
2022-08-09,30.8935
2022-08-10,31.58588
2022-08-11,29.64061
2022-08-12,30.23409
2022-08-13,28.55258
2022-08-14,28.75041
2022-08-15,31.75074
2022-08-16,35.70722
2022-08-17,35.50939
2022-08-18,32.93768
2022-08-19,27.69535
2022-08-20,28.48664
2022-08-21,31.12429
2022-08-22,37.85031
2022-08-23,36.20178
2022-08-24,31.71777
2022-08-25,30.46488
2022-08-26,30.20112
2022-08-27,27.95911
2022-08-28,31.32212
2022-08-29,36.66336
2022-08-30,33.39927
2022-08-31,32.8058
2022-09-01,31.81668
2022-09-02,30.20112
2022-09-03,30.13517
2022-09-04,28.61852
2022-09-05,29.5417
2022-09-06,28.32179
2022-09-07,27.8602
2022-09-08,23.37619
2022-09-09,19.78239
2022-09-10,21.03527
2022-09-11,25.71711
2022-09-12,32.54203
2022-09-13,36.79525
2022-09-14,33.49818
2022-09-15,32.73986
2022-09-16,29.90438
2022-09-17,26.7392
2022-09-18,29.57467
2022-09-19,36.72931
2022-09-20,30.66271
2022-09-21,32.27827
2022-09-22,30.72865
2022-09-23,28.48664
2022-09-24,25.3874
2022-09-25,29.27794
2022-09-26,32.34421
2022-09-27,55.75337
2022-09-28,99.24167
2022-09-29,67.82063
2022-09-30,44.21364
2022-10-01,30.86053
2022-10-02,26.90405
2022-10-03,34.75107
2022-10-04,32.87174
2022-10-05,32.47609
2022-10-06,27.89317
2022-10-07,25.22255
2022-10-08,22.84866
2022-10-09,25.51928
2022-10-10,30.56379
2022-10-11,32.90471
2022-10-12,30.59676
2022-10-13,29.47576
2022-10-14,28.61852
2022-10-15,26.93702
2022-10-16,30.46488
2022-10-17,33.33333
2022-10-18,33.16848
2022-10-19,29.27794
2022-10-20,28.88229
2022-10-21,30.46488
2022-10-22,24.33234
2022-10-23,29.90438
2022-10-24,35.50939
2022-10-25,34.58621
2022-10-26,31.65182
2022-10-27,30.86053
2022-10-28,28.58555
2022-10-29,29.14606
2022-10-30,26.27761
2022-10-31,33.26739
2022-11-01,30.79459
2022-11-02,30.36597
2022-11-03,29.47576
2022-11-04,25.71711
2022-11-05,30.59676
2022-11-06,28.32179
2022-11-07,33.89383
2022-11-08,31.09132
2022-11-09,32.41015
2022-11-10,31.55291
2022-11-11,28.71744
2022-11-12,26.64029
2022-11-13,30.333
2022-11-14,38.70755
2022-11-15,32.21233
2022-11-16,32.0145
2022-11-17,28.78338
2022-11-18,30.39894
2022-11-19,28.58555
2022-11-20,30.30003
2022-11-21,34.22354
2022-11-22,31.65182
2022-11-23,33.1355
2022-11-24,28.61852
2022-11-25,25.35443
2022-11-26,27.36564
2022-11-27,29.31091
2022-11-28,31.28915
2022-11-29,32.64094
2022-11-30,31.51994
2022-12-01,31.61885
2022-12-02,29.44279
2022-12-03,26.14573
2022-12-04,28.51961
2022-12-05,31.55291
2022-12-06,30.46488
2022-12-07,31.65182
2022-12-08,31.58588
2022-12-09,32.97065
2022-12-10,28.38773
2022-12-11,29.08011
2022-12-12,34.75107
2022-12-13,32.47609
2022-12-14,30.79459
2022-12-15,30.20112
2022-12-16,36.66336
2022-12-17,28.71744
2022-12-18,33.9268
2022-12-19,38.83943
2022-12-20,35.11374
2022-12-21,33.1355
2022-12-22,33.63006
2022-12-23,31.02538
2022-12-24,28.4207
2022-12-25,27.8602
2022-12-26,36.49851
2022-12-27,35.37751
2022-12-28,35.87207
2022-12-29,36.20178
2022-12-30,32.47609
2022-12-31,29.57467
2023-01-01,32.27827
2023-01-02,42.53214
2023-01-03,39.00428
2023-01-04,36.3996
2023-01-05,31.65182
2023-01-06,31.05835
2023-01-07,29.70656
2023-01-08,32.50906
2023-01-09,36.82822
2023-01-10,34.84998
2023-01-11,36.89416
2023-01-12,33.82789
2023-01-13,32.2453
2023-01-14,34.78404
2023-01-15,35.74019
2023-01-16,40.02637
2023-01-17,35.01483
2023-01-18,32.54203
2023-01-19,35.08077
2023-01-20,39.89449
2023-01-21,28.05802
2023-01-22,30.16815
2023-01-23,29.57467
2023-01-24,32.17936
2023-01-25,43.68611
2023-01-26,38.74052
2023-01-27,38.24596
2023-01-28,33.26739
2023-01-29,35.80613
2023-01-30,44.939
2023-01-31,38.77349
2023-02-01,41.1144
2023-02-02,37.94922
2023-02-03,37.85031
2023-02-04,35.41048
2023-02-05,38.04813
2023-02-06,45.03791
2023-02-07,42.63105
2023-02-08,39.9934
2023-02-09,41.80679
2023-02-10,43.32344
2023-02-11,38.57566
2023-02-12,39.72964
2023-02-13,44.67523
2023-02-14,39.76261
2023-02-15,42.96076
2023-02-16,42.56511
2023-02-17,41.97164
2023-02-18,37.02604
2023-02-19,38.27893
2023-02-20,43.5872
2023-02-21,46.65347
2023-02-22,40.05934
2023-02-23,37.94922
2023-02-24,38.6416
2023-02-25,35.37751
2023-02-26,42.00461
2023-02-27,42.20243
2023-02-28,38.54269
2023-03-01,39.39993
2023-03-02,40.19122
2023-03-03,35.57533
2023-03-04,31.81668
2023-03-05,35.31157
2023-03-06,41.04846
2023-03-07,35.54236
2023-03-08,36.76228
2023-03-09,34.68513
2023-03-10,29.44279
2023-03-11,28.48664
2023-03-12,30.92647
2023-03-13,34.42136
2023-03-14,35.80613
2023-03-15,32.50906
2023-03-16,35.14671
2023-03-17,33.95977
2023-03-18,33.82789
2023-03-19,32.67392
2023-03-20,39.10319
2023-03-21,34.84998
2023-03-22,33.82789
2023-03-23,33.23442
2023-03-24,30.59676
2023-03-25,29.34388
2023-03-26,32.08044
2023-03-27,40.32311
2023-03-28,35.34454
2023-03-29,34.55324
2023-03-30,36.66336
2023-03-31,33.1355
2023-04-01,29.70656
2023-04-02,32.41015
2023-04-03,34.68513
2023-04-04,32.83877
2023-04-05,33.10253
2023-04-06,30.92647
2023-04-07,29.31091
2023-04-08,27.20079
2023-04-09,29.83844
2023-04-10,34.4873
2023-04-11,30.333
2023-04-12,30.99241
2023-04-13,31.94856
2023-04-14,36.79525
2023-04-15,28.32179
2023-04-16,31.94856
2023-04-17,36.13583
2023-04-18,35.11374
2023-04-19,31.19024
2023-04-20,31.81668
2023-04-21,30.72865
2023-04-22,24.23343
2023-04-23,29.7725
2023-04-24,31.51994
2023-04-25,31.19024
2023-04-26,33.95977
2023-04-27,28.05802
2023-04-28,29.01417
2023-04-29,29.14606
2023-04-30,28.15694
2023-05-01,31.88262
2023-05-02,35.17969
2023-05-03,30.72865
2023-05-04,28.38773
2023-05-05,27.23376
2023-05-06,26.96999
2023-05-07,32.44312
2023-05-08,33.23442
2023-05-09,32.41015
2023-05-10,29.80547
2023-05-11,30.03626
2023-05-12,26.27761
2023-05-13,27.49752
2023-05-14,29.80547
2023-05-15,33.26739
2023-05-16,32.83877
2023-05-17,31.55291
2023-05-18,31.09132
2023-05-19,30.333
2023-05-20,25.25552
2023-05-21,32.0145
2023-05-22,40.48796
2023-05-23,40.32311
2023-05-24,34.52027
2023-05-25,32.31124
2023-05-26,28.81635
2023-05-27,25.45334
2023-05-28,26.60731
2023-05-29,31.48697
2023-05-30,36.13583
2023-05-31,31.6848
