date,헌법
2023-05-30,24.28503
2023-05-31,20.6387
2023-06-01,18.44613
2023-06-02,21.69923
2023-06-03,10.27168
2023-06-04,12.04718
2023-06-05,16.92087
2023-06-06,15.49094
2023-06-07,22.18779
2023-06-08,24.2612
2023-06-09,21.77073
2023-06-10,11.92802
2023-06-11,15.43136
2023-06-12,25.78646
2023-06-13,26.09628
2023-06-14,24.2612
2023-06-15,25.13107
2023-06-16,19.42326
2023-06-17,10.39084
2023-06-18,13.21496
2023-06-19,22.83126
2023-06-20,23.11725
2023-06-21,21.03193
2023-06-22,19.2326
2023-06-23,17.70734
2023-06-24,9.02049
2023-06-25,10.00953
2023-06-26,16.7183
2023-06-27,18.46997
2023-06-28,17.89799
2023-06-29,18.73212
2023-06-30,16.76596
2023-07-01,8.03145
2023-07-02,10.25977
2023-07-03,18.08865
2023-07-04,18.75595
2023-07-05,17.04003
2023-07-06,17.44518
2023-07-07,15.43136
2023-07-08,7.06625
2023-07-09,9.05624
2023-07-10,18.41039
2023-07-11,15.99142
2023-07-12,17.11153
2023-07-13,18.0529
2023-07-14,13.85843
2023-07-15,9.03241
2023-07-16,15.3122
2023-07-17,63.65586
2023-07-18,15.43136
2023-07-19,12.98856
2023-07-20,10.62917
2023-07-21,9.86653
2023-07-22,7.26882
2023-07-23,7.31649
2023-07-24,9.4733
2023-07-25,11.7612
2023-07-26,9.59246
2023-07-27,9.16348
2023-07-28,8.32936
2023-07-29,7.16158
2023-07-30,7.18541
2023-07-31,7.85271
2023-08-01,8.34127
2023-08-02,8.16253
2023-08-03,8.11487
2023-08-04,8.23403
2023-08-05,6.23212
2023-08-06,6.47044
2023-08-07,9.06816
2023-08-08,8.23403
2023-08-09,9.52097
2023-08-10,8.19828
2023-08-11,8.28169
2023-08-12,6.6611
2023-08-13,7.35224
2023-08-14,8.99666
2023-08-15,9.83079
2023-08-16,11.85653
2023-08-17,8.92516
2023-08-18,9.37797
2023-08-19,6.88751
2023-08-20,7.37607
2023-08-21,10.85557
2023-08-22,10.70066
2023-08-23,11.6182
2023-08-24,12.66682
2023-08-25,10.34318
2023-08-26,6.93517
2023-08-27,8.22211
2023-08-28,12.58341
2023-08-29,14.03717
2023-08-30,14.71639
2023-08-31,15.69351
2023-09-01,13.20305
2023-09-02,9.23498
2023-09-03,9.5448
2023-09-04,19.22068
2023-09-05,17.40943
2023-09-06,20.16205
2023-09-07,18.08865
2023-09-08,13.48903
2023-09-09,8.48427
2023-09-10,10.49809
2023-09-11,17.70734
2023-09-12,18.8632
2023-09-13,15.47902
2023-09-14,18.74404
2023-09-15,13.08388
2023-09-16,8.8775
2023-09-17,10.59342
2023-09-18,16.83746
2023-09-19,19.22068
2023-09-20,17.80266
2023-09-21,19.75691
2023-09-22,13.52478
2023-09-23,10.5815
2023-09-24,10.40276
2023-09-25,14.70448
2023-09-26,16.09866
2023-09-27,12.01143
2023-09-28,7.09008
2023-09-29,5.42183
2023-09-30,5.52907
2023-10-01,6.87559
2023-10-02,7.85271
2023-10-03,10.17635
2023-10-04,13.45328
2023-10-05,13.75119
2023-10-06,12.52383
2023-10-07,8.01954
2023-10-08,9.53288
2023-10-09,10.77216
2023-10-10,15.01429
2023-10-11,12.95281
2023-10-12,13.42945
2023-10-13,11.34413
2023-10-14,9.37797
2023-10-15,11.3203
2023-10-16,14.08484
2023-10-17,15.87225
2023-10-18,15.93183
2023-10-19,16.50381
2023-10-20,12.29742
2023-10-21,8.4366
2023-10-22,9.92612
2023-10-23,14.99046
2023-10-24,16.13441
2023-10-25,14.84747
2023-10-26,15.75309
2023-10-27,13.00047
2023-10-28,9.22306
2023-10-29,10.39084
2023-10-30,14.19208
2023-10-31,15.07387
2023-11-01,12.60724
2023-11-02,13.70352
2023-11-03,11.46329
2023-11-04,7.82888
2023-11-05,9.5448
2023-11-06,13.67969
2023-11-07,14.4304
2023-11-08,14.06101
2023-11-09,15.38369
2023-11-10,13.60819
2023-11-11,6.92326
2023-11-12,9.33031
2023-11-13,14.28741
2023-11-14,13.81077
2023-11-15,12.51191
2023-11-16,10.70066
2023-11-17,11.59437
2023-11-18,6.82793
2023-11-19,8.81792
2023-11-20,14.53765
2023-11-21,14.28741
2023-11-22,14.16825
2023-11-23,15.72926
2023-11-24,14.06101
2023-11-25,8.85367
2023-11-26,10.48617
2023-11-27,14.91897
2023-11-28,16.13441
2023-11-29,14.5019
2023-11-30,14.08484
2023-12-01,12.07102
2023-12-02,8.29361
2023-12-03,10.18827
2023-12-04,13.79885
2023-12-05,14.22783
2023-12-06,13.98951
2023-12-07,12.45233
2023-12-08,12.22592
2023-12-09,8.74642
2023-12-10,9.67588
2023-12-11,12.41658
2023-12-12,14.02526
2023-12-13,10.55767
2023-12-14,10.92707
2023-12-15,10.73641
2023-12-16,7.73355
2023-12-17,8.1387
2023-12-18,11.42755
2023-12-19,10.34318
2023-12-20,10.25977
2023-12-21,9.28265
2023-12-22,8.26978
2023-12-23,5.20734
2023-12-24,5.15967
2023-12-25,5.79122
2023-12-26,8.69876
2023-12-27,8.85367
2023-12-28,10.96282
2023-12-29,8.35319
2023-12-30,6.27979
2023-12-31,5.9223
2024-01-01,5.95805
2024-01-02,8.7345
2024-01-03,8.18636
2024-01-04,9.68779
2024-01-05,9.68779
2024-01-06,7.4714
2024-01-07,6.69685
2024-01-08,8.67492
2024-01-09,9.25881
2024-01-10,8.1387
2024-01-11,8.03145
2024-01-12,7.62631
2024-01-13,6.27979
2024-01-14,5.70781
2024-01-15,7.3999
2024-01-16,11.12964
2024-01-17,9.15157
2024-01-18,8.66301
2024-01-19,8.30552
2024-01-20,5.96997
2024-01-21,5.89847
2024-01-22,8.0672
2024-01-23,7.66205
2024-01-24,7.57864
2024-01-25,7.7693
2024-01-26,7.17349
2024-01-27,6.19637
2024-01-28,6.6611
2024-01-29,9.02049
2024-01-30,9.22306
2024-01-31,7.05433
2024-02-01,8.23403
2024-02-02,7.56673
2024-02-03,5.82697
2024-02-04,5.98188
2024-02-05,8.56768
2024-02-06,7.19733
2024-02-07,7.20924
2024-02-08,6.51811
2024-02-09,5.17159
2024-02-10,4.74261
2024-02-11,4.80219
2024-02-12,5.66015
2024-02-13,8.29361
2024-02-14,8.40085
2024-02-15,8.92516
2024-02-16,8.78217
2024-02-17,7.44756
2024-02-18,6.74451
2024-02-19,9.53288
2024-02-20,9.00857
2024-02-21,10.05719
2024-02-22,9.04432
2024-02-23,9.69971
2024-02-24,7.06625
2024-02-25,7.4714
2024-02-26,9.43755
2024-02-27,11.45138
2024-02-28,10.25977
2024-02-29,9.27073
2024-03-01,8.41277
2024-03-02,9.19923
2024-03-03,8.01954
2024-03-04,12.63107
2024-03-05,16.31315
2024-03-06,18.26739
2024-03-07,18.20781
2024-03-08,13.88226
2024-03-09,9.1039
2024-03-10,10.22402
2024-03-11,20.11439
2024-03-12,23.02192
2024-03-13,18.98236
2024-03-14,21.98522
2024-03-15,15.52669
2024-03-16,9.49714
2024-03-17,9.59246
2024-03-18,17.755
2024-03-19,19.59008
2024-03-20,19.87607
