date,재택부업
2023-05-30,43.40921
2023-05-31,43.30333
2023-06-01,36.89782
2023-06-02,30.54526
2023-06-03,19.32239
2023-06-04,25.41026
2023-06-05,34.93912
2023-06-06,33.03335
2023-06-07,39.91529
2023-06-08,38.5389
2023-06-09,35.52143
2023-06-10,26.83959
2023-06-11,28.00423
2023-06-12,47.856
2023-06-13,43.19745
2023-06-14,42.72101
2023-06-15,43.03864
2023-06-16,32.76866
2023-06-17,24.03388
2023-06-18,25.41026
2023-06-19,47.22075
2023-06-20,43.35627
2023-06-21,46.3208
2023-06-22,42.93276
2023-06-23,37.26839
2023-06-24,22.12811
2023-06-25,27.52779
2023-06-26,45.79142
2023-06-27,47.00899
2023-06-28,38.48597
2023-06-29,42.50926
2023-06-30,33.6686
2023-07-01,25.51614
2023-07-02,27.47485
2023-07-03,42.08575
2023-07-04,44.89147
2023-07-05,41.82106
2023-07-06,38.32715
2023-07-07,31.81577
2023-07-08,23.87506
2023-07-09,28.42773
2023-07-10,44.0974
2023-07-11,42.29751
2023-07-12,43.03864
2023-07-13,40.60349
2023-07-14,33.29804
2023-07-15,22.97511
2023-07-16,25.93965
2023-07-17,42.03282
2023-07-18,43.83271
2023-07-19,37.48014
2023-07-20,38.48597
2023-07-21,30.5982
2023-07-22,21.33403
2023-07-23,28.69242
2023-07-24,39.59767
2023-07-25,42.08575
2023-07-26,36.10375
2023-07-27,34.72736
2023-07-28,29.96294
2023-07-29,18.95182
2023-07-30,24.19269
2023-07-31,37.6919
2023-08-01,37.10958
2023-08-02,35.62731
2023-08-03,30.70407
2023-08-04,28.42773
2023-08-05,21.33403
2023-08-06,27.10428
2023-08-07,38.27421
2023-08-08,38.1154
2023-08-09,45.42085
2023-08-10,38.27421
2023-08-11,32.1334
2023-08-12,27.6866
2023-08-13,29.32768
2023-08-14,42.82689
2023-08-15,42.08575
2023-08-16,50.29115
2023-08-17,46.79724
2023-08-18,40.23292
2023-08-19,26.25727
2023-08-20,29.11593
2023-08-21,50.7676
2023-08-22,48.70301
2023-08-23,47.22075
2023-08-24,46.7443
2023-08-25,41.874
2023-08-26,24.98676
2023-08-27,32.34515
2023-08-28,46.16199
2023-08-29,44.41503
2023-08-30,46.16199
2023-08-31,41.66225
2023-09-01,36.26257
2023-09-02,26.36315
2023-09-03,30.3335
2023-09-04,48.17363
2023-09-05,45.26204
2023-09-06,43.83271
2023-09-07,42.61514
2023-09-08,33.61566
2023-09-09,23.66331
2023-09-10,29.96294
2023-09-11,44.83853
2023-09-12,44.0974
2023-09-13,41.60931
2023-09-14,37.0037
2023-09-15,32.60984
2023-09-16,24.13975
2023-09-17,28.85124
2023-09-18,42.08575
2023-09-19,37.90365
2023-09-20,36.31551
2023-09-21,34.19798
2023-09-22,30.65113
2023-09-23,20.27527
2023-09-24,25.56908
2023-09-25,38.85653
2023-09-26,34.09211
2023-09-27,26.20434
2023-09-28,17.04605
2023-09-29,14.08152
2023-09-30,15.40497
2023-10-01,19.26945
2023-10-02,26.20434
2023-10-03,30.70407
2023-10-04,38.85653
2023-10-05,39.12122
2023-10-06,33.56273
2023-10-07,22.76336
2023-10-08,24.56326
2023-10-09,34.62149
2023-10-10,47.06193
2023-10-11,45.68554
2023-10-12,41.07993
2023-10-13,35.30968
2023-10-14,26.25727
2023-10-15,31.49814
2023-10-16,47.69719
2023-10-17,46.79724
2023-10-18,42.72101
2023-10-19,38.16834
2023-10-20,33.98623
2023-10-21,25.14557
2023-10-22,27.84542
2023-10-23,45.05029
2023-10-24,45.42085
2023-10-25,46.47961
2023-10-26,41.874
2023-10-27,36.36844
2023-10-28,24.98676
2023-10-29,31.23345
2023-10-30,47.06193
2023-10-31,46.95606
2023-11-01,43.77977
2023-11-02,40.86818
2023-11-03,33.82742
2023-11-04,23.98094
2023-11-05,27.73954
2023-11-06,43.19745
2023-11-07,41.66225
2023-11-08,41.02699
2023-11-09,37.26839
2023-11-10,30.75701
2023-11-11,24.66913
2023-11-12,26.09846
2023-11-13,45.79142
2023-11-14,42.24457
2023-11-15,42.87983
2023-11-16,39.80942
2023-11-17,32.23928
2023-11-18,20.75172
2023-11-19,30.70407
2023-11-20,43.25039
2023-11-21,44.15034
2023-11-22,43.40921
2023-11-23,38.16834
2023-11-24,34.62149
2023-11-25,28.7983
2023-11-26,30.43938
2023-11-27,48.49126
2023-11-28,46.63843
2023-11-29,40.3388
2023-11-30,39.80942
2023-12-01,32.71572
2023-12-02,27.79248
2023-12-03,31.65696
2023-12-04,38.90947
2023-12-05,44.99735
2023-12-06,41.66225
2023-12-07,40.92112
2023-12-08,38.00952
2023-12-09,27.47485
2023-12-10,31.86871
2023-12-11,45.15616
2023-12-12,50.60878
2023-12-13,44.04446
2023-12-14,34.14505
2023-12-15,35.99788
2023-12-16,29.27474
2023-12-17,34.25092
2023-12-18,41.97988
2023-12-19,41.71519
2023-12-20,41.76813
2023-12-21,44.30915
2023-12-22,34.09211
2023-12-23,24.98676
2023-12-24,21.96929
2023-12-25,27.89835
2023-12-26,44.62678
2023-12-27,44.04446
2023-12-28,40.28586
2023-12-29,33.08628
2023-12-30,24.13975
2023-12-31,24.29857
2024-01-01,32.08046
2024-01-02,53.52038
2024-01-03,49.17946
2024-01-04,47.16781
2024-01-05,41.76813
2024-01-06,33.61566
2024-01-07,37.74483
2024-01-08,50.44997
2024-01-09,50.92641
2024-01-10,48.9677
2024-01-11,44.25622
2024-01-12,44.67972
2024-01-13,33.40391
2024-01-14,39.70354
2024-01-15,53.20275
2024-01-16,48.70301
2024-01-17,50.7676
2024-01-18,48.01482
2024-01-19,39.70354
2024-01-20,30.91582
2024-01-21,44.25622
2024-01-22,47.16781
2024-01-23,48.01482
2024-01-24,54.26151
2024-01-25,53.78507
2024-01-26,45.31498
2024-01-27,33.93329
2024-01-28,41.18581
2024-01-29,52.24986
2024-01-30,51.08523
2024-01-31,43.72683
2024-02-01,44.04446
2024-02-02,36.47432
2024-02-03,27.47485
2024-02-04,35.04499
2024-02-05,40.81524
2024-02-06,36.68607
2024-02-07,29.06299
2024-02-08,25.30439
2024-02-09,20.69878
2024-02-10,19.16357
2024-02-11,22.60455
2024-02-12,32.34515
2024-02-13,46.37374
2024-02-14,41.07993
2024-02-15,41.71519
2024-02-16,35.78613
2024-02-17,26.25727
2024-02-18,31.39227
2024-02-19,51.34992
2024-02-20,48.59714
2024-02-21,43.14452
2024-02-22,42.87983
2024-02-23,38.96241
2024-02-24,32.66278
2024-02-25,35.52143
2024-02-26,49.28533
2024-02-27,44.52091
2024-02-28,44.15034
2024-02-29,38.5389
2024-03-01,28.7983
2024-03-02,30.12175
2024-03-03,36.15669
2024-03-04,47.69719
2024-03-05,47.16781
2024-03-06,42.35044
2024-03-07,38.48597
2024-03-08,39.12122
2024-03-09,28.42773
2024-03-10,34.40974
2024-03-11,46.90312
2024-03-12,41.97988
2024-03-13,42.08575
2024-03-14,39.6506
2024-03-15,30.80995
2024-03-16,22.55161
2024-03-17,31.23345
2024-03-18,46.26786
2024-03-19,42.93276
2024-03-20,36.79195
