date,오늘금한돈가격
2023-05-31,13.45029
2023-06-01,16.37426
2023-06-02,12.67056
2023-06-03,8.86939
2023-06-04,6.33528
2023-06-05,12.76803
2023-06-06,8.2846
2023-06-07,10.03898
2023-06-08,9.84405
2023-06-09,10.72124
2023-06-10,7.01754
2023-06-11,7.60233
2023-06-12,10.62378
2023-06-13,11.59844
2023-06-14,14.13255
2023-06-15,11.9883
2023-06-16,11.11111
2023-06-17,7.30994
2023-06-18,8.2846
2023-06-19,9.06432
2023-06-20,10.33138
2023-06-21,10.62378
2023-06-22,11.89083
2023-06-23,10.13645
2023-06-24,5.94541
2023-06-25,5.94541
2023-06-26,6.82261
2023-06-27,8.67446
2023-06-28,8.18713
2023-06-29,5.65302
2023-06-30,7.6998
2023-07-01,5.65302
2023-07-02,5.65302
2023-07-03,7.21247
2023-07-04,7.50487
2023-07-05,7.50487
2023-07-06,6.72514
2023-07-07,5.45808
2023-07-08,5.94541
2023-07-09,4.97076
2023-07-10,6.53021
2023-07-11,5.55555
2023-07-12,5.16569
2023-07-13,6.82261
2023-07-14,4.97076
2023-07-15,3.4113
2023-07-16,3.50877
2023-07-17,4.97076
2023-07-18,6.62768
2023-07-19,6.43274
2023-07-20,8.18713
2023-07-21,7.4074
2023-07-22,5.84795
2023-07-23,5.94541
2023-07-24,7.30994
2023-07-25,5.16569
2023-07-26,6.43274
2023-07-27,6.33528
2023-07-28,5.75048
2023-07-29,4.28849
2023-07-30,2.53411
2023-07-31,4.87329
2023-08-01,8.57699
2023-08-02,5.45808
2023-08-03,6.23781
2023-08-04,6.04288
2023-08-05,5.36062
2023-08-06,4.19103
2023-08-07,5.84795
2023-08-08,6.92007
2023-08-09,5.65302
2023-08-10,7.60233
2023-08-11,7.60233
2023-08-12,4.97076
2023-08-13,5.06822
2023-08-14,7.6998
2023-08-15,5.06822
2023-08-16,6.23781
2023-08-17,6.04288
2023-08-18,5.45808
2023-08-19,3.1189
2023-08-20,3.02144
2023-08-21,5.36062
2023-08-22,4.77582
2023-08-23,4.77582
2023-08-24,7.01754
2023-08-25,5.36062
2023-08-26,4.87329
2023-08-27,2.72904
2023-08-28,4.38596
2023-08-29,6.04288
2023-08-30,4.77582
2023-08-31,7.21247
2023-09-01,8.08966
2023-09-02,5.84795
2023-09-03,5.55555
2023-09-04,6.14035
2023-09-05,6.43274
2023-09-06,4.97076
2023-09-07,5.36062
2023-09-08,4.97076
2023-09-09,3.9961
2023-09-10,3.1189
2023-09-11,5.06822
2023-09-12,5.06822
2023-09-13,5.65302
2023-09-14,4.58089
2023-09-15,5.06822
2023-09-16,4.48343
2023-09-17,2.04678
2023-09-18,4.38596
2023-09-19,5.06822
2023-09-20,4.67836
2023-09-21,4.48343
2023-09-22,3.9961
2023-09-23,2.63157
2023-09-24,2.24171
2023-09-25,4.87329
2023-09-26,3.9961
2023-09-27,3.4113
2023-09-28,2.14424
2023-09-29,2.33918
2023-09-30,2.14424
2023-10-01,2.82651
2023-10-02,3.9961
2023-10-03,3.9961
2023-10-04,5.45808
2023-10-05,9.16179
2023-10-06,6.62768
2023-10-07,4.87329
2023-10-08,3.80116
2023-10-09,6.23781
2023-10-10,9.25925
2023-10-11,7.89473
2023-10-12,7.115
2023-10-13,6.14035
2023-10-14,5.06822
2023-10-15,3.7037
2023-10-16,8.86939
2023-10-17,8.57699
2023-10-18,8.86939
2023-10-19,8.57699
2023-10-20,11.79337
2023-10-21,6.53021
2023-10-22,4.97076
2023-10-23,9.74658
2023-10-24,7.6998
2023-10-25,9.25925
2023-10-26,9.06432
2023-10-27,10.13645
2023-10-28,7.01754
2023-10-29,4.97076
2023-10-30,15.30214
2023-10-31,20.37037
2023-11-01,15.00974
2023-11-02,13.25536
2023-11-03,10.03898
2023-11-04,6.53021
2023-11-05,4.97076
2023-11-06,8.38206
2023-11-07,7.6998
2023-11-08,9.25925
2023-11-09,10.52631
2023-11-10,8.18713
2023-11-11,6.53021
2023-11-12,3.80116
2023-11-13,13.64522
2023-11-14,7.50487
2023-11-15,9.06432
2023-11-16,11.11111
2023-11-17,10.72124
2023-11-18,9.74658
2023-11-19,7.115
2023-11-20,10.33138
2023-11-21,9.16179
2023-11-22,7.30994
2023-11-23,15.10721
2023-11-24,12.2807
2023-11-25,7.89473
2023-11-26,6.04288
2023-11-27,11.9883
2023-11-28,15.88693
2023-11-29,13.35282
2023-11-30,15.9844
2023-12-01,10.33138
2023-12-02,10.81871
2023-12-03,15.9844
2023-12-04,24.269
2023-12-05,23.87914
2023-12-06,23.00194
2023-12-07,19.10331
2023-12-08,19.20077
2023-12-09,17.54385
2023-12-10,11.79337
2023-12-11,20.17543
2023-12-12,17.93372
2023-12-13,14.81481
2023-12-14,16.86159
2023-12-15,19.20077
2023-12-16,11.4035
2023-12-17,10.72124
2023-12-18,17.54385
2023-12-19,13.45029
2023-12-20,15.49707
2023-12-21,15.49707
2023-12-22,13.54775
2023-12-23,11.30604
2023-12-24,8.47953
2023-12-25,11.79337
2023-12-26,16.37426
2023-12-27,14.13255
2023-12-28,16.5692
2023-12-29,15.88693
2023-12-30,15.59454
2023-12-31,12.86549
2024-01-01,12.08576
2024-01-02,16.08187
2024-01-03,16.76413
2024-01-04,19.00584
2024-01-05,20.76023
2024-01-06,13.35282
2024-01-07,13.54775
2024-01-08,16.37426
2024-01-09,14.13255
2024-01-10,14.91228
2024-01-11,15.00974
2024-01-12,14.23001
2024-01-13,10.33138
2024-01-14,12.57309
2024-01-15,19.10331
2024-01-16,18.81091
2024-01-17,20.17543
2024-01-18,22.51461
2024-01-19,23.9766
2024-01-20,17.15399
2024-01-21,11.50097
2024-01-22,25.63352
2024-01-23,29.72709
2024-01-24,24.5614
2024-01-25,23.00194
2024-01-26,26.41325
2024-01-27,17.54385
2024-01-28,14.13255
2024-01-29,24.36647
2024-01-30,24.8538
2024-01-31,22.02729
2024-02-01,23.29434
2024-02-02,23.87914
2024-02-03,15.20467
2024-02-04,13.54775
2024-02-05,26.99805
2024-02-06,24.75633
2024-02-07,22.61208
2024-02-08,18.12865
2024-02-09,11.9883
2024-02-10,10.33138
2024-02-11,9.25925
2024-02-12,13.93762
2024-02-13,25.63352
2024-02-14,25.92592
2024-02-15,24.95126
2024-02-16,26.21832
2024-02-17,18.61598
2024-02-18,18.32358
2024-02-19,32.16374
2024-02-20,23.09941
2024-02-21,26.12085
2024-02-22,26.41325
2024-02-23,23.09941
2024-02-24,17.73879
2024-02-25,15.39961
2024-02-26,24.17153
2024-02-27,22.22222
2024-02-28,23.39181
2024-02-29,26.02339
2024-03-01,17.64132
2024-03-02,19.88304
2024-03-03,11.89083
2024-03-04,32.06627
2024-03-05,100.0
2024-03-06,65.20467
2024-03-07,58.47953
2024-03-08,56.62768
2024-03-09,50.0
2024-03-10,30.40935
2024-03-11,43.56725
2024-03-12,53.02144
2024-03-13,49.80506
2024-03-14,57.6998
2024-03-15,50.38986
2024-03-16,35.18518
2024-03-17,35.86744
2024-03-18,50.97465
2024-03-19,52.24171
2024-03-20,53.4113
