date,동물그림
2023-06-02,75.48387
2023-06-03,56.12903
2023-06-04,49.03225
2023-06-05,56.77419
2023-06-06,53.54838
2023-06-07,62.58064
2023-06-08,77.41935
2023-06-09,83.2258
2023-06-10,49.67741
2023-06-11,57.41935
2023-06-12,70.32258
2023-06-13,66.45161
2023-06-14,78.70967
2023-06-15,60.0
2023-06-16,65.16129
2023-06-17,46.45161
2023-06-18,38.06451
2023-06-19,60.64516
2023-06-20,75.48387
2023-06-21,61.93548
2023-06-22,58.06451
2023-06-23,56.12903
2023-06-24,35.48387
2023-06-25,38.06451
2023-06-26,45.80645
2023-06-27,63.2258
2023-06-28,53.54838
2023-06-29,81.29032
2023-06-30,62.58064
2023-07-01,51.6129
2023-07-02,47.09677
2023-07-03,56.77419
2023-07-04,65.80645
2023-07-05,56.12903
2023-07-06,77.41935
2023-07-07,60.0
2023-07-08,49.67741
2023-07-09,58.06451
2023-07-10,67.09677
2023-07-11,68.38709
2023-07-12,65.80645
2023-07-13,80.0
2023-07-14,69.67741
2023-07-15,50.96774
2023-07-16,53.54838
2023-07-17,67.74193
2023-07-18,56.77419
2023-07-19,52.90322
2023-07-20,46.45161
2023-07-21,58.06451
2023-07-22,58.06451
2023-07-23,56.77419
2023-07-24,54.8387
2023-07-25,47.09677
2023-07-26,62.58064
2023-07-27,51.6129
2023-07-28,52.25806
2023-07-29,46.45161
2023-07-30,47.09677
2023-07-31,50.32258
2023-08-01,63.2258
2023-08-02,62.58064
2023-08-03,55.48387
2023-08-04,54.19354
2023-08-05,32.25806
2023-08-06,50.96774
2023-08-07,58.06451
2023-08-08,59.35483
2023-08-09,56.12903
2023-08-10,63.87096
2023-08-11,63.87096
2023-08-12,56.77419
2023-08-13,45.16129
2023-08-14,65.16129
2023-08-15,41.29032
2023-08-16,72.25806
2023-08-17,80.0
2023-08-18,56.12903
2023-08-19,50.32258
2023-08-20,51.6129
2023-08-21,70.96774
2023-08-22,99.35483
2023-08-23,86.45161
2023-08-24,80.0
2023-08-25,54.8387
2023-08-26,49.03225
2023-08-27,65.16129
2023-08-28,78.06451
2023-08-29,94.8387
2023-08-30,87.09677
2023-08-31,89.03225
2023-09-01,97.41935
2023-09-02,44.51612
2023-09-03,44.51612
2023-09-04,73.54838
2023-09-05,75.48387
2023-09-06,70.32258
2023-09-07,99.35483
2023-09-08,85.80645
2023-09-09,45.16129
2023-09-10,53.54838
2023-09-11,73.54838
2023-09-12,87.09677
2023-09-13,67.09677
2023-09-14,76.12903
2023-09-15,69.67741
2023-09-16,52.90322
2023-09-17,50.96774
2023-09-18,66.45161
2023-09-19,70.32258
2023-09-20,57.41935
2023-09-21,87.09677
2023-09-22,69.03225
2023-09-23,58.06451
2023-09-24,50.96774
2023-09-25,53.54838
2023-09-26,58.70967
2023-09-27,69.67741
2023-09-28,53.54838
2023-09-29,48.38709
2023-09-30,58.06451
2023-10-01,45.16129
2023-10-02,43.87096
2023-10-03,36.12903
2023-10-04,67.09677
2023-10-05,65.80645
2023-10-06,60.0
2023-10-07,51.6129
2023-10-08,44.51612
2023-10-09,39.35483
2023-10-10,65.16129
2023-10-11,69.67741
2023-10-12,59.35483
2023-10-13,71.6129
2023-10-14,44.51612
2023-10-15,49.67741
2023-10-16,60.64516
2023-10-17,74.19354
2023-10-18,62.58064
2023-10-19,85.80645
2023-10-20,58.06451
2023-10-21,45.16129
2023-10-22,49.03225
2023-10-23,77.41935
2023-10-24,75.48387
2023-10-25,65.16129
2023-10-26,76.12903
2023-10-27,80.0
2023-10-28,55.48387
2023-10-29,62.58064
2023-10-30,75.48387
2023-10-31,74.8387
2023-11-01,96.12903
2023-11-02,84.51612
2023-11-03,71.6129
2023-11-04,57.41935
2023-11-05,59.35483
2023-11-06,89.67741
2023-11-07,90.96774
2023-11-08,84.51612
2023-11-09,80.64516
2023-11-10,92.90322
2023-11-11,52.25806
2023-11-12,56.12903
2023-11-13,87.74193
2023-11-14,85.16129
2023-11-15,72.90322
2023-11-16,72.25806
2023-11-17,74.8387
2023-11-18,70.32258
2023-11-19,53.54838
2023-11-20,71.6129
2023-11-21,83.87096
2023-11-22,56.77419
2023-11-23,73.54838
2023-11-24,81.93548
2023-11-25,56.77419
2023-11-26,57.41935
2023-11-27,85.16129
2023-11-28,67.09677
2023-11-29,63.87096
2023-11-30,78.06451
2023-12-01,78.06451
2023-12-02,50.96774
2023-12-03,54.19354
2023-12-04,54.8387
2023-12-05,57.41935
2023-12-06,60.0
2023-12-07,54.19354
2023-12-08,67.74193
2023-12-09,45.80645
2023-12-10,40.64516
2023-12-11,68.38709
2023-12-12,61.29032
2023-12-13,36.77419
2023-12-14,66.45161
2023-12-15,67.09677
2023-12-16,48.38709
2023-12-17,48.38709
2023-12-18,38.06451
2023-12-19,46.45161
2023-12-20,38.06451
2023-12-21,56.12903
2023-12-22,40.64516
2023-12-23,36.77419
2023-12-24,32.90322
2023-12-25,34.19354
2023-12-26,65.16129
2023-12-27,54.19354
2023-12-28,57.41935
2023-12-29,45.80645
2023-12-30,36.77419
2023-12-31,47.74193
2024-01-01,41.93548
2024-01-02,43.2258
2024-01-03,51.6129
2024-01-04,61.29032
2024-01-05,71.6129
2024-01-06,63.87096
2024-01-07,58.06451
2024-01-08,51.6129
2024-01-09,56.12903
2024-01-10,56.12903
2024-01-11,61.29032
2024-01-12,65.16129
2024-01-13,56.77419
2024-01-14,52.90322
2024-01-15,55.48387
2024-01-16,49.03225
2024-01-17,47.74193
2024-01-18,54.8387
2024-01-19,59.35483
2024-01-20,68.38709
2024-01-21,70.96774
2024-01-22,63.87096
2024-01-23,67.74193
2024-01-24,60.0
2024-01-25,63.87096
2024-01-26,56.77419
2024-01-27,54.19354
2024-01-28,50.32258
2024-01-29,51.6129
2024-01-30,54.19354
2024-01-31,75.48387
2024-02-01,54.8387
2024-02-02,50.96774
2024-02-03,56.77419
2024-02-04,57.41935
2024-02-05,54.8387
2024-02-06,52.90322
2024-02-07,56.77419
2024-02-08,45.80645
2024-02-09,58.70967
2024-02-10,70.96774
2024-02-11,47.09677
2024-02-12,45.80645
2024-02-13,54.8387
2024-02-14,50.32258
2024-02-15,50.96774
2024-02-16,50.32258
2024-02-17,41.93548
2024-02-18,52.25806
2024-02-19,59.35483
2024-02-20,60.0
2024-02-21,47.09677
2024-02-22,47.74193
2024-02-23,56.12903
2024-02-24,52.25806
2024-02-25,49.67741
2024-02-26,49.03225
2024-02-27,69.67741
2024-02-28,61.29032
2024-02-29,63.87096
2024-03-01,51.6129
2024-03-02,56.12903
2024-03-03,42.58064
2024-03-04,38.06451
2024-03-05,60.64516
2024-03-06,66.45161
2024-03-07,77.41935
2024-03-08,54.8387
2024-03-09,43.87096
2024-03-10,50.32258
2024-03-11,51.6129
2024-03-12,65.80645
2024-03-13,63.2258
2024-03-14,80.0
2024-03-15,63.87096
2024-03-16,50.32258
2024-03-17,44.51612
2024-03-18,63.2258
2024-03-19,80.64516
2024-03-20,61.93548
