date,비트코인주가
2023-05-29,1.01461
2023-05-30,1.86688
2023-05-31,1.86688
2023-06-01,1.58279
2023-06-02,0.97402
2023-06-03,0.81168
2023-06-04,0.89285
2023-06-05,1.37987
2023-06-06,2.47564
2023-06-07,2.23214
2023-06-08,1.50162
2023-06-09,1.50162
2023-06-10,1.13636
2023-06-11,1.46103
2023-06-12,1.66396
2023-06-13,1.58279
2023-06-14,2.43506
2023-06-15,0.97402
2023-06-16,1.25811
2023-06-17,0.64935
2023-06-18,0.68993
2023-06-19,1.37987
2023-06-20,1.46103
2023-06-21,2.47564
2023-06-22,2.96266
2023-06-23,2.15097
2023-06-24,2.15097
2023-06-25,1.74512
2023-06-26,2.19155
2023-06-27,2.63798
2023-06-28,2.02922
2023-06-29,2.27272
2023-06-30,2.63798
2023-07-01,1.13636
2023-07-02,1.5422
2023-07-03,2.31331
2023-07-04,3.49025
2023-07-05,4.09902
2023-07-06,4.70779
2023-07-07,3.77435
2023-07-08,2.71915
2023-07-09,1.82629
2023-07-10,2.35389
2023-07-11,1.86688
2023-07-12,1.50162
2023-07-13,2.67857
2023-07-14,2.5974
2023-07-15,2.27272
2023-07-16,2.71915
2023-07-17,3.61201
2023-07-18,2.47564
2023-07-19,3.04383
2023-07-20,3.24675
2023-07-21,2.31331
2023-07-22,1.09577
2023-07-23,0.68993
2023-07-24,3.73376
2023-07-25,2.47564
2023-07-26,2.80032
2023-07-27,2.51623
2023-07-28,1.86688
2023-07-29,1.01461
2023-07-30,1.17694
2023-07-31,1.86688
2023-08-01,2.27272
2023-08-02,1.74512
2023-08-03,2.11038
2023-08-04,1.2987
2023-08-05,0.52759
2023-08-06,1.01461
2023-08-07,1.42045
2023-08-08,1.33928
2023-08-09,1.98863
2023-08-10,1.46103
2023-08-11,1.05519
2023-08-12,1.09577
2023-08-13,1.2987
2023-08-14,1.09577
2023-08-15,1.25811
2023-08-16,1.82629
2023-08-17,2.0698
2023-08-18,3.57142
2023-08-19,2.02922
2023-08-20,2.23214
2023-08-21,3.53084
2023-08-22,2.02922
2023-08-23,2.11038
2023-08-24,1.82629
2023-08-25,2.8409
2023-08-26,1.58279
2023-08-27,1.50162
2023-08-28,1.37987
2023-08-29,2.0698
2023-08-30,3.3685
2023-08-31,2.39448
2023-09-01,2.0698
2023-09-02,2.11038
2023-09-03,1.42045
2023-09-04,2.19155
2023-09-05,2.02922
2023-09-06,1.70454
2023-09-07,1.78571
2023-09-08,1.58279
2023-09-09,1.25811
2023-09-10,1.25811
2023-09-11,1.5422
2023-09-12,2.11038
2023-09-13,1.90746
2023-09-14,2.63798
2023-09-15,1.82629
2023-09-16,1.25811
2023-09-17,1.01461
2023-09-18,2.39448
2023-09-19,2.75974
2023-09-20,2.63798
2023-09-21,0.93344
2023-09-22,0.85227
2023-09-23,0.85227
2023-09-24,0.56818
2023-09-25,1.01461
2023-09-26,0.93344
2023-09-27,0.40584
2023-09-28,0.20292
2023-09-29,0.48701
2023-09-30,0.48701
2023-10-01,0.73051
2023-10-02,0.85227
2023-10-03,0.97402
2023-10-04,1.17694
2023-10-05,1.2987
2023-10-06,0.89285
2023-10-07,0.36525
2023-10-08,0.32467
2023-10-09,0.64935
2023-10-10,1.01461
2023-10-11,0.64935
2023-10-12,1.13636
2023-10-13,0.97402
2023-10-14,0.7711
2023-10-15,0.40584
2023-10-16,1.25811
2023-10-17,1.25811
2023-10-18,0.89285
2023-10-19,1.01461
2023-10-20,0.97402
2023-10-21,0.60876
2023-10-22,0.60876
2023-10-23,1.46103
2023-10-24,4.01785
2023-10-25,2.55681
2023-10-26,2.63798
2023-10-27,2.27272
2023-10-28,0.93344
2023-10-29,1.2987
2023-10-30,2.31331
2023-10-31,1.82629
2023-11-01,2.39448
2023-11-02,2.8409
2023-11-03,1.78571
2023-11-04,1.46103
2023-11-05,0.97402
2023-11-06,2.63798
2023-11-07,1.98863
2023-11-08,1.42045
2023-11-09,3.20616
2023-11-10,3.32792
2023-11-11,1.13636
2023-11-12,1.09577
2023-11-13,2.43506
2023-11-14,1.82629
2023-11-15,2.5974
2023-11-16,2.71915
2023-11-17,1.94805
2023-11-18,0.89285
2023-11-19,1.13636
2023-11-20,2.0698
2023-11-21,1.2987
2023-11-22,1.90746
2023-11-23,1.58279
2023-11-24,0.93344
2023-11-25,0.81168
2023-11-26,0.93344
2023-11-27,1.50162
2023-11-28,1.50162
2023-11-29,1.33928
2023-11-30,1.37987
2023-12-01,1.13636
2023-12-02,1.42045
2023-12-03,1.33928
2023-12-04,4.46428
2023-12-05,4.4237
2023-12-06,6.81818
2023-12-07,4.91071
2023-12-08,2.96266
2023-12-09,2.43506
2023-12-10,1.58279
2023-12-11,3.32792
2023-12-12,3.00324
2023-12-13,2.63798
2023-12-14,4.05844
2023-12-15,2.0698
2023-12-16,1.21753
2023-12-17,0.97402
2023-12-18,2.15097
2023-12-19,1.74512
2023-12-20,2.31331
2023-12-21,2.35389
2023-12-22,2.11038
2023-12-23,2.35389
2023-12-24,1.05519
2023-12-25,1.13636
2023-12-26,1.86688
2023-12-27,2.23214
2023-12-28,2.0698
2023-12-29,1.78571
2023-12-30,1.21753
2023-12-31,0.89285
2024-01-01,1.09577
2024-01-02,3.28733
2024-01-03,3.61201
2024-01-04,3.04383
2024-01-05,2.63798
2024-01-06,1.17694
2024-01-07,1.09577
2024-01-08,1.58279
2024-01-09,4.62662
2024-01-10,5.1948
2024-01-11,20.37337
2024-01-12,10.34902
2024-01-13,3.57142
2024-01-14,3.44967
2024-01-15,4.6672
2024-01-16,3.08441
2024-01-17,3.24675
2024-01-18,2.88149
2024-01-19,3.08441
2024-01-20,1.90746
2024-01-21,1.09577
2024-01-22,2.80032
2024-01-23,3.53084
2024-01-24,3.08441
2024-01-25,2.75974
2024-01-26,2.39448
2024-01-27,1.50162
2024-01-28,1.94805
2024-01-29,3.08441
2024-01-30,2.51623
2024-01-31,2.67857
2024-02-01,2.75974
2024-02-02,2.71915
2024-02-03,1.37987
2024-02-04,1.2987
2024-02-05,1.82629
2024-02-06,1.90746
2024-02-07,2.02922
2024-02-08,2.35389
2024-02-09,2.15097
2024-02-10,1.78571
2024-02-11,1.90746
2024-02-12,2.19155
2024-02-13,7.75162
2024-02-14,4.30194
2024-02-15,5.76298
2024-02-16,5.07305
2024-02-17,2.43506
2024-02-18,2.43506
2024-02-19,4.38311
2024-02-20,2.92207
2024-02-21,3.73376
2024-02-22,3.49025
2024-02-23,3.08441
2024-02-24,2.15097
2024-02-25,2.15097
2024-02-26,2.71915
2024-02-27,9.13149
2024-02-28,9.90259
2024-02-29,15.0974
2024-03-01,6.41233
2024-03-02,6.45292
2024-03-03,4.74837
2024-03-04,10.26785
2024-03-05,17.65422
2024-03-06,14.40746
2024-03-07,10.38961
2024-03-08,10.1461
2024-03-09,6.73701
2024-03-10,5.23538
2024-03-11,16.03084
2024-03-12,14.08279
2024-03-13,13.43344
2024-03-14,11.93181
2024-03-15,11.52597
2024-03-16,4.91071
2024-03-17,5.07305
2024-03-18,8.68506
2024-03-19,7.58928
2024-03-20,9.25324
