date,해외채권
2023-12-27,12.5
2023-12-28,14.58333
2023-12-29,19.79166
2023-12-30,7.29166
2023-12-31,5.20833
2024-01-01,7.29166
2024-01-02,21.875
2024-01-03,25.0
2024-01-04,30.20833
2024-01-05,19.79166
2024-01-06,12.5
2024-01-07,18.75
2024-01-08,23.95833
2024-01-09,19.79166
2024-01-10,27.08333
2024-01-11,30.20833
2024-01-12,14.58333
2024-01-13,7.29166
2024-01-14,12.5
2024-01-15,16.66666
2024-01-16,12.5
2024-01-17,20.83333
2024-01-18,26.04166
2024-01-19,9.375
2024-01-20,9.375
2024-01-21,11.45833
2024-01-22,26.04166
2024-01-23,19.79166
2024-01-24,15.625
2024-01-25,18.75
2024-01-26,17.70833
2024-01-27,7.29166
2024-01-28,5.20833
2024-01-29,20.83333
2024-01-30,27.08333
2024-01-31,30.20833
2024-02-01,26.04166
2024-02-02,10.41666
2024-02-03,10.41666
2024-02-04,9.375
2024-02-05,26.04166
2024-02-06,30.20833
2024-02-07,20.83333
2024-02-08,17.70833
2024-02-09,16.66666
2024-02-10,5.20833
2024-02-11,10.41666
2024-02-12,13.54166
2024-02-13,21.875
2024-02-14,31.25
2024-02-15,27.08333
2024-02-16,19.79166
2024-02-17,8.33333
2024-02-19,28.125
2024-02-20,34.375
2024-02-21,26.04166
2024-02-22,27.08333
2024-02-23,25.0
2024-02-24,10.41666
2024-02-25,7.29166
2024-02-26,30.20833
2024-02-27,29.16666
2024-02-28,15.625
2024-02-29,30.20833
2024-03-01,12.5
2024-03-02,11.45833
2024-03-03,7.29166
2024-03-04,27.08333
2024-03-05,30.20833
2024-03-06,30.20833
2024-03-07,47.91666
2024-03-08,38.54166
2024-03-09,8.33333
2024-03-10,9.375
2024-03-11,31.25
2024-03-12,47.91666
2024-03-13,50.0
2024-03-14,36.45833
2024-03-15,14.58333
2024-03-16,10.41666
2024-03-17,9.375
2024-03-18,47.91666
2024-03-19,30.20833
2024-03-20,35.41666
