date,퇴직연금ETF
2023-05-29,9.39849
2023-05-30,28.94736
2023-05-31,21.80451
2023-06-01,24.06015
2023-06-02,29.3233
2023-06-03,10.15037
2023-06-04,8.27067
2023-06-05,21.80451
2023-06-06,13.15789
2023-06-07,23.68421
2023-06-08,21.42857
2023-06-09,25.18796
2023-06-10,13.15789
2023-06-11,13.15789
2023-06-12,26.31578
2023-06-13,29.3233
2023-06-14,29.69924
2023-06-15,29.69924
2023-06-16,26.31578
2023-06-17,7.89473
2023-06-18,10.15037
2023-06-19,23.30827
2023-06-20,29.69924
2023-06-21,25.93984
2023-06-22,28.94736
2023-06-23,26.31578
2023-06-24,6.76691
2023-06-25,7.89473
2023-06-26,21.80451
2023-06-27,22.18045
2023-06-28,24.81203
2023-06-29,28.57142
2023-06-30,27.81954
2023-07-01,13.90977
2023-07-02,7.51879
2023-07-03,30.82706
2023-07-04,41.35338
2023-07-05,34.21052
2023-07-06,28.19548
2023-07-07,33.0827
2023-07-08,12.03007
2023-07-09,13.53383
2023-07-10,30.45112
2023-07-11,31.57894
2023-07-12,33.0827
2023-07-13,40.97744
2023-07-14,27.81954
2023-07-15,11.27819
2023-07-16,9.39849
2023-07-17,24.06015
2023-07-18,32.33082
2023-07-19,40.6015
2023-07-20,31.95488
2023-07-21,29.69924
2023-07-22,16.91729
2023-07-23,10.90225
2023-07-24,34.58646
2023-07-25,30.45112
2023-07-26,48.1203
2023-07-27,35.71428
2023-07-28,27.4436
2023-07-29,9.77443
2023-07-30,10.15037
2023-07-31,25.5639
2023-08-01,34.58646
2023-08-02,33.0827
2023-08-03,29.69924
2023-08-04,23.30827
2023-08-05,10.52631
2023-08-06,11.27819
2023-08-07,24.81203
2023-08-08,20.30075
2023-08-09,23.68421
2023-08-10,34.21052
2023-08-11,22.18045
2023-08-12,5.63909
2023-08-13,8.27067
2023-08-14,21.05263
2023-08-15,11.27819
2023-08-16,21.42857
2023-08-17,17.66917
2023-08-18,19.17293
2023-08-19,7.89473
2023-08-20,6.39097
2023-08-21,15.41353
2023-08-22,23.68421
2023-08-23,19.54887
2023-08-24,22.55639
2023-08-25,16.16541
2023-08-26,5.26315
2023-08-27,9.77443
2023-08-28,25.18796
2023-08-29,27.06766
2023-08-30,25.18796
2023-08-31,25.93984
2023-09-01,19.54887
2023-09-02,10.15037
2023-09-03,8.64661
2023-09-04,22.55639
2023-09-05,29.3233
2023-09-06,25.93984
2023-09-07,19.17293
2023-09-08,18.04511
2023-09-09,7.51879
2023-09-10,11.65413
2023-09-11,28.94736
2023-09-12,25.18796
2023-09-13,21.42857
2023-09-14,17.66917
2023-09-15,15.78947
2023-09-16,7.14285
2023-09-17,6.76691
2023-09-18,19.17293
2023-09-19,17.29323
2023-09-20,17.29323
2023-09-21,19.92481
2023-09-22,14.28571
2023-09-23,5.63909
2023-09-24,4.88721
2023-09-25,15.03759
2023-09-26,18.79699
2023-09-27,15.03759
2023-09-28,5.63909
2023-09-29,4.13533
2023-09-30,3.75939
2023-10-01,5.26315
2023-10-02,7.51879
2023-10-03,6.01503
2023-10-04,17.66917
2023-10-05,22.18045
2023-10-06,21.42857
2023-10-07,10.15037
2023-10-08,7.51879
2023-10-09,11.27819
2023-10-10,12.40601
2023-10-11,21.05263
2023-10-12,18.79699
2023-10-13,16.54135
2023-10-14,4.88721
2023-10-15,9.02255
2023-10-16,15.78947
2023-10-17,19.92481
2023-10-18,13.90977
2023-10-19,13.90977
2023-10-20,14.28571
2023-10-21,7.51879
2023-10-22,3.38345
2023-10-23,9.39849
2023-10-24,20.67669
2023-10-25,21.05263
2023-10-26,17.66917
2023-10-27,16.91729
2023-10-28,6.76691
2023-10-29,6.39097
2023-10-30,13.90977
2023-10-31,15.03759
2023-11-01,16.54135
2023-11-02,20.67669
2023-11-03,18.04511
2023-11-04,10.90225
2023-11-05,6.39097
2023-11-06,20.30075
2023-11-07,22.93233
2023-11-08,22.55639
2023-11-09,15.78947
2023-11-10,12.78195
2023-11-11,7.14285
2023-11-12,4.88721
2023-11-13,18.04511
2023-11-14,19.17293
2023-11-15,21.05263
2023-11-16,17.29323
2023-11-17,22.93233
2023-11-18,7.14285
2023-11-19,9.77443
2023-11-20,25.93984
2023-11-21,26.69172
2023-11-22,19.54887
2023-11-23,15.78947
2023-11-24,22.55639
2023-11-25,5.26315
2023-11-26,7.14285
2023-11-27,22.18045
2023-11-28,22.55639
2023-11-29,24.43609
2023-11-30,23.30827
2023-12-01,24.81203
2023-12-02,15.03759
2023-12-03,10.90225
2023-12-04,30.82706
2023-12-05,29.69924
2023-12-06,31.203
2023-12-07,27.06766
2023-12-08,18.79699
2023-12-09,9.77443
2023-12-10,14.66165
2023-12-11,21.80451
2023-12-12,35.33834
2023-12-13,24.81203
2023-12-14,26.69172
2023-12-15,30.82706
2023-12-16,16.54135
2023-12-17,4.51127
2023-12-18,36.09022
2023-12-19,30.82706
2023-12-20,31.95488
2023-12-21,35.33834
2023-12-22,34.58646
2023-12-23,12.03007
2023-12-24,13.90977
2023-12-25,18.79699
2023-12-26,34.58646
2023-12-27,39.09774
2023-12-28,51.12781
2023-12-29,33.45864
2023-12-30,19.17293
2023-12-31,15.41353
2024-01-01,11.27819
2024-01-02,60.15037
2024-01-03,56.01503
2024-01-04,44.3609
2024-01-05,31.203
2024-01-06,17.29323
2024-01-07,9.02255
2024-01-08,28.57142
2024-01-09,37.59398
2024-01-10,34.9624
2024-01-11,44.73684
2024-01-12,31.203
2024-01-13,15.41353
2024-01-14,20.67669
2024-01-15,31.57894
2024-01-16,43.23308
2024-01-17,29.3233
2024-01-18,30.45112
2024-01-19,34.21052
2024-01-20,18.79699
2024-01-21,15.78947
2024-01-22,34.21052
2024-01-23,44.73684
2024-01-24,31.95488
2024-01-25,51.50375
2024-01-26,42.4812
2024-01-27,19.92481
2024-01-28,18.42105
2024-01-29,42.85714
2024-01-30,40.22556
2024-01-31,36.8421
2024-02-01,38.7218
2024-02-02,35.71428
2024-02-03,16.91729
2024-02-04,17.29323
2024-02-05,43.98496
2024-02-06,39.84962
2024-02-07,38.7218
2024-02-08,36.09022
2024-02-09,18.04511
2024-02-10,7.89473
2024-02-11,16.54135
2024-02-12,8.27067
2024-02-13,53.00751
2024-02-14,50.0
2024-02-15,50.75187
2024-02-16,42.4812
2024-02-17,17.66917
2024-02-18,18.04511
2024-02-19,37.59398
2024-02-20,36.8421
2024-02-21,36.46616
2024-02-22,36.8421
2024-02-23,57.14285
2024-02-24,21.05263
2024-02-25,20.67669
2024-02-26,31.95488
2024-02-27,45.11278
2024-02-28,48.1203
2024-02-29,37.96992
2024-03-01,19.54887
2024-03-02,15.78947
2024-03-03,14.28571
2024-03-04,48.1203
2024-03-05,53.38345
2024-03-06,42.10526
2024-03-07,44.3609
2024-03-08,37.21804
2024-03-09,16.16541
2024-03-10,18.04511
2024-03-11,33.45864
2024-03-12,40.97744
2024-03-13,44.3609
2024-03-14,37.59398
2024-03-15,35.33834
2024-03-16,14.66165
2024-03-17,14.66165
2024-03-18,39.84962
2024-03-19,35.33834
2024-03-20,36.09022
