date,24K금값
2023-05-30,11.14631
2023-05-31,11.14631
2023-06-01,11.08998
2023-06-02,9.87184
2023-06-03,7.9707
2023-06-04,7.23137
2023-06-05,9.84368
2023-06-06,8.95648
2023-06-07,10.94212
2023-06-08,9.5409
2023-06-09,9.45641
2023-06-10,8.27348
2023-06-11,7.37924
2023-06-12,9.8648
2023-06-13,10.9914
2023-06-14,11.42796
2023-06-15,11.42092
2023-06-16,10.49148
2023-06-17,7.80171
2023-06-18,7.23841
2023-06-19,10.72384
2023-06-20,9.55499
2023-06-21,9.37896
2023-06-22,8.68891
2023-06-23,9.45641
2023-06-24,7.54823
2023-06-25,6.70328
2023-06-26,9.59723
2023-06-27,9.49866
2023-06-28,8.68187
2023-06-29,8.42134
2023-06-30,9.13251
2023-07-01,7.16096
2023-07-02,6.64695
2023-07-03,8.80861
2023-07-04,8.60442
2023-07-05,8.93536
2023-07-06,8.66779
2023-07-07,7.89325
2023-07-08,7.0483
2023-07-09,5.80904
2023-07-10,8.63258
2023-07-11,7.77355
2023-07-12,7.98479
2023-07-13,8.14673
2023-07-14,8.68187
2023-07-15,7.07646
2023-07-16,6.11181
2023-07-17,7.83692
2023-07-18,9.04098
2023-07-19,8.47767
2023-07-20,8.47767
2023-07-21,8.87198
2023-07-22,6.94268
2023-07-23,6.485
2023-07-24,8.69595
2023-07-25,9.11139
2023-07-26,8.98465
2023-07-27,8.78749
2023-07-28,9.00577
2023-07-29,6.56245
2023-07-30,6.20335
2023-07-31,8.08336
2023-08-01,8.0904
2023-08-02,8.54809
2023-08-03,7.91437
2023-08-04,7.92141
2023-08-05,6.32305
2023-08-06,5.94986
2023-08-07,8.27348
2023-08-08,8.14673
2023-08-09,8.26644
2023-08-10,7.56935
2023-08-11,8.86494
2023-08-12,7.06238
2023-08-13,6.24559
2023-08-14,8.31573
2023-08-15,6.97084
2023-08-16,8.78749
2023-08-17,8.06224
2023-08-18,8.50584
2023-08-19,8.55513
2023-08-20,6.47796
2023-08-21,8.4988
2023-08-22,9.60428
2023-08-23,9.47049
2023-08-24,9.6254
2023-08-25,8.63962
2023-08-26,6.99197
2023-08-27,5.59076
2023-08-28,7.65385
2023-08-29,7.65385
2023-08-30,7.94254
2023-08-31,7.39332
2023-09-01,7.36515
2023-09-02,6.67511
2023-09-03,5.76679
2023-09-04,8.02703
2023-09-05,7.76651
2023-09-06,8.19602
2023-09-07,7.90733
2023-09-08,8.07632
2023-09-09,5.94986
2023-09-10,5.71046
2023-09-11,7.83692
2023-09-12,7.67497
2023-09-13,6.90747
2023-09-14,7.22433
2023-09-15,7.11167
2023-09-16,5.92874
2023-09-17,5.28798
2023-09-18,6.73144
2023-09-19,7.24545
2023-09-20,6.94972
2023-09-21,7.42148
2023-09-22,7.26658
2023-09-23,5.37248
2023-09-24,4.9148
2023-09-25,11.47725
2023-09-26,8.45655
2023-09-27,7.4074
2023-09-28,5.3584
2023-09-29,5.79495
2023-09-30,5.59076
2023-10-01,5.54147
2023-10-02,6.8089
2023-10-03,7.49894
2023-10-04,10.11829
2023-10-05,10.9914
2023-10-06,10.1887
2023-10-07,7.87917
2023-10-08,5.94282
2023-10-09,9.4212
2023-10-10,12.86438
2023-10-11,11.04773
2023-10-12,11.45613
2023-10-13,10.39994
2023-10-14,8.87198
2023-10-15,7.18208
2023-10-16,11.76594
2023-10-17,10.58301
2023-10-18,10.79425
2023-10-19,13.66004
2023-10-20,14.81481
2023-10-21,9.73806
2023-10-22,7.9707
2023-10-23,11.82227
2023-10-24,11.47725
2023-10-25,11.33643
2023-10-26,11.47725
2023-10-27,12.66018
2023-10-28,9.51274
2023-10-29,7.30178
2023-10-30,17.72989
2023-10-31,31.72792
2023-11-01,27.40459
2023-11-02,18.94099
2023-11-03,15.5471
2023-11-04,12.12505
2023-11-05,10.17462
2023-11-06,14.39938
2023-11-07,12.8855
2023-11-08,13.88536
2023-11-09,12.80101
2023-11-10,10.80129
2023-11-11,8.49176
2023-11-12,7.63272
2023-11-13,12.96296
2023-11-14,10.78721
2023-11-15,10.86466
2023-11-16,10.04788
2023-11-17,9.68877
2023-11-18,13.56851
2023-11-19,12.14617
2023-11-20,12.80101
2023-11-21,12.32924
2023-11-22,11.02661
2023-11-23,15.83579
2023-11-24,14.49795
2023-11-25,10.69567
2023-11-26,8.13265
2023-11-27,14.1811
2023-11-28,20.52527
2023-11-29,18.99732
2023-11-30,20.03238
2023-12-01,14.65286
2023-12-02,11.73074
2023-12-03,23.89804
2023-12-04,38.69877
2023-12-05,32.49542
2023-12-06,22.68694
2023-12-07,18.38473
2023-12-08,15.87804
2023-12-09,16.8779
2023-12-10,12.1673
2023-12-11,16.38501
2023-12-12,14.89226
2023-12-13,12.69539
2023-12-14,13.73046
2023-12-15,14.63878
2023-12-16,10.79425
2023-12-17,9.49162
2023-12-18,12.22363
2023-12-19,11.55471
2023-12-20,10.56893
2023-12-21,10.56189
2023-12-22,11.35755
2023-12-23,8.71004
2023-12-24,7.43557
2023-12-25,8.97056
2023-12-26,11.93493
2023-12-27,13.23757
2023-12-28,13.54034
2023-12-29,12.49823
2023-12-30,11.28714
2023-12-31,9.51274
2024-01-01,12.02647
2024-01-02,13.23757
2024-01-03,12.53344
2024-01-04,12.77989
2024-01-05,13.58963
2024-01-06,11.28714
2024-01-07,9.63948
2024-01-08,12.10392
2024-01-09,11.99831
2024-01-10,10.74496
2024-01-11,11.48429
2024-01-12,11.38572
2024-01-13,9.7451
2024-01-14,9.03393
2024-01-15,12.34333
2024-01-16,13.82903
2024-01-17,13.45585
2024-01-18,13.59667
2024-01-19,13.653
2024-01-20,10.40698
2024-01-21,8.97056
2024-01-22,12.65314
2024-01-23,13.23053
2024-01-24,12.24475
2024-01-25,11.47725
2024-01-26,11.86452
2024-01-27,8.68891
2024-01-28,8.35797
2024-01-29,11.13927
2024-01-30,11.13223
2024-01-31,10.8717
2024-02-01,11.64624
2024-02-02,11.0759
2024-02-03,8.95648
2024-02-04,7.68201
2024-02-05,10.57597
2024-02-06,10.12533
2024-02-07,9.39304
2024-02-08,7.92141
2024-02-09,6.61174
2024-02-10,7.94958
2024-02-11,7.42148
2024-02-12,7.97774
2024-02-13,10.75904
2024-02-14,11.98422
2024-02-15,11.30826
2024-02-16,11.32234
2024-02-17,9.54795
2024-02-18,9.06914
2024-02-19,12.7658
2024-02-20,10.84354
2024-02-21,10.44923
2024-02-22,10.56893
2024-02-23,9.78031
2024-02-24,8.19602
2024-02-25,7.32291
2024-02-26,9.99859
2024-02-27,9.72398
2024-02-28,8.99873
2024-02-29,9.32967
2024-03-01,8.37206
2024-03-02,8.24531
2024-03-03,7.47782
2024-03-04,16.18786
2024-03-05,48.93676
2024-03-06,36.20616
2024-03-07,30.96042
2024-03-08,32.98831
2024-03-09,28.10167
2024-03-10,27.39754
2024-03-11,32.41092
2024-03-12,26.96803
2024-03-13,21.17307
2024-03-14,20.24362
2024-03-15,21.01816
2024-03-16,15.87804
2024-03-17,15.58935
2024-03-18,20.44782
2024-03-19,21.19419
2024-03-20,17.51865
