date,줍줍분양
2023-07-17,6.63556
2023-07-18,6.4282
2023-07-19,6.84292
2023-07-20,6.06531
2023-07-21,4.35458
2023-07-22,3.52514
2023-07-23,4.45826
2023-07-24,5.75427
2023-07-25,5.02851
2023-07-26,5.13219
2023-07-27,3.88802
2023-07-28,5.02851
2023-07-29,2.28097
2023-07-30,2.95489
2023-07-31,4.19906
2023-08-01,3.57698
2023-08-02,3.88802
2023-08-03,3.62882
2023-08-04,3.88802
2023-08-05,2.79937
2023-08-06,2.43649
2023-08-07,4.14722
2023-08-08,5.08035
2023-08-09,3.88802
2023-08-10,4.2509
2023-08-11,4.09538
2023-08-12,2.85121
2023-08-13,2.59201
2023-08-14,3.62882
2023-08-15,3.52514
2023-08-16,5.13219
2023-08-17,4.09538
2023-08-18,4.2509
2023-08-19,3.05857
2023-08-20,2.90305
2023-08-21,4.97667
2023-08-22,4.5101
2023-08-23,4.40642
2023-08-24,3.42146
2023-08-25,4.04354
2023-08-26,2.95489
2023-08-27,2.33281
2023-08-28,3.93986
2023-08-29,4.2509
2023-08-30,4.87299
2023-08-31,5.18403
2023-09-01,5.08035
2023-09-02,3.68066
2023-09-03,3.26594
2023-09-04,5.39139
2023-09-05,6.11715
2023-09-06,5.59875
2023-09-07,6.11715
2023-09-08,7.30948
2023-09-09,3.88802
2023-09-10,7.82789
2023-09-11,14.67081
2023-09-12,15.03369
2023-09-13,9.79782
2023-09-14,7.77604
2023-09-15,6.48004
2023-09-16,4.61378
2023-09-17,4.40642
2023-09-18,8.96837
2023-09-19,6.4282
2023-09-20,6.4282
2023-09-21,5.85795
2023-09-22,6.63556
2023-09-23,3.2141
2023-09-24,5.28771
2023-09-25,7.25764
2023-09-26,5.44323
2023-09-27,5.02851
2023-09-28,3.4733
2023-09-29,2.74753
2023-09-30,3.78434
2023-10-01,3.36962
2023-10-02,2.74753
2023-10-03,4.35458
2023-10-04,6.79108
2023-10-05,7.25764
2023-10-06,4.97667
2023-10-07,3.31778
2023-10-08,3.52514
2023-10-09,4.19906
2023-10-10,5.85795
2023-10-11,6.73924
2023-10-12,7.05028
2023-10-13,7.15396
2023-10-14,5.39139
2023-10-15,4.56194
2023-10-16,6.6874
2023-10-17,8.19077
2023-10-18,6.89476
2023-10-19,6.27268
2023-10-20,5.39139
2023-10-21,3.16226
2023-10-22,4.56194
2023-10-23,8.39813
2023-10-24,7.05028
2023-10-25,7.7242
2023-10-26,5.18403
2023-10-27,6.16899
2023-10-28,2.79937
2023-10-29,4.40642
2023-10-30,7.56868
2023-10-31,7.56868
2023-11-01,7.7242
2023-11-02,8.50181
2023-11-03,9.27941
2023-11-04,4.61378
2023-11-05,5.65059
2023-11-06,10.05702
2023-11-07,9.12389
2023-11-08,7.465
2023-11-09,7.465
2023-11-10,6.48004
2023-11-11,5.75427
2023-11-12,6.4282
2023-11-13,7.98341
2023-11-14,10.1607
2023-11-15,8.55365
2023-11-16,10.26438
2023-11-17,7.56868
2023-11-18,5.59875
2023-11-19,6.84292
2023-11-20,11.61223
2023-11-21,12.18247
2023-11-22,10.99015
2023-11-23,8.91653
2023-11-24,6.79108
2023-11-25,5.23587
2023-11-26,4.92483
2023-11-27,9.84966
2023-11-28,9.59046
2023-11-29,7.7242
2023-11-30,9.07205
2023-12-01,6.27268
2023-12-02,5.08035
2023-12-03,10.10886
2023-12-04,10.62726
2023-12-05,8.39813
2023-12-06,8.34629
2023-12-07,7.25764
2023-12-08,8.55365
2023-12-09,5.13219
2023-12-10,5.65059
2023-12-11,7.62052
2023-12-12,8.03525
2023-12-13,7.98341
2023-12-14,7.10212
2023-12-15,7.15396
2023-12-16,4.2509
2023-12-17,5.65059
2023-12-18,7.15396
2023-12-19,6.9466
2023-12-20,6.11715
2023-12-21,6.9466
2023-12-22,5.49507
2023-12-23,3.36962
2023-12-24,3.00673
2023-12-25,4.66562
2023-12-26,6.73924
2023-12-27,5.08035
2023-12-28,5.44323
2023-12-29,4.14722
2023-12-30,5.28771
2023-12-31,2.64385
2024-01-01,3.2141
2024-01-02,5.59875
2024-01-03,5.90979
2024-01-04,4.40642
2024-01-05,4.35458
2024-01-06,4.40642
2024-01-07,5.13219
2024-01-08,6.73924
2024-01-09,21.20269
2024-01-10,14.04872
2024-01-11,20.32141
2024-01-12,17.1073
2024-01-13,14.04872
2024-01-14,18.45515
2024-01-15,56.14307
2024-01-16,29.91187
2024-01-17,15.50025
2024-01-18,15.29289
2024-01-19,10.93831
2024-01-20,6.99844
2024-01-21,7.25764
2024-01-22,10.31622
2024-01-23,12.13063
2024-01-24,13.06376
2024-01-25,11.87143
2024-01-26,7.77604
2024-01-27,6.22083
2024-01-28,9.17573
2024-01-29,9.22757
2024-01-30,9.3831
2024-01-31,8.34629
2024-02-01,6.99844
2024-02-02,7.30948
2024-02-03,3.68066
2024-02-04,5.13219
2024-02-05,6.4282
2024-02-06,6.6874
2024-02-07,6.11715
2024-02-08,3.78434
2024-02-09,2.64385
2024-02-10,2.43649
2024-02-11,3.11041
2024-02-12,4.2509
2024-02-13,7.36132
2024-02-14,5.90979
2024-02-15,4.87299
2024-02-16,4.66562
2024-02-17,3.62882
2024-02-18,3.26594
2024-02-19,5.59875
2024-02-20,31.15603
2024-02-21,45.98237
2024-02-22,30.53395
2024-02-23,26.80145
2024-02-24,18.50699
2024-02-25,28.82322
2024-02-26,100.0
2024-02-27,31.05235
2024-02-28,17.31467
2024-02-29,25.40176
2024-03-01,10.26438
2024-03-02,7.62052
2024-03-03,7.15396
2024-03-04,7.7242
2024-03-05,9.3831
2024-03-06,8.91653
2024-03-07,6.79108
2024-03-08,5.49507
2024-03-09,4.45826
2024-03-10,4.87299
2024-03-11,7.87973
2024-03-12,7.36132
2024-03-13,7.98341
2024-03-14,5.49507
2024-03-15,5.18403
2024-03-16,3.11041
2024-03-17,5.49507
2024-03-18,5.08035
2024-03-19,5.96163
2024-03-20,4.87299
