date,채권가격
2023-06-07,25.0
2023-06-08,20.91836
2023-06-09,21.93877
2023-06-10,16.32653
2023-06-11,19.38775
2023-06-12,24.48979
2023-06-13,24.48979
2023-06-14,20.91836
2023-06-15,28.57142
2023-06-16,22.95918
2023-06-17,16.32653
2023-06-18,17.34693
2023-06-19,23.46938
2023-06-20,25.0
2023-06-21,14.79591
2023-06-22,23.97959
2023-06-23,18.36734
2023-06-24,14.79591
2023-06-25,9.18367
2023-06-26,26.53061
2023-06-27,23.46938
2023-06-28,18.36734
2023-06-29,16.83673
2023-06-30,17.85714
2023-07-01,12.24489
2023-07-02,11.73469
2023-07-03,18.36734
2023-07-04,20.40816
2023-07-05,14.79591
2023-07-06,11.22448
2023-07-07,16.83673
2023-07-08,6.63265
2023-07-09,13.77551
2023-07-10,17.85714
2023-07-11,24.48979
2023-07-12,11.22448
2023-07-13,21.42857
2023-07-14,13.2653
2023-07-15,16.32653
2023-07-16,12.7551
2023-07-17,17.34693
2023-07-18,13.2653
2023-07-19,13.77551
2023-07-20,15.81632
2023-07-21,15.30612
2023-07-22,11.22448
2023-07-23,4.59183
2023-07-24,14.28571
2023-07-25,16.32653
2023-07-26,15.81632
2023-07-27,21.93877
2023-07-28,18.36734
2023-07-29,12.24489
2023-07-30,7.14285
2023-07-31,13.77551
2023-08-01,13.2653
2023-08-02,27.55102
2023-08-03,30.10204
2023-08-04,31.63265
2023-08-05,6.63265
2023-08-06,11.73469
2023-08-07,16.83673
2023-08-08,21.93877
2023-08-09,10.20408
2023-08-10,21.42857
2023-08-11,15.81632
2023-08-12,7.65306
2023-08-13,19.38775
2023-08-14,20.91836
2023-08-15,13.2653
2023-08-16,26.53061
2023-08-17,39.79591
2023-08-18,31.63265
2023-08-19,12.7551
2023-08-20,9.69387
2023-08-21,22.44897
2023-08-22,23.46938
2023-08-23,31.12244
2023-08-24,18.87755
2023-08-25,16.32653
2023-08-26,13.2653
2023-08-27,11.22448
2023-08-28,21.42857
2023-08-29,20.40816
2023-08-30,19.38775
2023-08-31,23.46938
2023-09-01,10.20408
2023-09-02,8.16326
2023-09-03,14.28571
2023-09-04,17.34693
2023-09-05,26.0204
2023-09-06,19.38775
2023-09-07,20.40816
2023-09-08,17.34693
2023-09-09,6.63265
2023-09-10,14.79591
2023-09-11,19.38775
2023-09-12,15.30612
2023-09-13,21.93877
2023-09-14,19.89795
2023-09-15,15.81632
2023-09-16,8.16326
2023-09-17,14.28571
2023-09-18,16.32653
2023-09-19,16.83673
2023-09-20,18.87755
2023-09-21,28.57142
2023-09-22,29.59183
2023-09-23,12.7551
2023-09-24,14.28571
2023-09-25,26.53061
2023-09-26,25.5102
2023-09-27,28.57142
2023-09-28,20.40816
2023-09-29,8.16326
2023-09-30,13.2653
2023-10-01,7.14285
2023-10-02,9.18367
2023-10-03,20.40816
2023-10-04,78.57142
2023-10-05,50.0
2023-10-06,37.7551
2023-10-07,17.85714
2023-10-08,16.83673
2023-10-09,18.36734
2023-10-10,31.63265
2023-10-11,34.69387
2023-10-12,26.0204
2023-10-13,20.91836
2023-10-14,16.83673
2023-10-15,17.34693
2023-10-16,23.97959
2023-10-17,34.18367
2023-10-18,31.63265
2023-10-19,38.77551
2023-10-20,59.18367
2023-10-21,27.55102
2023-10-22,25.0
2023-10-23,36.22448
2023-10-24,45.91836
2023-10-25,33.67346
2023-10-26,35.20408
2023-10-27,26.53061
2023-10-28,14.28571
2023-10-29,21.93877
2023-10-30,28.06122
2023-10-31,26.53061
2023-11-01,26.53061
2023-11-02,32.14285
2023-11-03,31.63265
2023-11-04,14.28571
2023-11-05,15.30612
2023-11-06,22.95918
2023-11-07,28.06122
2023-11-08,23.46938
2023-11-09,23.46938
2023-11-10,28.06122
2023-11-11,13.77551
2023-11-12,8.67346
2023-11-13,19.89795
2023-11-14,26.0204
2023-11-15,22.44897
2023-11-16,19.89795
2023-11-17,16.83673
2023-11-18,10.71428
2023-11-19,13.77551
2023-11-20,22.44897
2023-11-21,17.34693
2023-11-22,17.85714
2023-11-23,18.87755
2023-11-24,21.42857
2023-11-25,6.63265
2023-11-26,13.77551
2023-11-27,15.81632
2023-11-28,23.46938
2023-11-29,28.57142
2023-11-30,23.46938
2023-12-01,15.30612
2023-12-02,8.16326
2023-12-03,14.28571
2023-12-04,21.93877
2023-12-05,22.95918
2023-12-06,23.97959
2023-12-07,17.34693
2023-12-08,15.81632
2023-12-09,14.79591
2023-12-10,10.20408
2023-12-11,20.40816
2023-12-12,19.38775
2023-12-13,16.83673
2023-12-14,32.14285
2023-12-15,25.0
2023-12-16,8.67346
2023-12-17,14.28571
2023-12-18,27.55102
2023-12-19,24.48979
2023-12-20,22.44897
2023-12-21,16.32653
2023-12-22,19.38775
2023-12-23,6.12244
2023-12-24,11.22448
2023-12-25,7.14285
2023-12-26,13.2653
2023-12-27,16.83673
2023-12-28,25.5102
2023-12-29,18.87755
2023-12-30,14.28571
2023-12-31,9.69387
2024-01-01,8.67346
2024-01-02,19.38775
2024-01-03,24.48979
2024-01-04,22.95918
2024-01-05,33.16326
2024-01-06,32.14285
2024-01-07,32.14285
2024-01-08,34.69387
2024-01-09,27.04081
2024-01-10,22.44897
2024-01-11,27.04081
2024-01-12,16.32653
2024-01-13,11.73469
2024-01-14,10.20408
2024-01-15,23.97959
2024-01-16,23.46938
2024-01-17,20.91836
2024-01-18,17.34693
2024-01-19,19.38775
2024-01-20,11.22448
2024-01-21,6.12244
2024-01-22,28.06122
2024-01-23,18.87755
2024-01-24,20.40816
2024-01-25,13.77551
2024-01-26,17.34693
2024-01-27,8.67346
2024-01-28,12.24489
2024-01-29,21.42857
2024-01-30,20.40816
2024-01-31,16.32653
2024-02-01,23.97959
2024-02-02,21.42857
2024-02-03,11.73469
2024-02-04,7.65306
2024-02-05,20.40816
2024-02-06,21.93877
2024-02-07,14.79591
2024-02-08,19.38775
2024-02-09,10.20408
2024-02-10,8.67346
2024-02-11,14.28571
2024-02-12,13.77551
2024-02-13,18.36734
2024-02-14,18.36734
2024-02-15,17.34693
2024-02-16,18.87755
2024-02-17,10.71428
2024-02-18,14.79591
2024-02-19,22.95918
2024-02-20,17.34693
2024-02-21,22.95918
2024-02-22,20.91836
2024-02-23,15.81632
2024-02-24,12.24489
2024-02-25,14.28571
2024-02-26,19.89795
2024-02-27,20.91836
2024-02-28,20.40816
2024-02-29,16.83673
2024-03-01,8.67346
2024-03-02,15.81632
2024-03-03,11.22448
2024-03-04,24.48979
2024-03-05,27.04081
2024-03-06,23.46938
2024-03-07,28.06122
2024-03-08,25.5102
2024-03-09,10.71428
2024-03-10,11.73469
2024-03-11,23.46938
2024-03-12,28.57142
2024-03-13,21.93877
2024-03-14,18.87755
2024-03-15,23.46938
2024-03-16,6.63265
2024-03-17,8.67346
2024-03-18,21.42857
2024-03-19,22.44897
2024-03-20,25.0
