date,부동산증여세
2023-05-29,8.93098
2023-05-30,10.82543
2023-05-31,11.50202
2023-06-01,8.93098
2023-06-02,9.47225
2023-06-03,6.35994
2023-06-04,7.44248
2023-06-05,12.31393
2023-06-06,7.5778
2023-06-07,10.69012
2023-06-08,13.26116
2023-06-09,9.60757
2023-06-10,5.41271
2023-06-11,9.0663
2023-06-12,10.28416
2023-06-13,10.82543
2023-06-14,11.36671
2023-06-15,11.23139
2023-06-16,10.5548
2023-06-17,6.63058
2023-06-18,8.93098
2023-06-19,10.96075
2023-06-20,11.09607
2023-06-21,8.38971
2023-06-22,9.60757
2023-06-23,6.63058
2023-06-24,6.49526
2023-06-25,6.90121
2023-06-26,9.60757
2023-06-27,9.33694
2023-06-28,12.99052
2023-06-29,7.03653
2023-06-30,8.93098
2023-07-01,5.41271
2023-07-02,9.74289
2023-07-03,11.23139
2023-07-04,13.66711
2023-07-05,10.96075
2023-07-06,10.82543
2023-07-07,7.5778
2023-07-08,7.30717
2023-07-09,9.0663
2023-07-10,11.90798
2023-07-11,10.82543
2023-07-12,8.93098
2023-07-13,10.41948
2023-07-14,8.11907
2023-07-15,7.30717
2023-07-16,7.71312
2023-07-17,11.36671
2023-07-18,12.99052
2023-07-19,7.84844
2023-07-20,6.22462
2023-07-21,8.38971
2023-07-22,9.60757
2023-07-23,6.35994
2023-07-24,12.71989
2023-07-25,12.8552
2023-07-26,6.76589
2023-07-27,14.61434
2023-07-28,11.90798
2023-07-29,10.01353
2023-07-30,8.66035
2023-07-31,9.74289
2023-08-01,11.36671
2023-08-02,12.31393
2023-08-03,8.11907
2023-08-04,6.0893
2023-08-05,4.60081
2023-08-06,7.03653
2023-08-07,10.28416
2023-08-08,8.25439
2023-08-09,7.84844
2023-08-10,8.11907
2023-08-11,8.11907
2023-08-12,5.81867
2023-08-13,8.66035
2023-08-14,11.90798
2023-08-15,6.35994
2023-08-16,10.41948
2023-08-17,10.28416
2023-08-18,10.82543
2023-08-19,6.22462
2023-08-20,7.71312
2023-08-21,11.77266
2023-08-22,9.20162
2023-08-23,9.87821
2023-08-24,8.11907
2023-08-25,7.71312
2023-08-26,5.81867
2023-08-27,7.44248
2023-08-28,10.28416
2023-08-29,13.66711
2023-08-30,6.0893
2023-08-31,9.87821
2023-09-01,11.90798
2023-09-02,8.66035
2023-09-03,7.44248
2023-09-04,13.80243
2023-09-05,12.44925
2023-09-06,9.87821
2023-09-07,8.11907
2023-09-08,8.38971
2023-09-09,6.76589
2023-09-10,9.20162
2023-09-11,9.20162
2023-09-12,10.01353
2023-09-13,10.14884
2023-09-14,10.82543
2023-09-15,8.79566
2023-09-16,8.66035
2023-09-17,9.0663
2023-09-18,10.28416
2023-09-19,10.96075
2023-09-20,8.52503
2023-09-21,7.5778
2023-09-22,5.68335
2023-09-23,4.46549
2023-09-24,6.63058
2023-09-25,9.33694
2023-09-26,10.01353
2023-09-27,7.17185
2023-09-28,8.38971
2023-09-29,9.87821
2023-09-30,8.79566
2023-10-01,9.47225
2023-10-02,10.14884
2023-10-03,9.74289
2023-10-04,12.71989
2023-10-05,13.39648
2023-10-06,8.66035
2023-10-07,8.25439
2023-10-08,8.79566
2023-10-09,8.38971
2023-10-10,12.0433
2023-10-11,9.60757
2023-10-12,10.82543
2023-10-13,10.28416
2023-10-14,8.25439
2023-10-15,7.71312
2023-10-16,15.69688
2023-10-17,11.77266
2023-10-18,10.01353
2023-10-19,12.44925
2023-10-20,8.11907
2023-10-21,11.23139
2023-10-22,7.98376
2023-10-23,15.56156
2023-10-24,10.5548
2023-10-25,11.63734
2023-10-26,9.0663
2023-10-27,10.14884
2023-10-28,5.2774
2023-10-29,6.49526
2023-10-30,10.41948
2023-10-31,10.14884
2023-11-01,9.60757
2023-11-02,7.30717
2023-11-03,10.14884
2023-11-04,5.54803
2023-11-05,4.33017
2023-11-06,10.01353
2023-11-07,11.09607
2023-11-08,10.5548
2023-11-09,10.5548
2023-11-10,7.44248
2023-11-11,5.68335
2023-11-12,6.63058
2023-11-13,8.79566
2023-11-14,9.33694
2023-11-15,7.03653
2023-11-16,10.28416
2023-11-17,9.0663
2023-11-18,8.38971
2023-11-19,6.49526
2023-11-20,8.66035
2023-11-21,10.5548
2023-11-22,9.33694
2023-11-23,10.96075
2023-11-24,5.41271
2023-11-25,6.35994
2023-11-26,7.98376
2023-11-27,11.50202
2023-11-28,12.58457
2023-11-29,11.09607
2023-11-30,12.17861
2023-12-01,8.52503
2023-12-02,5.54803
2023-12-03,11.36671
2023-12-04,11.90798
2023-12-05,10.5548
2023-12-06,9.0663
2023-12-07,7.71312
2023-12-08,9.87821
2023-12-09,6.76589
2023-12-10,7.84844
2023-12-11,10.69012
2023-12-12,8.25439
2023-12-13,10.14884
2023-12-14,11.63734
2023-12-15,11.90798
2023-12-16,7.30717
2023-12-17,7.98376
2023-12-18,15.29093
2023-12-19,10.28416
2023-12-20,12.71989
2023-12-21,11.23139
2023-12-22,8.93098
2023-12-23,5.68335
2023-12-24,7.17185
2023-12-25,7.5778
2023-12-26,12.58457
2023-12-27,8.38971
2023-12-28,10.41948
2023-12-29,10.14884
2023-12-30,6.63058
2023-12-31,9.33694
2024-01-01,12.0433
2024-01-02,11.90798
2024-01-03,11.50202
2024-01-04,9.87821
2024-01-05,7.98376
2024-01-06,8.93098
2024-01-07,10.14884
2024-01-08,11.09607
2024-01-09,12.17861
2024-01-10,11.77266
2024-01-11,8.79566
2024-01-12,11.50202
2024-01-13,11.77266
2024-01-14,8.79566
2024-01-15,11.63734
2024-01-16,11.23139
2024-01-17,10.69012
2024-01-18,10.96075
2024-01-19,13.12584
2024-01-20,9.0663
2024-01-21,8.66035
2024-01-22,11.23139
2024-01-23,11.77266
2024-01-24,10.41948
2024-01-25,9.20162
2024-01-26,8.66035
2024-01-27,6.63058
2024-01-28,11.09607
2024-01-29,12.0433
2024-01-30,10.28416
2024-01-31,13.26116
2024-02-01,13.12584
2024-02-02,10.69012
2024-02-03,10.82543
2024-02-04,8.11907
2024-02-05,12.0433
2024-02-06,9.74289
2024-02-07,11.23139
2024-02-08,7.17185
2024-02-09,8.25439
2024-02-10,13.66711
2024-02-11,11.77266
2024-02-12,12.99052
2024-02-13,17.45602
2024-02-14,13.12584
2024-02-15,14.74966
2024-02-16,11.36671
2024-02-17,8.66035
2024-02-18,11.77266
2024-02-19,13.93775
2024-02-20,14.88497
2024-02-21,20.43301
2024-02-22,13.80243
2024-02-23,11.50202
2024-02-24,9.47225
2024-02-25,12.31393
2024-02-26,14.61434
2024-02-27,12.0433
2024-02-28,10.14884
2024-02-29,9.74289
2024-03-01,9.74289
2024-03-02,8.11907
2024-03-03,9.60757
2024-03-04,15.56156
2024-03-05,11.50202
2024-03-06,11.36671
2024-03-07,8.11907
2024-03-08,11.63734
2024-03-09,7.71312
2024-03-10,8.93098
2024-03-11,13.26116
2024-03-12,12.8552
2024-03-13,9.33694
2024-03-14,9.20162
2024-03-15,9.33694
2024-03-16,5.54803
2024-03-17,9.60757
2024-03-18,10.82543
2024-03-19,7.71312
2024-03-20,10.01353
