date,이마트주가
2023-05-30,7.02764
2023-05-31,6.20925
2023-06-01,6.05462
2023-06-02,6.37103
2023-06-03,1.20616
2023-06-04,1.01584
2023-06-05,5.82861
2023-06-06,1.12052
2023-06-07,5.9428
2023-06-08,6.94675
2023-06-09,7.28457
2023-06-10,1.86277
2023-06-11,1.46785
2023-06-12,8.90469
2023-06-13,9.59937
2023-06-14,9.29485
2023-06-15,7.84365
2023-06-16,7.35357
2023-06-17,1.46548
2023-06-18,1.23471
2023-06-19,6.92534
2023-06-20,6.72788
2023-06-21,7.68901
2023-06-22,8.28139
2023-06-23,9.53751
2023-06-24,1.54398
2023-06-25,1.33225
2023-06-26,8.02683
2023-06-27,7.30836
2023-06-28,7.60812
2023-06-29,8.90469
2023-06-30,7.97687
2023-07-01,1.406
2023-07-02,1.13717
2023-07-03,8.16481
2023-07-04,8.41937
2023-07-05,7.61526
2023-07-06,7.69377
2023-07-07,7.45111
2023-07-08,1.29656
2023-07-09,1.2014
2023-07-10,7.73421
2023-07-11,7.2584
2023-07-12,7.30599
2023-07-13,7.63429
2023-07-14,7.30599
2023-07-15,1.08959
2023-07-16,0.99205
2023-07-17,6.30204
2023-07-18,7.11091
2023-07-19,7.44397
2023-07-20,6.09506
2023-07-21,6.22115
2023-07-22,1.0206
2023-07-23,1.28467
2023-07-24,6.3972
2023-07-25,6.35675
2023-07-26,7.65332
2023-07-27,8.2909
2023-07-28,7.08474
2023-07-29,1.11576
2023-07-30,1.0206
2023-07-31,6.44954
2023-08-01,7.3155
2023-08-02,6.36389
2023-08-03,6.2378
2023-08-04,6.89203
2023-08-05,1.22044
2023-08-06,2.60265
2023-08-07,8.08155
2023-08-08,7.98401
2023-08-09,7.66046
2023-08-10,9.58033
2023-08-11,9.33054
2023-08-12,2.16253
2023-08-13,1.23709
2023-08-14,8.68344
2023-08-15,2.09354
2023-08-16,9.03554
2023-08-17,9.71118
2023-08-18,8.96417
2023-08-19,1.60346
2023-08-20,1.61773
2023-08-21,7.94119
2023-08-22,7.13232
2023-08-23,6.63272
2023-08-24,7.16324
2023-08-25,6.47333
2023-08-26,0.98491
2023-08-27,1.0206
2023-08-28,6.57562
2023-08-29,6.84921
2023-08-30,7.07522
2023-08-31,6.82542
2023-09-01,6.95389
2023-09-02,1.40124
2023-09-03,1.20854
2023-09-04,7.38687
2023-09-05,6.64937
2023-09-06,6.45191
2023-09-07,6.37579
2023-09-08,6.63748
2023-09-09,1.10862
2023-09-10,0.89927
2023-09-11,6.50187
2023-09-12,7.27744
2023-09-13,6.88728
2023-09-14,6.73978
2023-09-15,7.09187
2023-09-16,1.18237
2023-09-17,0.88975
2023-09-18,6.09506
2023-09-19,6.3853
2023-09-20,7.6105
2023-09-21,6.22115
2023-09-22,7.7699
2023-09-23,2.19584
2023-09-24,3.21406
2023-09-25,7.1799
2023-09-26,6.51139
2023-09-27,5.70014
2023-09-28,4.23704
2023-09-29,4.3893
2023-09-30,2.05785
2023-10-01,1.73668
2023-10-02,1.87467
2023-10-03,1.95555
2023-10-04,9.40667
2023-10-05,8.13627
2023-10-06,7.15135
2023-10-07,1.58443
2023-10-08,1.21806
2023-10-09,1.49164
2023-10-10,7.74611
2023-10-11,7.08474
2023-10-12,6.84921
2023-10-13,5.91188
2023-10-14,1.35604
2023-10-15,1.15382
2023-10-16,8.28614
2023-10-17,7.02526
2023-10-18,7.45586
2023-10-19,6.93724
2023-10-20,6.57325
2023-10-21,1.28705
2023-10-22,1.11338
2023-10-23,5.92139
2023-10-24,7.14183
2023-10-25,6.86824
2023-10-26,6.14264
2023-10-27,5.55502
2023-10-28,1.08483
2023-10-29,1.0206
2023-10-30,6.10458
2023-10-31,6.23304
2023-11-01,6.12837
2023-11-02,6.26397
2023-11-03,5.75248
2023-11-04,1.05866
2023-11-05,1.04439
2023-11-06,7.87457
2023-11-07,6.61131
2023-11-08,13.81262
2023-11-09,8.6763
2023-11-10,6.01417
2023-11-11,0.95636
2023-11-12,0.87548
2023-11-13,6.12837
2023-11-14,6.92058
2023-11-15,7.30599
2023-11-16,6.57087
2023-11-17,5.43131
2023-11-18,1.11814
2023-11-19,1.03725
2023-11-20,5.88571
2023-11-21,6.27349
2023-11-22,5.16962
2023-11-23,5.38135
2023-11-24,5.32188
2023-11-25,1.47499
2023-11-26,1.13003
2023-11-27,6.68268
2023-11-28,6.07841
2023-11-29,5.6478
2023-11-30,5.72631
2023-12-01,6.31155
2023-12-02,2.88575
2023-12-03,2.15539
2023-12-04,8.86187
2023-12-05,8.3932
2023-12-06,8.03873
2023-12-07,8.01018
2023-12-08,7.59623
2023-12-09,1.42503
2023-12-10,1.46072
2023-12-11,6.69695
2023-12-12,6.82304
2023-12-13,6.3972
2023-12-14,7.66998
2023-12-15,6.99433
2023-12-16,1.8366
2023-12-17,1.55826
2023-12-18,6.24256
2023-12-19,8.64776
2023-12-20,8.84522
2023-12-21,7.18466
2023-12-22,6.87776
2023-12-23,1.53685
2023-12-24,1.27277
2023-12-25,1.30132
2023-12-26,7.62953
2023-12-27,7.08949
2023-12-28,6.96103
2023-12-29,3.02374
2023-12-30,1.16572
2023-12-31,0.88023
2024-01-01,1.08007
2024-01-02,7.9959
2024-01-03,6.86824
2024-01-04,8.03397
2024-01-05,7.14183
2024-01-06,1.33463
2024-01-07,1.16334
2024-01-08,7.34643
2024-01-09,11.98553
2024-01-10,8.30518
2024-01-11,9.68977
2024-01-12,7.65808
2024-01-13,1.37269
2024-01-14,1.4631
2024-01-15,7.43445
2024-01-16,7.20845
2024-01-17,7.65094
2024-01-18,8.57639
2024-01-19,7.80082
2024-01-20,1.85564
2024-01-21,1.61773
2024-01-22,16.36532
2024-01-23,15.14488
2024-01-24,9.83727
2024-01-25,8.65965
2024-01-26,7.85316
2024-01-27,2.11019
2024-01-28,2.06499
2024-01-29,35.64019
2024-01-30,21.48023
2024-01-31,14.9046
2024-02-01,16.26778
2024-02-02,25.61973
2024-02-03,4.70571
2024-02-04,3.69938
2024-02-05,17.57386
2024-02-06,13.83879
2024-02-07,12.87291
2024-02-08,10.14416
2024-02-09,2.23866
2024-02-10,1.83422
2024-02-11,1.59394
2024-02-12,2.00551
2024-02-13,13.41533
2024-02-14,12.7944
2024-02-15,12.07593
2024-02-16,9.72783
2024-02-17,2.09354
2024-02-18,2.1316
2024-02-19,10.42489
2024-02-20,9.07122
2024-02-21,8.40747
2024-02-22,7.58433
2024-02-23,7.66046
2024-02-24,1.68435
2024-02-25,1.54398
2024-02-26,8.74768
2024-02-27,8.28614
2024-02-28,7.84127
2024-02-29,6.19022
2024-03-01,1.50116
2024-03-02,1.27753
2024-03-03,1.18713
2024-03-04,7.14897
2024-03-05,6.64937
2024-03-06,6.67316
2024-03-07,6.32821
2024-03-08,12.37331
2024-03-09,2.05785
2024-03-10,1.3156
2024-03-11,10.52481
2024-03-12,9.93719
2024-03-13,8.10058
2024-03-14,7.21558
2024-03-15,6.73264
2024-03-16,1.41076
2024-03-17,1.15858
2024-03-18,7.19655
2024-03-19,6.38054
2024-03-20,7.34881
