date,주식차트
2023-05-30,17.20321
2023-05-31,15.79476
2023-06-01,15.19114
2023-06-02,14.98993
2023-06-03,8.3501
2023-06-04,8.65191
2023-06-05,12.67605
2023-06-06,10.46277
2023-06-07,14.0845
2023-06-08,14.38631
2023-06-09,16.59959
2023-06-10,8.4507
2023-06-11,8.85311
2023-06-12,14.38631
2023-06-13,15.09054
2023-06-14,17.40442
2023-06-15,17.20321
2023-06-16,14.18511
2023-06-17,8.04828
2023-06-18,8.75251
2023-06-19,14.88933
2023-06-20,14.68812
2023-06-21,17.30382
2023-06-22,16.39839
2023-06-23,13.88329
2023-06-24,6.84104
2023-06-25,9.05432
2023-06-26,14.18511
2023-06-27,13.27967
2023-06-28,15.39235
2023-06-29,15.29175
2023-06-30,15.39235
2023-07-01,9.25553
2023-07-02,8.65191
2023-07-03,16.59959
2023-07-04,16.49899
2023-07-05,17.00201
2023-07-06,17.20321
2023-07-07,15.79476
2023-07-08,7.24346
2023-07-09,7.84708
2023-07-10,16.7002
2023-07-11,16.29778
2023-07-12,18.81287
2023-07-13,16.39839
2023-07-14,20.82494
2023-07-15,18.51106
2023-07-16,8.14889
2023-07-17,17.40442
2023-07-18,20.42253
2023-07-19,17.90744
2023-07-20,21.12676
2023-07-21,18.00804
2023-07-22,10.26156
2023-07-23,10.96579
2023-07-24,17.70623
2023-07-25,21.12676
2023-07-26,30.28169
2023-07-27,28.87323
2023-07-28,23.03822
2023-07-29,11.2676
2023-07-30,10.06036
2023-07-31,25.35211
2023-08-01,21.12676
2023-08-02,20.42253
2023-08-03,21.32796
2023-08-04,16.39839
2023-08-05,7.94768
2023-08-06,8.65191
2023-08-07,16.39839
2023-08-08,17.80684
2023-08-09,17.90744
2023-08-10,18.10865
2023-08-11,19.01408
2023-08-12,9.55734
2023-08-13,8.24949
2023-08-14,14.88933
2023-08-15,12.27364
2023-08-16,17.90744
2023-08-17,17.00201
2023-08-18,15.39235
2023-08-19,9.55734
2023-08-20,9.35613
2023-08-21,13.68209
2023-08-22,17.10261
2023-08-23,19.5171
2023-08-24,19.21529
2023-08-25,16.09657
2023-08-26,8.95372
2023-08-27,8.3501
2023-08-28,15.29175
2023-08-29,19.01408
2023-08-30,18.10865
2023-08-31,18.10865
2023-09-01,15.09054
2023-09-02,8.3501
2023-09-03,7.24346
2023-09-04,14.48692
2023-09-05,15.29175
2023-09-06,15.29175
2023-09-07,16.8008
2023-09-08,13.58148
2023-09-09,8.75251
2023-09-10,10.36217
2023-09-11,14.38631
2023-09-12,15.99597
2023-09-13,14.78873
2023-09-14,17.70623
2023-09-15,15.79476
2023-09-16,7.94768
2023-09-17,7.64587
2023-09-18,13.07847
2023-09-19,13.88329
2023-09-20,16.49899
2023-09-21,15.19114
2023-09-22,15.39235
2023-09-23,15.29175
2023-09-24,7.94768
2023-09-25,12.97786
2023-09-26,12.37424
2023-09-27,10.26156
2023-09-28,6.63983
2023-09-29,5.7344
2023-09-30,3.92354
2023-10-01,6.03621
2023-10-02,6.84104
2023-10-03,7.24346
2023-10-04,13.07847
2023-10-05,14.78873
2023-10-06,13.78269
2023-10-07,5.13078
2023-10-08,5.83501
2023-10-09,9.25553
2023-10-10,11.77062
2023-10-11,11.56941
2023-10-12,11.67002
2023-10-13,14.78873
2023-10-14,6.23742
2023-10-15,6.43863
2023-10-16,13.78269
2023-10-17,12.97786
2023-10-18,15.39235
2023-10-19,13.9839
2023-10-20,14.88933
2023-10-21,6.43863
2023-10-22,7.74647
2023-10-23,14.58752
2023-10-24,13.48088
2023-10-25,13.68209
2023-10-26,16.09657
2023-10-27,13.07847
2023-10-28,6.03621
2023-10-29,6.84104
2023-10-30,13.78269
2023-10-31,14.58752
2023-11-01,12.47484
2023-11-02,15.79476
2023-11-03,13.27967
2023-11-04,13.38028
2023-11-05,8.4507
2023-11-06,19.5171
2023-11-07,18.61167
2023-11-08,18.20925
2023-11-09,15.39235
2023-11-10,14.48692
2023-11-11,7.54527
2023-11-12,7.74647
2023-11-13,13.88329
2023-11-14,14.28571
2023-11-15,16.29778
2023-11-16,16.19718
2023-11-17,15.29175
2023-11-18,7.94768
2023-11-19,6.13682
2023-11-20,12.77665
2023-11-21,20.02012
2023-11-22,16.7002
2023-11-23,16.29778
2023-11-24,17.60563
2023-11-25,8.85311
2023-11-26,6.43863
2023-11-27,12.77665
2023-11-28,17.20321
2023-11-29,17.50503
2023-11-30,19.21529
2023-12-01,18.30985
2023-12-02,8.95372
2023-12-03,7.44466
2023-12-04,16.59959
2023-12-05,17.30382
2023-12-06,22.334
2023-12-07,17.50503
2023-12-08,16.29778
2023-12-09,9.55734
2023-12-10,8.14889
2023-12-11,15.79476
2023-12-12,14.98993
2023-12-13,16.9014
2023-12-14,18.81287
2023-12-15,18.30985
2023-12-16,10.06036
2023-12-17,7.44466
2023-12-18,15.39235
2023-12-19,16.49899
2023-12-20,15.49295
2023-12-21,17.70623
2023-12-22,15.39235
2023-12-23,10.56338
2023-12-24,6.33802
2023-12-25,8.4507
2023-12-26,14.78873
2023-12-27,18.61167
2023-12-28,15.99597
2023-12-29,9.45674
2023-12-30,7.74647
2023-12-31,8.85311
2024-01-01,9.15492
2024-01-02,19.11468
2024-01-03,23.03822
2024-01-04,19.81891
2024-01-05,17.60563
2024-01-06,9.85915
2024-01-07,10.86519
2024-01-08,15.49295
2024-01-09,16.59959
2024-01-10,16.9014
2024-01-11,18.51106
2024-01-12,19.11468
2024-01-13,8.95372
2024-01-14,8.65191
2024-01-15,16.59959
2024-01-16,21.32796
2024-01-17,19.11468
2024-01-18,15.69416
2024-01-19,16.8008
2024-01-20,10.56338
2024-01-21,10.56338
2024-01-22,17.30382
2024-01-23,17.60563
2024-01-24,16.8008
2024-01-25,18.81287
2024-01-26,17.30382
2024-01-27,12.57545
2024-01-28,9.75855
2024-01-29,19.21529
2024-01-30,17.90744
2024-01-31,15.69416
2024-02-01,17.70623
2024-02-02,19.31589
2024-02-03,11.2676
2024-02-04,8.24949
2024-02-05,17.20321
2024-02-06,15.59356
2024-02-07,14.18511
2024-02-08,12.67605
2024-02-09,9.75855
2024-02-10,9.05432
2024-02-11,8.85311
2024-02-12,9.55734
2024-02-13,19.01408
2024-02-14,20.12072
2024-02-15,18.51106
2024-02-16,18.30985
2024-02-17,12.07243
2024-02-18,8.5513
2024-02-19,16.59959
2024-02-20,20.72434
2024-02-21,17.90744
2024-02-22,19.31589
2024-02-23,16.7002
2024-02-24,10.86519
2024-02-25,9.45674
2024-02-26,16.39839
2024-02-27,18.20925
2024-02-28,17.30382
2024-02-29,19.41649
2024-03-01,12.97786
2024-03-02,13.68209
2024-03-03,12.37424
2024-03-04,14.98993
2024-03-05,18.71227
2024-03-06,21.93158
2024-03-07,19.7183
2024-03-08,19.21529
2024-03-09,13.68209
2024-03-10,9.35613
2024-03-11,20.02012
2024-03-12,20.22132
2024-03-13,22.63581
2024-03-14,23.74245
2024-03-15,19.81891
2024-03-16,10.76458
2024-03-17,9.85915
2024-03-18,19.41649
2024-03-19,18.71227
2024-03-20,19.7183
