date,연말정산세액공제
2023-05-29,2.07166
2023-05-30,2.96752
2023-05-31,3.52743
2023-06-01,1.8477
2023-06-02,2.23964
2023-06-03,1.17581
2023-06-04,2.18365
2023-06-05,1.79171
2023-06-06,1.45576
2023-06-07,2.12765
2023-06-08,1.79171
2023-06-09,2.01567
2023-06-10,1.34378
2023-06-11,1.28779
2023-06-12,2.12765
2023-06-13,2.18365
2023-06-14,1.95968
2023-06-15,2.23964
2023-06-16,1.79171
2023-06-17,1.17581
2023-06-18,2.07166
2023-06-19,2.29563
2023-06-20,2.91153
2023-06-21,3.47144
2023-06-22,2.18365
2023-06-23,1.95968
2023-06-24,1.00783
2023-06-25,1.90369
2023-06-26,1.8477
2023-06-27,2.85554
2023-06-28,2.4636
2023-06-29,2.29563
2023-06-30,2.40761
2023-07-01,1.28779
2023-07-02,1.62374
2023-07-03,1.8477
2023-07-04,1.62374
2023-07-05,2.18365
2023-07-06,2.4636
2023-07-07,1.79171
2023-07-08,0.95184
2023-07-09,1.34378
2023-07-10,2.63157
2023-07-11,2.40761
2023-07-12,3.02351
2023-07-13,2.01567
2023-07-14,2.35162
2023-07-15,1.11982
2023-07-16,1.95968
2023-07-17,2.23964
2023-07-18,2.85554
2023-07-19,1.95968
2023-07-20,2.85554
2023-07-21,2.57558
2023-07-22,0.50391
2023-07-23,1.8477
2023-07-24,1.79171
2023-07-25,3.0795
2023-07-26,2.57558
2023-07-27,2.35162
2023-07-28,2.57558
2023-07-29,1.06382
2023-07-30,1.62374
2023-07-31,2.40761
2023-08-01,2.29563
2023-08-02,2.23964
2023-08-03,1.67973
2023-08-04,1.79171
2023-08-05,1.34378
2023-08-06,0.6159
2023-08-07,2.68756
2023-08-08,3.13549
2023-08-09,2.07166
2023-08-10,2.74356
2023-08-11,2.29563
2023-08-12,1.17581
2023-08-13,2.29563
2023-08-14,3.02351
2023-08-15,2.4636
2023-08-16,3.19148
2023-08-17,2.01567
2023-08-18,2.68756
2023-08-19,0.78387
2023-08-20,1.2318
2023-08-21,3.24748
2023-08-22,2.79955
2023-08-23,1.73572
2023-08-24,3.19148
2023-08-25,2.57558
2023-08-26,1.51175
2023-08-27,1.11982
2023-08-28,2.85554
2023-08-29,2.96752
2023-08-30,3.47144
2023-08-31,2.35162
2023-09-01,2.63157
2023-09-02,1.79171
2023-09-03,1.39977
2023-09-04,2.79955
2023-09-05,3.24748
2023-09-06,2.63157
2023-09-07,2.91153
2023-09-08,1.56774
2023-09-09,1.34378
2023-09-10,1.56774
2023-09-11,2.91153
2023-09-12,2.18365
2023-09-13,2.96752
2023-09-14,2.4636
2023-09-15,2.51959
2023-09-16,2.01567
2023-09-17,1.56774
2023-09-18,3.47144
2023-09-19,3.0795
2023-09-20,3.0795
2023-09-21,3.0795
2023-09-22,3.19148
2023-09-23,1.39977
2023-09-24,0.95184
2023-09-25,3.75139
2023-09-26,3.0795
2023-09-27,2.96752
2023-09-28,0.78387
2023-09-29,1.06382
2023-09-30,0.89585
2023-10-01,1.56774
2023-10-02,1.67973
2023-10-03,2.12765
2023-10-04,2.74356
2023-10-05,3.41545
2023-10-06,3.41545
2023-10-07,1.34378
2023-10-08,1.8477
2023-10-09,1.2318
2023-10-10,4.59126
2023-10-11,3.0795
2023-10-12,2.79955
2023-10-13,3.41545
2023-10-14,1.56774
2023-10-15,1.45576
2023-10-16,4.70324
2023-10-17,3.63941
2023-10-18,3.52743
2023-10-19,3.75139
2023-10-20,4.3673
2023-10-21,2.63157
2023-10-22,2.18365
2023-10-23,3.41545
2023-10-24,4.14333
2023-10-25,5.26315
2023-10-26,4.87122
2023-10-27,4.14333
2023-10-28,2.63157
2023-10-29,2.40761
2023-10-30,5.03919
2023-10-31,6.27099
2023-11-01,7.27883
2023-11-02,6.215
2023-11-03,6.04703
2023-11-04,3.02351
2023-11-05,2.96752
2023-11-06,6.27099
2023-11-07,5.87905
2023-11-08,6.10302
2023-11-09,4.59126
2023-11-10,5.03919
2023-11-11,3.0795
2023-11-12,2.85554
2023-11-13,6.15901
2023-11-14,6.77491
2023-11-15,8.45464
2023-11-16,6.60694
2023-11-17,7.72676
2023-11-18,3.47144
2023-11-19,4.31131
2023-11-20,8.00671
2023-11-21,9.23852
2023-11-22,8.45464
2023-11-23,8.45464
2023-11-24,9.9664
2023-11-25,3.86338
2023-11-26,5.37513
2023-11-27,11.03023
2023-11-28,12.43001
2023-11-29,11.75811
2023-11-30,10.80627
2023-12-01,11.59014
2023-12-02,5.26315
2023-12-03,6.8309
2023-12-04,11.31019
2023-12-05,14.78163
2023-12-06,13.04591
2023-12-07,17.41321
2023-12-08,13.54983
2023-12-09,6.88689
2023-12-10,8.34266
2023-12-11,13.77379
2023-12-12,15.22956
2023-12-13,12.09406
2023-12-14,11.1982
2023-12-15,11.98208
2023-12-16,6.10302
2023-12-17,7.22284
2023-12-18,9.40649
2023-12-19,12.70996
2023-12-20,15.34154
2023-12-21,17.24524
2023-12-22,15.22956
2023-12-23,9.18253
2023-12-24,6.88689
2023-12-25,9.68645
2023-12-26,20.77267
2023-12-27,20.10078
2023-12-28,21.50055
2023-12-29,18.19708
2023-12-30,7.83874
2023-12-31,9.23852
2024-01-01,5.48712
2024-01-02,9.23852
2024-01-03,9.01455
2024-01-04,8.62262
2024-01-05,9.01455
2024-01-06,4.59126
2024-01-07,4.3673
2024-01-08,9.9664
2024-01-09,11.36618
2024-01-10,10.13437
2024-01-11,11.8141
2024-01-12,10.35834
2024-01-13,6.38297
2024-01-14,6.43896
2024-01-15,76.25979
2024-01-16,61.75811
2024-01-17,55.54311
2024-01-18,62.26203
2024-01-19,45.5767
2024-01-20,21.72452
2024-01-21,25.47592
2024-01-22,79.39529
2024-01-23,74.80403
2024-01-24,54.14333
2024-01-25,44.28891
2024-01-26,34.88241
2024-01-27,13.54983
2024-01-28,14.38969
2024-01-29,34.37849
2024-01-30,29.89921
2024-01-31,23.40425
2024-02-01,19.76483
2024-02-02,14.3337
2024-02-03,6.10302
2024-02-04,7.78275
2024-02-05,18.14109
2024-02-06,19.03695
2024-02-07,14.72564
2024-02-08,13.04591
2024-02-09,6.49496
2024-02-10,4.81522
2024-02-11,3.58342
2024-02-12,5.37513
2024-02-13,19.3729
2024-02-14,20.82866
2024-02-15,20.43673
2024-02-16,20.94064
2024-02-17,6.88689
2024-02-18,6.43896
2024-02-19,17.24524
2024-02-20,20.43673
2024-02-21,17.58118
2024-02-22,16.79731
2024-02-23,16.18141
2024-02-24,7.55879
2024-02-25,5.20716
2024-02-26,13.15789
2024-02-27,11.92609
2024-02-28,10.52631
2024-02-29,11.1982
2024-03-01,5.31914
2024-03-02,4.19932
2024-03-03,4.59126
2024-03-04,7.83874
2024-03-05,10.41433
2024-03-06,7.89473
2024-03-07,7.11086
2024-03-08,9.40649
2024-03-09,4.3673
2024-03-10,3.58342
2024-03-11,6.10302
2024-03-12,4.70324
2024-03-13,5.15117
2024-03-14,4.31131
2024-03-15,4.25531
2024-03-16,2.57558
2024-03-17,2.12765
2024-03-18,3.86338
2024-03-19,3.30347
2024-03-20,4.25531
