date,엔화
2023-05-30,22.93933
2023-05-31,19.02377
2023-06-01,16.26683
2023-06-02,21.86149
2023-06-03,10.48215
2023-06-04,8.01964
2023-06-05,26.5986
2023-06-06,11.92582
2023-06-07,24.55912
2023-06-08,32.48405
2023-06-09,41.86718
2023-06-10,15.81718
2023-06-11,12.58608
2023-06-12,38.09898
2023-06-13,69.54453
2023-06-14,79.92743
2023-06-15,70.32492
2023-06-16,75.90415
2023-06-17,27.41318
2023-06-18,26.08389
2023-06-19,99.64778
2023-06-20,100.0
2023-06-21,73.90461
2023-06-22,59.32715
2023-06-23,56.87583
2023-06-24,22.71087
2023-06-25,19.40776
2023-06-26,54.36279
2023-06-27,54.50592
2023-06-28,48.13208
2023-06-29,41.79879
2023-06-30,36.53154
2023-07-01,15.87104
2023-07-02,14.31087
2023-07-03,47.77896
2023-07-04,82.79058
2023-07-05,70.29194
2023-07-06,46.90022
2023-07-07,37.56672
2023-07-08,18.59802
2023-07-09,15.33545
2023-07-10,40.59114
2023-07-11,40.77572
2023-07-12,40.55302
2023-07-13,38.76771
2023-07-14,34.39856
2023-07-15,15.353
2023-07-16,13.75137
2023-07-17,32.71674
2023-07-18,33.87084
2023-07-19,34.41762
2023-07-20,30.1223
2023-07-21,27.90459
2023-07-22,12.6342
2023-07-23,11.75456
2023-07-24,32.99664
2023-07-25,35.4531
2023-07-26,27.98781
2023-07-27,26.84854
2023-07-28,35.5227
2023-07-29,14.88398
2023-07-30,11.24257
2023-07-31,65.16812
2023-08-01,51.33353
2023-08-02,39.12447
2023-08-03,31.989
2023-08-04,29.60668
2023-08-05,14.04489
2023-08-06,13.26631
2023-08-07,32.53549
2023-08-08,30.227
2023-08-09,27.50154
2023-08-10,25.10318
2023-08-11,24.1252
2023-08-12,11.07917
2023-08-13,10.07667
2023-08-14,23.95968
2023-08-15,14.75235
2023-08-16,28.58724
2023-08-17,25.12285
2023-08-18,21.88782
2023-08-19,10.10602
2023-08-20,9.97349
2023-08-21,25.05083
2023-08-22,24.16937
2023-08-23,20.59907
2023-08-24,32.06132
2023-08-25,29.6899
2023-08-26,11.56876
2023-08-27,10.12146
2023-08-28,31.50153
2023-08-29,31.88461
2023-08-30,26.02639
2023-08-31,22.70996
2023-09-01,20.57123
2023-09-02,9.83853
2023-09-03,8.94891
2023-09-04,28.10219
2023-09-05,26.23034
2023-09-06,25.05023
2023-09-07,21.81005
2023-09-08,18.97747
2023-09-09,7.75578
2023-09-10,7.77484
2023-09-11,21.69779
2023-09-12,23.25221
2023-09-13,28.47438
2023-09-14,28.08766
2023-09-15,30.53534
2023-09-16,10.23765
2023-09-17,9.10716
2023-09-18,35.36202
2023-09-19,50.48687
2023-09-20,34.19582
2023-09-21,30.19372
2023-09-22,27.04644
2023-09-23,11.20232
2023-09-24,9.70236
2023-09-25,27.71366
2023-09-26,25.12194
2023-09-27,22.88728
2023-09-28,10.56294
2023-09-29,9.49751
2023-09-30,10.02493
2023-10-01,8.74526
2023-10-02,13.33288
2023-10-03,13.13075
2023-10-04,29.23389
2023-10-05,22.8186
2023-10-06,18.87126
2023-10-07,9.01396
2023-10-08,8.15762
2023-10-09,10.26489
2023-10-10,20.95401
2023-10-11,28.66683
2023-10-12,30.50297
2023-10-13,21.11408
2023-10-14,8.99611
2023-10-15,8.36127
2023-10-16,20.50738
2023-10-17,18.60074
2023-10-18,19.35329
2023-10-19,18.48001
2023-10-20,17.8379
2023-10-21,7.92977
2023-10-22,7.96275
2023-10-23,18.56776
2023-10-24,28.59995
2023-10-25,24.50162
2023-10-26,21.22968
2023-10-27,20.29527
2023-10-28,8.85813
2023-10-29,8.36066
2023-10-30,19.86589
2023-10-31,26.60041
2023-11-01,33.17487
2023-11-02,47.21583
2023-11-03,97.40102
2023-11-04,29.3873
2023-11-05,21.02179
2023-11-06,90.18809
2023-11-07,73.66344
2023-11-08,73.02527
2023-11-09,60.14445
2023-11-10,44.31093
2023-11-11,20.42115
2023-11-12,20.36002
2023-11-13,43.51359
2023-11-14,43.72117
2023-11-15,68.68153
2023-11-16,79.07896
2023-11-17,58.85692
2023-11-18,23.32605
2023-11-19,20.13429
2023-11-20,50.97889
2023-11-21,48.63832
2023-11-22,43.02067
2023-11-23,39.58048
2023-11-24,36.86894
2023-11-25,17.44211
2023-11-26,16.27379
2023-11-27,37.5419
2023-11-28,35.42738
2023-11-29,33.10467
2023-11-30,34.3795
2023-12-01,34.13984
2023-12-02,18.34686
2023-12-03,16.4614
2023-12-04,41.16093
2023-12-05,43.1532
2023-12-06,39.70787
2023-12-07,54.89838
2023-12-08,64.76113
2023-12-09,25.58158
2023-12-10,21.64665
2023-12-11,48.97511
2023-12-12,42.67753
2023-12-13,36.87862
2023-12-14,49.12247
2023-12-15,40.4695
2023-12-16,20.44687
2023-12-17,18.26486
2023-12-18,41.55702
2023-12-19,44.028
2023-12-20,38.34075
2023-12-21,32.12517
2023-12-22,29.44722
2023-12-23,15.22773
2023-12-24,12.82271
2023-12-25,13.74744
2023-12-26,31.38624
2023-12-27,30.72144
2023-12-28,28.04227
2023-12-29,24.89742
2023-12-30,14.87309
2023-12-31,12.80698
2024-01-01,14.90093
2024-01-02,37.05352
2024-01-03,33.8439
2024-01-04,34.90056
2024-01-05,34.53291
2024-01-06,15.52155
2024-01-07,13.22577
2024-01-08,25.48838
2024-01-09,26.54322
2024-01-10,29.75556
2024-01-11,35.4183
2024-01-12,28.49556
2024-01-13,13.15224
2024-01-14,12.31193
2024-01-15,26.5759
2024-01-16,25.94167
2024-01-17,28.15544
2024-01-18,28.5352
2024-01-19,34.59827
2024-01-20,14.13657
2024-01-21,12.31345
2024-01-22,28.8623
2024-01-23,27.83258
2024-01-24,24.33187
2024-01-25,22.94417
2024-01-26,20.75551
2024-01-27,11.1061
2024-01-28,10.77778
2024-01-29,22.98533
2024-01-30,23.1221
2024-01-31,21.08715
2024-02-01,23.33754
2024-02-02,23.71427
2024-02-03,12.37971
2024-02-04,10.45068
2024-02-05,36.29552
2024-02-06,51.99863
2024-02-07,33.04536
2024-02-08,28.20446
2024-02-09,17.54983
2024-02-10,14.31359
2024-02-11,12.26473
2024-02-12,14.23159
2024-02-13,40.0259
2024-02-14,39.42192
2024-02-15,35.0095
2024-02-16,28.93281
2024-02-17,14.42343
2024-02-18,12.80123
2024-02-19,26.30327
2024-02-20,25.61275
2024-02-21,24.17603
2024-02-22,37.56823
2024-02-23,29.11315
2024-02-24,13.25391
2024-02-25,12.10012
2024-02-26,26.9139
2024-02-27,25.50926
2024-02-28,23.85316
2024-02-29,21.92413
2024-03-01,13.27993
2024-03-02,11.06918
2024-03-03,10.45552
2024-03-04,25.54678
2024-03-05,23.09789
2024-03-06,23.04736
2024-03-07,25.29926
2024-03-08,24.91587
2024-03-09,11.91826
2024-03-10,10.8849
2024-03-11,24.89015
2024-03-12,26.86367
2024-03-13,25.26719
2024-03-14,22.04396
2024-03-15,22.77533
2024-03-16,10.50424
2024-03-17,10.52723
2024-03-18,26.55321
2024-03-19,50.30561
2024-03-20,48.71609
