date,은행이자율
2023-06-13,9.46428
2023-06-14,9.85714
2023-06-15,8.85714
2023-06-16,7.5
2023-06-17,4.92857
2023-06-18,4.60714
2023-06-19,8.5
2023-06-20,7.82142
2023-06-21,8.46428
2023-06-22,7.25
2023-06-23,7.25
2023-06-24,5.07142
2023-06-25,5.17857
2023-06-26,7.5
2023-06-27,7.96428
2023-06-28,7.53571
2023-06-29,7.71428
2023-06-30,7.89285
2023-07-01,5.71428
2023-07-02,6.5
2023-07-03,9.35714
2023-07-04,9.5
2023-07-05,11.64285
2023-07-06,10.71428
2023-07-07,9.39285
2023-07-08,5.42857
2023-07-09,5.78571
2023-07-10,9.92857
2023-07-11,9.25
2023-07-12,8.14285
2023-07-13,7.42857
2023-07-14,8.10714
2023-07-15,6.0
2023-07-16,4.85714
2023-07-17,7.82142
2023-07-18,8.39285
2023-07-19,7.71428
2023-07-20,7.42857
2023-07-21,7.89285
2023-07-22,4.92857
2023-07-23,5.07142
2023-07-24,8.64285
2023-07-25,8.71428
2023-07-26,10.07142
2023-07-27,8.25
2023-07-28,8.57142
2023-07-29,5.75
2023-07-30,3.75
2023-07-31,9.25
2023-08-01,8.67857
2023-08-02,8.35714
2023-08-03,7.5
2023-08-04,6.71428
2023-08-05,4.5
2023-08-06,5.67857
2023-08-07,8.57142
2023-08-08,7.67857
2023-08-09,7.89285
2023-08-10,7.89285
2023-08-11,7.0
2023-08-12,4.71428
2023-08-13,5.0
2023-08-14,8.10714
2023-08-15,5.78571
2023-08-16,7.60714
2023-08-17,8.64285
2023-08-18,7.53571
2023-08-19,5.78571
2023-08-20,4.67857
2023-08-21,8.07142
2023-08-22,8.5
2023-08-23,8.21428
2023-08-24,8.39285
2023-08-25,7.75
2023-08-26,5.39285
2023-08-27,4.57142
2023-08-28,9.0
2023-08-29,10.42857
2023-08-30,8.85714
2023-08-31,8.14285
2023-09-01,8.0
2023-09-02,5.35714
2023-09-03,5.64285
2023-09-04,8.25
2023-09-05,9.39285
2023-09-06,9.0
2023-09-07,7.89285
2023-09-08,8.53571
2023-09-09,5.39285
2023-09-10,5.21428
2023-09-11,7.82142
2023-09-12,6.85714
2023-09-13,7.60714
2023-09-14,7.64285
2023-09-15,7.28571
2023-09-16,5.14285
2023-09-17,4.75
2023-09-18,8.46428
2023-09-19,7.0
2023-09-20,7.85714
2023-09-21,7.46428
2023-09-22,6.53571
2023-09-23,4.0
2023-09-24,5.03571
2023-09-25,7.46428
2023-09-26,7.28571
2023-09-27,6.10714
2023-09-28,3.28571
2023-09-29,3.60714
2023-09-30,4.46428
2023-10-01,4.32142
2023-10-02,5.07142
2023-10-03,6.14285
2023-10-04,9.89285
2023-10-05,8.53571
2023-10-06,7.92857
2023-10-07,5.92857
2023-10-08,4.42857
2023-10-09,6.14285
2023-10-10,9.96428
2023-10-11,9.03571
2023-10-12,8.60714
2023-10-13,8.0
2023-10-14,5.71428
2023-10-15,5.57142
2023-10-16,9.71428
2023-10-17,9.03571
2023-10-18,10.03571
2023-10-19,11.5
2023-10-20,12.75
2023-10-21,7.82142
2023-10-22,6.57142
2023-10-23,11.03571
2023-10-24,12.21428
2023-10-25,11.03571
2023-10-26,11.28571
2023-10-27,10.53571
2023-10-28,6.17857
2023-10-29,8.67857
2023-10-30,13.10714
2023-10-31,12.60714
2023-11-01,12.46428
2023-11-02,12.21428
2023-11-03,9.32142
2023-11-04,7.5
2023-11-05,8.5
2023-11-06,12.75
2023-11-07,10.46428
2023-11-08,11.5
2023-11-09,11.14285
2023-11-10,8.85714
2023-11-11,5.78571
2023-11-12,6.5
2023-11-13,11.42857
2023-11-14,10.28571
2023-11-15,9.75
2023-11-16,10.28571
2023-11-17,8.92857
2023-11-18,6.17857
2023-11-19,5.89285
2023-11-20,13.0
2023-11-21,11.64285
2023-11-22,9.82142
2023-11-23,9.28571
2023-11-24,8.17857
2023-11-25,6.17857
2023-11-26,5.67857
2023-11-27,10.64285
2023-11-28,10.39285
2023-11-29,10.64285
2023-11-30,12.17857
2023-12-01,9.14285
2023-12-02,6.25
2023-12-03,6.78571
2023-12-04,11.60714
2023-12-05,10.24999
2023-12-06,10.03571
2023-12-07,11.28571
2023-12-08,9.71428
2023-12-09,7.32142
2023-12-10,7.78571
2023-12-11,10.32142
2023-12-12,8.89285
2023-12-13,9.17857
2023-12-14,9.75
2023-12-15,8.46428
2023-12-16,5.85714
2023-12-17,6.25
2023-12-18,8.60714
2023-12-19,9.17857
2023-12-20,10.07142
2023-12-21,9.82142
2023-12-22,9.17857
2023-12-23,6.89285
2023-12-24,5.35714
2023-12-25,6.64285
2023-12-26,9.25
2023-12-27,10.96428
2023-12-28,10.42857
2023-12-29,10.0
2023-12-30,6.03571
2023-12-31,5.57142
2024-01-01,6.82142
2024-01-02,13.92857
2024-01-03,11.39285
2024-01-04,10.07142
2024-01-05,11.32142
2024-01-06,6.32142
2024-01-07,7.96428
2024-01-08,10.60714
2024-01-09,10.75
2024-01-10,12.0
2024-01-11,11.35714
2024-01-12,9.96428
2024-01-13,7.07142
2024-01-14,8.35714
2024-01-15,13.57142
2024-01-16,12.07142
2024-01-17,10.17857
2024-01-18,9.25
2024-01-19,11.0
2024-01-20,7.07142
2024-01-21,7.21428
2024-01-22,11.53571
2024-01-23,9.71428
2024-01-24,11.14285
2024-01-25,12.17857
2024-01-26,10.32142
2024-01-27,8.14285
2024-01-28,7.89285
2024-01-29,12.14285
2024-01-30,13.46428
2024-01-31,12.67857
2024-02-01,10.67857
2024-02-02,9.85714
2024-02-03,5.78571
2024-02-04,6.35714
2024-02-05,10.64285
2024-02-06,10.46428
2024-02-07,8.89285
2024-02-08,7.82142
2024-02-09,5.0
2024-02-10,6.67857
2024-02-11,7.35714
2024-02-12,8.57142
2024-02-13,13.78571
2024-02-14,13.14285
2024-02-15,12.53571
2024-02-16,10.32142
2024-02-17,8.28571
2024-02-18,6.57142
2024-02-19,11.85714
2024-02-20,10.5
2024-02-21,11.96428
2024-02-22,10.10714
2024-02-23,9.78571
2024-02-24,6.89285
2024-02-25,7.85714
2024-02-26,12.17857
2024-02-27,11.07142
2024-02-28,11.07142
2024-02-29,11.28571
2024-03-01,6.85714
2024-03-02,7.96428
2024-03-03,7.60714
2024-03-04,14.03571
2024-03-05,13.60714
2024-03-06,11.5
2024-03-07,11.03571
2024-03-08,8.89285
2024-03-09,6.64285
2024-03-10,6.85714
2024-03-11,9.60714
2024-03-12,9.57142
2024-03-13,9.25
2024-03-14,9.5
2024-03-15,9.03571
2024-03-16,6.60714
2024-03-17,5.89285
2024-03-18,8.92857
2024-03-19,8.28571
2024-03-20,9.42857
