date,미국실시간선물지수
2022-08-23,36.6932
2022-08-24,30.92728
2022-08-25,25.65619
2022-08-26,25.18287
2022-08-27,4.7117
2022-08-28,2.75387
2022-08-29,40.45826
2022-08-30,29.77624
2022-08-31,32.46557
2022-09-01,35.76807
2022-09-02,32.37951
2022-09-03,4.28141
2022-09-04,1.39845
2022-09-05,30.43244
2022-09-06,30.04518
2022-09-07,32.79905
2022-09-08,22.13855
2022-09-09,11.17685
2022-09-10,3.18416
2022-09-11,1.50602
2022-09-12,16.78141
2022-09-13,36.23063
2022-09-14,46.34251
2022-09-15,36.90834
2022-09-16,33.27237
2022-09-17,4.8623
2022-09-18,2.24827
2022-09-19,37.8012
2022-09-20,34.29432
2022-09-21,39.40404
2022-09-22,43.95438
2022-09-23,41.38339
2022-09-24,4.96987
2022-09-25,2.02237
2022-09-26,54.75473
2022-09-27,47.37521
2022-09-28,56.76635
2022-09-29,54.38898
2022-09-30,40.87779
2022-10-01,4.55034
2022-10-02,1.80722
2022-10-03,37.74741
2022-10-04,40.42598
2022-10-05,49.54819
2022-10-06,41.75989
2022-10-07,35.97246
2022-10-08,4.81927
2022-10-09,1.92555
2022-10-10,36.70395
2022-10-11,51.66738
2022-10-12,43.43803
2022-10-13,53.68975
2022-10-14,40.69492
2022-10-15,5.7444
2022-10-16,2.43115
2022-10-17,40.11402
2022-10-18,40.70567
2022-10-19,44.23407
2022-10-20,40.73795
2022-10-21,32.60542
2022-10-22,4.61488
2022-10-23,1.32314
2022-10-24,39.61919
2022-10-25,37.62908
2022-10-26,40.66265
2022-10-27,33.57358
2022-10-28,30.72289
2022-10-29,4.41049
2022-10-30,1.20481
2022-10-31,32.54087
2022-11-01,30.13123
2022-11-02,31.4759
2022-11-03,37.96256
2022-11-04,29.35671
2022-11-05,3.9049
2022-11-06,1.01118
2022-11-07,33.56282
2022-11-08,30.22805
2022-11-09,33.3154
2022-11-10,36.3382
2022-11-11,34.87521
2022-11-12,4.18459
2022-11-13,1.36617
2022-11-14,34.48795
2022-11-15,32.49784
2022-11-16,35.85413
2022-11-17,35.54216
2022-11-18,28.80808
2022-11-19,4.1308
2022-11-20,1.24784
2022-11-21,30.21729
2022-11-22,30.90576
2022-11-23,25.06454
2022-11-24,22.13855
2022-11-25,21.07358
2022-11-26,3.39931
2022-11-27,1.00043
2022-11-28,26.16179
2022-11-29,26.41996
2022-11-30,25.16135
2022-12-01,25.70998
2022-12-02,22.83777
2022-12-03,4.75473
2022-12-04,0.88209
2022-12-05,21.80507
2022-12-06,26.50602
2022-12-07,27.01161
2022-12-08,25.46256
2022-12-09,21.78356
2022-12-10,3.13037
2022-12-11,0.78528
2022-12-12,23.67685
2022-12-13,29.09853
2022-12-14,26.23709
2022-12-15,30.83046
2022-12-16,28.23795
2022-12-17,3.45309
2022-12-18,0.84982
2022-12-19,23.99956
2022-12-20,31.8524
2022-12-21,27.88296
2022-12-22,25.18287
2022-12-23,27.50645
2022-12-24,3.33476
2022-12-25,0.97891
2022-12-26,14.11359
2022-12-27,20.50344
2022-12-28,23.35413
2022-12-29,20.22375
2022-12-30,13.70481
2022-12-31,2.58175
2023-01-01,0.91437
2023-01-02,14.78055
2023-01-03,28.10886
2023-01-04,24.52667
2023-01-05,27.04388
2023-01-06,21.24569
2023-01-07,3.49612
2023-01-08,1.06497
2023-01-09,22.87005
2023-01-10,27.03313
2023-01-11,24.60197
2023-01-12,27.50645
2023-01-13,23.42943
2023-01-14,3.56067
2023-01-15,1.06497
2023-01-16,17.99698
2023-01-17,23.81669
2023-01-18,23.35413
2023-01-19,25.01075
2023-01-20,20.50344
2023-01-21,2.90447
2023-01-22,0.97891
2023-01-23,11.94061
2023-01-24,16.65232
2023-01-25,24.62349
2023-01-26,20.49268
2023-01-27,17.66351
2023-01-28,2.89371
2023-01-29,0.75301
2023-01-30,19.84724
2023-01-31,20.47117
2023-02-01,19.58907
2023-02-02,20.22375
2023-02-03,19.82573
2023-02-04,2.99053
2023-02-05,0.93588
2023-02-06,21.90189
2023-02-07,20.50344
2023-02-08,20.86919
2023-02-09,20.38511
2023-02-10,19.08347
2023-02-11,3.10886
2023-02-12,0.93588
2023-02-13,19.3524
2023-02-14,25.29044
2023-02-15,23.94578
2023-02-16,19.19104
2023-02-17,17.42685
2023-02-18,2.25903
2023-02-19,0.82831
2023-02-20,12.93029
2023-02-21,17.81411
2023-02-22,21.57917
2023-02-23,17.65275
2023-02-24,15.85628
2023-02-25,2.31282
2023-02-26,0.79604
2023-02-27,17.40533
2023-02-28,14.23192
2023-03-01,13.51118
2023-03-02,17.10413
2023-03-03,12.36015
2023-03-04,1.57056
2023-03-05,0.76376
2023-03-06,14.24268
2023-03-07,13.99526
2023-03-08,16.96428
2023-03-09,15.70567
2023-03-10,17.62048
2023-03-11,3.21643
2023-03-12,1.26936
2023-03-13,28.01204
2023-03-14,30.90576
2023-03-15,27.58175
2023-03-16,25.35499
2023-03-17,17.52366
2023-03-18,2.65705
2023-03-19,0.9574
2023-03-20,25.65619
2023-03-21,19.29862
2023-03-22,20.60025
2023-03-23,21.78356
2023-03-24,19.29862
2023-03-25,2.2913
2023-03-26,0.82831
2023-03-27,17.39457
2023-03-28,18.44879
2023-03-29,16.20051
2023-03-30,17.31927
2023-03-31,14.11359
2023-04-01,2.00086
2023-04-02,0.63468
2023-04-03,18.06153
2023-04-04,17.22246
2023-04-05,17.88941
2023-04-06,20.05163
2023-04-07,11.01549
2023-04-08,1.88253
2023-04-09,0.72074
2023-04-10,15.5981
2023-04-11,15.63037
2023-04-12,17.45912
2023-04-13,17.31927
2023-04-14,14.26419
2023-04-15,1.73192
2023-04-16,0.75301
2023-04-17,15.69492
2023-04-18,16.87822
2023-04-19,15.20008
2023-04-20,18.76075
2023-04-21,15.15705
2023-04-22,1.8395
2023-04-23,0.79604
2023-04-24,17.1364
2023-04-25,16.86746
2023-04-26,19.07271
2023-04-27,16.37263
2023-04-28,13.54345
2023-04-29,1.77495
2023-04-30,0.54862
2023-05-01,9.61703
2023-05-02,13.15619
2023-05-03,14.78055
2023-05-04,13.5327
2023-05-05,8.466
2023-05-06,1.53829
2023-05-07,0.9574
2023-05-08,13.93072
2023-05-09,13.65103
2023-05-10,16.3296
2023-05-11,14.23192
2023-05-12,12.58605
2023-05-13,1.78571
2023-05-14,0.46256
2023-05-15,13.13468
2023-05-16,13.25301
2023-05-17,12.39242
2023-05-18,12.97332
2023-05-19,9.86445
2023-05-20,1.50602
2023-05-21,0.54862
2023-05-22,12.8012
2023-05-23,13.91996
2023-05-24,15.39371
2023-05-25,16.74913
2023-05-26,12.26333
2023-05-27,1.63511
2023-05-28,0.78528
