date,해외선물증거금
2023-05-29,13.1016
2023-05-30,17.11229
2023-05-31,18.98395
2023-06-01,19.25133
2023-06-02,16.84491
2023-06-03,7.48663
2023-06-04,8.28877
2023-06-05,20.05347
2023-06-06,13.63636
2023-06-07,20.32085
2023-06-08,18.44919
2023-06-09,18.71657
2023-06-10,10.69518
2023-06-11,6.95187
2023-06-12,16.31016
2023-06-13,22.19251
2023-06-14,16.84491
2023-06-15,14.97326
2023-06-16,15.50802
2023-06-17,5.34759
2023-06-18,8.55614
2023-06-19,17.64705
2023-06-20,15.7754
2023-06-21,21.92513
2023-06-22,20.58823
2023-06-23,14.17112
2023-06-24,6.68449
2023-06-25,4.27807
2023-06-26,13.63636
2023-06-27,16.84491
2023-06-28,14.4385
2023-06-29,18.18181
2023-06-30,13.90374
2023-07-01,10.96256
2023-07-02,9.89304
2023-07-03,18.18181
2023-07-04,18.44919
2023-07-05,15.50802
2023-07-06,14.17112
2023-07-07,12.83422
2023-07-08,10.69518
2023-07-09,8.55614
2023-07-10,11.22994
2023-07-11,14.4385
2023-07-12,15.7754
2023-07-13,17.91443
2023-07-14,14.4385
2023-07-15,10.69518
2023-07-16,4.01069
2023-07-17,9.0909
2023-07-18,12.83422
2023-07-19,15.24064
2023-07-20,14.97326
2023-07-21,19.25133
2023-07-22,10.69518
2023-07-23,8.02139
2023-07-24,17.64705
2023-07-25,10.96256
2023-07-26,12.83422
2023-07-27,16.31016
2023-07-28,12.03208
2023-07-29,6.68449
2023-07-30,6.95187
2023-07-31,12.29946
2023-08-01,12.03208
2023-08-02,16.04278
2023-08-03,15.24064
2023-08-04,17.91443
2023-08-05,7.48663
2023-08-06,9.62566
2023-08-07,14.4385
2023-08-08,13.63636
2023-08-09,17.37967
2023-08-10,15.7754
2023-08-11,12.56684
2023-08-12,7.75401
2023-08-13,8.28877
2023-08-14,11.7647
2023-08-15,17.11229
2023-08-16,15.50802
2023-08-17,20.58823
2023-08-18,19.25133
2023-08-19,18.18181
2023-08-20,12.03208
2023-08-21,20.58823
2023-08-22,17.11229
2023-08-23,15.50802
2023-08-24,19.51871
2023-08-25,20.32085
2023-08-26,13.63636
2023-08-27,11.49732
2023-08-28,22.99465
2023-08-29,23.52941
2023-08-30,20.85561
2023-08-31,21.39037
2023-09-01,19.78609
2023-09-02,14.17112
2023-09-03,12.83422
2023-09-04,20.85561
2023-09-05,17.11229
2023-09-06,18.71657
2023-09-07,25.13368
2023-09-08,19.78609
2023-09-09,10.96256
2023-09-10,10.69518
2023-09-11,18.18181
2023-09-12,21.12299
2023-09-13,25.93582
2023-09-14,20.58823
2023-09-15,19.51871
2023-09-16,13.90374
2023-09-17,14.17112
2023-09-18,16.57754
2023-09-19,23.52941
2023-09-20,17.37967
2023-09-21,19.78609
2023-09-22,22.99465
2023-09-23,9.35828
2023-09-24,9.35828
2023-09-25,14.97326
2023-09-26,19.51871
2023-09-27,13.63636
2023-09-28,12.03208
2023-09-29,12.56684
2023-09-30,13.36898
2023-10-01,13.63636
2023-10-02,14.70588
2023-10-03,18.71657
2023-10-04,22.19251
2023-10-05,23.52941
2023-10-06,22.45989
2023-10-07,10.69518
2023-10-08,12.29946
2023-10-09,12.03208
2023-10-10,21.39037
2023-10-11,33.95721
2023-10-12,25.66844
2023-10-13,18.44919
2023-10-14,14.17112
2023-10-15,14.17112
2023-10-16,28.07486
2023-10-17,24.06417
2023-10-18,23.79679
2023-10-19,29.14438
2023-10-20,23.26203
2023-10-21,15.24064
2023-10-22,15.24064
2023-10-23,26.73796
2023-10-24,27.27272
2023-10-25,25.40106
2023-10-26,29.14438
2023-10-27,25.66844
2023-10-28,16.57754
2023-10-29,12.29946
2023-10-30,19.25133
2023-10-31,21.65775
2023-11-01,25.93582
2023-11-02,21.65775
2023-11-03,21.65775
2023-11-04,13.1016
2023-11-05,18.71657
2023-11-06,24.86631
2023-11-07,25.66844
2023-11-08,23.79679
2023-11-09,20.05347
2023-11-10,19.25133
2023-11-11,7.75401
2023-11-12,12.03208
2023-11-13,21.65775
2023-11-14,27.5401
2023-11-15,22.19251
2023-11-16,24.86631
2023-11-17,16.04278
2023-11-18,16.57754
2023-11-19,12.29946
2023-11-20,22.72727
2023-11-21,27.27272
2023-11-22,25.93582
2023-11-23,23.26203
2023-11-24,15.50802
2023-11-25,9.35828
2023-11-26,13.1016
2023-11-27,29.41176
2023-11-28,33.95721
2023-11-29,24.06417
2023-11-30,26.47058
2023-12-01,20.85561
2023-12-02,18.18181
2023-12-03,14.17112
2023-12-04,26.2032
2023-12-05,27.5401
2023-12-06,31.5508
2023-12-07,27.5401
2023-12-08,33.95721
2023-12-09,17.37967
2023-12-10,16.31016
2023-12-11,21.39037
2023-12-12,35.56149
2023-12-13,27.5401
2023-12-14,25.40106
2023-12-15,31.01604
2023-12-16,17.11229
2023-12-17,13.36898
2023-12-18,21.12299
2023-12-19,31.5508
2023-12-20,29.41176
2023-12-21,33.15508
2023-12-22,22.72727
2023-12-23,13.63636
2023-12-24,12.03208
2023-12-25,14.17112
2023-12-26,20.85561
2023-12-27,21.12299
2023-12-28,17.37967
2023-12-29,18.71657
2023-12-30,12.03208
2023-12-31,12.83422
2024-01-01,13.36898
2024-01-02,20.85561
2024-01-03,24.06417
2024-01-04,32.08556
2024-01-05,19.51871
2024-01-06,16.57754
2024-01-07,14.97326
2024-01-08,21.39037
2024-01-09,23.79679
2024-01-10,22.99465
2024-01-11,23.79679
2024-01-12,20.85561
2024-01-13,14.4385
2024-01-14,10.69518
2024-01-15,24.06417
2024-01-16,29.67914
2024-01-17,24.86631
2024-01-18,23.52941
2024-01-19,39.30481
2024-01-20,43.04812
2024-01-21,43.3155
2024-01-22,49.73262
2024-01-23,56.14973
2024-01-24,47.3262
2024-01-25,36.09625
2024-01-26,28.60962
2024-01-27,24.33155
2024-01-28,25.93582
2024-01-29,36.89839
2024-01-30,37.43315
2024-01-31,27.5401
2024-02-01,30.48128
2024-02-02,32.8877
2024-02-03,26.47058
2024-02-04,26.73796
2024-02-05,40.90909
2024-02-06,38.77005
2024-02-07,36.36363
2024-02-08,32.08556
2024-02-09,28.877
2024-02-10,27.5401
2024-02-11,29.67914
2024-02-12,25.93582
2024-02-13,36.09625
2024-02-14,48.12834
2024-02-15,37.16577
2024-02-16,34.75935
2024-02-17,29.94652
2024-02-18,29.67914
2024-02-19,38.23529
2024-02-20,46.25668
2024-02-21,34.49197
2024-02-22,46.52406
2024-02-23,33.95721
2024-02-24,29.94652
2024-02-25,33.15508
2024-02-26,31.5508
2024-02-27,36.89839
2024-02-28,32.62032
2024-02-29,33.42245
2024-03-01,26.47058
2024-03-02,25.93582
2024-03-03,24.06417
2024-03-04,32.8877
2024-03-05,37.16577
2024-03-06,32.62032
2024-03-07,34.49197
2024-03-08,31.81818
2024-03-09,36.36363
2024-03-10,34.49197
2024-03-11,43.04812
2024-03-12,51.87165
2024-03-13,47.05882
2024-03-14,40.64171
2024-03-15,38.50267
2024-03-16,32.35294
2024-03-17,28.07486
2024-03-18,40.37433
2024-03-19,39.30481
2024-03-20,43.04812
