date,개인연금소득공제
2023-05-29,10.74306
2023-05-30,22.38137
2023-05-31,20.85944
2023-06-01,20.05371
2023-06-02,17.9051
2023-06-03,7.16204
2023-06-04,9.22112
2023-06-05,18.08415
2023-06-06,8.68397
2023-06-07,14.32408
2023-06-08,12.98119
2023-06-09,14.23455
2023-06-10,7.07251
2023-06-11,8.59444
2023-06-12,14.14503
2023-06-13,15.66696
2023-06-14,14.23455
2023-06-15,14.59265
2023-06-16,12.17547
2023-06-17,6.80393
2023-06-18,7.16204
2023-06-19,13.16025
2023-06-20,11.90689
2023-06-21,17.81557
2023-06-22,12.89167
2023-06-23,15.12981
2023-06-24,8.14682
2023-06-25,7.43061
2023-06-26,14.59265
2023-06-27,21.7547
2023-06-28,26.14145
2023-06-29,21.30707
2023-06-30,19.42703
2023-07-01,7.78871
2023-07-02,9.40017
2023-07-03,23.63473
2023-07-04,21.48612
2023-07-05,20.05371
2023-07-06,20.05371
2023-07-07,14.50313
2023-07-08,7.52014
2023-07-09,7.07251
2023-07-10,14.23455
2023-07-11,12.71262
2023-07-12,14.14503
2023-07-13,13.6974
2023-07-14,12.08594
2023-07-15,7.43061
2023-07-16,6.08773
2023-07-17,11.81736
2023-07-18,12.89167
2023-07-19,12.80214
2023-07-20,14.59265
2023-07-21,14.59265
2023-07-22,7.96777
2023-07-23,10.11638
2023-07-24,14.0555
2023-07-25,16.20411
2023-07-26,13.60787
2023-07-27,14.23455
2023-07-28,12.71262
2023-07-29,9.75828
2023-07-30,7.60966
2023-07-31,13.3393
2023-08-01,17.18889
2023-08-02,14.0555
2023-08-03,13.07072
2023-08-04,11.54879
2023-08-05,7.87824
2023-08-06,9.66875
2023-08-07,11.99641
2023-08-08,13.24977
2023-08-09,11.72784
2023-08-10,10.92211
2023-08-11,9.31065
2023-08-12,4.74485
2023-08-13,9.66875
2023-08-14,11.36974
2023-08-15,6.35631
2023-08-16,12.62309
2023-08-17,12.35452
2023-08-18,15.12981
2023-08-19,7.16204
2023-08-20,5.72963
2023-08-21,13.42882
2023-08-22,16.02506
2023-08-23,13.42882
2023-08-24,13.6974
2023-08-25,13.78692
2023-08-26,9.1316
2023-08-27,7.96777
2023-08-28,11.81736
2023-08-29,15.66696
2023-08-30,15.39838
2023-08-31,14.95076
2023-09-01,12.44404
2023-09-02,6.62488
2023-09-03,8.7735
2023-09-04,13.78692
2023-09-05,14.4136
2023-09-06,12.44404
2023-09-07,11.36974
2023-09-08,12.26499
2023-09-09,6.53536
2023-09-10,7.96777
2023-09-11,12.17547
2023-09-12,14.68218
2023-09-13,13.87645
2023-09-14,10.74306
2023-09-15,10.74306
2023-09-16,6.26678
2023-09-17,7.34109
2023-09-18,10.83258
2023-09-19,12.89167
2023-09-20,13.42882
2023-09-21,13.60787
2023-09-22,13.07072
2023-09-23,6.71441
2023-09-24,8.14682
2023-09-25,15.21933
2023-09-26,15.30886
2023-09-27,11.99641
2023-09-28,8.23634
2023-09-29,7.69919
2023-09-30,8.23634
2023-10-01,6.53536
2023-10-02,8.50492
2023-10-03,10.29543
2023-10-04,20.59086
2023-10-05,13.16025
2023-10-06,12.98119
2023-10-07,6.35631
2023-10-08,13.42882
2023-10-09,11.99641
2023-10-10,19.69561
2023-10-11,15.75649
2023-10-12,14.0555
2023-10-13,13.87645
2023-10-14,8.32587
2023-10-15,6.62488
2023-10-16,15.21933
2023-10-17,15.12981
2023-10-18,17.45747
2023-10-19,14.4136
2023-10-20,17.547
2023-10-21,7.25156
2023-10-22,8.14682
2023-10-23,18.53178
2023-10-24,16.65174
2023-10-25,21.84422
2023-10-26,19.33751
2023-10-27,15.04028
2023-10-28,8.95255
2023-10-29,8.50492
2023-10-30,16.65174
2023-10-31,17.45747
2023-11-01,19.60608
2023-11-02,18.53178
2023-11-03,18.35273
2023-11-04,10.92211
2023-11-05,9.1316
2023-11-06,18.17367
2023-11-07,16.11459
2023-11-08,18.9794
2023-11-09,15.48791
2023-11-10,15.04028
2023-11-11,9.31065
2023-11-12,9.75828
2023-11-13,17.63652
2023-11-14,19.24798
2023-11-15,20.14324
2023-11-16,20.32229
2023-11-17,21.21754
2023-11-18,9.1316
2023-11-19,16.65174
2023-11-20,27.48433
2023-11-21,29.63294
2023-11-22,28.82721
2023-11-23,25.42524
2023-11-24,26.49955
2023-11-25,13.78692
2023-11-26,15.04028
2023-11-27,28.73769
2023-11-28,29.63294
2023-11-29,28.37958
2023-11-30,27.7529
2023-12-01,24.44046
2023-12-02,17.27842
2023-12-03,26.05192
2023-12-04,35.27305
2023-12-05,41.80841
2023-12-06,37.95881
2023-12-07,34.64637
2023-12-08,31.6025
2023-12-09,17.36794
2023-12-10,18.9794
2023-12-11,40.376
2023-12-12,38.04834
2023-12-13,37.51119
2023-12-14,37.77976
2023-12-15,31.87108
2023-12-16,18.08415
2023-12-17,20.85944
2023-12-18,39.6598
2023-12-19,40.0179
2023-12-20,52.01432
2023-12-21,57.83348
2023-12-22,63.92121
2023-12-23,30.8863
2023-12-24,28.29006
2023-12-25,34.46732
2023-12-26,75.1119
2023-12-27,76.63384
2023-12-28,81.91584
2023-12-29,82.90062
2023-12-30,26.58907
2023-12-31,29.45389
2024-01-01,14.14503
2024-01-02,24.79856
2024-01-03,24.44046
2024-01-04,19.69561
2024-01-05,23.1871
2024-01-06,10.83258
2024-01-07,12.35452
2024-01-08,18.71083
2024-01-09,19.69561
2024-01-10,20.94897
2024-01-11,20.50134
2024-01-12,18.53178
2024-01-13,12.17547
2024-01-14,12.26499
2024-01-15,62.04118
2024-01-16,61.32497
2024-01-17,52.55147
2024-01-18,58.99731
2024-01-19,54.43151
2024-01-20,30.61772
2024-01-21,34.73589
2024-01-22,80.12533
2024-01-23,81.73679
2024-01-24,67.05461
2024-01-25,60.60877
2024-01-26,48.7914
2024-01-27,32.05013
2024-01-28,31.78155
2024-01-29,50.58191
2024-01-30,47.00089
2024-01-31,44.85228
2024-02-01,33.21396
2024-02-02,27.57385
2024-02-03,22.1128
2024-02-04,16.11459
2024-02-05,28.91674
2024-02-06,33.48254
2024-02-07,26.6786
2024-02-08,22.73948
2024-02-09,15.30886
2024-02-10,16.92032
2024-02-11,16.02506
2024-02-12,15.84601
2024-02-13,35.00447
2024-02-14,33.93017
2024-02-15,33.84064
2024-02-16,34.01969
2024-02-17,15.30886
2024-02-18,16.02506
2024-02-19,30.43867
2024-02-20,34.91495
2024-02-21,39.83885
2024-02-22,29.54341
2024-02-23,30.97582
2024-02-24,18.71083
2024-02-25,18.88988
2024-02-26,25.60429
2024-02-27,22.91853
2024-02-28,22.91853
2024-02-29,22.20232
2024-03-01,14.23455
2024-03-02,12.71262
2024-03-03,13.07072
2024-03-04,20.68039
2024-03-05,23.72426
2024-03-06,20.50134
2024-03-07,18.6213
2024-03-08,20.05371
2024-03-09,12.89167
2024-03-10,13.07072
2024-03-11,18.80035
2024-03-12,17.99462
2024-03-13,14.7717
2024-03-14,13.87645
2024-03-15,13.78692
2024-03-16,8.59444
2024-03-17,8.59444
2024-03-18,13.07072
2024-03-19,14.32408
2024-03-20,16.20411
