date,정부지원사업
2023-05-31,38.88888
2023-06-01,42.81045
2023-06-02,37.2549
2023-06-03,17.48366
2023-06-04,19.28104
2023-06-05,31.53594
2023-06-06,23.36601
2023-06-07,41.99346
2023-06-08,41.83006
2023-06-09,36.4379
2023-06-10,19.28104
2023-06-11,18.30065
2023-06-12,36.7647
2023-06-13,43.46405
2023-06-14,40.19607
2023-06-15,39.37908
2023-06-16,33.33333
2023-06-17,21.73202
2023-06-18,19.60784
2023-06-19,45.09803
2023-06-20,41.99346
2023-06-21,39.70588
2023-06-22,40.35947
2023-06-23,41.99346
2023-06-24,20.09803
2023-06-25,17.32026
2023-06-26,42.97385
2023-06-27,46.24183
2023-06-28,41.17647
2023-06-29,44.11764
2023-06-30,36.7647
2023-07-01,27.28758
2023-07-02,47.38562
2023-07-03,83.66013
2023-07-04,83.98692
2023-07-05,78.92156
2023-07-06,74.183
2023-07-07,57.84313
2023-07-08,31.69934
2023-07-09,29.73856
2023-07-10,54.90196
2023-07-11,54.57516
2023-07-12,57.18954
2023-07-13,55.39215
2023-07-14,56.37254
2023-07-15,29.24836
2023-07-16,30.71895
2023-07-17,47.87581
2023-07-18,59.64052
2023-07-19,52.28758
2023-07-20,48.03921
2023-07-21,44.77124
2023-07-22,24.6732
2023-07-23,28.75816
2023-07-24,50.65359
2023-07-25,56.53594
2023-07-26,48.36601
2023-07-27,48.03921
2023-07-28,45.58823
2023-07-29,29.57516
2023-07-30,21.73202
2023-07-31,44.11764
2023-08-01,43.13725
2023-08-02,43.62745
2023-08-03,42.15686
2023-08-04,34.64052
2023-08-05,20.26143
2023-08-06,23.20261
2023-08-07,51.96078
2023-08-08,41.01307
2023-08-09,43.95424
2023-08-10,41.99346
2023-08-11,40.19607
2023-08-12,18.95424
2023-08-13,20.09803
2023-08-14,41.17647
2023-08-15,23.52941
2023-08-16,45.75163
2023-08-17,48.52941
2023-08-18,42.32026
2023-08-19,22.22222
2023-08-20,23.52941
2023-08-21,43.95424
2023-08-22,51.14379
2023-08-23,49.6732
2023-08-24,46.07843
2023-08-25,39.54248
2023-08-26,22.54901
2023-08-27,21.24183
2023-08-28,46.73202
2023-08-29,46.56862
2023-08-30,51.63398
2023-08-31,40.84967
2023-09-01,36.2745
2023-09-02,16.66666
2023-09-03,20.09803
2023-09-04,47.87581
2023-09-05,47.54901
2023-09-06,50.16339
2023-09-07,49.0196
2023-09-08,41.01307
2023-09-09,30.06535
2023-09-10,23.20261
2023-09-11,53.10457
2023-09-12,46.89542
2023-09-13,51.63398
2023-09-14,50.49019
2023-09-15,47.05882
2023-09-16,18.46405
2023-09-17,31.37254
2023-09-18,60.29411
2023-09-19,48.20261
2023-09-20,41.33986
2023-09-21,39.05228
2023-09-22,33.82352
2023-09-23,16.50326
2023-09-24,18.79084
2023-09-25,37.0915
2023-09-26,38.07189
2023-09-27,24.5098
2023-09-28,14.05228
2023-09-29,11.4379
2023-09-30,14.37908
2023-10-01,14.70588
2023-10-02,20.09803
2023-10-03,18.95424
2023-10-04,43.46405
2023-10-05,41.17647
2023-10-06,35.29411
2023-10-07,15.68627
2023-10-08,20.42483
2023-10-09,20.75163
2023-10-10,38.56209
2023-10-11,39.54248
2023-10-12,44.28104
2023-10-13,37.4183
2023-10-14,17.97385
2023-10-15,21.07843
2023-10-16,44.44444
2023-10-17,39.37908
2023-10-18,38.88888
2023-10-19,36.4379
2023-10-20,31.04575
2023-10-21,14.05228
2023-10-22,18.95424
2023-10-23,39.86928
2023-10-24,36.9281
2023-10-25,37.90849
2023-10-26,34.80392
2023-10-27,35.78431
2023-10-28,16.66666
2023-10-29,23.03921
2023-10-30,37.74509
2023-10-31,44.28104
2023-11-01,46.07843
2023-11-02,38.56209
2023-11-03,40.68627
2023-11-04,21.07843
2023-11-05,26.79738
2023-11-06,37.90849
2023-11-07,41.01307
2023-11-08,46.40522
2023-11-09,37.90849
2023-11-10,32.84313
2023-11-11,17.64705
2023-11-12,15.68627
2023-11-13,38.39869
2023-11-14,46.56862
2023-11-15,50.16339
2023-11-16,44.11764
2023-11-17,33.49673
2023-11-18,19.28104
2023-11-19,21.89542
2023-11-20,48.20261
2023-11-21,54.57516
2023-11-22,42.81045
2023-11-23,46.07843
2023-11-24,46.40522
2023-11-25,28.43137
2023-11-26,29.90196
2023-11-27,54.90196
2023-11-28,52.28758
2023-11-29,50.81699
2023-11-30,51.79738
2023-12-01,39.70588
2023-12-02,23.03921
2023-12-03,27.77777
2023-12-04,48.36601
2023-12-05,57.35294
2023-12-06,53.59477
2023-12-07,45.09803
2023-12-08,48.03921
2023-12-09,25.16339
2023-12-10,29.41176
2023-12-11,50.65359
2023-12-12,49.3464
2023-12-13,62.74509
2023-12-14,60.62091
2023-12-15,54.24836
2023-12-16,25.81699
2023-12-17,31.20915
2023-12-18,57.18954
2023-12-19,62.0915
2023-12-20,56.37254
2023-12-21,54.24836
2023-12-22,50.49019
2023-12-23,27.94117
2023-12-24,18.95424
2023-12-25,26.30718
2023-12-26,53.26797
2023-12-27,55.06535
2023-12-28,59.96732
2023-12-29,42.48366
2023-12-30,31.04575
2023-12-31,27.94117
2024-01-01,35.29411
2024-01-02,84.64052
2024-01-03,82.84313
2024-01-04,80.55555
2024-01-05,66.50326
2024-01-06,44.28104
2024-01-07,48.36601
2024-01-08,76.30718
2024-01-09,83.49673
2024-01-10,82.51633
2024-01-11,83.33333
2024-01-12,70.42483
2024-01-13,42.97385
2024-01-14,52.12418
2024-01-15,100.0
2024-01-16,98.8562
2024-01-17,93.46405
2024-01-18,91.01307
2024-01-19,87.4183
2024-01-20,41.33986
2024-01-21,46.89542
2024-01-22,79.73856
2024-01-23,94.44444
2024-01-24,86.2745
2024-01-25,78.59477
2024-01-26,73.8562
2024-01-27,40.35947
2024-01-28,41.01307
2024-01-29,84.96732
2024-01-30,79.24836
2024-01-31,76.63398
2024-02-01,99.0196
2024-02-02,66.33986
2024-02-03,37.0915
2024-02-04,36.6013
2024-02-05,75.98039
2024-02-06,74.183
2024-02-07,67.64705
2024-02-08,47.22222
2024-02-09,30.71895
2024-02-10,25.32679
2024-02-11,33.33333
2024-02-12,45.26143
2024-02-13,75.49019
2024-02-14,82.02614
2024-02-15,69.93464
2024-02-16,58.82352
2024-02-17,32.18954
2024-02-18,34.15032
2024-02-19,77.45098
2024-02-20,87.4183
2024-02-21,72.71241
2024-02-22,67.48366
2024-02-23,55.22875
2024-02-24,35.62091
2024-02-25,35.45751
2024-02-26,63.88888
2024-02-27,68.46405
2024-02-28,70.26143
2024-02-29,60.62091
2024-03-01,38.72549
2024-03-02,28.59477
2024-03-03,38.23529
2024-03-04,68.62745
2024-03-05,70.91503
2024-03-06,70.09803
2024-03-07,81.20915
2024-03-08,60.29411
2024-03-09,39.54248
2024-03-10,45.26143
2024-03-11,80.55555
2024-03-12,75.65359
2024-03-13,73.36601
2024-03-14,72.71241
2024-03-15,59.47712
2024-03-16,31.69934
2024-03-17,36.6013
2024-03-18,65.52287
2024-03-19,76.14379
2024-03-20,54.90196
