date,아파트분양
2023-05-30,19.48892
2023-05-31,17.6775
2023-06-01,16.75562
2023-06-02,15.88225
2023-06-03,13.55329
2023-06-04,15.04124
2023-06-05,18.03331
2023-06-06,16.65857
2023-06-07,25.65097
2023-06-08,21.55911
2023-06-09,17.54811
2023-06-10,14.32961
2023-06-11,15.57496
2023-06-12,21.28416
2023-06-13,20.54019
2023-06-14,20.05498
2023-06-15,17.70984
2023-06-16,15.41322
2023-06-17,14.50752
2023-06-18,13.47242
2023-06-19,22.85298
2023-06-20,20.39463
2023-06-21,17.98479
2023-06-22,17.11143
2023-06-23,16.02781
2023-06-24,12.90635
2023-06-25,13.13278
2023-06-26,34.33608
2023-06-27,19.71534
2023-06-28,16.17337
2023-06-29,15.86608
2023-06-30,18.13035
2023-07-01,11.77421
2023-07-02,12.89018
2023-07-03,16.69092
2023-07-04,16.30276
2023-07-05,16.61005
2023-07-06,15.89843
2023-07-07,13.50477
2023-07-08,11.53161
2023-07-09,11.661
2023-07-10,17.1276
2023-07-11,18.79346
2023-07-12,15.41322
2023-07-13,14.02231
2023-07-14,13.87675
2023-07-15,10.70677
2023-07-16,12.74462
2023-07-17,16.27041
2023-07-18,17.96862
2023-07-19,15.46174
2023-07-20,16.23807
2023-07-21,15.60731
2023-07-22,11.98447
2023-07-23,12.6314
2023-07-24,18.45382
2023-07-25,17.80688
2023-07-26,16.17337
2023-07-27,13.31069
2023-07-28,13.89293
2023-07-29,10.60973
2023-07-30,11.48309
2023-07-31,18.38913
2023-08-01,17.75836
2023-08-02,13.44007
2023-08-03,14.07083
2023-08-04,14.53986
2023-08-05,13.29451
2023-08-06,11.67717
2023-08-07,14.49134
2023-08-08,16.28659
2023-08-09,16.27041
2023-08-10,14.53986
2023-08-11,13.01956
2023-08-12,12.27559
2023-08-13,13.94145
2023-08-14,17.45107
2023-08-15,16.12485
2023-08-16,20.71809
2023-08-17,16.3998
2023-08-18,15.00889
2023-08-19,12.30794
2023-08-20,13.27834
2023-08-21,16.86883
2023-08-22,18.42147
2023-08-23,19.11693
2023-08-24,17.1923
2023-08-25,14.18405
2023-08-26,12.16238
2023-08-27,12.80931
2023-08-28,16.67475
2023-08-29,24.34093
2023-08-30,16.83648
2023-08-31,14.18405
2023-09-01,14.10318
2023-09-02,11.98447
2023-09-03,13.29451
2023-09-04,16.48067
2023-09-05,19.73152
2023-09-06,14.71777
2023-09-07,14.65308
2023-09-08,13.26217
2023-09-09,11.15963
2023-09-10,12.19472
2023-09-11,17.03056
2023-09-12,15.75287
2023-09-13,14.3943
2023-09-14,14.23257
2023-09-15,13.4239
2023-09-16,12.40498
2023-09-17,11.74187
2023-09-18,16.62623
2023-09-19,14.96037
2023-09-20,14.23257
2023-09-21,12.66375
2023-09-22,13.29451
2023-09-23,10.98172
2023-09-24,12.56671
2023-09-25,14.18405
2023-09-26,14.10318
2023-09-27,10.27009
2023-09-28,8.41015
2023-09-29,9.73637
2023-09-30,9.78489
2023-10-01,10.33478
2023-10-02,12.04916
2023-10-03,13.35921
2023-10-04,16.28659
2023-10-05,15.51027
2023-10-06,14.05466
2023-10-07,10.51269
2023-10-08,10.48034
2023-10-09,13.29451
2023-10-10,14.92802
2023-10-11,16.02781
2023-10-12,14.86333
2023-10-13,15.63965
2023-10-14,12.34028
2023-10-15,13.03574
2023-10-16,19.05224
2023-10-17,19.48892
2023-10-18,15.30001
2023-10-19,16.67475
2023-10-20,13.06808
2023-10-21,11.49927
2023-10-22,13.08426
2023-10-23,19.52126
2023-10-24,20.36228
2023-10-25,17.1276
2023-10-26,13.69885
2023-10-27,12.95487
2023-10-28,9.34821
2023-10-29,12.16238
2023-10-30,15.99547
2023-10-31,15.08976
2023-11-01,15.9146
2023-11-02,13.45625
2023-11-03,12.92252
2023-11-04,10.3833
2023-11-05,12.13003
2023-11-06,16.72327
2023-11-07,14.89568
2023-11-08,13.89293
2023-11-09,13.50477
2023-11-10,10.48034
2023-11-11,9.15413
2023-11-12,11.93595
2023-11-13,12.98722
2023-11-14,15.63965
2023-11-15,14.44282
2023-11-16,12.34028
2023-11-17,10.54504
2023-11-18,9.8981
2023-11-19,11.28901
2023-11-20,13.10043
2023-11-21,13.32686
2023-11-22,12.13003
2023-11-23,12.56671
2023-11-24,12.90635
2023-11-25,10.91703
2023-11-26,10.59356
2023-11-27,13.69885
2023-11-28,13.63415
2023-11-29,12.48584
2023-11-30,11.12728
2023-12-01,10.78764
2023-12-02,9.50994
2023-12-03,10.9332
2023-12-04,12.89018
2023-12-05,14.31344
2023-12-06,11.67717
2023-12-07,10.98172
2023-12-08,11.4184
2023-12-09,10.77147
2023-12-10,10.05984
2023-12-11,12.30794
2023-12-12,12.92252
2023-12-13,11.661
2023-12-14,10.64208
2023-12-15,11.59631
2023-12-16,9.18647
2023-12-17,9.54229
2023-12-18,11.74187
2023-12-19,11.69335
2023-12-20,9.8981
2023-12-21,9.83341
2023-12-22,9.1703
2023-12-23,8.08668
2023-12-24,7.61766
2023-12-25,10.2054
2023-12-26,11.28901
2023-12-27,12.48584
2023-12-28,10.78764
2023-12-29,10.70677
2023-12-30,7.97347
2023-12-31,8.52337
2024-01-01,10.88468
2024-01-02,13.45625
2024-01-03,13.79589
2024-01-04,13.84441
2024-01-05,10.96555
2024-01-06,9.97897
2024-01-07,12.61523
2024-01-08,11.91978
2024-01-09,13.52094
2024-01-10,12.50202
2024-01-11,11.46692
2024-01-12,11.09493
2024-01-13,10.02749
2024-01-14,11.19197
2024-01-15,15.94695
2024-01-16,13.55329
2024-01-17,12.13003
2024-01-18,12.67992
2024-01-19,12.6961
2024-01-20,9.70402
2024-01-21,10.448
2024-01-22,12.56671
2024-01-23,13.94145
2024-01-24,14.07083
2024-01-25,13.31069
2024-01-26,12.46967
2024-01-27,10.49652
2024-01-28,12.01682
2024-01-29,14.91185
2024-01-30,14.02231
2024-01-31,11.98447
2024-02-01,10.94937
2024-02-02,10.46417
2024-02-03,9.18647
2024-02-04,11.27284
2024-02-05,13.65033
2024-02-06,13.81206
2024-02-07,10.57738
2024-02-08,8.91153
2024-02-09,7.10011
2024-02-10,8.37781
2024-02-11,9.36438
2024-02-12,11.87125
2024-02-13,13.27834
2024-02-14,11.61248
2024-02-15,12.04916
2024-02-16,11.85508
2024-02-17,9.52612
2024-02-18,9.46142
2024-02-19,11.67717
2024-02-20,16.17337
2024-02-21,15.30001
2024-02-22,13.4239
2024-02-23,11.4184
2024-02-24,9.26734
2024-02-25,11.40223
2024-02-26,28.23871
2024-02-27,15.57496
2024-02-28,11.40223
2024-02-29,13.40773
2024-03-01,8.58806
2024-03-02,8.26459
2024-03-03,11.1758
2024-03-04,12.01682
2024-03-05,11.24049
2024-03-06,11.32136
2024-03-07,10.17305
2024-03-08,9.6555
2024-03-09,8.4425
2024-03-10,9.08943
2024-03-11,11.82273
2024-03-12,12.2109
2024-03-13,11.98447
2024-03-14,9.12178
2024-03-15,8.39398
2024-03-16,8.11903
2024-03-17,8.99239
2024-03-18,10.73912
2024-03-19,9.99514
2024-03-20,10.27009
