date,도지코인시세
2023-08-04,1.63595
2023-08-05,1.51472
2023-08-06,1.44326
2023-08-07,1.59639
2023-08-08,1.55173
2023-08-09,2.09024
2023-08-10,1.67296
2023-08-11,1.50706
2023-08-12,1.91414
2023-08-13,1.70996
2023-08-14,2.05961
2023-08-15,1.61426
2023-08-16,1.85671
2023-08-17,1.76611
2023-08-18,1.82354
2023-08-19,1.38328
2023-08-20,1.21994
2023-08-21,1.44581
2023-08-22,1.34628
2023-08-23,1.40625
2023-08-24,1.21101
2023-08-25,1.26971
2023-08-26,1.0515
2023-08-27,0.98259
2023-08-28,1.17656
2023-08-29,1.10765
2023-08-30,1.59767
2023-08-31,1.34755
2023-09-01,1.24546
2023-09-02,0.92006
2023-09-03,0.92644
2023-09-04,1.10509
2023-09-05,1.15231
2023-09-06,1.08851
2023-09-07,0.98897
2023-09-08,0.95069
2023-09-09,0.7682
2023-09-10,0.67633
2023-09-11,1.02215
2023-09-12,1.09744
2023-09-13,0.89071
2023-09-14,0.96472
2023-09-15,0.90092
2023-09-16,0.74651
2023-09-17,0.6406
2023-09-18,0.84988
2023-09-19,0.8754
2023-09-20,0.86646
2023-09-21,0.91368
2023-09-22,0.77586
2023-09-23,0.62018
2023-09-24,0.54744
2023-09-25,0.83201
2023-09-26,0.72099
2023-09-27,0.75672
2023-09-28,0.54744
2023-09-29,0.59721
2023-09-30,0.67122
2023-10-01,0.69802
2023-10-02,1.06043
2023-10-03,0.89071
2023-10-04,0.97621
2023-10-05,0.79245
2023-10-06,0.77331
2023-10-07,0.59593
2023-10-08,0.55127
2023-10-09,0.72099
2023-10-10,0.91623
2023-10-11,0.87667
2023-10-12,0.81542
2023-10-13,0.76055
2023-10-14,0.72482
2023-10-15,0.69674
2023-10-16,0.89199
2023-10-17,0.89454
2023-10-18,0.85626
2023-10-19,0.86902
2023-10-20,0.98514
2023-10-21,0.85498
2023-10-22,0.95707
2023-10-23,1.7189
2023-10-24,2.95416
2023-10-25,2.00091
2023-10-26,3.10729
2023-10-27,2.42841
2023-10-28,1.58873
2023-10-29,1.39732
2023-10-30,2.02516
2023-10-31,1.90265
2023-11-01,1.90393
2023-11-02,2.19233
2023-11-03,1.63085
2023-11-04,1.42284
2023-11-05,1.51983
2023-11-06,2.66959
2023-11-07,2.94778
2023-11-08,2.50114
2023-11-09,2.90184
2023-11-10,3.04731
2023-11-11,2.95416
2023-11-12,2.65045
2023-11-13,2.69894
2023-11-14,2.40799
2023-11-15,2.04941
2023-11-16,2.88142
2023-11-17,3.72875
2023-11-18,3.2936
2023-11-19,2.53432
2023-11-20,2.60323
2023-11-21,2.32632
2023-11-22,2.20509
2023-11-23,2.13746
2023-11-24,2.14001
2023-11-25,2.15405
2023-11-26,1.80567
2023-11-27,2.39395
2023-11-28,2.37609
2023-11-29,2.93884
2023-11-30,2.73212
2023-12-01,3.08815
2023-12-02,2.60068
2023-12-03,2.96947
2023-12-04,5.55357
2023-12-05,4.98315
2023-12-06,8.09044
2023-12-07,6.13547
2023-12-08,4.90531
2023-12-09,4.93211
2023-12-10,3.65473
2023-12-11,4.44336
2023-12-12,4.0197
2023-12-13,3.24
2023-12-14,3.56286
2023-12-15,3.02051
2023-12-16,2.16808
2023-12-17,2.08386
2023-12-18,2.5356
2023-12-19,2.75126
2023-12-20,2.5088
2023-12-21,2.72063
2023-12-22,2.85079
2023-12-23,2.10428
2023-12-24,2.03026
2023-12-25,1.98305
2023-12-26,2.24975
2023-12-27,2.04047
2023-12-28,2.12852
2023-12-29,2.04685
2023-12-30,1.71634
2023-12-31,1.50196
2024-01-01,1.72655
2024-01-02,2.53305
2024-01-03,2.31483
2024-01-04,2.2153
2024-01-05,1.96774
2024-01-06,1.58491
2024-01-07,1.48409
2024-01-08,2.09024
2024-01-09,2.55602
2024-01-10,2.28293
2024-01-11,5.5408
2024-01-12,3.65218
2024-01-13,2.15532
2024-01-14,2.05961
2024-01-15,2.24975
2024-01-16,1.94604
2024-01-17,1.83247
2024-01-18,1.52493
2024-01-19,1.50068
2024-01-20,1.21356
2024-01-21,2.40416
2024-01-22,2.34418
2024-01-23,2.11576
2024-01-24,1.86437
2024-01-25,1.65126
2024-01-26,1.64999
2024-01-27,1.50451
2024-01-28,1.37945
2024-01-29,1.70486
2024-01-30,1.95242
2024-01-31,1.65637
2024-02-01,1.516
