date,애널리스트
2023-05-30,0.43054
2023-05-31,0.33828
2023-06-01,0.5811
2023-06-02,0.44399
2023-06-03,0.23641
2023-06-04,0.27741
2023-06-05,0.27805
2023-06-06,0.30816
2023-06-07,0.39978
2023-06-08,0.37095
2023-06-09,0.29919
2023-06-10,0.23641
2023-06-11,0.21142
2023-06-12,0.31393
2023-06-13,0.29471
2023-06-14,0.3639
2023-06-15,0.27997
2023-06-16,0.35301
2023-06-17,0.26716
2023-06-18,0.21078
2023-06-19,0.28254
2023-06-20,0.52728
2023-06-21,0.43502
2023-06-22,0.25499
2023-06-23,0.2505
2023-06-24,0.18836
2023-06-25,0.20758
2023-06-26,0.24346
2023-06-27,0.80085
2023-06-28,0.56444
2023-06-29,0.36198
2023-06-30,0.25947
2023-07-01,0.19989
2023-07-02,0.18772
2023-07-03,0.2678
2023-07-04,0.29407
2023-07-05,0.28318
2023-07-06,0.31585
2023-07-07,0.30816
2023-07-08,0.23961
2023-07-09,0.23256
2023-07-10,0.34276
2023-07-11,0.3575
2023-07-12,0.32995
2023-07-13,0.32995
2023-07-14,0.33892
2023-07-15,0.18643
2023-07-16,0.18579
2023-07-17,0.29535
2023-07-18,0.30881
2023-07-19,0.6221
2023-07-20,0.46769
2023-07-21,0.27997
2023-07-22,0.21655
2023-07-23,0.20437
2023-07-24,0.28061
2023-07-25,0.27229
2023-07-26,0.29727
2023-07-27,0.26716
2023-07-28,0.2332
2023-07-29,0.19412
2023-07-30,0.21078
2023-07-31,0.24986
2023-08-01,0.27933
2023-08-02,0.23384
2023-08-03,0.25242
2023-08-04,0.55162
2023-08-05,0.57789
2023-08-06,0.20181
2023-08-07,0.27741
2023-08-08,0.27869
2023-08-09,0.3402
2023-08-10,0.38633
2023-08-11,0.22423
2023-08-12,0.18003
2023-08-13,0.20309
2023-08-14,0.21655
2023-08-15,0.19797
2023-08-16,0.25755
2023-08-17,0.27805
2023-08-18,0.26588
2023-08-19,0.17875
2023-08-20,0.22488
2023-08-21,0.27165
2023-08-22,0.29343
2023-08-23,0.30496
2023-08-24,0.3024
2023-08-25,0.24858
2023-08-26,0.20181
2023-08-27,0.189
2023-08-28,0.25242
2023-08-29,0.29343
2023-08-30,0.28126
2023-08-31,0.24602
2023-09-01,0.25627
2023-09-02,0.1685
2023-09-03,0.25307
2023-09-04,0.28061
2023-09-05,0.36326
2023-09-06,0.24666
2023-09-07,0.271
2023-09-08,0.24794
2023-09-09,0.16657
2023-09-10,0.17362
2023-09-11,0.27229
2023-09-12,0.23897
2023-09-13,0.26652
2023-09-14,0.29215
2023-09-15,0.30368
2023-09-16,0.25242
2023-09-17,0.27933
2023-09-18,0.27357
2023-09-19,0.29599
2023-09-20,0.2332
2023-09-21,0.26844
2023-09-22,0.21462
2023-09-23,0.15504
2023-09-24,0.16593
2023-09-25,0.21398
2023-09-26,0.23897
2023-09-27,0.1749
2023-09-28,0.12108
2023-09-29,0.16465
2023-09-30,0.12557
2023-10-01,0.15824
2023-10-02,0.17298
2023-10-03,0.20245
2023-10-04,0.26908
2023-10-05,0.32162
2023-10-06,0.25819
2023-10-07,0.17298
2023-10-08,0.16978
2023-10-09,0.20822
2023-10-10,0.25819
2023-10-11,0.23833
2023-10-12,0.28702
2023-10-13,0.25435
2023-10-14,0.16721
2023-10-15,0.19733
2023-10-16,0.23577
2023-10-17,0.25563
2023-10-18,0.27165
2023-10-19,0.25691
2023-10-20,0.22295
2023-10-21,0.15568
2023-10-22,0.15376
2023-10-23,0.27549
2023-10-24,0.27293
2023-10-25,0.21783
2023-10-26,0.23384
2023-10-27,0.22488
2023-10-28,0.24666
2023-10-29,0.16657
2023-10-30,0.25307
2023-10-31,0.24858
2023-11-01,0.26139
2023-11-02,0.25114
2023-11-03,0.21527
2023-11-04,0.16145
2023-11-05,0.17554
2023-11-06,0.2678
2023-11-07,0.21911
2023-11-08,0.60929
2023-11-09,0.63363
2023-11-10,0.27869
2023-11-11,0.21334
2023-11-12,0.22231
2023-11-13,0.29919
2023-11-14,0.2505
2023-11-15,0.23961
2023-11-16,0.22423
2023-11-17,0.20373
2023-11-18,0.14415
2023-11-19,0.13646
2023-11-20,0.23833
2023-11-21,0.29663
2023-11-22,0.27805
2023-11-23,0.29279
2023-11-24,0.22295
2023-11-25,0.14992
2023-11-26,0.15696
2023-11-27,0.24089
2023-11-28,0.88158
2023-11-29,0.39081
2023-11-30,0.21206
2023-12-01,0.2332
2023-12-02,0.20565
2023-12-03,0.1685
2023-12-04,0.23705
2023-12-05,0.21975
2023-12-06,0.25627
2023-12-07,0.23769
2023-12-08,0.43886
2023-12-09,0.21783
2023-12-10,0.17042
2023-12-11,0.24025
2023-12-12,0.25947
2023-12-13,0.23769
2023-12-14,0.23192
2023-12-15,0.21719
2023-12-16,0.15888
2023-12-17,0.18195
2023-12-18,0.24346
2023-12-19,0.90785
2023-12-20,0.2473
2023-12-21,0.23256
2023-12-22,0.20758
2023-12-23,0.14543
2023-12-24,0.1403
2023-12-25,0.14287
2023-12-26,0.2473
2023-12-27,0.22231
2023-12-28,0.19604
2023-12-29,0.16401
2023-12-30,0.13774
2023-12-31,0.14095
2024-01-01,0.14479
2024-01-02,0.22423
2024-01-03,0.22488
2024-01-04,0.24281
2024-01-05,0.26139
2024-01-06,0.189
2024-01-07,0.16914
2024-01-08,0.30816
2024-01-09,0.25435
2024-01-10,0.30816
2024-01-11,0.27933
2024-01-12,0.23513
2024-01-13,0.18515
2024-01-14,0.19412
2024-01-15,0.21206
2024-01-16,0.24602
2024-01-17,0.4946
2024-01-18,0.33251
2024-01-19,0.20758
2024-01-20,0.17682
2024-01-21,0.18772
2024-01-22,0.21911
2024-01-23,0.2268
2024-01-24,0.24922
2024-01-25,0.21655
2024-01-26,0.20694
2024-01-27,0.1685
2024-01-28,0.1717
2024-01-29,0.55867
2024-01-30,0.53625
2024-01-31,0.54522
2024-02-01,0.21591
2024-02-02,0.2268
2024-02-03,0.14351
2024-02-04,0.17298
2024-02-05,0.24281
2024-02-06,0.22488
2024-02-07,0.19284
2024-02-08,0.20117
2024-02-09,0.14159
2024-02-10,0.14543
2024-02-11,0.12749
2024-02-12,0.18772
2024-02-13,0.22488
2024-02-14,0.21142
2024-02-15,0.26716
2024-02-16,0.18323
2024-02-17,0.17234
2024-02-18,0.17426
2024-02-19,0.20373
2024-02-20,0.23897
2024-02-21,0.24538
2024-02-22,0.21719
2024-02-23,0.24474
2024-02-24,0.19669
2024-02-25,0.19476
2024-02-26,0.23449
2024-02-27,0.20758
2024-02-28,0.50357
2024-02-29,0.1922
2024-03-01,0.14095
2024-03-02,0.14671
2024-03-03,0.18579
2024-03-04,0.27549
2024-03-05,0.22488
2024-03-06,0.25499
2024-03-07,0.26524
2024-03-08,0.22359
2024-03-09,0.17618
2024-03-10,0.18515
2024-03-11,0.24794
2024-03-12,0.2851
2024-03-13,0.3024
2024-03-14,0.25178
2024-03-15,0.21911
2024-03-16,0.16209
2024-03-17,0.17811
2024-03-18,0.21783
2024-03-19,0.26332
2024-03-20,0.28126
