date,전자책
2023-05-30,56.13682
2023-05-31,48.03822
2023-06-01,43.66197
2023-06-02,41.09657
2023-06-03,34.00402
2023-06-04,42.80684
2023-06-05,44.21529
2023-06-06,49.24547
2023-06-07,50.60362
2023-06-08,49.24547
2023-06-09,42.15291
2023-06-10,34.70824
2023-06-11,41.19718
2023-06-12,50.50301
2023-06-13,46.27766
2023-06-14,47.98792
2023-06-15,100.0
2023-06-16,46.98189
2023-06-17,35.06036
2023-06-18,42.70623
2023-06-19,47.2334
2023-06-20,50.95573
2023-06-21,49.14486
2023-06-22,43.56136
2023-06-23,38.17907
2023-06-24,34.60764
2023-06-25,39.43661
2023-06-26,45.27162
2023-06-27,43.30985
2023-06-28,45.47283
2023-06-29,42.55533
2023-06-30,39.0342
2023-07-01,33.4004
2023-07-02,40.79476
2023-07-03,47.58551
2023-07-04,52.21327
2023-07-05,53.11871
2023-07-06,48.23943
2023-07-07,48.54124
2023-07-08,39.58752
2023-07-09,46.07645
2023-07-10,59.05432
2023-07-11,60.81488
2023-07-12,59.85915
2023-07-13,58.09859
2023-07-14,52.71629
2023-07-15,43.36016
2023-07-16,52.21327
2023-07-17,54.77867
2023-07-18,55.38229
2023-07-19,47.88732
2023-07-20,47.63581
2023-07-21,39.0342
2023-07-22,36.97183
2023-07-23,44.01408
2023-07-24,46.88128
2023-07-25,45.07042
2023-07-26,47.18309
2023-07-27,47.2837
2023-07-28,40.44265
2023-07-29,40.09054
2023-07-30,40.49295
2023-07-31,47.88732
2023-08-01,44.5171
2023-08-02,48.23943
2023-08-03,44.5171
2023-08-04,54.57746
2023-08-05,54.77867
2023-08-06,53.21931
2023-08-07,59.60764
2023-08-08,59.05432
2023-08-09,56.33802
2023-08-10,56.69014
2023-08-11,51.76056
2023-08-12,50.30181
2023-08-13,54.57746
2023-08-14,58.04828
2023-08-15,66.8008
2023-08-16,60.91549
2023-08-17,59.80885
2023-08-18,60.91549
2023-08-19,51.55935
2023-08-20,60.36217
2023-08-21,62.37424
2023-08-22,57.34406
2023-08-23,61.87122
2023-08-24,53.62173
2023-08-25,49.24547
2023-08-26,42.05231
2023-08-27,50.0
2023-08-28,57.74647
2023-08-29,61.41851
2023-08-30,55.6338
2023-08-31,55.7344
2023-09-01,49.84909
2023-09-02,39.68812
2023-09-03,50.95573
2023-09-04,60.36217
2023-09-05,62.67605
2023-09-06,52.8169
2023-09-07,59.35613
2023-09-08,50.70422
2023-09-09,36.61971
2023-09-10,47.83702
2023-09-11,56.89134
2023-09-12,53.47082
2023-09-13,54.02414
2023-09-14,47.2334
2023-09-15,40.99597
2023-09-16,34.70824
2023-09-17,46.07645
2023-09-18,50.0
2023-09-19,51.65995
2023-09-20,45.72434
2023-09-21,50.95573
2023-09-22,46.57947
2023-09-23,33.75251
2023-09-24,43.25955
2023-09-25,43.10865
2023-09-26,50.40241
2023-09-27,45.07042
2023-09-28,32.99798
2023-09-29,30.38229
2023-09-30,32.24346
2023-10-01,34.95975
2023-10-02,37.07243
2023-10-03,45.32193
2023-10-04,48.99396
2023-10-05,43.05835
2023-10-06,40.49295
2023-10-07,34.40643
2023-10-08,34.85915
2023-10-09,44.81891
2023-10-10,50.60362
2023-10-11,48.08853
2023-10-12,47.08249
2023-10-13,39.43661
2023-10-14,33.29979
2023-10-15,41.04627
2023-10-16,48.99396
2023-10-17,45.77464
2023-10-18,41.7505
2023-10-19,47.334
2023-10-20,39.23541
2023-10-21,32.54527
2023-10-22,42.20321
2023-10-23,52.8672
2023-10-24,49.09456
2023-10-25,47.334
2023-10-26,40.89537
2023-10-27,39.1348
2023-10-28,35.71428
2023-10-29,39.0342
2023-10-30,52.46478
2023-10-31,49.74849
2023-11-01,45.62374
2023-11-02,46.32796
2023-11-03,40.79476
2023-11-04,33.14889
2023-11-05,46.37826
2023-11-06,47.73641
2023-11-07,52.71629
2023-11-08,52.16297
2023-11-09,45.57344
2023-11-10,41.04627
2023-11-11,36.46881
2023-11-12,42.60563
2023-11-13,47.2837
2023-11-14,42.90744
2023-11-15,46.22736
2023-11-16,45.42253
2023-11-17,45.77464
2023-11-18,36.72032
2023-11-19,46.62977
2023-11-20,48.79275
2023-11-21,47.88732
2023-11-22,46.73038
2023-11-23,48.69215
2023-11-24,42.95774
2023-11-25,36.87122
2023-11-26,40.14084
2023-11-27,47.13279
2023-11-28,44.6177
2023-11-29,47.13279
2023-11-30,45.02012
2023-12-01,39.1348
2023-12-02,33.70221
2023-12-03,40.59356
2023-12-04,43.20925
2023-12-05,43.71227
2023-12-06,43.96378
2023-12-07,42.60563
2023-12-08,39.63782
2023-12-09,35.06036
2023-12-10,41.64989
2023-12-11,48.13883
2023-12-12,47.3843
2023-12-13,44.5171
2023-12-14,47.334
2023-12-15,40.39235
2023-12-16,39.83903
2023-12-17,44.36619
2023-12-18,46.07645
2023-12-19,43.66197
2023-12-20,42.80684
2023-12-21,42.35412
2023-12-22,39.0845
2023-12-23,38.22937
2023-12-24,34.00402
2023-12-25,41.49899
2023-12-26,46.83098
2023-12-27,48.34004
2023-12-28,50.40241
2023-12-29,39.33601
2023-12-30,41.49899
2023-12-31,43.36016
2024-01-01,54.42655
2024-01-02,60.31187
2024-01-03,54.32595
2024-01-04,54.37625
2024-01-05,45.72434
2024-01-06,44.76861
2024-01-07,55.38229
2024-01-08,51.35814
2024-01-09,50.75452
2024-01-10,49.24547
2024-01-11,47.18309
2024-01-12,45.27162
2024-01-13,45.57344
2024-01-14,52.16297
2024-01-15,48.08853
2024-01-16,53.0181
2024-01-17,66.59959
2024-01-18,59.60764
2024-01-19,53.21931
2024-01-20,47.73641
2024-01-21,52.46478
2024-01-22,52.71629
2024-01-23,56.74044
2024-01-24,54.17505
2024-01-25,47.3843
2024-01-26,42.55533
2024-01-27,44.7183
2024-01-28,53.26961
2024-01-29,52.01207
2024-01-30,51.91146
2024-01-31,42.90744
2024-02-01,47.18309
2024-02-02,42.45472
2024-02-03,35.51307
2024-02-04,41.64989
2024-02-05,44.4668
2024-02-06,43.61167
2024-02-07,37.72635
2024-02-08,38.88329
2024-02-09,38.48088
2024-02-10,35.11066
2024-02-11,43.30985
2024-02-12,47.08249
2024-02-13,47.2334
2024-02-14,47.4346
2024-02-15,45.37223
2024-02-16,43.76257
2024-02-17,36.82092
2024-02-18,40.74446
2024-02-19,41.7505
2024-02-20,45.77464
2024-02-21,41.34808
2024-02-22,40.79476
2024-02-23,38.32997
2024-02-24,34.05432
2024-02-25,40.34205
2024-02-26,41.95171
2024-02-27,45.27162
2024-02-28,41.09657
2024-02-29,38.9839
2024-03-01,37.42454
2024-03-02,39.1348
2024-03-03,40.84507
2024-03-04,52.9175
2024-03-05,54.47686
2024-03-06,55.5835
2024-03-07,50.70422
2024-03-08,44.41649
2024-03-09,40.44265
2024-03-10,45.17102
2024-03-11,52.06237
2024-03-12,58.75251
2024-03-13,51.65995
2024-03-14,50.45271
2024-03-15,42.05231
2024-03-16,35.41247
2024-03-17,43.76257
2024-03-18,53.16901
2024-03-19,49.94969
2024-03-20,45.97585
