date,베트남돈
2023-05-30,25.51994
2023-05-31,23.14656
2023-06-01,25.05505
2023-06-02,34.42622
2023-06-03,27.03694
2023-06-04,22.38805
2023-06-05,25.49547
2023-06-06,24.17421
2023-06-07,29.55713
2023-06-08,25.32419
2023-06-09,31.44115
2023-06-10,24.39442
2023-06-11,21.75189
2023-06-12,31.95497
2023-06-13,41.47296
2023-06-14,39.58894
2023-06-15,33.88793
2023-06-16,31.29434
2023-06-17,22.26572
2023-06-18,21.48275
2023-06-19,28.43161
2023-06-20,30.02202
2023-06-21,28.87203
2023-06-22,27.30609
2023-06-23,26.47418
2023-06-24,21.48275
2023-06-25,21.33594
2023-06-26,30.09542
2023-06-27,28.16246
2023-06-28,26.89013
2023-06-29,24.76143
2023-06-30,24.54122
2023-07-01,20.03914
2023-07-02,21.80083
2023-07-03,27.18375
2023-07-04,30.02202
2023-07-05,29.01884
2023-07-06,27.30609
2023-07-07,24.73697
2023-07-08,20.35723
2023-07-09,20.23489
2023-07-10,26.35184
2023-07-11,27.79544
2023-07-12,30.29116
2023-07-13,51.11328
2023-07-14,47.32077
2023-07-15,28.23586
2023-07-16,26.10716
2023-07-17,35.356
2023-07-18,35.84536
2023-07-19,30.3401
2023-07-20,30.87839
2023-07-21,27.86885
2023-07-22,20.50403
2023-07-23,19.10937
2023-07-24,26.62099
2023-07-25,26.0827
2023-07-26,28.9699
2023-07-27,26.71886
2023-07-28,23.58698
2023-07-29,19.20724
2023-07-30,18.81575
2023-07-31,24.88377
2023-08-01,25.20185
2023-08-02,25.03058
2023-08-03,23.29336
2023-08-04,24.49229
2023-08-05,20.40616
2023-08-06,18.91362
2023-08-07,25.17739
2023-08-08,24.22314
2023-08-09,22.31465
2023-08-10,23.2689
2023-08-11,24.14974
2023-08-12,18.54661
2023-08-13,18.08172
2023-08-14,23.70932
2023-08-15,22.48593
2023-08-16,24.95718
2023-08-17,23.24443
2023-08-18,23.36677
2023-08-19,17.27428
2023-08-20,17.95938
2023-08-21,23.39124
2023-08-22,22.38805
2023-08-23,22.99975
2023-08-24,27.5997
2023-08-25,24.7859
2023-08-26,18.3264
2023-08-27,18.27746
2023-08-28,25.07952
2023-08-29,26.79226
2023-08-30,22.95081
2023-08-31,22.16784
2023-09-01,20.94445
2023-09-02,15.90408
2023-09-03,17.103
2023-09-04,21.43381
2023-09-05,22.38805
2023-09-06,22.38805
2023-09-07,20.65084
2023-09-08,19.94127
2023-09-09,16.66258
2023-09-10,16.1977
2023-09-11,22.87741
2023-09-12,22.24125
2023-09-13,20.87105
2023-09-14,21.23807
2023-09-15,20.96892
2023-09-16,17.37215
2023-09-17,17.32321
2023-09-18,21.77636
2023-09-19,26.00929
2023-09-20,21.04232
2023-09-21,18.76682
2023-09-22,18.30193
2023-09-23,15.61047
2023-09-24,13.48177
2023-09-25,20.50403
2023-09-26,20.72424
2023-09-27,20.33276
2023-09-28,17.69023
2023-09-29,16.9562
2023-09-30,15.61047
2023-10-01,16.46684
2023-10-02,17.54343
2023-10-03,18.05725
2023-10-04,21.77636
2023-10-05,22.63273
2023-10-06,21.38487
2023-10-07,17.07854
2023-10-08,15.19451
2023-10-09,17.83704
2023-10-10,22.29018
2023-10-11,23.48911
2023-10-12,21.11573
2023-10-13,19.30511
2023-10-14,14.41154
2023-10-15,15.29239
2023-10-16,20.50403
2023-10-17,21.65402
2023-10-18,21.72742
2023-10-19,20.96892
2023-10-20,19.13383
2023-10-21,15.6594
2023-10-22,14.80303
2023-10-23,20.35723
2023-10-24,22.70614
2023-10-25,22.53486
2023-10-26,20.57744
2023-10-27,17.81257
2023-10-28,13.4573
2023-10-29,15.29239
2023-10-30,18.96256
2023-10-31,19.01149
2023-11-01,19.28064
2023-11-02,24.05187
2023-11-03,41.32615
2023-11-04,32.29752
2023-11-05,25.03058
2023-11-06,40.12723
2023-11-07,28.16246
2023-11-08,26.2295
2023-11-09,22.7306
2023-11-10,21.2136
2023-11-11,16.93173
2023-11-12,16.44237
2023-11-13,22.33912
2023-11-14,20.23489
2023-11-15,31.31881
2023-11-16,29.94861
2023-11-17,23.73379
2023-11-18,16.71152
2023-11-19,17.15194
2023-11-20,25.15292
2023-11-21,24.29655
2023-11-22,22.16784
2023-11-23,19.9168
2023-11-24,17.6413
2023-11-25,15.73281
2023-11-26,16.78492
2023-11-27,19.1583
2023-11-28,21.18913
2023-11-29,23.04869
2023-11-30,23.56251
2023-12-01,19.99021
2023-12-02,18.91362
2023-12-03,18.37533
2023-12-04,21.06679
2023-12-05,21.53168
2023-12-06,20.72424
2023-12-07,23.3423
2023-12-08,21.62955
2023-12-09,18.93809
2023-12-10,18.54661
2023-12-11,26.40078
2023-12-12,24.32101
2023-12-13,22.60827
2023-12-14,29.63053
2023-12-15,25.27526
2023-12-16,18.17959
2023-12-17,18.35086
2023-12-18,23.09762
2023-12-19,22.92635
2023-12-20,24.39442
2023-12-21,21.26253
2023-12-22,20.79765
2023-12-23,17.34768
2023-12-24,15.80621
2023-12-25,18.81575
2023-12-26,26.49865
2023-12-27,26.79226
2023-12-28,31.61242
2023-12-29,24.46782
2023-12-30,19.96574
2023-12-31,18.54661
2024-01-01,18.52214
2024-01-02,23.63591
2024-01-03,24.83484
2024-01-04,23.73379
2024-01-05,22.51039
2024-01-06,18.93809
2024-01-07,20.89552
2024-01-08,20.69977
2024-01-09,22.60827
2024-01-10,24.34548
2024-01-11,23.83166
2024-01-12,24.00293
2024-01-13,18.35086
2024-01-14,20.67531
2024-01-15,25.86249
2024-01-16,24.76143
2024-01-17,23.68485
2024-01-18,23.97846
2024-01-19,24.61463
2024-01-20,20.43063
2024-01-21,20.33276
2024-01-22,26.25397
2024-01-23,24.7125
2024-01-24,25.34866
2024-01-25,22.85294
2024-01-26,18.59554
2024-01-27,19.18277
2024-01-28,19.18277
2024-01-29,21.92317
2024-01-30,22.53486
2024-01-31,25.15292
2024-02-01,23.19549
2024-02-02,22.51039
2024-02-03,19.37851
2024-02-04,19.9168
2024-02-05,23.44017
2024-02-06,20.57744
2024-02-07,19.50085
2024-02-08,19.99021
2024-02-09,17.37215
2024-02-10,19.57425
2024-02-11,18.74235
2024-02-12,16.54024
2024-02-13,22.87741
2024-02-14,20.33276
2024-02-15,20.77318
2024-02-16,20.77318
2024-02-17,16.05089
2024-02-18,17.83704
2024-02-19,22.55933
2024-02-20,19.8434
2024-02-21,20.77318
2024-02-22,21.70296
2024-02-23,21.18913
2024-02-24,16.63812
2024-02-25,17.27428
2024-02-26,22.7306
2024-02-27,20.94445
2024-02-28,21.40934
2024-02-29,20.13701
2024-03-01,17.44555
2024-03-02,15.53706
2024-03-03,17.7881
2024-03-04,20.08808
2024-03-05,21.18913
2024-03-06,21.67849
2024-03-07,20.40616
2024-03-08,23.46464
2024-03-09,19.37851
2024-03-10,18.42427
2024-03-11,28.87203
2024-03-12,29.97308
2024-03-13,24.00293
2024-03-14,23.83166
2024-03-15,21.26253
2024-03-16,15.5126
2024-03-17,16.07536
2024-03-18,20.47956
2024-03-19,20.18595
2024-03-20,20.43063
