date,HSCEI지수
2023-05-29,7.73163
2023-05-30,15.77503
2023-05-31,14.75246
2023-06-01,14.75246
2023-06-02,16.53572
2023-06-03,4.70133
2023-06-04,2.55642
2023-06-05,15.93714
2023-06-06,9.58972
2023-06-07,16.39855
2023-06-08,16.01197
2023-06-09,16.29879
2023-06-10,3.90322
2023-06-11,2.45666
2023-06-12,14.35341
2023-06-13,17.33383
2023-06-14,16.66043
2023-06-15,18.15687
2023-06-16,17.77029
2023-06-17,4.15263
2023-06-18,2.71854
2023-06-19,16.53572
2023-06-20,14.36588
2023-06-21,13.60518
2023-06-22,11.16099
2023-06-23,11.60992
2023-06-24,2.08255
2023-06-25,1.53385
2023-06-26,12.23344
2023-06-27,13.65506
2023-06-28,13.31836
2023-06-29,12.8819
2023-06-30,13.04402
2023-07-01,2.70607
2023-07-02,1.65856
2023-07-03,15.20139
2023-07-04,15.46327
2023-07-05,12.76967
2023-07-06,12.18356
2023-07-07,13.06896
2023-07-08,3.09265
2023-07-09,1.55879
2023-07-10,13.49295
2023-07-11,15.02681
2023-07-12,16.04938
2023-07-13,17.30889
2023-07-14,17.471
2023-07-15,3.25476
2023-07-16,2.20725
2023-07-17,15.25127
2023-07-18,15.02681
2023-07-19,15.48821
2023-07-20,16.08679
2023-07-21,14.73999
2023-07-22,3.62888
2023-07-23,2.10749
2023-07-24,13.20613
2023-07-25,18.93004
2023-07-26,18.63075
2023-07-27,20.02743
2023-07-28,22.10998
2023-07-29,4.38957
2023-07-30,2.90559
2023-07-31,26.42474
2023-08-01,28.07083
2023-08-02,22.29704
2023-08-03,19.56603
2023-08-04,17.78276
2023-08-05,3.4917
2023-08-06,2.1449
2023-08-07,15.92467
2023-08-08,14.54046
2023-08-09,14.65269
2023-08-10,13.11884
2023-08-11,12.94425
2023-08-12,2.89312
2023-08-13,2.19478
2023-08-14,14.31599
2023-08-15,8.31774
2023-08-16,16.16161
2023-08-17,16.95972
2023-08-18,15.36351
2023-08-19,3.29218
2023-08-20,2.60631
2023-08-21,20.95024
2023-08-22,18.80533
2023-08-23,18.50604
2023-08-24,18.66816
2023-08-25,15.79997
2023-08-26,3.55405
2023-08-27,1.92043
2023-08-28,16.82254
2023-08-29,17.89499
2023-08-30,18.68063
2023-08-31,18.33146
2023-09-01,13.95435
2023-09-02,2.94301
2023-09-03,1.77079
2023-09-04,16.4609
2023-09-05,16.4609
2023-09-06,15.6628
2023-09-07,15.41339
2023-09-08,14.19129
2023-09-09,3.21735
2023-09-10,2.19478
2023-09-11,16.41102
2023-09-12,17.40865
2023-09-13,15.27621
2023-09-14,15.73762
2023-09-15,17.27148
2023-09-16,3.26724
2023-09-17,2.18231
2023-09-18,13.48048
2023-09-19,13.92941
2023-09-20,15.07669
2023-09-21,14.17882
2023-09-22,13.3433
2023-09-23,2.8183
2023-09-24,1.74585
2023-09-25,12.99413
2023-09-26,12.04638
2023-09-27,11.49769
2023-09-28,6.34742
2023-09-29,7.41987
2023-09-30,3.05524
2023-10-01,2.39431
2023-10-02,4.57663
2023-10-03,8.26786
2023-10-04,14.47811
2023-10-05,15.18892
2023-10-06,14.93951
2023-10-07,3.367
2023-10-08,2.0202
2023-10-09,7.53211
2023-10-10,15.96209
2023-10-11,17.78276
2023-10-12,18.34393
2023-10-13,17.471
2023-10-14,2.99289
2023-10-15,1.98279
2023-10-16,14.31599
2023-10-17,16.23643
2023-10-18,15.01434
2023-10-19,13.74236
2023-10-20,14.4407
2023-10-21,2.85571
2023-10-22,1.84561
2023-10-23,11.78451
2023-10-24,15.50068
2023-10-25,16.6729
2023-10-26,16.88489
2023-10-27,16.94725
2023-10-28,3.69123
2023-10-29,2.45666
2023-10-30,16.06185
2023-10-31,15.36351
2023-11-01,15.98703
2023-11-02,18.11946
2023-11-03,18.60581
2023-11-04,3.8284
2023-11-05,2.08255
2023-11-06,24.80359
2023-11-07,20.91283
2023-11-08,17.43359
2023-11-09,16.93477
2023-11-10,14.78987
2023-11-11,3.06771
2023-11-12,1.69597
2023-11-13,15.41339
2023-11-14,16.19902
2023-11-15,21.98528
2023-11-16,20.60107
2023-11-17,15.36351
2023-11-18,3.74111
2023-11-19,2.13243
2023-11-20,18.80533
2023-11-21,21.32435
2023-11-22,19.95261
2023-11-23,19.37897
2023-11-24,17.70794
2023-11-25,4.32722
2023-11-26,5.03803
2023-11-27,23.86831
2023-11-28,20.33919
2023-11-29,20.87542
2023-11-30,22.92056
2023-12-01,20.18954
2023-12-02,5.3872
2023-12-03,3.86581
2023-12-04,21.83564
2023-12-05,21.96034
2023-12-06,22.75844
2023-12-07,22.44668
2023-12-08,22.02269
2023-12-09,4.81356
2023-12-10,3.17994
2023-12-11,22.7335
2023-12-12,22.95797
2023-12-13,21.88552
2023-12-14,24.1676
2023-12-15,27.37249
2023-12-16,5.78625
2023-12-17,3.71617
2023-12-18,21.05
2023-12-19,19.9152
2023-12-20,22.22222
2023-12-21,20.85048
2023-12-22,22.17234
2023-12-23,4.91333
2023-12-24,2.59383
2023-12-25,4.05287
2023-12-26,17.30889
2023-12-27,21.7234
2023-12-28,25.87604
2023-12-29,21.23706
2023-12-30,5.5992
2023-12-31,3.60394
2024-01-01,3.56652
2024-01-02,21.3867
2024-01-03,20.2519
2024-01-04,21.16223
2024-01-05,20.06484
2024-01-06,4.42698
2024-01-07,3.14253
2024-01-08,19.42885
2024-01-09,23.50667
2024-01-10,21.91046
2024-01-11,22.69609
2024-01-12,21.39917
2024-01-13,4.32722
2024-01-14,4.19004
2024-01-15,21.06247
2024-01-16,21.24953
2024-01-17,26.48709
2024-01-18,27.22284
2024-01-19,26.38733
2024-01-20,6.11048
2024-01-21,4.27734
2024-01-22,32.94675
2024-01-23,36.16411
2024-01-24,36.70033
2024-01-25,41.11485
2024-01-26,32.6724
2024-01-27,5.53684
2024-01-28,3.50417
2024-01-29,31.01384
2024-01-30,28.73176
2024-01-31,24.03042
2024-02-01,21.91046
2024-02-02,26.6492
2024-02-03,5.16273
2024-02-04,3.85334
2024-02-05,25.20264
2024-02-06,29.67951
2024-02-07,29.92891
2024-02-08,22.18481
2024-02-09,10.9864
2024-02-10,4.90086
2024-02-11,3.45429
2024-02-12,6.1853
2024-02-13,19.4912
2024-02-14,26.22521
2024-02-15,26.57438
2024-02-16,27.72166
2024-02-17,6.75894
2024-02-18,4.00299
2024-02-19,27.12308
2024-02-20,25.86357
2024-02-21,31.01384
2024-02-22,34.41825
2024-02-23,34.49307
2024-02-24,6.80882
2024-02-25,4.15263
2024-02-26,27.01084
2024-02-27,28.83152
2024-02-28,28.35765
2024-02-29,25.55181
2024-03-01,15.9122
2024-03-02,6.50953
2024-03-03,3.77852
2024-03-04,26.94849
2024-03-05,24.97817
2024-03-06,26.57438
2024-03-07,25.14029
2024-03-08,22.18481
2024-03-09,5.20014
2024-03-10,3.25476
2024-03-11,25.90098
2024-03-12,34.13143
2024-03-13,34.1439
2024-03-14,30.96396
2024-03-15,24.00548
2024-03-16,4.67639
2024-03-17,3.10512
2024-03-18,24.70382
2024-03-19,21.68599
2024-03-20,22.23469
