date,상속
2023-05-31,31.07387
2023-06-01,28.02741
2023-06-02,29.55064
2023-06-03,15.07996
2023-06-04,20.41127
2023-06-05,27.64661
2023-06-06,23.07692
2023-06-07,30.84539
2023-06-08,27.03731
2023-06-09,25.13328
2023-06-10,19.9543
2023-06-11,19.34501
2023-06-12,29.77913
2023-06-13,31.22619
2023-06-14,31.91165
2023-06-15,28.56054
2023-06-16,25.97105
2023-06-17,18.50723
2023-06-18,19.72581
2023-06-19,29.93145
2023-06-20,28.33206
2023-06-21,27.41812
2023-06-22,26.65651
2023-06-23,23.76237
2023-06-24,17.28865
2023-06-25,19.57349
2023-06-26,28.40822
2023-06-27,25.59025
2023-06-28,26.88499
2023-06-29,23.53389
2023-06-30,22.46763
2023-07-01,16.67936
2023-07-02,16.37471
2023-07-03,24.37166
2023-07-04,24.37166
2023-07-05,28.17974
2023-07-06,28.10357
2023-07-07,25.74257
2023-07-08,15.53693
2023-07-09,14.85148
2023-07-10,28.78903
2023-07-11,25.97105
2023-07-12,27.2658
2023-07-13,23.68621
2023-07-14,24.60015
2023-07-15,14.24219
2023-07-16,17.21249
2023-07-17,26.80883
2023-07-18,25.59025
2023-07-19,26.42802
2023-07-20,22.69611
2023-07-21,23.15308
2023-07-22,15.46077
2023-07-23,16.37471
2023-07-24,27.11348
2023-07-25,27.34196
2023-07-26,22.16298
2023-07-27,25.74257
2023-07-28,24.98095
2023-07-29,17.44097
2023-07-30,16.37471
2023-07-31,26.88499
2023-08-01,24.90479
2023-08-02,21.85833
2023-08-03,24.75247
2023-08-04,19.80198
2023-08-05,12.71896
2023-08-06,13.93754
2023-08-07,23.53389
2023-08-08,25.13328
2023-08-09,25.97105
2023-08-10,22.16298
2023-08-11,23.00076
2023-08-12,15.15613
2023-08-13,17.28865
2023-08-14,24.75247
2023-08-15,19.42117
2023-08-16,29.77913
2023-08-17,28.56054
2023-08-18,29.6268
2023-08-19,17.51713
2023-08-20,18.43107
2023-08-21,31.07387
2023-08-22,29.16984
2023-08-23,26.19954
2023-08-24,25.43792
2023-08-25,22.61995
2023-08-26,15.0038
2023-08-27,23.15308
2023-08-28,26.50418
2023-08-29,27.72277
2023-08-30,26.12338
2023-08-31,26.88499
2023-09-01,24.52399
2023-09-02,17.44097
2023-09-03,16.83168
2023-09-04,30.38842
2023-09-05,26.12338
2023-09-06,21.9345
2023-09-07,27.57044
2023-09-08,27.11348
2023-09-09,16.984
2023-09-10,18.20258
2023-09-11,29.55064
2023-09-12,27.49428
2023-09-13,26.96115
2023-09-14,26.35186
2023-09-15,24.90479
2023-09-16,14.92764
2023-09-17,17.21249
2023-09-18,28.48438
2023-09-19,26.58035
2023-09-20,25.81873
2023-09-21,28.40822
2023-09-22,24.14318
2023-09-23,16.52703
2023-09-24,15.84158
2023-09-25,28.78903
2023-09-26,27.03731
2023-09-27,20.71591
2023-09-28,16.52703
2023-09-29,20.33511
2023-09-30,21.09672
2023-10-01,16.984
2023-10-02,21.55369
2023-10-03,20.56359
2023-10-04,31.07387
2023-10-05,31.45468
2023-10-06,26.35186
2023-10-07,15.15613
2023-10-08,18.9642
2023-10-09,21.40137
2023-10-10,31.607
2023-10-11,32.97791
2023-10-12,30.92155
2023-10-13,23.76237
2023-10-14,18.35491
2023-10-15,21.47753
2023-10-16,32.29246
2023-10-17,30.99771
2023-10-18,28.17974
2023-10-19,31.07387
2023-10-20,24.37166
2023-10-21,15.15613
2023-10-22,16.37471
2023-10-23,27.72277
2023-10-24,30.38842
2023-10-25,25.66641
2023-10-26,24.37166
2023-10-27,24.98095
2023-10-28,14.0137
2023-10-29,17.66945
2023-10-30,29.6268
2023-10-31,24.14318
2023-11-01,24.60015
2023-11-02,27.34196
2023-11-03,25.97105
2023-11-04,17.36481
2023-11-05,20.41127
2023-11-06,29.47448
2023-11-07,27.64661
2023-11-08,28.6367
2023-11-09,26.58035
2023-11-10,22.23914
2023-11-11,19.26884
2023-11-12,17.36481
2023-11-13,25.89489
2023-11-14,28.40822
2023-11-15,27.34196
2023-11-16,24.98095
2023-11-17,25.05712
2023-11-18,15.53693
2023-11-19,15.15613
2023-11-20,26.80883
2023-11-21,30.84539
2023-11-22,26.58035
2023-11-23,27.03731
2023-11-24,21.70601
2023-11-25,15.46077
2023-11-26,16.984
2023-11-27,23.83853
2023-11-28,27.49428
2023-11-29,28.56054
2023-11-30,27.64661
2023-12-01,23.61005
2023-12-02,16.90784
2023-12-03,18.43107
2023-12-04,26.35186
2023-12-05,26.19954
2023-12-06,25.20944
2023-12-07,25.13328
2023-12-08,23.00076
2023-12-09,16.52703
2023-12-10,17.74562
2023-12-11,30.69306
2023-12-12,27.49428
2023-12-13,27.11348
2023-12-14,26.04722
2023-12-15,25.05712
2023-12-16,14.0137
2023-12-17,16.37471
2023-12-18,26.65651
2023-12-19,27.11348
2023-12-20,23.61005
2023-12-21,25.59025
2023-12-22,21.55369
2023-12-23,13.40441
2023-12-24,13.32825
2023-12-25,14.623
2023-12-26,25.66641
2023-12-27,24.21934
2023-12-28,21.70601
2023-12-29,22.16298
2023-12-30,14.24219
2023-12-31,14.85148
2024-01-01,16.75552
2024-01-02,28.6367
2024-01-03,26.35186
2024-01-04,27.41812
2024-01-05,26.35186
2024-01-06,19.04036
2024-01-07,19.34501
2024-01-08,29.246
2024-01-09,28.33206
2024-01-10,30.46458
2024-01-11,27.79893
2024-01-12,25.2856
2024-01-13,19.49733
2024-01-14,19.04036
2024-01-15,28.40822
2024-01-16,30.54074
2024-01-17,30.15993
2024-01-18,31.98781
2024-01-19,27.64661
2024-01-20,20.71591
2024-01-21,22.08682
2024-01-22,32.21629
2024-01-23,30.15993
2024-01-24,27.87509
2024-01-25,27.11348
2024-01-26,28.33206
2024-01-27,17.51713
2024-01-28,19.49733
2024-01-29,29.47448
2024-01-30,30.15993
2024-01-31,28.48438
2024-02-01,26.50418
2024-02-02,25.43792
2024-02-03,18.27875
2024-02-04,23.53389
2024-02-05,33.5872
2024-02-06,29.85529
2024-02-07,27.57044
2024-02-08,30.31226
2024-02-09,22.46763
2024-02-10,26.65651
2024-02-11,23.07692
2024-02-12,27.79893
2024-02-13,40.13709
2024-02-14,34.42498
2024-02-15,32.21629
2024-02-16,30.38842
2024-02-17,24.44782
2024-02-18,23.83853
2024-02-19,32.44478
2024-02-20,31.98781
2024-02-21,28.86519
2024-02-22,27.57044
2024-02-23,27.34196
2024-02-24,20.10662
2024-02-25,20.56359
2024-02-26,34.34881
2024-02-27,30.54074
2024-02-28,29.93145
2024-02-29,25.13328
2024-03-01,18.20258
2024-03-02,18.20258
2024-03-03,17.51713
2024-03-04,27.79893
2024-03-05,31.30236
2024-03-06,29.55064
2024-03-07,27.57044
2024-03-08,28.71287
2024-03-09,21.24904
2024-03-10,25.51408
2024-03-11,30.2361
2024-03-12,31.15003
2024-03-13,28.10357
2024-03-14,27.64661
2024-03-15,24.82863
2024-03-16,18.73571
2024-03-17,22.16298
2024-03-18,28.78903
2024-03-19,27.03731
2024-03-20,26.80883
