date,성장주
2023-05-30,3.24427
2023-05-31,3.94402
2023-06-01,4.13486
2023-06-02,4.00763
2023-06-03,2.73536
2023-06-04,4.19847
2023-06-05,3.75318
2023-06-06,3.68956
2023-06-07,4.19847
2023-06-08,5.21628
2023-06-09,5.15267
2023-06-10,3.18066
2023-06-11,4.19847
2023-06-12,19.46564
2023-06-13,7.88804
2023-06-14,5.7888
2023-06-15,6.36132
2023-06-16,4.32569
2023-06-17,3.43511
2023-06-18,3.49872
2023-06-19,4.8346
2023-06-20,4.89821
2023-06-21,6.48854
2023-06-22,4.13486
2023-06-23,3.30788
2023-06-24,3.11704
2023-06-25,3.05343
2023-06-26,4.64376
2023-06-27,4.38931
2023-06-28,5.91603
2023-06-29,3.8804
2023-06-30,2.79898
2023-07-01,2.9262
2023-07-02,2.73536
2023-07-03,4.70737
2023-07-04,5.15267
2023-07-05,4.45292
2023-07-06,4.19847
2023-07-07,3.56234
2023-07-08,3.24427
2023-07-09,2.16284
2023-07-10,2.86259
2023-07-11,5.59796
2023-07-12,7.50636
2023-07-13,5.97964
2023-07-14,4.00763
2023-07-15,2.54452
2023-07-16,2.73536
2023-07-17,5.27989
2023-07-18,5.08905
2023-07-19,6.80661
2023-07-20,4.38931
2023-07-21,5.7888
2023-07-22,4.32569
2023-07-23,3.75318
2023-07-24,4.96183
2023-07-25,5.7888
2023-07-26,9.22391
2023-07-27,9.66921
2023-07-28,4.96183
2023-07-29,2.86259
2023-07-30,3.94402
2023-07-31,7.06106
2023-08-01,6.36132
2023-08-02,5.97964
2023-08-03,4.32569
2023-08-04,4.13486
2023-08-05,3.05343
2023-08-06,4.64376
2023-08-07,4.13486
2023-08-08,4.64376
2023-08-09,5.72519
2023-08-10,6.04325
2023-08-11,4.38931
2023-08-12,4.70737
2023-08-13,4.64376
2023-08-14,4.70737
2023-08-15,5.27989
2023-08-16,5.21628
2023-08-17,5.40712
2023-08-18,4.19847
2023-08-19,4.45292
2023-08-20,2.79898
2023-08-21,5.21628
2023-08-22,4.00763
2023-08-23,4.38931
2023-08-24,4.77099
2023-08-25,4.38931
2023-08-26,3.43511
2023-08-27,3.68956
2023-08-28,5.47073
2023-08-29,4.32569
2023-08-30,5.53435
2023-08-31,6.10687
2023-09-01,4.38931
2023-09-02,4.96183
2023-09-03,3.8804
2023-09-04,4.70737
2023-09-05,5.02544
2023-09-06,4.13486
2023-09-07,4.77099
2023-09-08,4.45292
2023-09-09,3.05343
2023-09-10,3.30788
2023-09-11,2.98982
2023-09-12,2.54452
2023-09-13,3.94402
2023-09-14,3.81679
2023-09-15,3.56234
2023-09-16,2.29007
2023-09-17,2.86259
2023-09-18,3.11704
2023-09-19,4.00763
2023-09-20,4.70737
2023-09-21,4.8346
2023-09-22,4.38931
2023-09-23,1.39949
2023-09-24,3.3715
2023-09-25,2.79898
2023-09-26,3.24427
2023-09-27,3.11704
2023-09-28,2.29007
2023-09-29,1.65394
2023-09-30,1.78117
2023-10-01,2.4173
2023-10-02,2.03562
2023-10-03,2.22646
2023-10-04,3.49872
2023-10-05,2.9262
2023-10-06,3.62595
2023-10-07,1.97201
2023-10-08,1.78117
2023-10-09,3.05343
2023-10-10,2.98982
2023-10-11,2.79898
2023-10-12,2.79898
2023-10-13,3.24427
2023-10-14,0.76335
2023-10-15,2.48091
2023-10-16,4.19847
2023-10-17,4.07124
2023-10-18,2.4173
2023-10-19,1.97201
2023-10-20,3.11704
2023-10-21,0.63613
2023-10-22,1.97201
2023-10-23,2.22646
2023-10-24,3.43511
2023-10-25,4.77099
2023-10-26,5.08905
2023-10-27,3.62595
2023-10-28,1.59033
2023-10-29,1.4631
2023-10-30,3.18066
2023-10-31,3.56234
2023-11-01,3.11704
2023-11-02,4.26208
2023-11-03,7.56997
2023-11-04,4.70737
2023-11-05,4.64376
2023-11-06,7.06106
2023-11-07,3.75318
2023-11-08,4.58015
2023-11-09,3.24427
2023-11-10,2.54452
2023-11-11,1.97201
2023-11-12,2.16284
2023-11-13,2.79898
2023-11-14,3.49872
2023-11-15,5.91603
2023-11-16,4.51653
2023-11-17,3.3715
2023-11-18,2.29007
2023-11-19,2.29007
2023-11-20,3.8804
2023-11-21,3.05343
2023-11-22,3.18066
2023-11-23,3.94402
2023-11-24,2.9262
2023-11-25,2.29007
2023-11-26,3.3715
2023-11-27,4.70737
2023-11-28,4.64376
2023-11-29,4.13486
2023-11-30,4.26208
2023-12-01,4.32569
2023-12-02,2.09923
2023-12-03,4.13486
2023-12-04,3.49872
2023-12-05,4.89821
2023-12-06,4.77099
2023-12-07,3.81679
2023-12-08,3.75318
2023-12-09,3.3715
2023-12-10,1.84478
2023-12-11,3.30788
2023-12-12,4.07124
2023-12-13,3.43511
2023-12-14,11.19592
2023-12-15,7.88804
2023-12-16,5.02544
2023-12-17,8.14249
2023-12-18,8.84223
2023-12-19,6.42493
2023-12-20,5.59796
2023-12-21,5.34351
2023-12-22,4.38931
2023-12-23,5.47073
2023-12-24,2.9262
2023-12-25,3.8804
2023-12-26,4.89821
2023-12-27,5.02544
2023-12-28,5.21628
2023-12-29,3.56234
2023-12-30,3.49872
2023-12-31,2.67175
2024-01-01,4.38931
2024-01-02,5.91603
2024-01-03,4.89821
2024-01-04,4.26208
2024-01-05,3.8804
2024-01-06,3.30788
2024-01-07,3.49872
2024-01-08,3.81679
2024-01-09,4.07124
2024-01-10,5.21628
2024-01-11,5.27989
2024-01-12,2.98982
2024-01-13,2.98982
2024-01-14,3.49872
2024-01-15,3.30788
2024-01-16,2.98982
2024-01-17,2.79898
2024-01-18,2.29007
2024-01-19,3.81679
2024-01-20,2.60814
2024-01-21,2.9262
2024-01-22,3.30788
2024-01-23,2.73536
2024-01-24,2.86259
2024-01-25,2.16284
2024-01-26,3.3715
2024-01-27,3.05343
2024-01-28,2.16284
2024-01-29,3.75318
2024-01-30,6.55216
2024-01-31,6.42493
2024-02-01,7.18829
2024-02-02,10.6234
2024-02-03,6.87022
2024-02-04,8.39694
2024-02-05,8.33333
2024-02-06,6.743
2024-02-07,4.77099
2024-02-08,5.91603
2024-02-09,3.94402
2024-02-10,3.62595
2024-02-11,4.00763
2024-02-12,4.38931
2024-02-13,6.10687
2024-02-14,6.10687
2024-02-15,6.87022
2024-02-16,7.06106
2024-02-17,5.34351
2024-02-18,6.10687
2024-02-19,7.6972
2024-02-20,8.46055
2024-02-21,5.97964
2024-02-22,8.14249
2024-02-23,6.04325
2024-02-24,5.34351
2024-02-25,6.61577
2024-02-26,12.78625
2024-02-27,9.92366
2024-02-28,5.85241
2024-02-29,6.55216
2024-03-01,4.07124
2024-03-02,4.00763
2024-03-03,4.45292
2024-03-04,5.15267
2024-03-05,6.61577
2024-03-06,5.21628
2024-03-07,4.96183
2024-03-08,10.1145
2024-03-09,10.49618
2024-03-10,5.97964
2024-03-11,5.47073
2024-03-12,7.44274
2024-03-13,4.45292
2024-03-14,6.80661
2024-03-15,3.62595
2024-03-16,3.56234
2024-03-17,3.24427
2024-03-18,5.47073
2024-03-19,5.47073
2024-03-20,4.8346
