date,호주달러환율
2023-05-29,42.69175
2023-05-30,47.43849
2023-05-31,43.35745
2023-06-01,34.99276
2023-06-02,32.30101
2023-06-03,22.25759
2023-06-04,23.7916
2023-06-05,83.96526
2023-06-06,100.0
2023-06-07,50.88277
2023-06-08,38.17655
2023-06-09,43.24167
2023-06-10,21.70767
2023-06-11,21.76555
2023-06-12,42.51808
2023-06-13,47.32272
2023-06-14,44.39942
2023-06-15,38.66859
2023-06-16,34.03762
2023-06-17,23.589
2023-06-18,24.63096
2023-06-19,40.26049
2023-06-20,38.37916
2023-06-21,34.32706
2023-06-22,32.93777
2023-06-23,30.85383
2023-06-24,20.46309
2023-06-25,21.9971
2023-06-26,34.03762
2023-06-27,32.38784
2023-06-28,32.85094
2023-06-29,31.86685
2023-06-30,27.20694
2023-07-01,19.68162
2023-07-02,21.88133
2023-07-03,31.63531
2023-07-04,33.83502
2023-07-05,32.90882
2023-07-06,30.68017
2023-07-07,28.88567
2023-07-08,19.10274
2023-07-09,20.72358
2023-07-10,39.16063
2023-07-11,41.3314
2023-07-12,34.55861
2023-07-13,33.16931
2023-07-14,29.92764
2023-07-15,19.79739
2023-07-16,22.74963
2023-07-17,36.43994
2023-07-18,36.98986
2023-07-19,37.45296
2023-07-20,34.44283
2023-07-21,29.86975
2023-07-22,19.7395
2023-07-23,20.54992
2023-07-24,34.18234
2023-07-25,34.21128
2023-07-26,29.98552
2023-07-27,29.1751
2023-07-28,34.87698
2023-07-29,23.18379
2023-07-30,23.27062
2023-07-31,34.29811
2023-08-01,32.32995
2023-08-02,32.5615
2023-08-03,38.17655
2023-08-04,31.2301
2023-08-05,20.05788
2023-08-06,20.05788
2023-08-07,31.69319
2023-08-08,31.49059
2023-08-09,32.12735
2023-08-10,34.44283
2023-08-11,35.74529
2023-08-12,20.17366
2023-08-13,22.37337
2023-08-14,36.64254
2023-08-15,28.82778
2023-08-16,39.97105
2023-08-17,39.62373
2023-08-18,35.54269
2023-08-19,21.70767
2023-08-20,22.83646
2023-08-21,34.73227
2023-08-22,32.41678
2023-08-23,30.94066
2023-08-24,36.06367
2023-08-25,33.45875
2023-08-26,22.51808
2023-08-27,24.34153
2023-08-28,34.12445
2023-08-29,32.38784
2023-08-30,32.06946
2023-08-31,29.72503
2023-09-01,30.07235
2023-09-02,22.69175
2023-09-03,23.24167
2023-09-04,32.38784
2023-09-05,32.87988
2023-09-06,32.24312
2023-09-07,34.26917
2023-09-08,29.31982
2023-09-09,21.01302
2023-09-10,21.7945
2023-09-11,29.00144
2023-09-12,31.75108
2023-09-13,32.24312
2023-09-14,28.74095
2023-09-15,28.19102
2023-09-16,20.57887
2023-09-17,21.12879
2023-09-18,31.49059
2023-09-19,30.07235
2023-09-20,27.29377
2023-09-21,32.47467
2023-09-22,26.77279
2023-09-23,19.47901
2023-09-24,22.11287
2023-09-25,30.91172
2023-09-26,33.37192
2023-09-27,33.25615
2023-09-28,23.41534
2023-09-29,22.60492
2023-09-30,20.83936
2023-10-01,19.39218
2023-10-02,25.64399
2023-10-03,27.75687
2023-10-04,39.47901
2023-10-05,35.54269
2023-10-06,31.63531
2023-10-07,22.37337
2023-10-08,20.54992
2023-10-09,27.29377
2023-10-10,35.74529
2023-10-11,34.87698
2023-10-12,34.79015
2023-10-13,34.73227
2023-10-14,22.37337
2023-10-15,23.64688
2023-10-16,33.45875
2023-10-17,32.04052
2023-10-18,29.49348
2023-10-19,31.51953
2023-10-20,30.18813
2023-10-21,21.09985
2023-10-22,19.39218
2023-10-23,31.54848
2023-10-24,31.63531
2023-10-25,30.99855
2023-10-26,31.2301
2023-10-27,28.65412
2023-10-28,19.97105
2023-10-29,19.24746
2023-10-30,32.0984
2023-10-31,27.90159
2023-11-01,30.15918
2023-11-02,31.49059
2023-11-03,37.77134
2023-11-04,22.43125
2023-11-05,25.44138
2023-11-06,46.94645
2023-11-07,41.41823
2023-11-08,39.71056
2023-11-09,34.99276
2023-11-10,33.42981
2023-11-11,22.17076
2023-11-12,24.22575
2023-11-13,32.85094
2023-11-14,32.06946
2023-11-15,34.87698
2023-11-16,35.42691
2023-11-17,32.3589
2023-11-18,21.56295
2023-11-19,22.08393
2023-11-20,35.05065
2023-11-21,34.79015
2023-11-22,32.04052
2023-11-23,33.71924
2023-11-24,32.87988
2023-11-25,27.69898
2023-11-26,27.43849
2023-11-27,35.57163
2023-11-28,34.58755
2023-11-29,30.82489
2023-11-30,31.60636
2023-12-01,29.6382
2023-12-02,23.7916
2023-12-03,22.14182
2023-12-04,33.37192
2023-12-05,33.11143
2023-12-06,32.59044
2023-12-07,33.05354
2023-12-08,31.2301
2023-12-09,37.19247
2023-12-10,30.59334
2023-12-11,35.16642
2023-12-12,30.04341
2023-12-13,30.79594
2023-12-14,33.60347
2023-12-15,29.14616
2023-12-16,24.16787
2023-12-17,31.34587
2023-12-18,33.16931
2023-12-19,37.30824
2023-12-20,32.21418
2023-12-21,32.21418
2023-12-22,26.10709
2023-12-23,25.67293
2023-12-24,58.98697
2023-12-25,32.70622
2023-12-26,33.92185
2023-12-27,32.59044
2023-12-28,35.97684
2023-12-29,29.66714
2023-12-30,24.48625
2023-12-31,33.80607
2024-01-01,24.22575
2024-01-02,38.92908
2024-01-03,36.8162
2024-01-04,33.16931
2024-01-05,33.37192
2024-01-06,25.55716
2024-01-07,28.07525
2024-01-08,35.07959
2024-01-09,32.85094
2024-01-10,32.06946
2024-01-11,34.79015
2024-01-12,31.60636
2024-01-13,24.54413
2024-01-14,26.59913
2024-01-15,36.49782
2024-01-16,34.06657
2024-01-17,36.55571
2024-01-18,35.42691
2024-01-19,30.3039
2024-01-20,23.589
2024-01-21,25.00723
2024-01-22,34.38494
2024-01-23,36.52677
2024-01-24,36.93198
2024-01-25,38.78437
2024-01-26,32.44573
2024-01-27,27.61215
2024-01-28,27.93053
2024-01-29,34.55861
2024-01-30,35.51374
2024-01-31,37.88712
2024-02-01,40.43415
2024-02-02,35.62952
2024-02-03,28.88567
2024-02-04,33.42981
2024-02-05,53.66136
2024-02-06,50.59334
2024-02-07,41.3314
2024-02-08,39.91316
2024-02-09,29.98552
2024-02-10,27.06222
2024-02-11,27.67004
2024-02-12,33.28509
2024-02-13,42.72069
2024-02-14,38.29232
2024-02-15,33.28509
2024-02-16,34.18234
2024-02-17,23.99421
2024-02-18,26.13603
2024-02-19,36.72937
2024-02-20,36.67149
2024-02-21,35.07959
2024-02-22,33.31403
2024-02-23,29.4356
2024-02-24,20.57887
2024-02-25,23.82054
2024-02-26,32.0984
2024-02-27,33.25615
2024-02-28,30.01447
2024-02-29,31.20115
2024-03-01,23.1259
2024-03-02,20.98408
2024-03-03,21.59189
2024-03-04,32.70622
2024-03-05,32.61939
2024-03-06,29.75397
2024-03-07,29.78292
2024-03-08,30.21707
2024-03-09,22.83646
2024-03-10,24.77568
2024-03-11,33.66136
2024-03-12,30.94066
2024-03-13,29.4356
2024-03-14,29.26193
2024-03-15,25.84659
2024-03-16,20.6657
2024-03-17,22.48914
2024-03-18,30.1013
2024-03-19,28.16208
2024-03-20,26.85962
