date,사망보험가입
2023-08-21,28.57142
2023-08-22,77.55102
2023-08-23,65.30612
2023-08-24,51.0204
2023-08-25,42.85714
2023-08-26,51.0204
2023-08-27,44.89795
2023-08-28,48.97959
2023-08-29,38.77551
2023-08-30,77.55102
2023-08-31,42.85714
2023-09-01,24.48979
2023-09-02,24.48979
2023-09-03,16.32653
2023-09-04,40.81632
2023-09-05,51.0204
2023-09-06,32.65306
2023-09-07,53.06122
2023-09-08,46.93877
2023-09-09,46.93877
2023-09-10,36.73469
2023-09-11,34.69387
2023-09-12,38.77551
2023-09-13,42.85714
2023-09-14,20.40816
2023-09-15,16.32653
2023-09-16,26.53061
2023-09-17,40.81632
2023-09-18,34.69387
2023-09-19,36.73469
2023-09-20,51.0204
2023-09-21,44.89795
2023-09-22,24.48979
2023-09-23,16.32653
2023-09-24,34.69387
2023-09-25,26.53061
2023-09-26,28.57142
2023-09-27,18.36734
2023-09-28,16.32653
2023-09-29,26.53061
2023-09-30,24.48979
2023-10-01,22.44897
2023-10-02,28.57142
2023-10-03,24.48979
2023-10-04,28.57142
2023-10-05,32.65306
2023-10-06,26.53061
2023-10-07,16.32653
2023-10-08,20.40816
2023-10-09,14.28571
2023-10-10,44.89795
2023-10-11,22.44897
2023-10-12,14.28571
2023-10-13,34.69387
2023-10-14,28.57142
2023-10-15,36.73469
2023-10-16,18.36734
2023-10-17,34.69387
2023-10-18,65.30612
2023-10-19,28.57142
2023-10-20,42.85714
2023-10-21,16.32653
2023-10-22,28.57142
2023-10-23,20.40816
2023-10-24,24.48979
2023-10-25,32.65306
2023-10-26,26.53061
2023-10-27,28.57142
2023-10-28,24.48979
2023-10-29,16.32653
2023-10-30,14.28571
2023-10-31,30.61224
2023-11-01,14.28571
2023-11-02,22.44897
2023-11-03,24.48979
2023-11-04,26.53061
2023-11-05,20.40816
2023-11-06,20.40816
2023-11-07,28.57142
2023-11-08,40.81632
2023-11-09,18.36734
2023-11-10,26.53061
2023-11-11,12.24489
2023-11-12,26.53061
2023-11-13,40.81632
2023-11-14,20.40816
2023-11-15,34.69387
2023-11-16,32.65306
2023-11-17,16.32653
2023-11-18,26.53061
2023-11-19,28.57142
2023-11-20,14.28571
2023-11-21,30.61224
2023-11-22,18.36734
2023-11-23,12.24489
2023-11-24,26.53061
2023-11-25,14.28571
2023-11-26,24.48979
2023-11-27,36.73469
2023-11-28,24.48979
2023-11-29,24.48979
2023-12-01,14.28571
2023-12-02,24.48979
2023-12-03,26.53061
2023-12-04,12.24489
2023-12-05,20.40816
2023-12-06,28.57142
2023-12-07,26.53061
2023-12-08,22.44897
2023-12-09,24.48979
2023-12-10,18.36734
2023-12-11,32.65306
2023-12-12,20.40816
2023-12-13,24.48979
2023-12-14,26.53061
2023-12-15,18.36734
2023-12-16,22.44897
2023-12-17,14.28571
2023-12-18,36.73469
2023-12-19,30.61224
2023-12-20,32.65306
2023-12-21,42.85714
2023-12-22,16.32653
2023-12-23,28.57142
2023-12-25,10.20408
2023-12-26,28.57142
2023-12-27,16.32653
2023-12-28,28.57142
2023-12-29,32.65306
2023-12-30,26.53061
2023-12-31,14.28571
2024-01-01,24.48979
2024-01-02,14.28571
2024-01-03,34.69387
2024-01-04,16.32653
2024-01-05,30.61224
2024-01-06,30.61224
2024-01-07,44.89795
2024-01-08,34.69387
2024-01-09,20.40816
2024-01-10,44.89795
2024-01-11,16.32653
2024-01-12,30.61224
2024-01-13,14.28571
2024-01-14,28.57142
2024-01-15,22.44897
2024-01-16,18.36734
2024-01-17,32.65306
2024-01-18,38.77551
2024-01-19,16.32653
2024-01-20,32.65306
2024-01-21,18.36734
2024-01-22,18.36734
2024-01-23,34.69387
2024-01-24,14.28571
2024-01-26,48.97959
2024-01-27,28.57142
2024-01-28,14.28571
2024-01-29,26.53061
2024-01-30,30.61224
2024-01-31,26.53061
2024-02-01,36.73469
2024-02-02,20.40816
2024-02-03,26.53061
2024-02-04,36.73469
2024-02-05,20.40816
2024-02-06,24.48979
2024-02-07,18.36734
2024-02-08,20.40816
2024-02-09,12.24489
2024-02-10,24.48979
2024-02-11,14.28571
2024-02-12,42.85714
2024-02-13,34.69387
2024-02-14,28.57142
2024-02-15,14.28571
2024-02-16,42.85714
2024-02-17,24.48979
2024-02-18,24.48979
2024-02-19,42.85714
2024-02-20,32.65306
2024-02-21,34.69387
2024-02-22,18.36734
2024-02-23,28.57142
2024-02-24,24.48979
2024-02-25,36.73469
2024-02-26,32.65306
2024-02-27,42.85714
2024-02-28,48.97959
2024-02-29,26.53061
2024-03-01,18.36734
2024-03-02,30.61224
2024-03-03,20.40816
2024-03-04,26.53061
2024-03-05,24.48979
2024-03-06,22.44897
2024-03-07,32.65306
2024-03-08,28.57142
2024-03-09,20.40816
2024-03-10,34.69387
2024-03-11,53.06122
2024-03-12,34.69387
2024-03-13,40.81632
2024-03-14,38.77551
2024-03-15,18.36734
2024-03-16,22.44897
2024-03-17,24.48979
2024-03-18,38.77551
2024-03-19,24.48979
2024-03-20,32.65306
