date,지역주택조합
2023-05-30,15.28662
2023-05-31,17.44243
2023-06-01,15.13963
2023-06-02,12.10191
2023-06-03,8.28025
2023-06-04,8.62322
2023-06-05,15.23762
2023-06-06,13.17981
2023-06-07,16.95247
2023-06-08,17.44243
2023-06-09,13.57177
2023-06-10,9.65213
2023-06-11,10.33806
2023-06-12,16.51151
2023-06-13,17.6874
2023-06-14,17.14845
2023-06-15,17.88339
2023-06-16,14.01273
2023-06-17,12.68985
2023-06-18,11.26898
2023-06-19,15.62959
2023-06-20,13.57177
2023-06-21,13.62077
2023-06-22,14.79666
2023-06-23,14.74767
2023-06-24,9.11317
2023-06-25,12.24889
2023-06-26,18.56932
2023-06-27,18.8143
2023-06-28,16.51151
2023-06-29,15.33561
2023-06-30,15.28662
2023-07-01,10.38706
2023-07-02,10.68103
2023-07-03,14.25771
2023-07-04,16.21754
2023-07-05,18.47133
2023-07-06,27.48652
2023-07-07,17.88339
2023-07-08,9.9461
2023-07-09,10.48505
2023-07-10,15.97256
2023-07-11,14.45369
2023-07-12,13.37579
2023-07-13,15.04164
2023-07-14,13.13081
2023-07-15,10.58304
2023-07-16,9.06418
2023-07-17,14.69867
2023-07-18,15.4826
2023-07-19,15.43361
2023-07-20,11.95492
2023-07-21,12.29789
2023-07-22,8.13326
2023-07-23,9.60313
2023-07-24,16.16854
2023-07-25,13.62077
2023-07-26,11.90592
2023-07-27,13.17981
2023-07-28,11.073
2023-07-29,9.06418
2023-07-30,7.6923
2023-07-31,13.13081
2023-08-01,12.34688
2023-08-02,13.76776
2023-08-03,13.17981
2023-08-04,11.85693
2023-08-05,7.25134
2023-08-06,6.76139
2023-08-07,11.85693
2023-08-08,12.00391
2023-08-09,12.24889
2023-08-10,14.94365
2023-08-11,15.33561
2023-08-12,9.65213
2023-08-13,8.37824
2023-08-14,13.08182
2023-08-15,12.44487
2023-08-16,19.50024
2023-08-17,15.82557
2023-08-18,13.96374
2023-08-19,9.50514
2023-08-20,10.87702
2023-08-21,17.44243
2023-08-22,17.98138
2023-08-23,13.66976
2023-08-24,13.47378
2023-08-25,13.42479
2023-08-26,8.91719
2023-08-27,8.47623
2023-08-28,14.89465
2023-08-29,14.55169
2023-08-30,15.5316
2023-08-31,13.62077
2023-09-01,12.78784
2023-09-02,9.9461
2023-09-03,8.28025
2023-09-04,14.11073
2023-09-05,16.02155
2023-09-06,14.74767
2023-09-07,15.18863
2023-09-08,14.69867
2023-09-09,9.16217
2023-09-10,8.08427
2023-09-11,13.57177
2023-09-12,14.74767
2023-09-13,14.60068
2023-09-14,14.15972
2023-09-15,12.93483
2023-09-16,8.42724
2023-09-17,8.8192
2023-09-18,14.69867
2023-09-19,16.90347
2023-09-20,12.88584
2023-09-21,10.63204
2023-09-22,11.31798
2023-09-23,7.34933
2023-09-24,7.79029
2023-09-25,10.97501
2023-09-26,10.77902
2023-09-27,9.75012
2023-09-28,7.20235
2023-09-29,7.88829
2023-09-30,8.08427
2023-10-01,6.36942
2023-10-02,7.05536
2023-10-03,8.03527
2023-10-04,12.83684
2023-10-05,11.70994
2023-10-06,13.57177
2023-10-07,6.81038
2023-10-08,8.72121
2023-10-09,9.11317
2023-10-10,17.39343
2023-10-11,16.6585
2023-10-12,13.03282
2023-10-13,11.90592
2023-10-14,7.34933
2023-10-15,8.91719
2023-10-16,21.70504
2023-10-17,22.29299
2023-10-18,16.75649
2023-10-19,16.26653
2023-10-20,16.02155
2023-10-21,8.8192
2023-10-22,15.97256
2023-10-23,19.79421
2023-10-24,17.58941
2023-10-25,16.70749
2023-10-26,16.51151
2023-10-27,15.09064
2023-10-28,9.60313
2023-10-29,8.52523
2023-10-30,14.84566
2023-10-31,24.30181
2023-11-01,16.5605
2023-11-02,16.41352
2023-11-03,14.06173
2023-11-04,8.28025
2023-11-05,10.04409
2023-11-06,13.13081
2023-11-07,25.28172
2023-11-08,17.29544
2023-11-09,21.11709
2023-11-10,14.94365
2023-11-11,9.16217
2023-11-12,9.11317
2023-11-13,18.52033
2023-11-14,18.52033
2023-11-15,16.85448
2023-11-16,17.44243
2023-11-17,14.79666
2023-11-18,9.70112
2023-11-19,11.26898
2023-11-20,21.90102
2023-11-21,20.13718
2023-11-22,14.3557
2023-11-23,14.30671
2023-11-24,13.52278
2023-11-25,9.60313
2023-11-26,8.91719
2023-11-27,15.62959
2023-11-28,18.8143
2023-11-29,18.56932
2023-11-30,18.42234
2023-12-01,15.23762
2023-12-02,12.1509
2023-12-03,14.3557
2023-12-04,18.17736
2023-12-05,16.36452
2023-12-06,14.74767
2023-12-07,15.5316
2023-12-08,14.15972
2023-12-09,12.49387
2023-12-10,9.84811
2023-12-11,16.70749
2023-12-12,16.16854
2023-12-13,19.10828
2023-12-14,16.75649
2023-12-15,14.69867
2023-12-16,8.8192
2023-12-17,7.98628
2023-12-18,11.80793
2023-12-19,12.88584
2023-12-20,13.13081
2023-12-21,12.88584
2023-12-22,9.55414
2023-12-23,7.88829
2023-12-24,7.39833
2023-12-25,7.05536
2023-12-26,12.54287
2023-12-27,13.62077
2023-12-28,12.98383
2023-12-29,10.63204
2023-12-30,7.64331
2023-12-31,7.30034
2024-01-01,6.02645
2024-01-02,12.1509
2024-01-03,12.29789
2024-01-04,14.74767
2024-01-05,14.50269
2024-01-06,9.9461
2024-01-07,10.82802
2024-01-08,12.10191
2024-01-09,13.81675
2024-01-10,15.18863
2024-01-11,14.15972
2024-01-12,13.13081
2024-01-13,10.14208
2024-01-14,10.53405
2024-01-15,17.05046
2024-01-16,14.79666
2024-01-17,12.00391
2024-01-18,14.89465
2024-01-19,20.92111
2024-01-20,10.43606
2024-01-21,10.53405
2024-01-22,14.45369
2024-01-23,15.72758
2024-01-24,15.28662
2024-01-25,12.1999
2024-01-26,13.62077
2024-01-27,9.84811
2024-01-28,10.14208
2024-01-29,14.30671
2024-01-30,17.14845
2024-01-31,13.37579
2024-02-01,15.04164
2024-02-02,14.01273
2024-02-03,10.09309
2024-02-04,9.60313
2024-02-05,13.86575
2024-02-06,13.3268
2024-02-07,10.04409
2024-02-08,11.12199
2024-02-09,8.47623
2024-02-10,7.30034
2024-02-11,18.37334
2024-02-12,10.87702
2024-02-13,16.31553
2024-02-14,14.74767
2024-02-15,13.86575
2024-02-16,13.42479
2024-02-17,10.24007
2024-02-18,12.05291
2024-02-19,14.60068
2024-02-20,13.86575
2024-02-21,14.60068
2024-02-22,15.04164
2024-02-23,13.57177
2024-02-24,9.60313
2024-02-25,9.40715
2024-02-26,13.71876
2024-02-27,16.36452
2024-02-28,11.90592
2024-02-29,15.62959
2024-03-01,10.68103
2024-03-02,10.24007
2024-03-03,10.14208
2024-03-04,14.55169
2024-03-05,13.96374
2024-03-06,13.52278
2024-03-07,13.62077
2024-03-08,12.93483
2024-03-09,11.61195
2024-03-10,10.24007
2024-03-11,14.89465
2024-03-12,16.75649
2024-03-13,14.89465
2024-03-14,13.37579
2024-03-15,14.20872
2024-03-16,8.8192
2024-03-17,9.65213
2024-03-18,14.64968
2024-03-19,15.18863
2024-03-20,13.17981
