date,풍경화그림
2023-07-20,59.0909
2023-07-21,57.27272
2023-07-22,45.45454
2023-07-23,45.45454
2023-07-24,50.0
2023-07-25,60.0
2023-07-26,71.81818
2023-07-27,51.81818
2023-07-28,33.63636
2023-07-29,51.81818
2023-07-30,42.72727
2023-07-31,32.72727
2023-08-01,50.90909
2023-08-02,54.54545
2023-08-03,41.81818
2023-08-04,41.81818
2023-08-05,29.0909
2023-08-06,23.63636
2023-08-07,44.54545
2023-08-08,46.36363
2023-08-09,23.63636
2023-08-10,40.90909
2023-08-11,62.72727
2023-08-12,54.54545
2023-08-13,60.90909
2023-08-14,43.63636
2023-08-15,38.18181
2023-08-16,36.36363
2023-08-17,36.36363
2023-08-18,58.18181
2023-08-19,43.63636
2023-08-20,55.45454
2023-08-21,48.18181
2023-08-22,52.72727
2023-08-23,68.18181
2023-08-24,83.63636
2023-08-25,70.0
2023-08-26,50.90909
2023-08-27,31.81818
2023-08-28,50.90909
2023-08-29,51.81818
2023-08-30,47.27272
2023-08-31,44.54545
2023-09-01,53.63636
2023-09-02,34.54545
2023-09-03,31.81818
2023-09-04,50.90909
2023-09-05,62.72727
2023-09-06,68.18181
2023-09-07,58.18181
2023-09-08,58.18181
2023-09-09,43.63636
2023-09-10,44.54545
2023-09-11,30.90909
2023-09-12,51.81818
2023-09-13,52.72727
2023-09-14,63.63636
2023-09-15,41.81818
2023-09-16,50.90909
2023-09-17,23.63636
2023-09-18,40.0
2023-09-19,50.90909
2023-09-20,41.81818
2023-09-21,37.27272
2023-09-22,42.72727
2023-09-23,41.81818
2023-09-24,35.45454
2023-09-25,41.81818
2023-09-26,43.63636
2023-09-27,29.0909
2023-09-28,32.72727
2023-09-29,17.27272
2023-09-30,25.45454
2023-10-01,25.45454
2023-10-02,36.36363
2023-10-03,40.0
2023-10-04,55.45454
2023-10-05,39.0909
2023-10-06,48.18181
2023-10-07,45.45454
2023-10-08,27.27272
2023-10-09,50.0
2023-10-10,43.63636
2023-10-11,51.81818
2023-10-12,45.45454
2023-10-13,35.45454
2023-10-14,39.0909
2023-10-15,35.45454
2023-10-16,59.0909
2023-10-17,53.63636
2023-10-18,34.54545
2023-10-19,37.27272
2023-10-20,35.45454
2023-10-21,34.54545
2023-10-22,21.81818
2023-10-23,58.18181
2023-10-24,68.18181
2023-10-25,35.45454
2023-10-26,45.45454
2023-10-27,34.54545
2023-10-28,29.0909
2023-10-29,39.0909
2023-10-30,52.72727
2023-10-31,46.36363
2023-11-01,48.18181
2023-11-02,55.45454
2023-11-03,48.18181
2023-11-04,50.0
2023-11-05,60.90909
2023-11-06,70.0
2023-11-07,42.72727
2023-11-08,49.0909
2023-11-09,52.72727
2023-11-10,38.18181
2023-11-11,38.18181
2023-11-12,49.0909
2023-11-13,34.54545
2023-11-14,46.36363
2023-11-15,40.90909
2023-11-16,48.18181
2023-11-17,32.72727
2023-11-18,56.36363
2023-11-19,44.54545
2023-11-20,50.90909
2023-11-21,38.18181
2023-11-22,25.45454
2023-11-23,37.27272
2023-11-24,60.0
2023-11-25,40.0
2023-11-26,42.72727
2023-11-27,46.36363
2023-11-28,35.45454
2023-11-29,50.90909
2023-11-30,49.0909
2023-12-01,43.63636
2023-12-02,35.45454
2023-12-03,46.36363
2023-12-04,42.72727
2023-12-05,38.18181
2023-12-06,33.63636
2023-12-07,60.90909
2023-12-08,50.0
2023-12-09,46.36363
2023-12-10,42.72727
2023-12-11,37.27272
2023-12-12,39.0909
2023-12-13,41.81818
2023-12-14,56.36363
2023-12-15,40.90909
2023-12-16,43.63636
2023-12-17,46.36363
2023-12-18,36.36363
2023-12-19,41.81818
2023-12-20,40.0
2023-12-21,36.36363
2023-12-22,28.18181
2023-12-23,41.81818
2023-12-24,31.81818
2023-12-25,42.72727
2023-12-26,34.54545
2023-12-27,40.0
2023-12-28,36.36363
2023-12-29,40.90909
2023-12-30,23.63636
2023-12-31,36.36363
2024-01-01,43.63636
2024-01-02,35.45454
2024-01-03,39.0909
2024-01-04,30.90909
2024-01-05,38.18181
2024-01-06,55.45454
2024-01-07,48.18181
2024-01-08,38.18181
2024-01-09,45.45454
2024-01-10,41.81818
2024-01-11,50.0
2024-01-12,51.81818
2024-01-13,34.54545
2024-01-14,39.0909
2024-01-15,32.72727
2024-01-16,57.27272
2024-01-17,49.0909
2024-01-18,65.45454
2024-01-19,54.54545
2024-01-20,46.36363
2024-01-21,38.18181
2024-01-22,50.0
2024-01-23,50.0
2024-01-24,44.54545
2024-01-25,50.90909
2024-01-26,49.0909
2024-01-27,59.0909
2024-01-28,53.63636
2024-01-29,35.45454
2024-01-30,59.0909
2024-01-31,41.81818
2024-02-01,32.72727
2024-02-02,40.90909
2024-02-03,28.18181
2024-02-04,24.54545
2024-02-05,42.72727
2024-02-06,52.72727
2024-02-07,35.45454
2024-02-08,33.63636
2024-02-09,41.81818
2024-02-10,37.27272
2024-02-11,60.90909
2024-02-12,45.45454
2024-02-13,37.27272
2024-02-14,40.90909
2024-02-15,44.54545
2024-02-16,28.18181
2024-02-17,51.81818
2024-02-18,60.0
2024-02-19,38.18181
2024-02-20,55.45454
2024-02-21,61.81818
2024-02-22,55.45454
2024-02-23,55.45454
2024-02-24,42.72727
2024-02-25,37.27272
2024-02-26,51.81818
2024-02-27,50.0
2024-02-28,42.72727
2024-02-29,50.0
2024-03-01,40.0
2024-03-02,36.36363
2024-03-03,40.90909
2024-03-04,60.90909
2024-03-05,70.0
2024-03-06,30.0
2024-03-07,37.27272
2024-03-08,68.18181
2024-03-09,56.36363
2024-03-10,45.45454
2024-03-11,50.90909
2024-03-12,45.45454
2024-03-13,46.36363
2024-03-14,48.18181
2024-03-15,57.27272
2024-03-16,41.81818
2024-03-17,32.72727
2024-03-18,47.27272
2024-03-19,59.0909
2024-03-20,66.36363
