date,코스닥지수
2023-05-30,14.63648
2023-05-31,14.98004
2023-06-01,14.67185
2023-06-02,13.67655
2023-06-03,1.35906
2023-06-04,1.08624
2023-06-05,13.87359
2023-06-06,1.84408
2023-06-07,14.61122
2023-06-08,15.88945
2023-06-09,13.84833
2023-06-10,1.36411
2023-06-11,0.97003
2023-06-12,15.44485
2023-06-13,14.52533
2023-06-14,30.17733
2023-06-15,23.02834
2023-06-16,16.23806
2023-06-17,1.74809
2023-06-18,1.36411
2023-06-19,17.45061
2023-06-20,17.4405
2023-06-21,20.46177
2023-06-22,18.07709
2023-06-23,17.82953
2023-06-24,1.6622
2023-06-25,1.01551
2023-06-26,14.97499
2023-06-27,17.41524
2023-06-28,17.96089
2023-06-29,18.60253
2023-06-30,17.09695
2023-07-01,1.85419
2023-07-02,1.3439
2023-07-03,15.38927
2023-07-04,17.30914
2023-07-05,17.12221
2023-07-06,25.38271
2023-07-07,22.68478
2023-07-08,1.7683
2023-07-09,1.3237
2023-07-10,20.33041
2023-07-11,15.62673
2023-07-12,17.58702
2023-07-13,15.22255
2023-07-14,16.5412
2023-07-15,1.69756
2023-07-16,1.3338
2023-07-17,15.93492
2023-07-18,17.28894
2023-07-19,19.13302
2023-07-20,17.61733
2023-07-21,18.46612
2023-07-22,1.90471
2023-07-23,1.47526
2023-07-24,19.65846
2023-07-25,18.48633
2023-07-26,52.22553
2023-07-27,32.59233
2023-07-28,23.12433
2023-07-29,2.26342
2023-07-30,1.58641
2023-07-31,18.82483
2023-08-01,20.86596
2023-08-02,31.58187
2023-08-03,28.24736
2023-08-04,21.88147
2023-08-05,1.70262
2023-08-06,1.21254
2023-08-07,25.07957
2023-08-08,24.2712
2023-08-09,17.5466
2023-08-10,18.50654
2023-08-11,17.60723
2023-08-12,1.7683
2023-08-13,1.17718
2023-08-14,20.04749
2023-08-15,2.32405
2023-08-16,27.09543
2023-08-17,28.86879
2023-08-18,29.25276
2023-08-19,3.49618
2023-08-20,2.70802
2023-08-21,19.54731
2023-08-22,18.60253
2023-08-23,20.0879
2023-08-24,19.40585
2023-08-25,18.60758
2023-08-26,1.81882
2023-08-27,1.59147
2023-08-28,15.63684
2023-08-29,17.31925
2023-08-30,16.29363
2023-08-31,16.49067
2023-09-01,17.88005
2023-09-02,2.01586
2023-09-03,1.49547
2023-09-04,16.45531
2023-09-05,16.29363
2023-09-06,17.17779
2023-09-07,21.41161
2023-09-08,17.88511
2023-09-09,1.98555
2023-09-10,1.45505
2023-09-11,17.08179
2023-09-12,21.33582
2023-09-13,24.61981
2023-09-14,20.93164
2023-09-15,17.64765
2023-09-16,2.08154
2023-09-17,1.26307
2023-09-18,17.73354
2023-09-19,18.43075
2023-09-20,18.28424
2023-09-21,29.39423
2023-09-22,23.23043
2023-09-23,2.27858
2023-09-24,1.51568
2023-09-25,25.56964
2023-09-26,25.31703
2023-09-27,22.40691
2023-09-28,1.74304
2023-09-29,0.96498
2023-09-30,1.05087
2023-10-01,0.71742
2023-10-02,1.39948
2023-10-03,1.56621
2023-10-04,34.35052
2023-10-05,26.89334
2023-10-06,19.98686
2023-10-07,1.67736
2023-10-08,1.03066
2023-10-09,1.69756
2023-10-10,33.48153
2023-10-11,21.79053
2023-10-12,19.07239
2023-10-13,21.73495
2023-10-14,2.02091
2023-10-15,1.30349
2023-10-16,26.29717
2023-10-17,18.45601
2023-10-18,21.22972
2023-10-19,33.66846
2023-10-20,39.72111
2023-10-21,4.35507
2023-10-22,2.96064
2023-10-23,30.8796
2023-10-24,31.81933
2023-10-25,30.7634
2023-10-26,43.0152
2023-10-27,34.10296
2023-10-28,3.15768
2023-10-29,2.02091
2023-10-30,23.9327
2023-10-31,36.26534
2023-11-01,27.33289
2023-11-02,25.84246
2023-11-03,25.44839
2023-11-04,2.92527
2023-11-05,2.28363
2023-11-06,40.66589
2023-11-07,45.69292
2023-11-08,31.64755
2023-11-09,29.33865
2023-11-10,26.85798
2023-11-11,2.28363
2023-11-12,1.62683
2023-11-13,29.69736
2023-11-14,21.74
2023-11-15,22.43722
2023-11-16,23.74576
2023-11-17,22.5029
2023-11-18,1.91481
2023-11-19,1.26812
2023-11-20,18.51664
2023-11-21,18.32466
2023-11-22,18.17814
2023-11-23,16.53109
2023-11-24,16.34416
2023-11-25,1.43485
2023-11-26,1.20244
2023-11-27,17.81437
2023-11-28,15.83893
2023-11-29,17.08179
2023-11-30,15.95513
2023-12-01,18.04678
2023-12-02,1.64704
2023-12-03,1.08624
2023-12-04,16.84939
2023-12-05,18.99661
2023-12-06,15.95008
2023-12-07,16.9858
2023-12-08,14.41418
2023-12-09,1.56621
2023-12-10,1.17718
2023-12-11,14.25756
2023-12-12,14.12115
2023-12-13,17.13737
2023-12-14,16.32395
2023-12-15,15.98544
2023-12-16,1.4399
2023-12-17,1.21254
2023-12-18,15.68231
2023-12-19,14.96993
2023-12-20,14.59101
2023-12-21,17.9811
2023-12-22,15.77325
2023-12-23,1.39443
2023-12-24,0.93972
2023-12-25,1.14687
2023-12-26,16.51088
2023-12-27,14.87899
2023-12-28,14.76784
2023-12-29,4.37528
2023-12-30,1.13676
2023-12-31,0.8993
2024-01-01,1.08119
2024-01-02,15.60147
2024-01-03,17.39503
2024-01-04,17.23841
2024-01-05,15.35391
2024-01-06,1.54094
2024-01-07,1.14181
2024-01-08,14.783
2024-01-09,14.61122
2024-01-10,16.38458
2024-01-11,14.38892
2024-01-12,19.03198
2024-01-13,1.93502
2024-01-14,1.37422
2024-01-15,20.31021
2024-01-16,20.25968
2024-01-17,30.48552
2024-01-18,22.41196
2024-01-19,18.97135
2024-01-20,2.03607
2024-01-21,1.42979
2024-01-22,19.00166
2024-01-23,18.76926
2024-01-24,19.91107
2024-01-25,23.21527
2024-01-26,15.98544
2024-01-27,1.59147
2024-01-28,1.43485
2024-01-29,26.87313
2024-01-30,24.91284
2024-01-31,32.78431
2024-02-01,29.85398
2024-02-02,20.44157
2024-02-03,3.22841
2024-02-04,2.14722
2024-02-05,23.98322
2024-02-06,20.76491
2024-02-07,17.35462
2024-02-08,14.92952
2024-02-09,2.02596
2024-02-10,1.42979
2024-02-11,1.21254
2024-02-12,1.58136
2024-02-13,16.27343
2024-02-14,18.62779
2024-02-15,16.84939
2024-02-16,17.67796
2024-02-17,2.03102
2024-02-18,1.6622
2024-02-19,16.92517
2024-02-20,17.23841
2024-02-21,18.23371
2024-02-22,14.88404
2024-02-23,17.29904
2024-02-24,1.63694
2024-02-25,1.1115
2024-02-26,15.02046
2024-02-27,19.24922
2024-02-28,14.77289
2024-02-29,15.88945
2024-03-01,2.00575
2024-03-02,1.45
2024-03-03,1.1216
2024-03-04,12.71156
2024-03-05,15.07603
2024-03-06,14.86889
2024-03-07,16.61193
2024-03-08,13.22689
2024-03-09,1.46011
2024-03-10,1.05592
2024-03-11,16.34921
2024-03-12,17.95584
2024-03-13,21.08321
2024-03-14,21.45708
2024-03-15,22.41701
2024-03-16,1.95523
2024-03-17,1.28833
2024-03-18,18.61769
2024-03-19,22.80604
2024-03-20,19.19365
