date,3D프린터종류
2023-06-13,20.58823
2023-06-14,21.32352
2023-06-15,13.23529
2023-06-16,13.23529
2023-06-18,5.14705
2023-06-19,20.58823
2023-06-20,25.73529
2023-06-21,9.55882
2023-06-22,13.23529
2023-06-23,9.55882
2023-06-24,8.82352
2023-06-25,18.38235
2023-06-26,11.7647
2023-06-27,16.91176
2023-06-28,12.5
2023-06-29,19.11764
2023-06-30,11.02941
2023-07-01,16.91176
2023-07-02,8.08823
2023-07-03,16.17647
2023-07-04,17.64705
2023-07-05,7.35294
2023-07-06,17.64705
2023-07-07,12.5
2023-07-09,5.88235
2023-07-10,16.17647
2023-07-11,10.29411
2023-07-12,18.38235
2023-07-13,19.85294
2023-07-14,19.11764
2023-07-15,8.82352
2023-07-17,10.29411
2023-07-18,5.88235
2023-07-19,14.70588
2023-07-20,13.97058
2023-07-21,6.61764
2023-07-22,3.67647
2023-07-23,5.14705
2023-07-24,9.55882
2023-07-25,16.91176
2023-07-26,5.88235
2023-07-27,3.67647
2023-07-28,14.70588
2023-07-29,12.5
2023-07-30,5.14705
2023-07-31,8.82352
2023-08-01,8.82352
2023-08-02,11.02941
2023-08-03,7.35294
2023-08-04,13.23529
2023-08-05,3.67647
2023-08-06,7.35294
2023-08-07,11.7647
2023-08-08,4.41176
2023-08-09,3.67647
2023-08-10,5.14705
2023-08-11,11.02941
2023-08-14,6.61764
2023-08-15,5.88235
2023-08-16,11.02941
2023-08-17,11.7647
2023-08-18,13.23529
2023-08-19,7.35294
2023-08-20,11.02941
2023-08-21,18.38235
2023-08-22,13.23529
2023-08-23,11.02941
2023-08-24,22.79411
2023-08-25,18.38235
2023-08-26,4.41176
2023-08-27,9.55882
2023-08-28,18.38235
2023-08-29,17.64705
2023-08-30,18.38235
2023-08-31,16.17647
2023-09-01,16.17647
2023-09-03,13.97058
2023-09-04,31.61764
2023-09-05,15.44117
2023-09-06,8.82352
2023-09-07,27.94117
2023-09-08,28.67647
2023-09-09,10.29411
2023-09-10,11.02941
2023-09-11,22.79411
2023-09-12,25.73529
2023-09-13,27.20588
2023-09-14,21.32352
2023-09-15,4.41176
2023-09-16,3.67647
2023-09-18,17.64705
2023-09-19,17.64705
2023-09-20,17.64705
2023-09-21,13.23529
2023-09-22,9.55882
2023-09-23,10.29411
2023-09-24,5.88235
2023-09-25,9.55882
2023-09-26,11.02941
2023-09-27,10.29411
2023-09-29,3.67647
2023-09-30,7.35294
2023-10-01,3.67647
2023-10-02,8.82352
2023-10-04,22.79411
2023-10-05,15.44117
2023-10-06,10.29411
2023-10-08,3.67647
2023-10-09,9.55882
2023-10-10,19.11764
2023-10-11,13.97058
2023-10-12,21.32352
2023-10-13,19.85294
2023-10-14,4.41176
2023-10-15,7.35294
2023-10-16,19.85294
2023-10-17,21.32352
2023-10-18,12.5
2023-10-19,22.79411
2023-10-20,13.97058
2023-10-21,14.70588
2023-10-22,3.67647
2023-10-23,25.0
2023-10-24,21.32352
2023-10-25,20.58823
2023-10-26,16.91176
2023-10-27,13.23529
2023-10-28,10.29411
2023-10-29,8.82352
2023-10-30,16.91176
2023-10-31,13.23529
2023-11-01,18.38235
2023-11-02,20.58823
2023-11-03,16.91176
2023-11-04,6.61764
2023-11-05,11.7647
2023-11-06,16.17647
2023-11-07,20.58823
2023-11-08,15.44117
2023-11-09,9.55882
2023-11-10,15.44117
2023-11-11,9.55882
2023-11-12,16.17647
2023-11-13,19.85294
2023-11-14,15.44117
2023-11-15,21.32352
2023-11-16,14.70588
2023-11-17,18.38235
2023-11-18,4.41176
2023-11-19,15.44117
2023-11-20,19.11764
2023-11-21,25.0
2023-11-22,20.58823
2023-11-23,17.64705
2023-11-24,27.20588
2023-11-25,7.35294
2023-11-26,8.08823
2023-11-27,20.58823
2023-11-28,22.79411
2023-11-29,13.97058
2023-11-30,19.11764
2023-12-01,11.7647
2023-12-02,4.41176
2023-12-03,5.88235
2023-12-04,19.85294
2023-12-05,14.70588
2023-12-06,11.02941
2023-12-07,20.58823
2023-12-08,13.97058
2023-12-09,7.35294
2023-12-10,6.61764
2023-12-11,16.91176
2023-12-12,3.67647
2023-12-13,15.44117
2023-12-14,28.67647
2023-12-15,8.08823
2023-12-16,5.14705
2023-12-17,3.67647
2023-12-18,11.7647
2023-12-20,17.64705
2023-12-21,12.5
2023-12-22,18.38235
2023-12-23,3.67647
2023-12-24,5.88235
2023-12-25,8.82352
2023-12-26,11.7647
2023-12-27,5.88235
2023-12-28,13.23529
2023-12-29,9.55882
2023-12-30,5.14705
2023-12-31,3.67647
2024-01-02,13.23529
2024-01-03,16.17647
2024-01-04,5.14705
2024-01-05,9.55882
2024-01-06,11.02941
2024-01-07,8.08823
2024-01-08,12.5
2024-01-09,8.82352
2024-01-10,10.29411
2024-01-11,16.17647
2024-01-12,4.41176
2024-01-14,11.02941
2024-01-15,13.23529
2024-01-16,17.64705
2024-01-17,5.88235
2024-01-18,4.41176
2024-01-19,15.44117
2024-01-20,6.61764
2024-01-21,4.41176
2024-01-22,13.97058
2024-01-23,5.14705
2024-01-24,9.55882
2024-01-25,15.44117
2024-01-26,8.82352
2024-01-27,5.88235
2024-01-28,4.41176
2024-01-29,3.67647
2024-01-30,13.23529
2024-01-31,3.67647
2024-02-01,11.02941
2024-02-02,16.91176
2024-02-03,8.82352
2024-02-04,8.08823
2024-02-05,16.91176
2024-02-06,16.91176
2024-02-07,3.67647
2024-02-08,8.82352
2024-02-09,7.35294
2024-02-10,5.14705
2024-02-11,4.41176
2024-02-12,4.41176
2024-02-14,11.7647
2024-02-15,11.02941
2024-02-16,11.02941
2024-02-17,5.14705
2024-02-18,3.67647
2024-02-19,13.97058
2024-02-20,16.17647
2024-02-21,8.82352
2024-02-22,7.35294
2024-02-23,8.08823
2024-02-24,11.7647
2024-02-25,5.14705
2024-02-26,5.14705
2024-02-27,5.14705
2024-02-28,7.35294
2024-02-29,14.70588
2024-03-02,5.88235
2024-03-04,8.82352
2024-03-05,12.5
2024-03-06,16.17647
2024-03-07,13.97058
2024-03-08,19.85294
2024-03-09,13.23529
2024-03-10,11.02941
2024-03-11,23.52941
2024-03-12,13.23529
2024-03-13,25.0
2024-03-14,25.73529
2024-03-15,13.23529
2024-03-16,15.44117
2024-03-17,16.17647
2024-03-18,27.94117
2024-03-19,50.73529
2024-03-20,37.5
