date,코인채굴
2023-05-30,4.21417
2023-05-31,3.86712
2023-06-01,4.80912
2023-06-02,3.42092
2023-06-03,3.2226
2023-06-04,3.32176
2023-06-05,4.6108
2023-06-06,4.06544
2023-06-07,4.11502
2023-06-08,3.9167
2023-06-09,2.97471
2023-06-10,2.0823
2023-06-11,3.42092
2023-06-12,3.32176
2023-06-13,2.67724
2023-06-14,3.86712
2023-06-15,4.21417
2023-06-16,3.27218
2023-06-17,2.87555
2023-06-18,2.87555
2023-06-19,4.6108
2023-06-20,4.21417
2023-06-21,5.15617
2023-06-22,4.01586
2023-06-23,4.11502
2023-06-24,3.52007
2023-06-25,2.67724
2023-06-26,2.97471
2023-06-27,3.71839
2023-06-28,3.32176
2023-06-29,3.2226
2023-06-30,3.56965
2023-07-01,3.32176
2023-07-02,2.97471
2023-07-03,3.52007
2023-07-04,3.07387
2023-07-05,4.1646
2023-07-06,3.27218
2023-07-07,2.92513
2023-07-08,2.03272
2023-07-09,2.97471
2023-07-10,3.76797
2023-07-11,3.96628
2023-07-12,3.81755
2023-07-13,3.32176
2023-07-14,3.52007
2023-07-15,3.56965
2023-07-16,4.11502
2023-07-17,3.2226
2023-07-18,4.6108
2023-07-19,4.6108
2023-07-20,3.71839
2023-07-21,3.4705
2023-07-22,2.67724
2023-07-23,2.92513
2023-07-24,3.56965
2023-07-25,3.4705
2023-07-26,3.56965
2023-07-27,3.37134
2023-07-28,2.37977
2023-07-29,2.33019
2023-07-30,2.5285
2023-07-31,2.57808
2023-08-01,2.92513
2023-08-02,3.96628
2023-08-03,3.52007
2023-08-04,3.2226
2023-08-05,2.23103
2023-08-06,2.5285
2023-08-07,3.02429
2023-08-08,3.61923
2023-08-09,2.87555
2023-08-10,3.37134
2023-08-11,2.23103
2023-08-12,3.32176
2023-08-13,2.0823
2023-08-14,2.87555
2023-08-15,3.37134
2023-08-16,3.66881
2023-08-17,2.37977
2023-08-18,3.42092
2023-08-19,2.5285
2023-08-20,1.8344
2023-08-21,2.62766
2023-08-22,2.97471
2023-08-23,2.7764
2023-08-24,3.52007
2023-08-25,3.02429
2023-08-26,2.87555
2023-08-27,3.71839
2023-08-28,3.27218
2023-08-29,3.2226
2023-08-30,3.17302
2023-08-31,3.2226
2023-09-01,5.3049
2023-09-02,3.61923
2023-09-03,4.21417
2023-09-04,4.6108
2023-09-05,3.42092
2023-09-06,3.07387
2023-09-07,3.02429
2023-09-08,3.32176
2023-09-09,2.42935
2023-09-10,1.93356
2023-09-11,2.67724
2023-09-12,2.72682
2023-09-13,2.5285
2023-09-14,3.61923
2023-09-15,3.37134
2023-09-16,2.82597
2023-09-17,3.37134
2023-09-18,3.52007
2023-09-19,3.96628
2023-09-20,3.52007
2023-09-21,3.4705
2023-09-22,2.33019
2023-09-23,2.33019
2023-09-24,1.8344
2023-09-25,2.97471
2023-09-26,2.87555
2023-09-27,2.13187
2023-09-28,2.0823
2023-09-29,2.23103
2023-09-30,2.5285
2023-10-01,2.0823
2023-10-02,2.67724
2023-10-03,3.37134
2023-10-04,2.7764
2023-10-05,2.57808
2023-10-06,2.82597
2023-10-07,1.63609
2023-10-08,1.3882
2023-10-09,2.42935
2023-10-10,3.12345
2023-10-11,2.97471
2023-10-12,2.7764
2023-10-13,2.57808
2023-10-14,2.42935
2023-10-15,1.73525
2023-10-16,2.82597
2023-10-17,3.2226
2023-10-18,3.17302
2023-10-19,3.52007
2023-10-20,3.17302
2023-10-21,1.63609
2023-10-22,2.23103
2023-10-23,3.07387
2023-10-24,4.46207
2023-10-25,4.46207
2023-10-26,3.07387
2023-10-27,4.11502
2023-10-28,5.40406
2023-10-29,4.41249
2023-10-30,4.06544
2023-10-31,4.95785
2023-11-01,4.75954
2023-11-02,4.36291
2023-11-03,3.9167
2023-11-04,2.97471
2023-11-05,3.17302
2023-11-06,3.9167
2023-11-07,3.86712
2023-11-08,4.26375
2023-11-09,4.26375
2023-11-10,4.31333
2023-11-11,2.97471
2023-11-12,3.81755
2023-11-13,3.71839
2023-11-14,4.21417
2023-11-15,3.86712
2023-11-16,4.11502
2023-11-17,3.4705
2023-11-18,3.66881
2023-11-19,2.7764
2023-11-20,5.00743
2023-11-21,4.56122
2023-11-22,4.56122
2023-11-23,3.32176
2023-11-24,4.70996
2023-11-25,3.96628
2023-11-26,4.95785
2023-11-27,4.21417
2023-11-28,4.56122
2023-11-29,4.1646
2023-11-30,3.61923
2023-12-01,3.86712
2023-12-02,3.71839
2023-12-03,3.37134
2023-12-04,5.20575
2023-12-05,5.65195
2023-12-06,6.64352
2023-12-07,6.14774
2023-12-08,5.00743
2023-12-09,4.75954
2023-12-10,4.8587
2023-12-11,5.20575
2023-12-12,5.75111
2023-12-13,5.35448
2023-12-14,4.51165
2023-12-15,3.9167
2023-12-16,3.27218
2023-12-17,3.07387
2023-12-18,3.71839
2023-12-19,4.06544
2023-12-20,5.00743
2023-12-21,4.75954
2023-12-22,3.76797
2023-12-23,3.4705
2023-12-24,3.12345
2023-12-25,3.71839
2023-12-26,4.70996
2023-12-27,5.3049
2023-12-28,5.00743
2023-12-29,5.15617
2023-12-30,3.86712
2023-12-31,3.86712
2024-01-01,4.31333
2024-01-02,5.05701
2024-01-03,4.41249
2024-01-04,5.00743
2024-01-05,5.60237
2024-01-06,4.51165
2024-01-07,4.11502
2024-01-08,3.4705
2024-01-09,4.11502
2024-01-10,6.29647
2024-01-11,8.62667
2024-01-12,6.99058
2024-01-13,4.01586
2024-01-14,6.19732
2024-01-15,5.00743
2024-01-16,4.66038
2024-01-17,5.75111
2024-01-18,4.75954
2024-01-19,4.80912
2024-01-20,4.75954
2024-01-21,4.8587
2024-01-22,5.05701
2024-01-23,3.52007
2024-01-24,4.66038
2024-01-25,4.70996
2024-01-26,3.4705
2024-01-27,4.11502
2024-01-28,4.36291
2024-01-29,3.81755
2024-01-30,3.76797
2024-01-31,4.1646
2024-02-01,4.26375
2024-02-02,3.27218
2024-02-03,4.21417
2024-02-04,3.76797
2024-02-05,4.06544
2024-02-06,4.80912
2024-02-07,4.36291
2024-02-08,4.21417
2024-02-09,3.52007
2024-02-10,3.71839
2024-02-11,3.61923
2024-02-12,4.6108
2024-02-13,6.49479
2024-02-14,4.8587
2024-02-15,7.23847
2024-02-16,6.84184
2024-02-17,5.05701
2024-02-18,5.50322
2024-02-19,5.60237
2024-02-20,6.09816
2024-02-21,5.15617
2024-02-22,6.44521
2024-02-23,5.60237
2024-02-24,4.80912
2024-02-25,10.36192
2024-02-26,9.96529
2024-02-27,9.32077
2024-02-28,11.99801
2024-02-29,13.08874
2024-03-01,8.7754
2024-03-02,8.27962
2024-03-03,9.51908
2024-03-04,10.80813
2024-03-05,14.08031
2024-03-06,13.93158
2024-03-07,11.84928
2024-03-08,12.19633
2024-03-09,11.84928
2024-03-10,10.01487
2024-03-11,11.25433
2024-03-12,18.79028
2024-03-13,19.58353
2024-03-14,17.84828
2024-03-15,15.91472
2024-03-16,14.08031
2024-03-17,14.87357
2024-03-18,12.89043
2024-03-19,14.12989
2024-03-20,12.4938
