date,사업
2023-05-31,73.5955
2023-06-01,68.96067
2023-06-02,66.29213
2023-06-03,42.27528
2023-06-04,55.61797
2023-06-05,64.32584
2023-06-06,66.43258
2023-06-07,75.28089
2023-06-08,78.93258
2023-06-09,70.92696
2023-06-10,59.69101
2023-06-11,68.53932
2023-06-12,80.75842
2023-06-13,75.14044
2023-06-14,72.89325
2023-06-15,75.0
2023-06-16,67.83707
2023-06-17,49.85955
2023-06-18,65.58988
2023-06-19,76.26404
2023-06-20,75.0
2023-06-21,67.27528
2023-06-22,67.41573
2023-06-23,62.35955
2023-06-24,47.61235
2023-06-25,56.32022
2023-06-26,71.91011
2023-06-27,66.29213
2023-06-28,63.62359
2023-06-29,60.95505
2023-06-30,55.33707
2023-07-01,46.48876
2023-07-02,53.79213
2023-07-03,69.10112
2023-07-04,66.29213
2023-07-05,71.34831
2023-07-06,64.60674
2023-07-07,61.51685
2023-07-08,42.69662
2023-07-09,52.94943
2023-07-10,70.08426
2023-07-11,60.67415
2023-07-12,64.46629
2023-07-13,67.13483
2023-07-14,54.91573
2023-07-15,45.22471
2023-07-16,52.80898
2023-07-17,62.78089
2023-07-18,70.50561
2023-07-19,65.30898
2023-07-20,55.61797
2023-07-21,49.1573
2023-07-22,42.55617
2023-07-23,52.10674
2023-07-24,61.6573
2023-07-25,59.83146
2023-07-26,56.17977
2023-07-27,53.37078
2023-07-28,47.33146
2023-07-29,37.2191
2023-07-30,45.22471
2023-07-31,56.88202
2023-08-01,54.91573
2023-08-02,61.23595
2023-08-03,57.30337
2023-08-04,48.5955
2023-08-05,40.02808
2023-08-06,48.73595
2023-08-07,62.35955
2023-08-08,74.85955
2023-08-09,58.84831
2023-08-10,61.0955
2023-08-11,54.49438
2023-08-12,44.52247
2023-08-13,50.28089
2023-08-14,55.89887
2023-08-15,55.05617
2023-08-16,67.69662
2023-08-17,64.04494
2023-08-18,59.41011
2023-08-19,49.1573
2023-08-20,58.28651
2023-08-21,70.78651
2023-08-22,63.62359
2023-08-23,62.2191
2023-08-24,60.8146
2023-08-25,58.98876
2023-08-26,46.91011
2023-08-27,54.91573
2023-08-28,67.13483
2023-08-29,67.83707
2023-08-30,66.01123
2023-08-31,60.11235
2023-09-01,53.65168
2023-09-02,45.36516
2023-09-03,51.68539
2023-09-04,68.11797
2023-09-05,55.75842
2023-09-06,57.30337
2023-09-07,60.39325
2023-09-08,59.26966
2023-09-09,41.29213
2023-09-10,52.38764
2023-09-11,65.87078
2023-09-12,64.18539
2023-09-13,68.11797
2023-09-14,63.34269
2023-09-15,53.93258
2023-09-16,42.69662
2023-09-17,46.62921
2023-09-18,66.01123
2023-09-19,61.79775
2023-09-20,54.49438
2023-09-21,50.70224
2023-09-22,52.52808
2023-09-23,35.2528
2023-09-24,42.83707
2023-09-25,60.5337
2023-09-26,51.26404
2023-09-27,47.61235
2023-09-28,37.07865
2023-09-29,34.26966
2023-09-30,34.41011
2023-10-01,35.5337
2023-10-02,40.58988
2023-10-03,50.98314
2023-10-04,70.50561
2023-10-05,64.46629
2023-10-06,53.65168
2023-10-07,35.5337
2023-10-08,43.82022
2023-10-09,50.70224
2023-10-10,61.3764
2023-10-11,56.60112
2023-10-12,54.21348
2023-10-13,53.08988
2023-10-14,44.10112
2023-10-15,49.1573
2023-10-16,63.76404
2023-10-17,66.85393
2023-10-18,62.07865
2023-10-19,63.62359
2023-10-20,56.46067
2023-10-21,38.90449
2023-10-22,52.80898
2023-10-23,69.80337
2023-10-24,60.67415
2023-10-25,61.9382
2023-10-26,59.55056
2023-10-27,49.4382
2023-10-28,42.83707
2023-10-29,48.73595
2023-10-30,65.30898
2023-10-31,64.18539
2023-11-01,60.67415
2023-11-02,59.83146
2023-11-03,58.14606
2023-11-04,43.53932
2023-11-05,53.08988
2023-11-06,59.69101
2023-11-07,58.56741
2023-11-08,54.49438
2023-11-09,54.63483
2023-11-10,51.82584
2023-11-11,33.00561
2023-11-12,42.69662
2023-11-13,60.2528
2023-11-14,58.98876
2023-11-15,55.61797
2023-11-16,53.37078
2023-11-17,57.02247
2023-11-18,38.90449
2023-11-19,48.17415
2023-11-20,66.43258
2023-11-21,58.42696
2023-11-22,59.83146
2023-11-23,58.28651
2023-11-24,49.85955
2023-11-25,38.20224
2023-11-26,46.20786
2023-11-27,62.64044
2023-11-28,55.05617
2023-11-29,53.51123
2023-11-30,56.60112
2023-12-01,47.7528
2023-12-02,43.53932
2023-12-03,46.06741
2023-12-04,62.35955
2023-12-05,59.26966
2023-12-06,53.08988
2023-12-07,49.57865
2023-12-08,56.60112
2023-12-09,39.04494
2023-12-10,42.97752
2023-12-11,53.08988
2023-12-12,58.70786
2023-12-13,54.91573
2023-12-14,60.2528
2023-12-15,43.53932
2023-12-16,35.8146
2023-12-17,44.94382
2023-12-18,55.47752
2023-12-19,50.0
2023-12-20,56.88202
2023-12-21,50.56179
2023-12-22,44.94382
2023-12-23,34.69101
2023-12-24,31.88202
2023-12-25,40.16853
2023-12-26,54.07303
2023-12-27,49.7191
2023-12-28,45.78651
2023-12-29,46.62921
2023-12-30,35.39325
2023-12-31,41.99438
2024-01-01,55.33707
2024-01-02,64.74719
2024-01-03,64.60674
2024-01-04,56.03932
2024-01-05,48.45505
2024-01-06,40.02808
2024-01-07,41.29213
2024-01-08,52.66853
2024-01-09,57.58426
2024-01-10,62.78089
2024-01-11,59.83146
2024-01-12,53.51123
2024-01-13,44.94382
2024-01-14,44.52247
2024-01-15,61.9382
2024-01-16,63.06179
2024-01-17,59.55056
2024-01-18,56.03932
2024-01-19,48.8764
2024-01-20,40.02808
2024-01-21,42.83707
2024-01-22,52.10674
2024-01-23,49.57865
2024-01-24,46.06741
2024-01-25,43.39887
2024-01-26,45.22471
2024-01-27,34.83146
2024-01-28,36.23595
2024-01-29,42.41573
2024-01-30,48.17415
2024-01-31,45.22471
2024-02-01,46.20786
2024-02-02,39.74719
2024-02-03,35.2528
2024-02-04,36.3764
2024-02-05,47.61235
2024-02-06,52.66853
2024-02-07,47.7528
2024-02-08,41.71348
2024-02-09,36.23595
2024-02-10,34.41011
2024-02-11,33.28651
2024-02-12,42.69662
2024-02-13,55.05617
2024-02-14,46.06741
2024-02-15,50.84269
2024-02-16,57.30337
2024-02-17,44.94382
2024-02-18,42.83707
2024-02-19,58.98876
2024-02-20,59.55056
2024-02-21,53.65168
2024-02-22,58.56741
2024-02-23,53.08988
2024-02-24,43.39887
2024-02-25,40.02808
2024-02-26,61.79775
2024-02-27,55.33707
2024-02-28,56.17977
2024-02-29,47.19101
2024-03-01,37.78089
2024-03-02,43.82022
2024-03-03,46.76966
2024-03-04,66.29213
2024-03-05,65.02808
2024-03-06,62.78089
2024-03-07,59.12921
2024-03-08,50.70224
2024-03-09,45.64606
2024-03-10,53.65168
2024-03-11,65.73033
2024-03-12,58.14606
2024-03-13,57.86516
2024-03-14,55.47752
2024-03-15,50.42134
2024-03-16,35.5337
2024-03-17,44.94382
2024-03-18,57.72471
2024-03-19,54.77528
2024-03-20,58.00561
