date,투잡
2023-05-31,66.63366
2023-06-01,57.52475
2023-06-02,54.35643
2023-06-03,36.13861
2023-06-04,41.18811
2023-06-05,63.66336
2023-06-06,52.17821
2023-06-07,69.80198
2023-06-08,55.14851
2023-06-09,52.67326
2023-06-10,43.66336
2023-06-11,42.77227
2023-06-12,73.36633
2023-06-13,69.30693
2023-06-14,61.68316
2023-06-15,60.59405
2023-06-16,54.75247
2023-06-17,37.52475
2023-06-18,46.33663
2023-06-19,71.98019
2023-06-20,64.95049
2023-06-21,63.16831
2023-06-22,59.50495
2023-06-23,48.21782
2023-06-24,25.34653
2023-06-25,34.25742
2023-06-26,54.0594
2023-06-27,55.94059
2023-06-28,51.48514
2023-06-29,43.46534
2023-06-30,38.91089
2023-07-01,31.58415
2023-07-02,38.11881
2023-07-03,52.37623
2023-07-04,47.12871
2023-07-05,51.0891
2023-07-06,46.63366
2023-07-07,39.60396
2023-07-08,24.25742
2023-07-09,32.87128
2023-07-10,61.38613
2023-07-11,54.15841
2023-07-12,53.36633
2023-07-13,47.82178
2023-07-14,41.68316
2023-07-15,29.70297
2023-07-16,35.44554
2023-07-17,54.75247
2023-07-18,47.52475
2023-07-19,52.57425
2023-07-20,43.56435
2023-07-21,43.96039
2023-07-22,25.84158
2023-07-23,36.23762
2023-07-24,53.96039
2023-07-25,56.33663
2023-07-26,49.60396
2023-07-27,44.65346
2023-07-28,44.0594
2023-07-29,24.0594
2023-07-30,33.86138
2023-07-31,46.63366
2023-08-01,51.28712
2023-08-02,44.75247
2023-08-03,43.96039
2023-08-04,37.82178
2023-08-05,33.86138
2023-08-06,36.93069
2023-08-07,57.62376
2023-08-08,51.28712
2023-08-09,47.42574
2023-08-10,44.55445
2023-08-11,45.64356
2023-08-12,30.79207
2023-08-13,38.11881
2023-08-14,49.50495
2023-08-15,46.13861
2023-08-16,69.10891
2023-08-17,60.19801
2023-08-18,48.11881
2023-08-19,28.41584
2023-08-20,38.81188
2023-08-21,65.64356
2023-08-22,60.0
2023-08-23,50.39603
2023-08-24,51.88118
2023-08-25,43.76237
2023-08-26,32.97029
2023-08-27,40.19801
2023-08-28,67.92079
2023-08-29,61.78217
2023-08-30,54.15841
2023-08-31,47.92079
2023-09-01,42.27722
2023-09-02,31.98019
2023-09-03,36.53465
2023-09-04,56.63366
2023-09-05,54.35643
2023-09-06,53.56435
2023-09-07,47.12871
2023-09-08,39.0099
2023-09-09,28.31683
2023-09-10,33.0693
2023-09-11,59.70297
2023-09-12,55.94059
2023-09-13,52.87128
2023-09-14,55.24752
2023-09-15,40.49504
2023-09-16,26.63366
2023-09-17,33.76237
2023-09-18,55.94059
2023-09-19,46.53465
2023-09-20,44.25742
2023-09-21,42.37623
2023-09-22,37.92079
2023-09-23,25.0495
2023-09-24,28.21782
2023-09-25,44.55445
2023-09-26,42.0792
2023-09-27,28.71287
2023-09-28,20.099
2023-09-29,19.50495
2023-09-30,20.49504
2023-10-01,25.94059
2023-10-02,32.37623
2023-10-03,40.19801
2023-10-04,60.59405
2023-10-05,51.48514
2023-10-06,50.19801
2023-10-07,23.66336
2023-10-08,27.42574
2023-10-09,38.61386
2023-10-10,58.31683
2023-10-11,60.099
2023-10-12,58.0198
2023-10-13,41.0891
2023-10-14,28.31683
2023-10-15,33.16831
2023-10-16,54.0594
2023-10-17,61.28712
2023-10-18,50.099
2023-10-19,43.36633
2023-10-20,40.59405
2023-10-21,26.73267
2023-10-22,32.87128
2023-10-23,59.40594
2023-10-24,61.18811
2023-10-25,55.14851
2023-10-26,46.43564
2023-10-27,40.0
2023-10-28,22.37623
2023-10-29,35.54455
2023-10-30,51.28712
2023-10-31,47.72277
2023-11-01,50.79207
2023-11-02,45.44554
2023-11-03,35.34653
2023-11-04,25.0495
2023-11-05,36.83168
2023-11-06,51.58415
2023-11-07,44.45544
2023-11-08,45.14851
2023-11-09,42.67326
2023-11-10,39.20792
2023-11-11,24.15841
2023-11-12,30.99009
2023-11-13,45.34653
2023-11-14,46.73267
2023-11-15,45.54455
2023-11-16,37.72277
2023-11-17,34.25742
2023-11-18,25.34653
2023-11-19,26.33663
2023-11-20,44.45544
2023-11-21,46.63366
2023-11-22,43.96039
2023-11-23,40.49504
2023-11-24,38.61386
2023-11-25,24.85148
2023-11-26,32.87128
2023-11-27,52.57425
2023-11-28,44.45544
2023-11-29,37.52475
2023-11-30,37.92079
2023-12-01,32.37623
2023-12-02,25.94059
2023-12-03,31.0891
2023-12-04,42.37623
2023-12-05,47.52475
2023-12-06,41.28712
2023-12-07,42.47524
2023-12-08,35.34653
2023-12-09,22.37623
2023-12-10,31.18811
2023-12-11,45.54455
2023-12-12,48.61386
2023-12-13,43.0693
2023-12-14,37.52475
2023-12-15,33.76237
2023-12-16,26.0396
2023-12-17,24.55445
2023-12-18,36.33663
2023-12-19,42.0792
2023-12-20,33.36633
2023-12-21,37.52475
2023-12-22,29.80198
2023-12-23,21.68316
2023-12-24,20.39603
2023-12-25,27.0297
2023-12-26,48.51485
2023-12-27,46.63366
2023-12-28,41.28712
2023-12-29,31.68316
2023-12-30,23.56435
2023-12-31,22.67326
2024-01-01,36.0396
2024-01-02,54.65346
2024-01-03,51.78217
2024-01-04,44.45544
2024-01-05,41.38613
2024-01-06,31.78217
2024-01-07,33.16831
2024-01-08,49.70297
2024-01-09,50.19801
2024-01-10,47.92079
2024-01-11,52.17821
2024-01-12,40.19801
2024-01-13,28.51485
2024-01-14,34.15841
2024-01-15,50.69306
2024-01-16,49.80198
2024-01-17,51.58415
2024-01-18,42.47524
2024-01-19,56.13861
2024-01-20,47.22772
2024-01-21,57.62376
2024-01-22,69.90099
2024-01-23,57.22772
2024-01-24,59.80198
2024-01-25,52.97029
2024-01-26,48.21782
2024-01-27,47.0297
2024-01-28,49.50495
2024-01-29,65.94059
2024-01-30,61.18811
2024-01-31,55.24752
2024-02-01,49.20792
2024-02-02,42.0792
2024-02-03,37.32673
2024-02-04,44.15841
2024-02-05,50.49504
2024-02-06,48.11881
2024-02-07,46.63366
2024-02-08,38.41584
2024-02-09,36.63366
2024-02-10,36.43564
2024-02-11,43.16831
2024-02-12,46.83168
2024-02-13,57.42574
2024-02-14,55.54455
2024-02-15,51.88118
2024-02-16,50.099
2024-02-17,42.17821
2024-02-18,47.32673
2024-02-19,61.28712
2024-02-20,51.88118
2024-02-21,48.71287
2024-02-22,50.79207
2024-02-23,45.34653
2024-02-24,43.86138
2024-02-25,48.71287
2024-02-26,58.71287
2024-02-27,56.13861
2024-02-28,57.92079
2024-02-29,46.93069
2024-03-01,45.54455
2024-03-02,43.86138
2024-03-03,57.42574
2024-03-04,56.63366
2024-03-05,60.19801
2024-03-06,56.83168
2024-03-07,54.25742
2024-03-08,49.30693
2024-03-09,42.0792
2024-03-10,46.43564
2024-03-11,59.0099
2024-03-12,50.99009
2024-03-13,55.24752
2024-03-14,51.38613
2024-03-15,52.47524
2024-03-16,38.91089
2024-03-17,45.54455
2024-03-18,56.53465
2024-03-19,51.68316
2024-03-20,46.53465
