date,공매도현황
2023-06-28,5.5676
2023-06-29,5.78452
2023-06-30,5.20607
2023-07-01,1.51843
2023-07-02,1.1569
2023-07-03,8.8214
2023-07-04,10.19522
2023-07-05,8.24295
2023-07-06,9.32754
2023-07-07,7.7368
2023-07-08,4.91684
2023-07-09,2.89226
2023-07-10,9.25524
2023-07-11,8.74909
2023-07-12,7.95372
2023-07-13,8.60448
2023-07-14,7.30296
2023-07-15,2.02458
2023-07-16,1.95227
2023-07-17,8.96601
2023-07-18,11.85827
2023-07-19,10.55676
2023-07-20,10.77368
2023-07-21,12.65365
2023-07-22,5.78452
2023-07-23,7.44757
2023-07-24,16.70281
2023-07-25,20.24584
2023-07-26,27.4765
2023-07-27,19.37816
2023-07-28,17.20896
2023-07-29,7.30296
2023-07-30,6.6522
2023-07-31,17.35357
2023-08-01,15.4736
2023-08-02,13.2321
2023-08-03,10.9906
2023-08-04,9.76138
2023-08-05,3.90455
2023-08-06,3.03687
2023-08-07,8.8214
2023-08-08,11.0629
2023-08-09,9.18293
2023-08-10,10.05061
2023-08-11,8.60448
2023-08-12,3.18148
2023-08-13,1.51843
2023-08-14,7.01373
2023-08-15,3.18148
2023-08-16,9.11062
2023-08-17,7.15835
2023-08-18,8.74909
2023-08-19,2.96456
2023-08-20,1.51843
2023-08-21,8.8937
2023-08-22,9.61677
2023-08-23,9.03832
2023-08-24,10.48445
2023-08-25,8.24295
2023-08-26,2.60303
2023-08-27,2.96456
2023-08-28,7.80911
2023-08-29,7.80911
2023-08-30,8.60448
2023-08-31,10.12292
2023-09-01,10.19522
2023-09-02,2.02458
2023-09-03,1.59074
2023-09-04,10.33984
2023-09-05,9.76138
2023-09-06,10.70137
2023-09-07,9.32754
2023-09-08,9.32754
2023-09-09,2.31381
2023-09-10,2.02458
2023-09-11,9.47216
2023-09-12,10.26753
2023-09-13,8.74909
2023-09-14,7.30296
2023-09-15,7.37527
2023-09-16,1.73535
2023-09-17,1.30151
2023-09-18,6.86912
2023-09-19,8.45986
2023-09-20,7.30296
2023-09-21,6.94143
2023-09-22,6.29067
2023-09-23,1.95227
2023-09-24,1.22921
2023-09-25,8.02603
2023-09-26,8.8214
2023-09-27,6.29067
2023-09-28,0.86767
2023-09-29,0.86767
2023-09-30,1.73535
2023-10-01,0.65075
2023-10-02,0.86767
2023-10-03,0.86767
2023-10-04,7.30296
2023-10-05,8.38756
2023-10-06,5.5676
2023-10-07,0.79537
2023-10-08,1.1569
2023-10-09,0.72306
2023-10-10,6.79681
2023-10-11,6.21836
2023-10-12,5.92913
2023-10-13,4.483
2023-10-14,1.59074
2023-10-15,0.93998
2023-10-16,5.78452
2023-10-17,6.57989
2023-10-18,5.71221
2023-10-19,5.63991
2023-10-20,5.20607
2023-10-21,1.51843
2023-10-22,0.57845
2023-10-23,4.33839
2023-10-24,5.63991
2023-10-25,7.01373
2023-10-26,7.66449
2023-10-27,5.5676
2023-10-28,2.60303
2023-10-29,1.22921
2023-10-30,7.66449
2023-10-31,7.51988
2023-11-01,8.02603
2023-11-02,8.09833
2023-11-03,8.67678
2023-11-04,4.33839
2023-11-05,13.44902
2023-11-06,36.65943
2023-11-07,20.9689
2023-11-08,15.61822
2023-11-09,12.43673
2023-11-10,9.11062
2023-11-11,2.74765
2023-11-12,0.93998
2023-11-13,7.44757
2023-11-14,6.86912
2023-11-15,8.8937
2023-11-16,8.8937
2023-11-17,6.57989
2023-11-18,2.02458
2023-11-19,0.86767
2023-11-20,5.27838
2023-11-21,6.07375
2023-11-22,5.63991
2023-11-23,5.5676
2023-11-24,4.77223
2023-11-25,2.38611
2023-11-26,0.65075
2023-11-27,3.83224
2023-11-28,5.35068
2023-11-29,5.85683
2023-11-30,6.14605
2023-12-01,5.35068
2023-12-02,2.81995
2023-12-03,1.30151
2023-12-04,7.37527
2023-12-05,6.50759
2023-12-06,7.59219
2023-12-07,7.88141
2023-12-08,6.07375
2023-12-09,2.38611
2023-12-10,1.51843
2023-12-11,5.71221
2023-12-12,5.42299
2023-12-13,4.26608
2023-12-14,5.92913
2023-12-15,6.00144
2023-12-16,1.80766
2023-12-17,1.08459
2023-12-18,5.78452
2023-12-19,6.29067
2023-12-20,6.21836
2023-12-21,7.44757
2023-12-22,6.14605
2023-12-23,2.2415
2023-12-24,1.08459
2023-12-25,1.51843
2023-12-26,5.13376
2023-12-27,6.14605
2023-12-28,4.33839
2023-12-29,1.30151
2023-12-30,0.86767
2023-12-31,0.65075
2024-01-01,0.36153
2024-01-02,4.483
2024-01-03,5.06146
2024-01-04,4.483
2024-01-05,4.91684
2024-01-06,1.44613
2024-01-07,0.79537
2024-01-08,4.483
2024-01-09,4.19378
2024-01-10,4.33839
2024-01-11,4.69992
2024-01-12,3.54302
2024-01-14,0.79537
2024-01-15,3.90455
2024-01-16,4.12147
2024-01-17,4.12147
2024-01-18,3.83224
2024-01-19,3.3984
2024-01-20,0.65075
2024-01-22,4.4107
2024-01-23,4.04916
2024-01-24,3.25379
2024-01-25,4.26608
2024-01-26,4.91684
2024-01-27,2.09689
2024-01-28,0.79537
2024-01-29,4.19378
2024-01-30,4.4107
2024-01-31,4.19378
2024-02-01,3.68763
2024-02-02,3.25379
2024-02-03,0.65075
2024-02-04,1.73535
2024-02-05,3.61532
2024-02-06,3.25379
2024-02-07,3.97686
2024-02-08,2.96456
2024-02-09,0.57845
2024-02-11,0.43383
2024-02-12,0.93998
2024-02-13,3.10918
2024-02-14,3.3261
2024-02-15,2.38611
2024-02-16,3.3261
2024-02-18,0.50614
2024-02-19,3.18148
2024-02-20,4.4107
2024-02-21,3.75994
2024-02-22,4.04916
2024-02-23,3.61532
2024-02-24,0.93998
2024-02-25,1.01229
2024-02-26,3.90455
2024-02-27,4.19378
2024-02-28,3.10918
2024-02-29,3.3984
2024-03-01,2.16919
2024-03-02,1.22921
2024-03-03,0.65075
2024-03-04,3.68763
2024-03-05,4.26608
2024-03-06,3.61532
2024-03-07,3.75994
2024-03-08,4.69992
2024-03-09,0.93998
2024-03-11,3.75994
2024-03-12,4.19378
2024-03-13,4.4107
2024-03-14,3.54302
2024-03-15,3.3984
2024-03-16,0.86767
2024-03-17,0.50614
2024-03-18,2.74765
2024-03-19,3.61532
2024-03-20,2.81995
