date,TIGER미국나스닥100
2023-05-29,6.73302
2023-05-30,42.4473
2023-05-31,29.80093
2023-06-01,25.52693
2023-06-02,30.7377
2023-06-03,5.97189
2023-06-04,4.59601
2023-06-05,28.86416
2023-06-06,7.28922
2023-06-07,27.22482
2023-06-08,23.9754
2023-06-09,25.32201
2023-06-10,5.03512
2023-06-11,4.9473
2023-06-12,25.81967
2023-06-13,30.8548
2023-06-14,30.18149
2023-06-15,34.10421
2023-06-16,31.11826
2023-06-17,4.9473
2023-06-18,3.98126
2023-06-19,28.01522
2023-06-20,25.5562
2023-06-21,27.22482
2023-06-22,23.33138
2023-06-23,25.64402
2023-06-24,5.12295
2023-06-25,4.09836
2023-06-26,24.06323
2023-06-27,23.47775
2023-06-28,26.3466
2023-06-29,28.77634
2023-06-30,24.70725
2023-07-01,7.14285
2023-07-02,5.35714
2023-07-03,31.11826
2023-07-04,27.54683
2023-07-05,25.20491
2023-07-06,22.13114
2023-07-07,21.86768
2023-07-08,4.74238
2023-07-09,3.27868
2023-07-10,19.61358
2023-07-11,22.57025
2023-07-12,21.25292
2023-07-13,25.46838
2023-07-14,27.19555
2023-07-15,4.83021
2023-07-16,3.42505
2023-07-17,22.01405
2023-07-18,25.17564
2023-07-19,28.30796
2023-07-20,23.53629
2023-07-21,23.4192
2023-07-22,5.09367
2023-07-23,3.83489
2023-07-24,23.18501
2023-07-25,23.82903
2023-07-26,24.50234
2023-07-27,24.41451
2023-07-28,21.22365
2023-07-29,5.24004
2023-07-30,4.24473
2023-07-31,28.01522
2023-08-01,30.70843
2023-08-02,27.78103
2023-08-03,24.7658
2023-08-04,28.22014
2023-08-05,5.8548
2023-08-06,4.53747
2023-08-07,24.7658
2023-08-08,23.4192
2023-08-09,24.8829
2023-08-10,23.12646
2023-08-11,20.25761
2023-08-12,5.64988
2023-08-13,4.09836
2023-08-14,19.93559
2023-08-15,6.76229
2023-08-16,21.34074
2023-08-17,21.60421
2023-08-18,22.16042
2023-08-19,5.18149
2023-08-20,4.68384
2023-08-21,21.31147
2023-08-22,23.36065
2023-08-23,21.34074
2023-08-24,26.02459
2023-08-25,25.35128
2023-08-26,4.85948
2023-08-27,5.26932
2023-08-28,23.36065
2023-08-29,21.63348
2023-08-30,28.83489
2023-08-31,26.43442
2023-09-01,25.02927
2023-09-02,5.7377
2023-09-03,3.98126
2023-09-04,23.4192
2023-09-05,22.98009
2023-09-06,25.40983
2023-09-07,21.60421
2023-09-08,19.78922
2023-09-09,4.12763
2023-09-10,4.01053
2023-09-11,20.96018
2023-09-12,23.50702
2023-09-13,19.40866
2023-09-14,19.96487
2023-09-15,20.19906
2023-09-16,5.09367
2023-09-17,4.44964
2023-09-18,20.31615
2023-09-19,18.14988
2023-09-20,16.71545
2023-09-21,19.11592
2023-09-22,19.75995
2023-09-23,4.21545
2023-09-24,3.71779
2023-09-25,19.84777
2023-09-26,17.33021
2023-09-27,17.71077
2023-09-28,4.50819
2023-09-29,3.16159
2023-09-30,2.95667
2023-10-01,2.89812
2023-10-02,3.83489
2023-10-03,4.47892
2023-10-04,22.6288
2023-10-05,20.02341
2023-10-06,17.35948
2023-10-07,2.78103
2023-10-08,2.86885
2023-10-09,3.77634
2023-10-10,23.27283
2023-10-11,22.54098
2023-10-12,21.42857
2023-10-13,19.55503
2023-10-14,3.07377
2023-10-15,3.39578
2023-10-16,17.71077
2023-10-17,21.25292
2023-10-18,18.76463
2023-10-19,18.99882
2023-10-20,17.24238
2023-10-21,4.91803
2023-10-22,3.54215
2023-10-23,18.55971
2023-10-24,20.19906
2023-10-25,20.19906
2023-10-26,22.33606
2023-10-27,20.69672
2023-10-28,4.3911
2023-10-29,3.01522
2023-10-30,19.43793
2023-10-31,19.14519
2023-11-01,19.7014
2023-11-02,24.47306
2023-11-03,24.32669
2023-11-04,6.11826
2023-11-05,4.47892
2023-11-06,26.4637
2023-11-07,20.57962
2023-11-08,18.58899
2023-11-09,18.64754
2023-11-10,15.95433
2023-11-11,3.80562
2023-11-12,3.83489
2023-11-13,19.75995
2023-11-14,20.19906
2023-11-15,28.62997
2023-11-16,22.77517
2023-11-17,19.29156
2023-11-18,4.1569
2023-11-19,3.54215
2023-11-20,20.81381
2023-11-21,22.68735
2023-11-22,21.048
2023-11-23,22.80444
2023-11-24,20.90163
2023-11-25,3.80562
2023-11-26,5.0644
2023-11-27,21.19437
2023-11-28,20.3747
2023-11-29,20.34543
2023-11-30,18.55971
2023-12-01,19.20374
2023-12-02,4.21545
2023-12-03,4.274
2023-12-04,21.63348
2023-12-05,20.4918
2023-12-06,22.39461
2023-12-07,19.55503
2023-12-08,23.4192
2023-12-09,5.56206
2023-12-10,5.38641
2023-12-11,24.94145
2023-12-12,28.6007
2023-12-13,30.0644
2023-12-14,36.06557
2023-12-15,28.04449
2023-12-16,5.6206
2023-12-17,5.7377
2023-12-18,26.08313
2023-12-19,30.0644
2023-12-20,28.6007
2023-12-21,24.00468
2023-12-22,27.63466
2023-12-23,6.29391
2023-12-24,4.80093
2023-12-25,5.79625
2023-12-26,28.22014
2023-12-27,28.36651
2023-12-28,27.37119
2023-12-29,15.10538
2023-12-30,6.26463
2023-12-31,6.32318
2024-01-01,6.44028
2024-01-02,32.61124
2024-01-03,34.63114
2024-01-04,30.38641
2024-01-05,25.79039
2024-01-06,7.61124
2024-01-07,6.70374
2024-01-08,22.95081
2024-01-09,30.88407
2024-01-10,30.12295
2024-01-11,32.37704
2024-01-12,26.61007
2024-01-13,6.87939
2024-01-14,6.58665
2024-01-15,28.36651
2024-01-16,29.44964
2024-01-17,40.39812
2024-01-18,36.68032
2024-01-19,41.97892
2024-01-20,12.67564
2024-01-21,11.00702
2024-01-22,48.38992
2024-01-23,43.88173
2024-01-24,43.00351
2024-01-25,37.58782
2024-01-26,36.94379
2024-01-27,8.89929
2024-01-28,9.04566
2024-01-29,36.06557
2024-01-30,38.34894
2024-01-31,31.26463
2024-02-01,33.72365
2024-02-02,40.22248
2024-02-03,10.30444
2024-02-04,9.01639
2024-02-05,37.20725
2024-02-06,34.68969
2024-02-07,33.13817
2024-02-08,30.15222
2024-02-09,10.56791
2024-02-10,9.07494
2024-02-11,7.64051
2024-02-12,9.71896
2024-02-13,39.02224
2024-02-14,37.23653
2024-02-15,35.50936
2024-02-16,33.28454
2024-02-17,8.28454
2024-02-18,8.19672
2024-02-19,32.69906
2024-02-20,34.48477
2024-02-21,34.68969
2024-02-22,32.8747
2024-02-23,41.36416
2024-02-24,10.36299
2024-02-25,13.9637
2024-02-26,36.73887
2024-02-27,33.95784
2024-02-28,32.61124
2024-02-29,29.30327
2024-03-01,10.21662
2024-03-02,10.1288
2024-03-03,10.07025
2024-03-04,40.74941
2024-03-05,37.17798
2024-03-06,37.61709
2024-03-07,37.41217
2024-03-08,37.67564
2024-03-09,8.60655
2024-03-10,8.34309
2024-03-11,41.74473
2024-03-12,33.22599
2024-03-13,34.60187
2024-03-14,30.79625
2024-03-15,28.42505
2024-03-16,7.49414
2024-03-17,6.38173
2024-03-18,31.5281
2024-03-19,31.14754
2024-03-20,34.27985
