date,신용카드연회비
2023-05-30,26.83982
2023-05-31,32.25108
2023-06-01,37.44588
2023-06-02,31.60173
2023-06-03,15.80086
2023-06-04,19.48051
2023-06-05,31.16883
2023-06-06,19.91341
2023-06-07,35.28138
2023-06-08,32.46753
2023-06-09,30.73593
2023-06-10,22.07792
2023-06-11,14.28571
2023-06-12,36.58008
2023-06-13,26.62337
2023-06-14,30.51948
2023-06-15,35.71428
2023-06-16,34.84848
2023-06-17,14.06926
2023-06-18,20.12987
2023-06-19,32.03463
2023-06-20,29.87012
2023-06-21,30.30303
2023-06-22,27.92207
2023-06-23,24.02597
2023-06-24,15.58441
2023-06-25,15.80086
2023-06-26,26.83982
2023-06-27,27.92207
2023-06-28,27.92207
2023-06-29,27.05627
2023-06-30,30.73593
2023-07-01,16.66666
2023-07-02,22.51082
2023-07-03,35.93073
2023-07-04,27.70562
2023-07-05,36.79653
2023-07-06,33.76623
2023-07-07,29.43722
2023-07-08,11.68831
2023-07-09,19.48051
2023-07-10,28.78787
2023-07-11,29.22077
2023-07-12,34.41558
2023-07-13,31.38528
2023-07-14,24.02597
2023-07-15,20.99567
2023-07-16,19.26406
2023-07-17,33.98268
2023-07-18,40.04329
2023-07-19,30.95238
2023-07-20,26.62337
2023-07-21,27.70562
2023-07-22,16.01731
2023-07-23,17.53246
2023-07-24,30.95238
2023-07-25,37.87878
2023-07-26,31.16883
2023-07-27,31.16883
2023-07-28,26.19047
2023-07-29,15.58441
2023-07-30,16.45021
2023-07-31,27.92207
2023-08-01,45.02164
2023-08-02,30.51948
2023-08-03,28.57142
2023-08-04,29.22077
2023-08-05,18.61471
2023-08-06,19.26406
2023-08-07,41.55844
2023-08-08,28.35497
2023-08-09,25.32467
2023-08-10,31.81818
2023-08-11,29.22077
2023-08-12,16.66666
2023-08-13,20.77922
2023-08-14,24.67532
2023-08-15,17.09956
2023-08-16,32.03463
2023-08-17,34.19913
2023-08-18,31.60173
2023-08-19,18.39826
2023-08-20,15.58441
2023-08-21,35.06493
2023-08-22,34.63203
2023-08-23,34.19913
2023-08-24,29.65367
2023-08-25,30.08658
2023-08-26,17.74891
2023-08-27,20.12987
2023-08-28,26.83982
2023-08-29,31.16883
2023-08-30,26.19047
2023-08-31,25.97402
2023-09-01,29.22077
2023-09-02,17.31601
2023-09-03,17.31601
2023-09-04,25.10822
2023-09-05,34.41558
2023-09-06,33.33333
2023-09-07,27.92207
2023-09-08,28.35497
2023-09-09,15.15151
2023-09-10,13.20346
2023-09-11,38.96103
2023-09-12,29.22077
2023-09-13,33.54978
2023-09-14,32.46753
2023-09-15,30.73593
2023-09-16,16.01731
2023-09-17,16.01731
2023-09-18,33.54978
2023-09-19,29.00432
2023-09-20,28.35497
2023-09-21,27.27272
2023-09-22,24.67532
2023-09-23,13.20346
2023-09-24,12.12121
2023-09-25,28.35497
2023-09-26,24.67532
2023-09-27,24.67532
2023-09-28,9.74025
2023-09-29,8.658
2023-09-30,12.12121
2023-10-01,13.63636
2023-10-02,14.06926
2023-10-03,14.28571
2023-10-04,30.95238
2023-10-05,38.31168
2023-10-06,37.22943
2023-10-07,14.93506
2023-10-08,15.15151
2023-10-09,18.39826
2023-10-10,34.41558
2023-10-11,32.68398
2023-10-12,31.16883
2023-10-13,26.83982
2023-10-14,14.50216
2023-10-15,18.18181
2023-10-16,36.36363
2023-10-17,36.36363
2023-10-18,27.27272
2023-10-19,25.75757
2023-10-20,23.37662
2023-10-21,17.31601
2023-10-22,12.55411
2023-10-23,28.78787
2023-10-24,24.89177
2023-10-25,34.19913
2023-10-26,23.59307
2023-10-27,22.72727
2023-10-28,11.90476
2023-10-29,13.63636
2023-10-30,29.87012
2023-10-31,29.00432
2023-11-01,33.33333
2023-11-02,25.75757
2023-11-03,30.73593
2023-11-04,17.53246
2023-11-05,16.45021
2023-11-06,27.27272
2023-11-07,33.33333
2023-11-08,31.81818
2023-11-09,26.40692
2023-11-10,24.24242
2023-11-11,15.80086
2023-11-12,17.96536
2023-11-13,31.60173
2023-11-14,30.51948
2023-11-15,29.22077
2023-11-16,25.97402
2023-11-17,27.27272
2023-11-18,17.96536
2023-11-19,18.83116
2023-11-20,33.11688
2023-11-21,30.30303
2023-11-22,29.87012
2023-11-23,27.48917
2023-11-24,26.40692
2023-11-25,15.36796
2023-11-26,18.39826
2023-11-27,29.65367
2023-11-28,27.05627
2023-11-29,18.61471
2023-11-30,29.43722
2023-12-01,27.70562
2023-12-02,19.26406
2023-12-03,16.23376
2023-12-04,33.76623
2023-12-05,37.87878
2023-12-06,36.14718
2023-12-07,31.16883
2023-12-08,27.05627
2023-12-09,19.48051
2023-12-10,15.15151
2023-12-11,30.30303
2023-12-12,32.90043
2023-12-13,33.54978
2023-12-14,33.11688
2023-12-15,27.92207
2023-12-16,16.88311
2023-12-17,12.55411
2023-12-18,31.16883
2023-12-19,27.92207
2023-12-20,27.05627
2023-12-21,27.05627
2023-12-22,22.51082
2023-12-23,13.85281
2023-12-24,10.38961
2023-12-25,12.77056
2023-12-26,26.19047
2023-12-27,29.22077
2023-12-28,24.24242
2023-12-29,26.83982
2023-12-30,15.15151
2023-12-31,18.39826
2024-01-01,24.89177
2024-01-02,37.22943
2024-01-03,37.87878
2024-01-04,30.95238
2024-01-05,38.31168
2024-01-06,20.99567
2024-01-07,19.26406
2024-01-08,29.00432
2024-01-09,29.22077
2024-01-10,34.63203
2024-01-11,29.87012
2024-01-12,25.54112
2024-01-13,16.88311
2024-01-14,20.34632
2024-01-15,39.17748
2024-01-16,29.43722
2024-01-17,26.19047
2024-01-18,29.22077
2024-01-19,27.70562
2024-01-20,22.07792
2024-01-21,19.04761
2024-01-22,31.38528
2024-01-23,29.22077
2024-01-24,33.11688
2024-01-25,37.87878
2024-01-26,31.38528
2024-01-27,18.83116
2024-01-28,19.04761
2024-01-29,24.89177
2024-01-30,32.25108
2024-01-31,27.92207
2024-02-01,29.65367
2024-02-02,33.54978
2024-02-03,12.98701
2024-02-04,17.74891
2024-02-05,33.98268
2024-02-06,37.01298
2024-02-07,30.51948
2024-02-08,25.97402
2024-02-09,12.12121
2024-02-10,17.09956
2024-02-11,12.98701
2024-02-12,23.16017
2024-02-13,38.96103
2024-02-14,34.84848
2024-02-15,36.79653
2024-02-16,30.08658
2024-02-17,17.09956
2024-02-18,21.86147
2024-02-19,37.87878
2024-02-20,38.09523
2024-02-21,37.01298
2024-02-22,33.98268
2024-02-23,35.06493
2024-02-24,16.01731
2024-02-25,19.91341
2024-02-26,31.16883
2024-02-27,35.28138
2024-02-28,31.60173
2024-02-29,30.08658
2024-03-01,19.91341
2024-03-02,16.66666
2024-03-03,17.31601
2024-03-04,37.01298
2024-03-05,40.69264
2024-03-06,29.87012
2024-03-07,27.70562
2024-03-08,28.78787
2024-03-09,13.41991
2024-03-10,23.16017
2024-03-11,30.73593
2024-03-12,32.03463
2024-03-13,29.65367
2024-03-14,35.93073
2024-03-15,36.36363
2024-03-16,17.31601
2024-03-17,19.91341
2024-03-18,28.57142
2024-03-19,32.25108
2024-03-20,35.71428
