date,LTVDTI
2023-05-30,7.22536
2023-05-31,5.75079
2023-06-01,4.84148
2023-06-02,4.64487
2023-06-03,4.00589
2023-06-04,4.32538
2023-06-05,5.25927
2023-06-06,5.28385
2023-06-07,7.61857
2023-06-08,6.83214
2023-06-09,5.8491
2023-06-10,3.31776
2023-06-11,3.83386
2023-06-12,6.26689
2023-06-13,5.70164
2023-06-14,5.25927
2023-06-15,5.38215
2023-06-16,4.07962
2023-06-17,2.9737
2023-06-18,4.17793
2023-06-19,6.09486
2023-06-20,5.72622
2023-06-21,5.06266
2023-06-22,5.16097
2023-06-23,5.25927
2023-06-24,3.31776
2023-06-25,3.21946
2023-06-26,6.34062
2023-06-27,5.333
2023-06-28,5.16097
2023-06-29,5.57876
2023-06-30,3.95674
2023-07-01,3.24404
2023-07-02,4.25165
2023-07-03,4.91521
2023-07-04,6.16859
2023-07-05,6.85672
2023-07-06,4.64487
2023-07-07,4.89063
2023-07-08,2.87539
2023-07-09,4.07962
2023-07-10,7.91349
2023-07-11,5.57876
2023-07-12,5.62791
2023-07-13,4.91521
2023-07-14,4.98894
2023-07-15,3.41607
2023-07-16,4.12877
2023-07-17,5.75079
2023-07-18,6.16859
2023-07-19,5.92283
2023-07-20,4.96436
2023-07-21,4.98894
2023-07-22,3.34234
2023-07-23,4.12877
2023-07-24,5.21012
2023-07-25,5.72622
2023-07-26,5.75079
2023-07-27,4.98894
2023-07-28,3.88301
2023-07-29,3.21946
2023-07-30,3.36692
2023-07-31,5.77537
2023-08-01,5.50503
2023-08-02,5.50503
2023-08-03,5.06266
2023-08-04,4.86606
2023-08-05,4.03047
2023-08-06,3.31776
2023-08-07,5.75079
2023-08-08,5.82452
2023-08-09,6.26689
2023-08-10,5.08724
2023-08-11,4.84148
2023-08-12,3.31776
2023-08-13,4.07962
2023-08-14,6.09486
2023-08-15,4.79233
2023-08-16,7.17621
2023-08-17,6.31604
2023-08-18,4.84148
2023-08-19,4.07962
2023-08-20,4.00589
2023-08-21,6.73384
2023-08-22,7.29909
2023-08-23,6.14401
2023-08-24,5.45588
2023-08-25,3.88301
2023-08-26,3.53895
2023-08-27,3.31776
2023-08-28,5.92283
2023-08-29,6.90587
2023-08-30,6.61096
2023-08-31,4.86606
2023-09-01,4.91521
2023-09-02,4.05505
2023-09-03,3.88301
2023-09-04,5.45588
2023-09-05,5.70164
2023-09-06,4.84148
2023-09-07,4.7186
2023-09-08,4.05505
2023-09-09,3.29319
2023-09-10,3.83386
2023-09-11,5.48046
2023-09-12,5.57876
2023-09-13,5.2347
2023-09-14,6.19316
2023-09-15,4.59572
2023-09-16,3.072
2023-09-17,3.34234
2023-09-18,5.21012
2023-09-19,4.37453
2023-09-20,4.49741
2023-09-21,3.88301
2023-09-22,3.53895
2023-09-23,2.67879
2023-09-24,2.4576
2023-09-25,4.39911
2023-09-26,4.2025
2023-09-27,2.72794
2023-09-28,1.72032
2023-09-29,2.06438
2023-09-30,2.11354
2023-10-01,2.23642
2023-10-02,3.072
2023-10-03,3.41607
2023-10-04,5.52961
2023-10-05,6.34062
2023-10-06,5.38215
2023-10-07,2.60506
2023-10-08,3.12115
2023-10-09,4.76775
2023-10-10,6.07028
2023-10-11,5.60334
2023-10-12,6.19316
2023-10-13,4.42369
2023-10-14,3.39149
2023-10-15,4.17793
2023-10-16,7.00417
2023-10-17,6.78299
2023-10-18,5.57876
2023-10-19,5.82452
2023-10-20,4.7186
2023-10-21,3.63725
2023-10-22,4.32538
2023-10-23,7.02875
2023-10-24,6.16859
2023-10-25,5.57876
2023-10-26,4.86606
2023-10-27,3.80928
2023-10-28,2.67879
2023-10-29,3.17031
2023-10-30,5.57876
2023-10-31,5.28385
2023-11-01,5.03809
2023-11-02,4.7186
2023-11-03,3.73556
2023-11-04,2.62963
2023-11-05,3.36692
2023-11-06,4.91521
2023-11-07,4.05505
2023-11-08,4.05505
2023-11-09,3.73556
2023-11-10,3.21946
2023-11-11,2.50675
2023-11-12,2.55591
2023-11-13,4.05505
2023-11-14,3.90759
2023-11-15,3.5881
2023-11-16,3.29319
2023-11-17,2.82624
2023-11-18,2.62963
2023-11-19,2.65421
2023-11-20,3.85844
2023-11-21,4.05505
2023-11-22,3.41607
2023-11-23,3.53895
2023-11-24,3.71098
2023-11-25,1.76947
2023-11-26,2.75251
2023-11-27,4.1042
2023-11-28,3.61268
2023-11-29,3.71098
2023-11-30,3.072
2023-12-01,2.53133
2023-12-02,2.40845
2023-12-03,2.33472
2023-12-04,3.76013
2023-12-05,4.15335
2023-12-06,3.46522
2023-12-07,3.46522
2023-12-08,2.75251
2023-12-09,1.7449
2023-12-10,1.8432
2023-12-11,3.61268
2023-12-12,3.80928
2023-12-13,3.71098
2023-12-14,3.31776
2023-12-15,2.58048
2023-12-16,1.76947
2023-12-17,2.21184
2023-12-18,2.77709
2023-12-19,2.87539
2023-12-20,2.67879
2023-12-21,2.4576
2023-12-22,2.01523
2023-12-23,1.2288
2023-12-24,1.69574
2023-12-25,2.13811
2023-12-26,2.89997
2023-12-27,5.89825
2023-12-28,5.50503
2023-12-29,3.90759
2023-12-30,2.53133
2023-12-31,2.89997
2024-01-01,3.88301
2024-01-02,5.35758
2024-01-03,5.333
2024-01-04,6.16859
2024-01-05,4.00589
2024-01-06,3.6864
2024-01-07,4.25165
2024-01-08,5.8491
2024-01-09,6.70926
2024-01-10,5.75079
2024-01-11,5.16097
2024-01-12,3.88301
2024-01-13,4.37453
2024-01-14,4.2025
2024-01-15,5.97198
2024-01-16,5.28385
2024-01-17,5.45588
2024-01-18,5.01351
2024-01-19,4.30081
2024-01-20,3.51437
2024-01-21,3.34234
2024-01-22,5.65249
2024-01-23,4.59572
2024-01-24,4.69402
2024-01-25,5.52961
2024-01-26,4.66945
2024-01-27,3.5881
2024-01-28,4.47284
2024-01-29,6.21774
2024-01-30,6.16859
2024-01-31,5.08724
2024-02-01,4.96436
2024-02-02,4.64487
2024-02-03,3.61268
2024-02-04,3.29319
2024-02-05,5.4313
2024-02-06,5.18554
2024-02-07,4.05505
2024-02-08,3.02285
2024-02-09,2.33472
2024-02-10,1.9415
2024-02-11,2.85082
2024-02-12,4.03047
2024-02-13,6.58638
2024-02-14,4.8169
2024-02-15,4.79233
2024-02-16,4.15335
2024-02-17,3.072
2024-02-18,3.19488
2024-02-19,5.18554
2024-02-20,4.64487
2024-02-21,4.96436
2024-02-22,5.21012
2024-02-23,4.17793
2024-02-24,2.62963
2024-02-25,3.78471
2024-02-26,6.4635
2024-02-27,4.12877
2024-02-28,3.93217
2024-02-29,3.17031
2024-03-01,2.26099
2024-03-02,2.62963
2024-03-03,2.82624
2024-03-04,4.00589
2024-03-05,3.85844
2024-03-06,3.93217
2024-03-07,3.53895
2024-03-08,2.67879
2024-03-09,2.28557
2024-03-10,2.38387
2024-03-11,4.69402
2024-03-12,4.27623
2024-03-13,3.6864
2024-03-14,3.34234
2024-03-15,2.77709
2024-03-16,3.072
2024-03-17,2.80167
2024-03-18,3.76013
2024-03-19,3.90759
2024-03-20,4.25165
