date,디폴트옵션
2023-09-29,1.6057
2023-09-30,1.98483
2023-10-01,2.25245
2023-10-02,1.65031
2023-10-03,2.07404
2023-10-04,18.73327
2023-10-05,15.76717
2023-10-06,12.44424
2023-10-07,4.34879
2023-10-08,3.54594
2023-10-09,3.45673
2023-10-10,9.67885
2023-10-11,10.28099
2023-10-12,9.50044
2023-10-13,7.73862
2023-10-14,2.31935
2023-10-15,2.43086
2023-10-16,10.3925
2023-10-17,9.99107
2023-10-18,15.20963
2023-10-19,9.25512
2023-10-20,9.74576
2023-10-21,3.16681
2023-10-22,2.38626
2023-10-23,8.07314
2023-10-24,8.98751
2023-10-25,8.67528
2023-10-26,9.56735
2023-10-27,7.82783
2023-10-28,3.43443
2023-10-29,2.11864
2023-10-30,7.80553
2023-10-31,8.80909
2023-11-01,11.48528
2023-11-02,10.05798
2023-11-03,9.79036
2023-11-04,3.63514
2023-11-05,2.16324
2023-11-06,8.09545
2023-11-07,7.89473
2023-11-08,8.63068
2023-11-09,8.76449
2023-11-10,7.31489
2023-11-11,2.38626
2023-11-12,2.11864
2023-11-13,6.89116
2023-11-14,7.00267
2023-11-15,8.05084
2023-11-16,7.76092
2023-11-17,6.80196
2023-11-18,2.45316
2023-11-19,2.05173
2023-11-20,7.31489
2023-11-21,6.98037
2023-11-22,6.33363
2023-11-23,8.14005
2023-11-24,6.95807
2023-11-25,2.20785
2023-11-26,1.94023
2023-11-27,7.73862
2023-11-28,8.07314
2023-11-29,6.95807
2023-11-30,8.09545
2023-12-01,10.05798
2023-12-02,2.60927
2023-12-03,2.63157
2023-12-04,12.71186
2023-12-05,11.99821
2023-12-06,8.8537
2023-12-07,8.54148
2023-12-08,6.60124
2023-12-09,2.38626
2023-12-10,1.96253
2023-12-11,9.07671
2023-12-12,10.63782
2023-12-13,9.09901
2023-12-14,7.13648
2023-12-15,8.31846
2023-12-16,2.85459
2023-12-17,2.36396
2023-12-18,6.24442
2023-12-19,9.12132
2023-12-20,8.9652
2023-12-21,8.31846
2023-12-22,6.26672
2023-12-23,2.23015
2023-12-24,1.80642
2023-12-25,2.09634
2023-12-26,8.00624
2023-12-27,9.00981
2023-12-28,9.09901
2023-12-29,9.21052
2023-12-30,2.85459
2023-12-31,1.76181
2024-01-01,2.14094
2024-01-02,13.71543
2024-01-03,10.10258
2024-01-04,8.49687
2024-01-05,7.69402
2024-01-06,1.98483
2024-01-07,2.25245
2024-01-08,7.11418
2024-01-09,7.67172
2024-01-10,10.3925
2024-01-11,11.8421
2024-01-12,10.08028
2024-01-13,3.0553
2024-01-14,2.23015
2024-01-15,9.67885
2024-01-16,9.99107
2024-01-17,8.14005
2024-01-18,6.84656
2024-01-19,6.26672
2024-01-20,2.54237
2024-01-21,2.31935
2024-01-22,5.9099
2024-01-23,5.75379
2024-01-24,6.51204
2024-01-25,6.77966
2024-01-26,6.26672
2024-01-27,2.76538
2024-01-28,2.31935
2024-01-29,7.13648
2024-01-30,6.64585
2024-01-31,10.23639
2024-02-01,10.19179
2024-02-02,9.34433
2024-02-03,3.12221
2024-02-04,2.78768
2024-02-05,10.05798
2024-02-06,8.00624
2024-02-07,7.22569
2024-02-08,5.50847
2024-02-09,2.02943
2024-02-10,1.40499
2024-02-11,1.40499
2024-02-12,1.65031
2024-02-13,10.74933
2024-02-14,12.33273
2024-02-15,12.08742
2024-02-16,12.57805
2024-02-17,3.38983
2024-02-18,2.63157
2024-02-19,5.57537
2024-02-20,7.91703
2024-02-21,7.27029
2024-02-22,5.79839
2024-02-23,5.82069
2024-02-24,2.27475
2024-02-25,2.09634
2024-02-26,5.50847
2024-02-27,5.17395
2024-02-28,4.97323
2024-02-29,4.95093
2024-03-01,2.05173
2024-03-02,1.76181
2024-03-03,1.65031
2024-03-04,10.59322
2024-03-05,8.8314
2024-03-06,7.33719
2024-03-07,6.06601
2024-03-08,6.08831
2024-03-09,2.05173
2024-03-10,1.5611
2024-03-11,5.39696
2024-03-12,7.471
2024-03-13,7.85013
2024-03-14,6.37823
2024-03-15,6.66815
2024-03-16,2.16324
2024-03-17,1.94023
2024-03-18,5.06244
2024-03-19,6.42283
2024-03-20,6.51204
