date,삼성전자배당금
2023-05-30,0.35295
2023-05-31,0.21378
2023-06-01,0.14435
2023-06-02,0.14934
2023-06-03,0.09085
2023-06-04,0.07462
2023-06-05,0.12149
2023-06-06,0.08211
2023-06-07,0.11784
2023-06-08,0.12235
2023-06-09,0.14617
2023-06-10,0.07606
2023-06-11,0.08307
2023-06-12,0.1286
2023-06-13,0.14367
2023-06-14,0.13436
2023-06-15,0.13801
2023-06-16,0.12447
2023-06-17,0.06722
2023-06-18,0.063
2023-06-19,0.11044
2023-06-20,0.12437
2023-06-21,0.12168
2023-06-22,0.1212
2023-06-23,0.13253
2023-06-24,0.06454
2023-06-25,0.05647
2023-06-26,0.21244
2023-06-27,0.21062
2023-06-28,0.23539
2023-06-29,0.25672
2023-06-30,0.17911
2023-07-01,0.08749
2023-07-02,0.09104
2023-07-03,0.20284
2023-07-04,0.19371
2023-07-05,0.15923
2023-07-06,0.14838
2023-07-07,0.16989
2023-07-08,0.07491
2023-07-09,0.07174
2023-07-10,0.1503
2023-07-11,0.15549
2023-07-12,0.14473
2023-07-13,0.15741
2023-07-14,0.18805
2023-07-15,0.09047
2023-07-16,0.09738
2023-07-17,0.16855
2023-07-18,0.1625
2023-07-19,0.1552
2023-07-20,0.14473
2023-07-21,0.14377
2023-07-22,0.07491
2023-07-23,0.0776
2023-07-24,0.15385
2023-07-25,0.1674
2023-07-26,0.22214
2023-07-27,0.30272
2023-07-28,0.18036
2023-07-29,0.09786
2023-07-30,0.07558
2023-07-31,0.18507
2023-08-01,0.22512
2023-08-02,0.20495
2023-08-03,0.2086
2023-08-04,0.20965
2023-08-05,0.09556
2023-08-06,0.10449
2023-08-07,0.22022
2023-08-08,0.26728
2023-08-09,0.33422
2023-08-10,0.2839
2023-08-11,0.29705
2023-08-12,0.14608
2023-08-13,0.1673
2023-08-14,0.50633
2023-08-15,0.36918
2023-08-16,0.93295
2023-08-17,0.2838
2023-08-18,0.20149
2023-08-19,0.09277
2023-08-20,0.07817
2023-08-21,0.13503
2023-08-22,0.13397
2023-08-23,0.12254
2023-08-24,0.12235
2023-08-25,0.09536
2023-08-26,0.06213
2023-08-27,0.06713
2023-08-28,0.1212
2023-08-29,0.1286
2023-08-30,0.1163
2023-08-31,0.11342
2023-09-01,0.21369
2023-09-02,0.1019
2023-09-03,0.07712
2023-09-04,0.14598
2023-09-05,0.11294
2023-09-06,0.09911
2023-09-07,0.09815
2023-09-08,0.08346
2023-09-09,0.04859
2023-09-10,0.0532
2023-09-11,0.0993
2023-09-12,0.09008
2023-09-13,0.09988
2023-09-14,0.12139
2023-09-15,0.13359
2023-09-16,0.0655
2023-09-17,0.05877
2023-09-18,0.11544
2023-09-19,0.109
2023-09-20,0.10286
2023-09-21,0.10862
2023-09-22,0.10891
2023-09-23,0.05493
2023-09-24,0.05503
2023-09-25,0.14819
2023-09-26,0.16327
2023-09-27,0.13042
2023-09-28,0.0556
2023-09-29,0.05925
2023-09-30,0.06089
2023-10-01,0.05532
2023-10-02,0.06511
2023-10-03,0.07212
2023-10-04,0.13724
2023-10-05,0.13128
2023-10-06,0.14608
2023-10-07,0.06463
2023-10-08,0.06473
2023-10-09,0.07587
2023-10-10,0.14319
2023-10-11,0.2256
2023-10-12,0.17652
2023-10-13,0.12293
2023-10-14,0.06261
2023-10-15,0.06694
2023-10-16,0.13772
2023-10-17,0.18997
2023-10-18,0.2014
2023-10-19,0.13993
2023-10-20,0.11909
2023-10-21,0.06357
2023-10-22,0.07289
2023-10-23,0.1382
2023-10-24,0.14396
2023-10-25,0.14838
2023-10-26,0.15741
2023-10-27,0.14358
2023-10-28,0.07491
2023-10-29,0.07107
2023-10-30,0.16163
2023-10-31,0.35391
2023-11-01,0.26997
2023-11-02,0.26939
2023-11-03,0.22896
2023-11-04,0.1139
2023-11-05,0.11592
2023-11-06,0.3055
2023-11-07,0.28361
2023-11-08,0.24529
2023-11-09,0.25345
2023-11-10,0.24433
2023-11-11,0.13244
2023-11-12,0.12408
2023-11-13,0.39386
2023-11-14,0.57673
2023-11-15,0.8054
2023-11-16,0.60103
2023-11-17,0.48904
2023-11-18,0.1891
2023-11-19,0.20447
2023-11-20,1.13608
2023-11-21,0.33662
2023-11-22,0.18881
2023-11-23,0.15203
2023-11-24,0.12312
2023-11-25,0.07289
2023-11-26,0.07606
2023-11-27,0.11313
2023-11-28,0.13782
2023-11-29,0.12331
2023-11-30,0.15472
2023-12-01,0.114
2023-12-02,0.07222
2023-12-03,0.06818
2023-12-04,0.13906
2023-12-05,0.13032
2023-12-06,0.1431
2023-12-07,0.12879
2023-12-08,0.15501
2023-12-09,0.08797
2023-12-10,0.07135
2023-12-11,0.13301
2023-12-12,0.19467
2023-12-13,0.15674
2023-12-14,0.20351
2023-12-15,0.18315
2023-12-16,0.10766
2023-12-17,0.09056
2023-12-18,0.16663
2023-12-19,0.18833
2023-12-20,0.36841
2023-12-21,0.31511
2023-12-22,0.44188
2023-12-23,0.17527
2023-12-24,0.15914
2023-12-25,0.18901
2023-12-26,0.80857
2023-12-27,1.02467
2023-12-28,0.66403
2023-12-29,0.38801
2023-12-30,0.21955
2023-12-31,0.1795
2024-01-01,0.19467
2024-01-02,0.48875
2024-01-03,0.29686
2024-01-04,0.20639
2024-01-05,0.20994
2024-01-06,0.11256
2024-01-07,0.10564
2024-01-08,0.17835
2024-01-09,0.24346
2024-01-10,0.19438
2024-01-11,0.18872
2024-01-12,0.14233
2024-01-13,0.10161
2024-01-14,0.08845
2024-01-15,0.15568
2024-01-16,0.16192
2024-01-17,0.14867
2024-01-18,0.14569
2024-01-19,0.16701
2024-01-20,0.0969
2024-01-21,0.09133
2024-01-22,0.15001
2024-01-23,0.15145
2024-01-24,0.13551
2024-01-25,0.23203
2024-01-26,0.21004
2024-01-27,0.11477
2024-01-28,0.11294
2024-01-29,0.22848
2024-01-30,0.211
2024-01-31,0.42306
2024-02-01,0.23914
2024-02-02,0.2838
2024-02-03,0.13301
2024-02-04,0.11169
2024-02-05,0.20293
2024-02-06,0.1866
2024-02-07,0.21753
2024-02-08,0.19784
2024-02-09,0.10766
2024-02-10,0.10795
2024-02-11,0.09882
2024-02-12,0.22003
2024-02-13,0.31559
2024-02-14,0.22108
2024-02-15,0.21513
2024-02-16,0.20783
2024-02-17,0.10814
2024-02-18,0.11256
2024-02-19,0.21215
2024-02-20,0.22243
2024-02-21,0.20821
2024-02-22,0.2158
2024-02-23,0.22348
2024-02-24,0.11861
2024-02-25,0.1284
2024-02-26,0.20975
2024-02-27,0.2182
2024-02-28,0.23578
2024-02-29,0.22925
2024-03-01,0.13128
2024-03-02,0.11899
2024-03-03,0.12283
2024-03-04,0.28985
2024-03-05,0.2522
2024-03-06,0.22973
2024-03-07,0.24029
2024-03-08,0.23818
2024-03-09,0.13685
2024-03-10,0.13609
2024-03-11,0.23952
2024-03-12,0.28121
2024-03-13,0.29158
2024-03-14,0.32289
2024-03-15,0.26267
2024-03-16,0.13205
2024-03-17,0.12667
2024-03-18,0.25681
2024-03-19,0.27833
2024-03-20,1.02563
