date,베어유
2023-05-30,5.17656
2023-05-31,5.05617
2023-06-01,6.82182
2023-06-02,5.89887
2023-06-03,4.69502
2023-06-04,4.25361
2023-06-05,5.13643
2023-06-06,4.29373
2023-06-07,4.45425
2023-06-08,5.01605
2023-06-09,5.45746
2023-06-10,3.61155
2023-06-11,4.45425
2023-06-12,5.01605
2023-06-13,4.77528
2023-06-14,4.49438
2023-06-15,5.49759
2023-06-16,5.21669
2023-06-17,3.73194
2023-06-18,3.00963
2023-06-19,5.13643
2023-06-20,7.0626
2023-06-21,6.30016
2023-06-22,5.0963
2023-06-23,3.45104
2023-06-24,3.45104
2023-06-25,3.08988
2023-06-26,5.21669
2023-06-27,5.21669
2023-06-28,4.49438
2023-06-29,21.06741
2023-06-30,13.36276
2023-07-01,7.50401
2023-07-02,6.98234
2023-07-03,8.42696
2023-07-04,8.3467
2023-07-05,7.82504
2023-07-06,7.42375
2023-07-07,5.89887
2023-07-08,4.69502
2023-07-09,5.21669
2023-07-10,7.38362
2023-07-11,6.13964
2023-07-12,6.05939
2023-07-13,5.33707
2023-07-14,5.73836
2023-07-15,5.53772
2023-07-16,5.45746
2023-07-17,6.58105
2023-07-18,6.66131
2023-07-19,7.14285
2023-07-20,10.95505
2023-07-21,6.98234
2023-07-22,5.05617
2023-07-23,5.57784
2023-07-24,8.50722
2023-07-25,6.98234
2023-07-26,6.70144
2023-07-27,5.97913
2023-07-28,5.21669
2023-07-29,3.93258
2023-07-30,4.57463
2023-07-31,7.74478
2023-08-01,13.52327
2023-08-02,9.14927
2023-08-03,9.02889
2023-08-04,8.98876
2023-08-05,8.42696
2023-08-06,5.939
2023-08-07,9.55056
2023-08-08,8.38683
2023-08-09,8.18619
2023-08-10,8.30658
2023-08-11,6.30016
2023-08-12,5.29695
2023-08-13,4.8154
2023-08-14,7.30337
2023-08-15,5.53772
2023-08-16,6.94221
2023-08-17,7.34349
2023-08-18,6.86195
2023-08-19,4.85553
2023-08-20,5.13643
2023-08-21,5.85874
2023-08-22,5.89887
2023-08-23,5.3772
2023-08-24,8.46709
2023-08-25,5.61797
2023-08-26,6.86195
2023-08-27,4.65489
2023-08-28,7.74478
2023-08-29,7.50401
2023-08-30,8.74799
2023-08-31,8.14606
2023-09-01,6.66131
2023-09-02,5.13643
2023-09-03,4.89566
2023-09-04,6.17977
2023-09-05,5.69823
2023-09-06,5.45746
2023-09-07,4.01284
2023-09-08,5.05617
2023-09-09,4.29373
2023-09-10,4.25361
2023-09-11,6.42054
2023-09-12,5.85874
2023-09-13,5.49759
2023-09-14,6.34028
2023-09-15,7.18298
2023-09-16,3.93258
2023-09-17,3.69181
2023-09-18,5.77849
2023-09-19,4.85553
2023-09-20,5.0963
2023-09-21,6.17977
2023-09-22,6.74157
2023-09-23,3.77207
2023-09-24,3.29052
2023-09-25,4.53451
2023-09-26,4.97592
2023-09-27,5.81861
2023-09-28,3.21027
2023-09-29,9.26966
2023-09-30,6.46067
2023-10-01,6.2199
2023-10-02,5.33707
2023-10-03,5.61797
2023-10-04,7.18298
2023-10-05,4.69502
2023-10-06,7.58426
2023-10-07,7.90529
2023-10-08,6.54093
2023-10-09,4.53451
2023-10-10,5.33707
2023-10-11,4.65489
2023-10-12,4.97592
2023-10-13,6.26003
2023-10-14,4.73515
2023-10-15,6.26003
2023-10-16,4.93579
2023-10-17,4.45425
2023-10-18,5.0963
2023-10-19,4.69502
2023-10-20,5.57784
2023-10-21,4.53451
2023-10-22,4.49438
2023-10-23,5.33707
2023-10-24,5.69823
2023-10-25,4.29373
2023-10-26,4.13322
2023-10-27,4.97592
2023-10-28,4.25361
2023-10-29,2.72873
2023-10-30,4.97592
2023-10-31,6.5008
2023-11-01,6.86195
2023-11-02,6.62118
2023-11-03,5.73836
2023-11-04,3.77207
2023-11-05,3.85232
2023-11-06,4.8154
2023-11-07,5.05617
2023-11-08,4.13322
2023-11-09,4.05296
2023-11-10,3.77207
2023-11-11,3.93258
2023-11-12,2.52808
2023-11-13,4.57463
2023-11-14,3.57142
2023-11-15,3.41091
2023-11-16,7.34349
2023-11-17,7.70465
2023-11-18,3.29052
2023-11-19,3.81219
2023-11-20,5.53772
2023-11-21,6.01926
2023-11-22,6.09951
2023-11-23,4.37399
2023-11-24,5.53772
2023-11-25,3.2504
2023-11-26,6.01926
2023-11-27,4.49438
2023-11-28,3.65168
2023-11-29,4.33386
2023-11-30,9.30979
2023-12-01,6.86195
2023-12-02,4.17335
2023-12-03,3.49117
2023-12-04,5.49759
2023-12-05,4.45425
2023-12-06,4.69502
2023-12-07,4.57463
2023-12-08,5.29695
2023-12-09,3.33065
2023-12-10,3.17014
2023-12-11,4.69502
2023-12-12,4.49438
2023-12-13,3.41091
2023-12-14,4.8154
2023-12-15,6.74157
2023-12-16,2.6886
2023-12-17,2.88924
2023-12-18,5.01605
2023-12-19,4.05296
2023-12-20,6.42054
2023-12-21,6.94221
2023-12-22,3.61155
2023-12-23,2.72873
2023-12-24,2.60834
2023-12-25,5.33707
2023-12-26,5.17656
2023-12-27,3.65168
2023-12-28,8.86837
2023-12-29,9.34991
2023-12-30,6.66131
2023-12-31,7.66452
2024-01-01,9.95184
2024-01-02,9.06902
2024-01-03,7.94542
2024-01-04,7.74478
2024-01-05,6.58105
2024-01-06,5.13643
2024-01-07,5.77849
2024-01-08,6.7817
2024-01-09,6.34028
2024-01-10,6.94221
2024-01-11,7.02247
2024-01-12,9.63081
2024-01-13,7.66452
2024-01-14,5.6581
2024-01-15,8.30658
2024-01-16,8.02568
2024-01-17,6.34028
2024-01-18,8.38683
2024-01-19,6.46067
2024-01-20,5.77849
2024-01-21,6.26003
2024-01-22,7.74478
2024-01-23,8.02568
2024-01-24,7.02247
2024-01-25,5.61797
2024-01-26,4.45425
2024-01-27,3.57142
2024-01-28,3.29052
2024-01-29,6.86195
2024-01-30,7.0626
2024-01-31,7.74478
2024-02-01,16.45264
2024-02-02,9.63081
2024-02-03,7.34349
2024-02-04,6.94221
2024-02-05,8.98876
2024-02-06,8.54735
2024-02-07,7.74478
2024-02-08,6.38041
2024-02-09,7.10272
2024-02-10,61.91813
2024-02-11,10.67415
2024-02-12,9.4703
2024-02-13,12.88121
2024-02-14,9.14927
2024-02-15,8.9085
2024-02-16,10.07223
2024-02-17,5.939
2024-02-18,7.0626
2024-02-19,11.59711
2024-02-20,77.4077
2024-02-21,15.85072
2024-02-22,11.31621
2024-02-23,8.98876
2024-02-24,7.42375
2024-02-25,7.82504
2024-02-26,8.14606
2024-02-27,9.30979
2024-02-28,8.26645
2024-02-29,10.0321
2024-03-01,8.9085
2024-03-02,8.74799
2024-03-03,8.18619
2024-03-04,9.63081
2024-03-05,10.35313
2024-03-06,10.27287
2024-03-07,8.14606
2024-03-08,8.06581
2024-03-09,10.71428
2024-03-10,5.73836
2024-03-11,7.86516
2024-03-12,6.74157
2024-03-13,5.69823
2024-03-14,5.73836
2024-03-15,3.61155
2024-03-16,2.76886
2024-03-17,3.17014
2024-03-18,5.41733
2024-03-19,5.33707
2024-03-20,4.49438
