date,퇴직연금
2023-05-30,47.59574
2023-05-31,53.78775
2023-06-01,55.52556
2023-06-02,50.10966
2023-06-03,16.04521
2023-06-04,16.50075
2023-06-05,40.1046
2023-06-06,18.96406
2023-06-07,48.25375
2023-06-08,49.72161
2023-06-09,45.85793
2023-06-10,16.41639
2023-06-11,15.16787
2023-06-12,48.18626
2023-06-13,51.12198
2023-06-14,51.7125
2023-06-15,51.57752
2023-06-16,43.52961
2023-06-17,15.79213
2023-06-18,15.01602
2023-06-19,44.03576
2023-06-20,47.41015
2023-06-21,52.21866
2023-06-22,51.05449
2023-06-23,45.06495
2023-06-24,15.67403
2023-06-25,15.18474
2023-06-26,47.10646
2023-06-27,54.96878
2023-06-28,52.42112
2023-06-29,51.13885
2023-06-30,43.63084
2023-07-01,19.5377
2023-07-02,16.82132
2023-07-03,49.14796
2023-07-04,50.41336
2023-07-05,49.99156
2023-07-06,49.53602
2023-07-07,48.97924
2023-07-08,17.68179
2023-07-09,16.43327
2023-07-10,54.95191
2023-07-11,53.77087
2023-07-12,57.44896
2023-07-13,48.50683
2023-07-14,35.68415
2023-07-15,15.52218
2023-07-16,15.58967
2023-07-17,37.25324
2023-07-18,38.63674
2023-07-19,38.94044
2023-07-20,43.14155
2023-07-21,33.00151
2023-07-22,14.00371
2023-07-23,13.4638
2023-07-24,34.73932
2023-07-25,40.99881
2023-07-26,40.13834
2023-07-27,35.48169
2023-07-28,33.32208
2023-07-29,13.90248
2023-07-30,13.21073
2023-07-31,35.7179
2023-08-01,36.02159
2023-08-02,32.78218
2023-08-03,34.84056
2023-08-04,30.13328
2023-08-05,12.6877
2023-08-06,12.02969
2023-08-07,34.77307
2023-08-08,33.3727
2023-08-09,32.03981
2023-08-10,34.38501
2023-08-11,32.02294
2023-08-12,11.91159
2023-08-13,14.83043
2023-08-14,27.68685
2023-08-15,15.35346
2023-08-16,34.35127
2023-08-17,36.89893
2023-08-18,33.08587
2023-08-19,17.24312
2023-08-20,12.19841
2023-08-21,33.94634
2023-08-22,33.38957
2023-08-23,35.93723
2023-08-24,35.16112
2023-08-25,31.33119
2023-08-26,13.80124
2023-08-27,12.56959
2023-08-28,37.50632
2023-08-29,36.39277
2023-08-30,35.43107
2023-08-31,34.89117
2023-09-01,36.02159
2023-09-02,13.91935
2023-09-03,13.51442
2023-09-04,34.92491
2023-09-05,40.35768
2023-09-06,35.66728
2023-09-07,32.12417
2023-09-08,32.90028
2023-09-09,12.73831
2023-09-10,13.36257
2023-09-11,37.13514
2023-09-12,34.82368
2023-09-13,31.9892
2023-09-14,33.28834
2023-09-15,29.57651
2023-09-16,12.5021
2023-09-17,13.36257
2023-09-18,30.58883
2023-09-19,32.25915
2023-09-20,35.59979
2023-09-21,40.96507
2023-09-22,33.98009
2023-09-23,22.00101
2023-09-24,27.7206
2023-09-25,48.22001
2023-09-26,42.97283
2023-09-27,40.47578
2023-09-28,30.47072
2023-09-29,22.0685
2023-09-30,26.97823
2023-10-01,23.13143
2023-10-02,22.94584
2023-10-03,27.23131
2023-10-04,47.78133
2023-10-05,42.97283
2023-10-06,44.137
2023-10-07,24.46431
2023-10-08,22.86148
2023-10-09,26.79264
2023-10-10,46.51594
2023-10-11,43.69832
2023-10-12,41.52184
2023-10-13,41.70744
2023-10-14,22.35532
2023-10-15,30.43698
2023-10-16,47.9838
2023-10-17,45.99291
2023-10-18,41.74118
2023-10-19,38.02935
2023-10-20,37.94499
2023-10-21,20.8031
2023-10-22,17.59743
2023-10-23,37.18576
2023-10-24,39.41285
2023-10-25,46.56655
2023-10-26,44.96372
2023-10-27,50.80141
2023-10-28,19.4196
2023-10-29,18.55913
2023-10-30,40.93133
2023-10-31,41.63995
2023-11-01,42.95596
2023-11-02,38.83921
2023-11-03,39.0248
2023-11-04,19.35211
2023-11-05,17.95174
2023-11-06,42.58478
2023-11-07,40.6445
2023-11-08,47.07271
2023-11-09,38.94044
2023-11-10,36.51088
2023-11-11,17.73241
2023-11-12,17.42871
2023-11-13,40.07086
2023-11-14,40.4083
2023-11-15,41.10005
2023-11-16,50.26151
2023-11-17,49.51914
2023-11-18,18.23856
2023-11-19,18.86283
2023-11-20,42.7535
2023-11-21,43.07406
2023-11-22,40.84697
2023-11-23,45.58798
2023-11-24,41.45436
2023-11-25,19.68955
2023-11-26,22.37219
2023-11-27,45.72296
2023-11-28,46.63404
2023-11-29,44.17074
2023-11-30,43.85017
2023-12-01,39.48034
2023-12-02,15.58967
2023-12-03,18.9978
2023-12-04,43.96828
2023-12-05,46.14476
2023-12-06,48.65868
2023-12-07,44.17074
2023-12-08,41.13379
2023-12-09,18.13733
2023-12-10,18.22169
2023-12-11,46.61717
2023-12-12,51.89809
2023-12-13,48.86114
2023-12-14,47.562
2023-12-15,39.88527
2023-12-16,16.99004
2023-12-17,15.96085
2023-12-18,41.70744
2023-12-19,52.55609
2023-12-20,56.99341
2023-12-21,47.96693
2023-12-22,42.80411
2023-12-23,20.09448
2023-12-24,17.58056
2023-12-25,20.24633
2023-12-26,56.50413
2023-12-27,61.07642
2023-12-28,61.85253
2023-12-29,55.60992
2023-12-30,22.50717
2023-12-31,19.40273
2024-01-01,19.16652
2024-01-02,54.96878
2024-01-03,53.19723
2024-01-04,48.55744
2024-01-05,45.30116
2024-01-06,18.40728
2024-01-07,17.69866
2024-01-08,40.71199
2024-01-09,47.32579
2024-01-10,48.6418
2024-01-11,47.35954
2024-01-12,39.4466
2024-01-13,18.22169
2024-01-14,17.85051
2024-01-15,48.57432
2024-01-16,51.69563
2024-01-17,50.34587
2024-01-18,46.34722
2024-01-19,42.66914
2024-01-20,19.92576
2024-01-21,20.97182
2024-01-22,48.75991
2024-01-23,52.20178
2024-01-24,48.54057
2024-01-25,52.16804
2024-01-26,45.03121
2024-01-27,22.43968
2024-01-28,22.65901
2024-01-29,47.57887
2024-01-30,49.31668
2024-01-31,50.7508
2024-02-01,44.795
2024-02-02,42.24734
2024-02-03,19.77391
2024-02-04,20.97182
2024-02-05,43.91766
2024-02-06,45.28429
2024-02-07,38.43428
2024-02-08,33.57516
2024-02-09,17.22625
2024-02-10,16.12957
2024-02-11,15.72464
2024-02-12,18.42416
2024-02-13,48.79365
2024-02-14,47.15707
2024-02-15,52.55609
2024-02-16,41.43748
2024-02-17,20.02699
2024-02-18,18.12046
2024-02-19,39.32849
2024-02-20,44.52505
2024-02-21,44.69377
2024-02-22,42.92222
2024-02-23,41.13379
2024-02-24,18.22169
2024-02-25,19.63894
2024-02-26,43.96828
2024-02-27,44.49131
2024-02-28,44.82874
2024-02-29,42.12923
2024-03-01,20.78623
2024-03-02,16.34891
2024-03-03,16.85507
2024-03-04,76.93605
2024-03-05,100.0
2024-03-06,59.64231
2024-03-07,51.49316
2024-03-08,46.53281
2024-03-09,20.09448
2024-03-10,21.08992
2024-03-11,46.39784
2024-03-12,50.22777
2024-03-13,44.82874
2024-03-14,41.84241
2024-03-15,36.84832
2024-03-16,15.79213
2024-03-17,15.809
2024-03-18,42.09549
2024-03-19,40.34081
2024-03-20,40.61076
