date,네이버주식시세
2023-05-30,23.18773
2023-05-31,21.18959
2023-06-01,20.81784
2023-06-02,20.53903
2023-06-03,4.78624
2023-06-04,3.76394
2023-06-05,21.18959
2023-06-06,4.6933
2023-06-07,19.37732
2023-06-08,19.19144
2023-06-09,21.14312
2023-06-10,4.64684
2023-06-11,3.02044
2023-06-12,19.05204
2023-06-13,19.56319
2023-06-14,20.02788
2023-06-15,20.63197
2023-06-16,18.35501
2023-06-17,3.57806
2023-06-18,3.29925
2023-06-19,18.26208
2023-06-20,15.79925
2023-06-21,18.63382
2023-06-22,16.12453
2023-06-23,13.5223
2023-06-24,2.7881
2023-06-25,1.53345
2023-06-26,14.35873
2023-06-27,17.10037
2023-06-28,15.10223
2023-06-29,15.52044
2023-06-30,17.9368
2023-07-01,3.85687
2023-07-02,2.55576
2023-07-03,20.30669
2023-07-04,18.72676
2023-07-05,17.89033
2023-07-06,18.16914
2023-07-07,17.42565
2023-07-08,2.97397
2023-07-09,2.36988
2023-07-10,19.47026
2023-07-11,21.97955
2023-07-12,22.25836
2023-07-13,23.60594
2023-07-14,24.1171
2023-07-15,4.04275
2023-07-16,2.97397
2023-07-17,22.81598
2023-07-18,21.88661
2023-07-19,23.18773
2023-07-20,23.93122
2023-07-21,23.46654
2023-07-22,3.62453
2023-07-23,3.20631
2023-07-24,25.23234
2023-07-25,23.69888
2023-07-26,28.11338
2023-07-27,33.2249
2023-07-28,31.3197
2023-07-29,4.08921
2023-07-30,3.62453
2023-07-31,40.52044
2023-08-01,45.16728
2023-08-02,39.59107
2023-08-03,34.94423
2023-08-04,33.55018
2023-08-05,5.11152
2023-08-06,4.32156
2023-08-07,35.13011
2023-08-08,34.9907
2023-08-09,32.76022
2023-08-10,30.39033
2023-08-11,27.50929
2023-08-12,4.6933
2023-08-13,6.04089
2023-08-14,27.50929
2023-08-15,5.80855
2023-08-16,26.85873
2023-08-17,24.16356
2023-08-18,23.04832
2023-08-19,3.71747
2023-08-20,3.671
2023-08-21,24.95353
2023-08-22,29.22862
2023-08-23,26.48698
2023-08-24,35.03717
2023-08-25,29.50743
2023-08-26,5.62267
2023-08-27,4.64684
2023-08-28,27.69516
2023-08-29,27.97397
2023-08-30,25.97583
2023-08-31,25.92936
2023-09-01,25.0
2023-09-02,4.64684
2023-09-03,2.74163
2023-09-04,24.90706
2023-09-05,24.53531
2023-09-06,22.76951
2023-09-07,26.85873
2023-09-08,23.18773
2023-09-09,3.39219
2023-09-10,3.76394
2023-09-11,24.2565
2023-09-12,24.76765
2023-09-13,24.07063
2023-09-14,25.32527
2023-09-15,25.65055
2023-09-16,3.99628
2023-09-17,3.02044
2023-09-18,23.00185
2023-09-19,21.74721
2023-09-20,21.18959
2023-09-21,21.05018
2023-09-22,19.51672
2023-09-23,3.94981
2023-09-24,2.83457
2023-09-25,21.70074
2023-09-26,19.93494
2023-09-27,18.30855
2023-09-28,3.25278
2023-09-29,1.62639
2023-09-30,2.69516
2023-10-01,2.32342
2023-10-02,4.08921
2023-10-03,2.7881
2023-10-04,20.49256
2023-10-05,21.14312
2023-10-06,19.37732
2023-10-07,4.32156
2023-10-08,3.29925
2023-10-09,4.83271
2023-10-10,22.4907
2023-10-11,21.84014
2023-10-12,23.51301
2023-10-13,17.47211
2023-10-14,3.53159
2023-10-15,2.83457
2023-10-16,18.16914
2023-10-17,18.12267
2023-10-18,18.72676
2023-10-19,21.56133
2023-10-20,21.00371
2023-10-21,5.39033
2023-10-22,2.83457
2023-10-23,23.3736
2023-10-24,24.62825
2023-10-25,23.55947
2023-10-26,22.90892
2023-10-27,21.79368
2023-10-28,3.99628
2023-10-29,3.11338
2023-10-30,20.81784
2023-10-31,21.23605
2023-11-01,21.4684
2023-11-02,21.56133
2023-11-03,27.60223
2023-11-04,4.83271
2023-11-05,3.53159
2023-11-06,39.31226
2023-11-07,32.38847
2023-11-08,26.11524
2023-11-09,27.41635
2023-11-10,22.86245
2023-11-11,3.94981
2023-11-12,3.94981
2023-11-13,26.20817
2023-11-14,29.04275
2023-11-15,29.73977
2023-11-16,30.85501
2023-11-17,26.85873
2023-11-18,3.94981
2023-11-19,2.32342
2023-11-20,27.0446
2023-11-21,27.0446
2023-11-22,25.32527
2023-11-23,27.18401
2023-11-24,24.62825
2023-11-25,4.04275
2023-11-26,2.18401
2023-11-27,24.16356
2023-11-28,25.46468
2023-11-29,28.48513
2023-11-30,30.62267
2023-12-01,29.08921
2023-12-02,6.69144
2023-12-03,5.4368
2023-12-04,33.0855
2023-12-05,33.41078
2023-12-06,33.0855
2023-12-07,30.39033
2023-12-08,35.96654
2023-12-09,6.69144
2023-12-10,5.62267
2023-12-11,33.78252
2023-12-12,30.34386
2023-12-13,27.23048
2023-12-14,35.7342
2023-12-15,34.89776
2023-12-16,7.80669
2023-12-17,4.64684
2023-12-18,34.8513
2023-12-19,33.50371
2023-12-20,32.10966
2023-12-21,32.94609
2023-12-22,34.06133
2023-12-23,6.13382
2023-12-24,3.71747
2023-12-25,4.64684
2023-12-26,29.22862
2023-12-27,29.13568
2023-12-28,31.92379
2023-12-29,28.29925
2023-12-30,5.94795
2023-12-31,4.27509
2024-01-01,4.60037
2024-01-02,37.77881
2024-01-03,36.80297
2024-01-04,32.342
2024-01-05,28.85687
2024-01-06,5.5762
2024-01-07,4.64684
2024-01-08,30.99442
2024-01-09,36.01301
2024-01-10,34.15427
2024-01-11,36.10594
2024-01-12,33.13197
2024-01-13,6.18029
2024-01-14,4.92565
2024-01-15,34.1078
2024-01-16,27.64869
2024-01-17,26.20817
2024-01-18,26.06877
2024-01-19,27.0446
2024-01-20,4.46096
2024-01-21,2.97397
2024-01-22,25.69702
2024-01-23,23.74535
2024-01-24,23.09479
2024-01-25,20.95724
2024-01-26,22.4907
2024-01-27,3.62453
2024-01-28,3.02044
2024-01-29,24.76765
2024-01-30,23.88475
2024-01-31,24.53531
2024-02-01,26.71933
2024-02-02,33.36431
2024-02-03,5.99442
2024-02-04,4.27509
2024-02-05,27.74163
2024-02-06,25.88289
2024-02-07,25.69702
2024-02-08,24.72118
2024-02-09,3.90334
2024-02-10,3.57806
2024-02-11,2.88104
2024-02-12,2.97397
2024-02-13,28.53159
2024-02-14,26.30111
2024-02-15,24.07063
2024-02-16,26.0223
2024-02-17,5.34386
2024-02-18,3.71747
2024-02-19,25.09293
2024-02-20,25.74349
2024-02-21,25.69702
2024-02-22,27.74163
2024-02-23,26.20817
2024-02-24,5.76208
2024-02-25,3.94981
2024-02-26,28.25278
2024-02-27,27.46282
2024-02-28,29.87918
2024-02-29,28.29925
2024-03-01,6.55204
2024-03-02,4.08921
2024-03-03,3.25278
2024-03-04,30.48327
2024-03-05,25.97583
2024-03-06,29.73977
2024-03-07,26.39405
2024-03-08,28.20631
2024-03-09,4.32156
2024-03-10,2.69516
2024-03-11,26.30111
2024-03-12,27.0446
2024-03-13,31.73791
2024-03-14,31.73791
2024-03-15,28.11338
2024-03-16,8.92193
2024-03-17,5.76208
2024-03-18,28.76394
2024-03-19,24.86059
2024-03-20,29.13568
