date,새마을금고이율
2023-05-29,19.87381
2023-05-30,44.47949
2023-05-31,35.64668
2023-06-01,33.75394
2023-06-02,35.33123
2023-06-03,11.98738
2023-06-04,10.72555
2023-06-05,35.33123
2023-06-06,19.55835
2023-06-07,35.01577
2023-06-08,29.65299
2023-06-09,20.50473
2023-06-10,12.61829
2023-06-11,12.30283
2023-06-12,25.23659
2023-06-13,24.60567
2023-06-14,25.23659
2023-06-15,33.12302
2023-06-16,29.33753
2023-06-17,10.41009
2023-06-18,11.35646
2023-06-19,33.12302
2023-06-20,30.28391
2023-06-21,26.49842
2023-06-22,36.59305
2023-06-23,25.23659
2023-06-24,11.98738
2023-06-25,11.35646
2023-06-26,31.23028
2023-06-27,35.96214
2023-06-28,29.02208
2023-06-29,27.44479
2023-06-30,28.70662
2023-07-01,16.40378
2023-07-02,20.82018
2023-07-03,31.54574
2023-07-04,39.11671
2023-07-05,58.99053
2023-07-06,62.14511
2023-07-07,51.73501
2023-07-08,28.70662
2023-07-09,27.12933
2023-07-10,42.58675
2023-07-11,37.85488
2023-07-12,30.28391
2023-07-13,24.60567
2023-07-14,31.23028
2023-07-15,11.041
2023-07-16,14.19558
2023-07-17,32.80757
2023-07-18,29.96845
2023-07-19,32.80757
2023-07-20,36.59305
2023-07-21,30.28391
2023-07-22,12.30283
2023-07-23,13.88012
2023-07-24,34.70031
2023-07-25,33.12302
2023-07-26,32.49211
2023-07-27,30.28391
2023-07-28,35.33123
2023-07-29,17.66561
2023-07-30,17.35015
2023-07-31,48.58044
2023-08-01,46.05678
2023-08-02,56.46687
2023-08-03,39.43217
2023-08-04,39.74763
2023-08-05,23.02839
2023-08-06,23.34384
2023-08-07,43.84858
2023-08-08,36.90851
2023-08-09,30.91482
2023-08-10,36.2776
2023-08-11,34.0694
2023-08-12,12.93375
2023-08-13,17.35015
2023-08-14,44.47949
2023-08-15,16.08832
2023-08-16,34.70031
2023-08-17,38.17034
2023-08-18,30.91482
2023-08-19,13.56466
2023-08-20,11.67192
2023-08-21,35.64668
2023-08-22,29.33753
2023-08-23,25.8675
2023-08-24,31.86119
2023-08-25,24.92113
2023-08-26,18.29652
2023-08-27,15.14195
2023-08-28,29.02208
2023-08-29,27.44479
2023-08-30,29.33753
2023-08-31,30.91482
2023-09-01,27.76025
2023-09-02,12.93375
2023-09-03,14.19558
2023-09-04,34.70031
2023-09-05,34.38485
2023-09-06,33.75394
2023-09-07,34.0694
2023-09-08,33.75394
2023-09-09,15.45741
2023-09-10,17.0347
2023-09-11,28.39116
2023-09-12,30.91482
2023-09-13,26.81388
2023-09-14,30.91482
2023-09-15,26.81388
2023-09-16,14.82649
2023-09-17,12.61829
2023-09-18,25.55205
2023-09-19,33.12302
2023-09-20,23.02839
2023-09-21,20.50473
2023-09-22,24.92113
2023-09-23,15.14195
2023-09-24,13.56466
2023-09-25,33.43848
2023-09-26,32.49211
2023-09-27,32.80757
2023-09-28,13.56466
2023-09-29,13.88012
2023-09-30,8.8328
2023-10-01,17.66561
2023-10-02,25.55205
2023-10-03,25.23659
2023-10-04,43.53312
2023-10-05,40.694
2023-10-06,34.0694
2023-10-07,10.41009
2023-10-08,11.041
2023-10-09,21.4511
2023-10-10,43.21766
2023-10-11,33.12302
2023-10-12,32.17665
2023-10-13,34.38485
2023-10-14,17.35015
2023-10-15,15.45741
2023-10-16,35.64668
2023-10-17,36.59305
2023-10-18,65.61514
2023-10-19,55.83596
2023-10-20,60.88328
2023-10-21,24.60567
2023-10-22,24.29022
2023-10-23,58.35962
2023-10-24,45.42586
2023-10-25,51.73501
2023-10-26,44.79495
2023-10-27,40.694
2023-10-28,17.35015
2023-10-29,24.29022
2023-10-30,55.83596
2023-10-31,46.68769
2023-11-01,49.21135
2023-11-02,41.00946
2023-11-03,37.53943
2023-11-04,20.50473
2023-11-05,21.76656
2023-11-06,44.47949
2023-11-07,47.63406
2023-11-08,43.21766
2023-11-09,37.85488
2023-11-10,32.80757
2023-11-11,17.35015
2023-11-12,17.66561
2023-11-13,46.05678
2023-11-14,41.95583
2023-11-15,43.21766
2023-11-16,30.28391
2023-11-17,36.59305
2023-11-18,19.55835
2023-11-19,23.02839
2023-11-20,49.21135
2023-11-21,45.11041
2023-11-22,41.00946
2023-11-23,40.694
2023-11-24,32.17665
2023-11-25,21.76656
2023-11-26,19.55835
2023-11-27,49.21135
2023-11-28,46.37223
2023-11-29,41.64037
2023-11-30,52.05047
2023-12-01,46.05678
2023-12-02,25.23659
2023-12-03,21.76656
2023-12-04,44.79495
2023-12-05,36.90851
2023-12-06,41.00946
2023-12-07,45.11041
2023-12-08,41.00946
2023-12-09,20.82018
2023-12-10,18.61198
2023-12-11,42.9022
2023-12-12,45.74132
2023-12-13,38.4858
2023-12-14,37.85488
2023-12-15,32.80757
2023-12-16,20.18927
2023-12-17,18.92744
2023-12-18,41.00946
2023-12-19,40.37854
2023-12-20,32.80757
2023-12-21,37.22397
2023-12-22,36.2776
2023-12-23,19.55835
2023-12-24,11.98738
2023-12-25,17.0347
2023-12-26,48.89589
2023-12-27,49.84227
2023-12-28,50.15772
2023-12-29,45.74132
2023-12-30,17.0347
2023-12-31,15.77287
2024-01-01,29.33753
2024-01-02,59.9369
2024-01-03,62.14511
2024-01-04,55.20504
2024-01-05,46.37223
2024-01-06,20.82018
2024-01-07,29.96845
2024-01-08,35.96214
2024-01-09,35.96214
2024-01-10,48.89589
2024-01-11,45.42586
2024-01-12,48.58044
2024-01-13,17.35015
2024-01-14,18.29652
2024-01-15,57.09779
2024-01-16,42.27129
2024-01-17,47.94952
2024-01-18,34.0694
2024-01-19,34.70031
2024-01-20,20.50473
2024-01-21,19.87381
2024-01-22,36.90851
2024-01-23,41.95583
2024-01-24,42.9022
2024-01-25,57.09779
2024-01-26,50.78864
2024-01-27,24.60567
2024-01-28,30.59936
2024-01-29,51.73501
2024-01-30,53.94321
2024-01-31,53.62776
2024-02-01,55.5205
2024-02-02,48.58044
2024-02-03,21.13564
2024-02-04,23.02839
2024-02-05,44.16403
2024-02-06,42.9022
2024-02-07,48.26498
2024-02-08,33.43848
2024-02-09,17.0347
2024-02-10,11.98738
2024-02-11,19.2429
2024-02-12,20.18927
2024-02-13,65.93059
2024-02-14,49.52681
2024-02-15,48.89589
2024-02-16,52.36593
2024-02-17,18.92744
2024-02-18,24.92113
2024-02-19,48.26498
2024-02-20,50.78864
2024-02-21,51.41955
2024-02-22,46.05678
2024-02-23,53.94321
2024-02-24,19.2429
2024-02-25,33.43848
2024-02-26,61.19873
2024-02-27,48.89589
2024-02-28,58.99053
2024-02-29,42.58675
2024-03-01,21.76656
2024-03-02,14.82649
2024-03-03,21.4511
2024-03-04,41.32492
2024-03-05,39.11671
2024-03-06,43.84858
2024-03-07,36.59305
2024-03-08,37.22397
2024-03-09,22.71293
2024-03-10,23.97476
2024-03-11,38.80126
2024-03-12,41.32492
2024-03-13,33.75394
2024-03-14,39.74763
2024-03-15,29.96845
2024-03-16,15.45741
2024-03-17,17.66561
2024-03-18,48.58044
2024-03-19,30.28391
2024-03-20,35.96214
