date,수익
2023-05-30,57.83132
2023-05-31,72.28915
2023-06-01,62.34939
2023-06-02,57.83132
2023-06-03,41.26506
2023-06-04,38.25301
2023-06-05,55.12048
2023-06-06,47.89156
2023-06-07,61.44578
2023-06-08,67.77108
2023-06-09,59.03614
2023-06-10,33.13253
2023-06-11,39.75903
2023-06-12,62.04819
2023-06-13,73.19277
2023-06-14,75.3012
2023-06-15,64.15662
2023-06-16,60.24096
2023-06-17,36.44578
2023-06-18,37.6506
2023-06-19,51.20481
2023-06-20,61.44578
2023-06-21,64.15662
2023-06-22,56.6265
2023-06-23,56.3253
2023-06-24,27.40963
2023-06-25,35.84337
2023-06-26,54.21686
2023-06-27,58.43373
2023-06-28,46.08433
2023-06-29,55.42168
2023-06-30,42.77108
2023-07-01,29.21686
2023-07-02,33.13253
2023-07-03,46.68674
2023-07-04,57.22891
2023-07-05,51.80722
2023-07-06,60.84337
2023-07-07,46.68674
2023-07-08,27.10843
2023-07-09,20.78313
2023-07-10,56.92771
2023-07-11,53.91566
2023-07-12,57.22891
2023-07-13,59.03614
2023-07-14,50.3012
2023-07-15,27.10843
2023-07-16,28.31325
2023-07-17,53.61445
2023-07-18,53.31325
2023-07-19,62.6506
2023-07-20,53.61445
2023-07-21,45.48192
2023-07-22,27.10843
2023-07-23,24.39759
2023-07-24,50.90361
2023-07-25,50.6024
2023-07-26,60.54216
2023-07-27,45.48192
2023-07-28,55.12048
2023-07-29,24.69879
2023-07-30,27.10843
2023-07-31,47.89156
2023-08-01,45.78313
2023-08-02,46.68674
2023-08-03,48.19277
2023-08-04,43.37349
2023-08-05,27.40963
2023-08-06,24.39759
2023-08-07,50.90361
2023-08-08,45.18072
2023-08-09,46.38554
2023-08-10,53.61445
2023-08-11,46.08433
2023-08-12,24.39759
2023-08-13,24.39759
2023-08-14,34.33734
2023-08-15,30.12048
2023-08-16,51.50602
2023-08-17,53.31325
2023-08-18,53.31325
2023-08-19,25.3012
2023-08-20,25.6024
2023-08-21,46.38554
2023-08-22,48.79518
2023-08-23,53.31325
2023-08-24,54.81927
2023-08-25,41.56626
2023-08-26,25.90361
2023-08-27,35.84337
2023-08-28,52.40963
2023-08-29,59.93975
2023-08-30,53.31325
2023-08-31,53.91566
2023-09-01,55.72289
2023-09-02,27.40963
2023-09-03,25.0
2023-09-04,53.61445
2023-09-05,59.63855
2023-09-06,55.42168
2023-09-07,58.13253
2023-09-08,44.87951
2023-09-09,24.69879
2023-09-10,32.22891
2023-09-11,63.25301
2023-09-12,65.36144
2023-09-13,60.54216
2023-09-14,64.15662
2023-09-15,50.0
2023-09-16,34.33734
2023-09-17,34.93975
2023-09-18,66.86746
2023-09-19,59.93975
2023-09-20,62.04819
2023-09-21,51.80722
2023-09-22,50.90361
2023-09-23,29.81927
2023-09-24,32.22891
2023-09-25,50.0
2023-09-26,57.22891
2023-09-27,34.93975
2023-09-28,22.59036
2023-09-29,23.19277
2023-09-30,18.37349
2023-10-01,25.0
2023-10-02,27.10843
2023-10-03,33.13253
2023-10-04,55.12048
2023-10-05,54.51807
2023-10-06,49.69879
2023-10-07,27.10843
2023-10-08,34.33734
2023-10-09,43.37349
2023-10-10,55.72289
2023-10-11,52.40963
2023-10-12,59.93975
2023-10-13,44.57831
2023-10-14,33.43373
2023-10-15,32.22891
2023-10-16,63.85542
2023-10-17,58.43373
2023-10-18,56.6265
2023-10-19,54.21686
2023-10-20,47.89156
2023-10-21,30.12048
2023-10-22,32.83132
2023-10-23,62.9518
2023-10-24,60.24096
2023-10-25,58.13253
2023-10-26,60.84337
2023-10-27,51.50602
2023-10-28,31.3253
2023-10-29,27.40963
2023-10-30,44.87951
2023-10-31,60.84337
2023-11-01,57.83132
2023-11-02,52.71084
2023-11-03,53.01204
2023-11-04,30.12048
2023-11-05,34.33734
2023-11-06,54.21686
2023-11-07,57.83132
2023-11-08,58.73493
2023-11-09,53.61445
2023-11-10,48.19277
2023-11-11,29.51807
2023-11-12,31.92771
2023-11-13,50.3012
2023-11-14,58.73493
2023-11-15,54.51807
2023-11-16,53.31325
2023-11-17,46.08433
2023-11-18,28.01204
2023-11-19,29.51807
2023-11-20,49.69879
2023-11-21,55.12048
2023-11-22,51.50602
2023-11-23,58.43373
2023-11-24,55.12048
2023-11-25,27.10843
2023-11-26,31.6265
2023-11-27,51.80722
2023-11-28,63.85542
2023-11-29,62.9518
2023-11-30,56.02409
2023-12-01,51.20481
2023-12-02,33.13253
2023-12-03,30.72289
2023-12-04,55.42168
2023-12-05,55.42168
2023-12-06,70.48192
2023-12-07,58.73493
2023-12-08,44.57831
2023-12-09,26.50602
2023-12-10,28.61445
2023-12-11,52.10843
2023-12-12,53.01204
2023-12-13,57.22891
2023-12-14,60.54216
2023-12-15,46.08433
2023-12-16,27.10843
2023-12-17,32.53012
2023-12-18,43.67469
2023-12-19,47.89156
2023-12-20,50.0
2023-12-21,42.16867
2023-12-22,39.75903
2023-12-23,24.09638
2023-12-24,18.9759
2023-12-25,23.79518
2023-12-26,47.28915
2023-12-27,43.67469
2023-12-28,48.49397
2023-12-29,45.48192
2023-12-30,25.6024
2023-12-31,27.40963
2024-01-01,32.83132
2024-01-02,64.15662
2024-01-03,53.61445
2024-01-04,52.10843
2024-01-05,66.26506
2024-01-06,33.13253
2024-01-07,31.02409
2024-01-08,43.37349
2024-01-09,51.50602
2024-01-10,62.6506
2024-01-11,56.02409
2024-01-12,56.92771
2024-01-13,31.3253
2024-01-14,33.43373
2024-01-15,45.78313
2024-01-16,70.18072
2024-01-17,60.84337
2024-01-18,56.6265
2024-01-19,54.51807
2024-01-20,30.72289
2024-01-21,24.09638
2024-01-22,55.42168
2024-01-23,50.0
2024-01-24,57.53012
2024-01-25,56.6265
2024-01-26,55.42168
2024-01-27,27.40963
2024-01-28,26.50602
2024-01-29,49.09638
2024-01-30,52.10843
2024-01-31,56.6265
2024-02-01,56.3253
2024-02-02,44.2771
2024-02-03,31.3253
2024-02-04,30.42168
2024-02-05,51.50602
2024-02-06,51.80722
2024-02-07,50.6024
2024-02-08,45.18072
2024-02-09,22.89156
2024-02-10,26.20481
2024-02-11,28.01204
2024-02-12,32.22891
2024-02-13,49.69879
2024-02-14,48.49397
2024-02-15,50.0
2024-02-16,57.22891
2024-02-17,24.09638
2024-02-18,29.51807
2024-02-19,53.91566
2024-02-20,48.19277
2024-02-21,56.92771
2024-02-22,52.10843
2024-02-23,44.57831
2024-02-24,30.12048
2024-02-25,33.13253
2024-02-26,40.06024
2024-02-27,59.03614
2024-02-28,46.68674
2024-02-29,52.10843
2024-03-01,26.50602
2024-03-02,23.49397
2024-03-03,32.83132
2024-03-04,46.38554
2024-03-05,53.91566
2024-03-06,56.92771
2024-03-07,49.39759
2024-03-08,45.78313
2024-03-09,29.21686
2024-03-10,29.51807
2024-03-11,52.10843
2024-03-12,62.6506
2024-03-13,55.42168
2024-03-14,60.24096
2024-03-15,47.28915
2024-03-16,29.51807
2024-03-17,28.61445
2024-03-18,56.02409
2024-03-19,59.03614
2024-03-20,60.24096
