date,리츠투자
2023-05-30,1.04264
2023-05-31,1.35622
2023-06-01,1.15239
2023-06-02,1.19159
2023-06-03,0.8153
2023-06-04,1.6698
2023-06-05,1.05048
2023-06-06,1.08184
2023-06-07,1.3719
2023-06-08,1.12888
2023-06-09,0.96425
2023-06-10,0.97209
2023-06-11,0.90153
2023-06-12,1.08968
2023-06-13,1.31702
2023-06-14,0.94073
2023-06-15,1.4111
2023-06-16,1.18375
2023-06-17,0.61931
2023-06-18,0.97209
2023-06-19,1.04264
2023-06-20,0.94857
2023-06-21,0.89369
2023-06-22,1.01128
2023-06-23,1.23079
2023-06-24,0.67419
2023-06-25,0.66635
2023-06-26,0.91721
2023-06-27,0.87801
2023-06-28,1.01912
2023-06-29,1.04264
2023-06-30,0.78394
2023-07-01,0.61931
2023-07-02,0.54876
2023-07-03,0.83882
2023-07-04,1.04264
2023-07-05,1.02696
2023-07-06,0.90153
2023-07-07,0.7761
2023-07-08,0.7369
2023-07-09,0.5566
2023-07-10,0.87801
2023-07-11,0.98777
2023-07-12,0.96425
2023-07-13,1.31702
2023-07-14,0.86233
2023-07-15,0.58011
2023-07-16,0.69771
2023-07-17,1.05832
2023-07-18,1.24647
2023-07-19,1.26999
2023-07-20,1.08968
2023-07-21,0.83882
2023-07-22,0.76826
2023-07-23,0.57227
2023-07-24,0.95641
2023-07-25,1.58356
2023-07-26,0.83882
2023-07-27,0.92505
2023-07-28,1.13671
2023-07-29,0.70555
2023-07-30,0.90153
2023-07-31,0.98777
2023-08-01,0.96425
2023-08-02,1.14455
2023-08-03,0.75258
2023-08-04,0.80746
2023-08-05,0.65067
2023-08-06,0.56444
2023-08-07,0.80746
2023-08-08,0.84666
2023-08-09,1.21511
2023-08-10,1.52869
2023-08-11,1.0348
2023-08-12,0.70555
2023-08-13,0.93289
2023-08-14,0.80746
2023-08-15,0.76042
2023-08-16,1.074
2023-08-17,1.19943
2023-08-18,1.1132
2023-08-19,0.87801
2023-08-20,0.84666
2023-08-21,1.12888
2023-08-22,1.0348
2023-08-23,1.12104
2023-08-24,1.26215
2023-08-25,0.70555
2023-08-26,0.50956
2023-08-27,0.62715
2023-08-28,1.54437
2023-08-29,1.08184
2023-08-30,1.00344
2023-08-31,1.28566
2023-09-01,1.02696
2023-09-02,0.67419
2023-09-03,0.59579
2023-09-04,1.074
2023-09-05,1.30918
2023-09-06,1.0348
2023-09-07,1.26999
2023-09-08,1.05048
2023-09-09,0.67419
2023-09-10,0.5566
2023-09-11,1.61492
2023-09-12,1.06616
2023-09-13,0.91721
2023-09-14,1.06616
2023-09-15,0.89369
2023-09-16,1.06616
2023-09-17,0.94073
2023-09-18,1.01912
2023-09-19,0.83098
2023-09-20,0.8153
2023-09-21,1.48165
2023-09-22,1.23863
2023-09-23,1.1132
2023-09-24,0.87017
2023-09-25,0.88585
2023-09-26,1.32486
2023-09-27,1.12104
2023-09-28,1.30918
2023-09-29,0.69771
2023-09-30,0.7369
2023-10-01,0.68987
2023-10-02,0.88585
2023-10-03,0.93289
2023-10-04,1.02696
2023-10-05,1.00344
2023-10-06,0.98777
2023-10-07,0.54092
2023-10-08,0.49388
2023-10-09,0.61147
2023-10-10,0.8153
2023-10-11,0.86233
2023-10-12,1.01912
2023-10-13,0.85449
2023-10-14,0.71338
2023-10-15,0.88585
2023-10-16,1.00344
2023-10-17,1.00344
2023-10-18,0.9956
2023-10-19,1.0348
2023-10-20,0.95641
2023-10-21,0.79962
2023-10-22,1.08184
2023-10-23,1.27783
2023-10-24,1.17591
2023-10-25,1.28566
2023-10-26,1.09752
2023-10-27,0.86233
2023-10-28,0.92505
2023-10-29,0.59579
2023-10-30,0.93289
2023-10-31,0.91721
2023-11-01,0.96425
2023-11-02,0.88585
2023-11-03,1.02696
2023-11-04,0.7761
2023-11-05,0.90153
2023-11-06,1.12104
2023-11-07,1.16807
2023-11-08,1.16023
2023-11-09,1.06616
2023-11-10,0.97209
2023-11-11,0.7369
2023-11-12,0.69771
2023-11-13,0.80746
2023-11-14,1.10536
2023-11-15,1.0348
2023-11-16,0.94073
2023-11-17,1.0348
2023-11-18,0.74474
2023-11-19,0.90937
2023-11-20,0.96425
2023-11-21,1.2935
2023-11-22,1.08968
2023-11-23,1.18375
2023-11-24,1.02696
2023-11-25,0.69771
2023-11-26,0.90153
2023-11-27,1.19159
2023-11-28,1.22295
2023-11-29,1.21511
2023-11-30,1.32486
2023-12-01,7.0163
2023-12-02,1.23863
2023-12-03,1.25431
2023-12-04,1.15239
2023-12-05,1.074
2023-12-06,1.01912
2023-12-07,0.96425
2023-12-08,0.76042
2023-12-09,0.52524
2023-12-10,0.68203
2023-12-11,1.19943
2023-12-12,1.21511
2023-12-13,0.94857
2023-12-14,1.38758
2023-12-15,1.22295
2023-12-16,0.83098
2023-12-17,0.85449
2023-12-18,1.52869
2023-12-19,1.52085
2023-12-20,0.93289
2023-12-21,0.92505
2023-12-22,0.79178
2023-12-23,0.74474
2023-12-24,0.76826
2023-12-25,0.59579
2023-12-26,0.94857
2023-12-27,0.94857
2023-12-28,0.79962
2023-12-29,0.84666
2023-12-30,0.7761
2023-12-31,0.76826
2024-01-01,0.58011
2024-01-02,1.27783
2024-01-03,0.90153
2024-01-04,0.88585
2024-01-05,0.89369
2024-01-06,0.65067
2024-01-07,0.71338
2024-01-08,0.91721
2024-01-09,0.98777
2024-01-10,0.90153
2024-01-11,0.87017
2024-01-12,0.74474
2024-01-13,0.58011
2024-01-14,0.62715
2024-01-15,0.86233
2024-01-16,0.72906
2024-01-17,0.62715
2024-01-18,0.72906
2024-01-19,0.8153
2024-01-20,0.61931
2024-01-21,0.58795
2024-01-22,0.68987
2024-01-23,0.69771
2024-01-24,0.79178
2024-01-25,0.58795
2024-01-26,0.58795
2024-01-27,0.54876
2024-01-28,0.68203
2024-01-29,0.76042
2024-01-30,0.79962
2024-01-31,0.68987
2024-02-01,0.59579
2024-02-02,0.79962
2024-02-03,0.59579
2024-02-04,0.92505
2024-02-05,2.12449
2024-02-06,1.53653
2024-02-07,1.05048
2024-02-08,1.01912
2024-02-09,0.7761
2024-02-10,0.72906
2024-02-11,0.90937
2024-02-12,0.83882
2024-02-13,1.24647
2024-02-14,0.98777
2024-02-15,1.10536
2024-02-16,1.06616
2024-02-17,0.83882
2024-02-18,0.92505
2024-02-19,1.93634
2024-02-20,1.44245
2024-02-21,1.48949
2024-02-22,1.25431
2024-02-23,1.40326
2024-02-24,1.01912
2024-02-25,1.13671
2024-02-26,1.26215
2024-02-27,1.10536
2024-02-28,1.25431
2024-02-29,1.30918
2024-03-01,1.3327
2024-03-02,1.12888
2024-03-03,1.39542
2024-03-04,2.08529
2024-03-05,2.37535
2024-03-06,2.17936
2024-03-07,1.93634
2024-03-08,1.77955
2024-03-09,1.17591
2024-03-10,1.74035
2024-03-11,1.82659
2024-03-12,1.83443
2024-03-13,1.83443
2024-03-14,1.70899
2024-03-15,2.27343
2024-03-16,1.68548
2024-03-17,1.4111
2024-03-18,3.20633
2024-03-19,3.41799
2024-03-20,2.20288
