date,1돈
2022-07-11,11.49695
2022-07-12,9.73121
2022-07-13,10.7318
2022-07-14,9.00529
2022-07-15,10.0255
2022-07-16,9.57425
2022-07-17,8.65214
2022-07-18,10.98685
2022-07-19,11.4381
2022-07-20,10.04512
2022-07-21,9.67235
2022-07-22,9.82931
2022-07-23,8.76986
2022-07-24,8.35785
2022-07-25,11.57543
2022-07-26,12.41907
2022-07-27,10.55522
2022-07-28,9.27996
2022-07-29,9.00529
2022-07-30,9.18187
2022-07-31,8.63252
2022-08-01,9.27996
2022-08-02,9.22111
2022-08-03,9.20149
2022-08-04,9.69197
2022-08-05,9.37806
2022-08-06,8.78948
2022-08-07,8.59329
2022-08-08,9.10339
2022-08-09,8.82872
2022-08-10,9.49578
2022-08-11,9.35844
2022-08-12,9.96664
2022-08-13,9.77045
2022-08-14,9.53502
2022-08-15,8.45595
2022-08-16,10.92799
2022-08-17,9.79007
2022-08-18,9.82931
2022-08-19,10.00588
2022-08-20,9.75083
2022-08-21,8.67176
2022-08-22,10.71218
2022-08-23,10.49637
2022-08-24,11.81086
2022-08-25,11.10457
2022-08-26,10.06474
2022-08-27,9.45654
2022-08-28,9.14263
2022-08-29,10.59446
2022-08-30,10.69256
2022-08-31,10.98685
2022-09-01,11.61467
2022-09-02,9.61349
2022-09-03,9.90778
2022-09-04,8.49519
2022-09-05,9.98626
2022-09-06,10.08436
2022-09-07,11.8501
2022-09-08,10.35903
2022-09-09,10.30017
2022-09-10,12.16401
2022-09-11,10.59446
2022-09-12,10.90837
2022-09-13,12.61526
2022-09-14,12.28173
2022-09-15,12.43868
2022-09-16,10.75142
2022-09-17,10.88875
2022-09-18,8.98567
2022-09-19,10.57484
2022-09-20,11.26152
2022-09-21,13.20384
2022-09-22,11.4381
2022-09-23,11.34
2022-09-24,8.98567
2022-09-25,8.02432
2022-09-26,12.14439
2022-09-27,12.16401
2022-09-28,12.43868
2022-09-29,10.96723
2022-09-30,11.79124
2022-10-01,11.98744
2022-10-02,14.42024
2022-10-03,12.37983
2022-10-04,15.6955
2022-10-05,14.67529
2022-10-06,14.75377
2022-10-07,13.04689
2022-10-08,12.39945
2022-10-09,11.75201
2022-10-10,11.32038
2022-10-11,17.65744
2022-10-12,16.22523
2022-10-13,14.4791
2022-10-14,12.39945
2022-10-15,11.81086
2022-10-16,11.34
2022-10-17,14.08671
2022-10-18,15.14616
2022-10-19,16.44104
2022-10-20,13.34118
2022-10-21,12.0463
2022-10-22,11.55581
2022-10-23,11.57543
2022-10-24,12.81145
2022-10-25,12.87031
2022-10-26,12.10515
2022-10-27,11.47733
2022-10-28,10.43751
2022-10-29,9.79007
2022-10-30,8.06356
2022-10-31,11.47733
2022-11-01,11.59505
2022-11-02,11.65391
2022-11-03,11.71277
2022-11-04,13.08612
2022-11-05,11.75201
2022-11-06,9.71159
2022-11-07,10.86913
2022-11-08,10.67294
2022-11-09,12.57602
2022-11-10,11.14381
2022-11-11,11.67353
2022-11-12,10.33941
2022-11-13,9.80969
2022-11-14,11.2419
2022-11-15,11.14381
2022-11-16,10.6337
2022-11-17,10.20207
2022-11-18,10.94761
2022-11-19,10.14322
2022-11-20,8.94643
2022-11-21,10.20207
2022-11-22,11.08495
2022-11-23,10.51598
2022-11-24,10.08436
2022-11-25,9.63311
2022-11-26,10.88875
2022-11-27,8.96605
2022-11-28,11.2419
2022-11-29,9.20149
2022-11-30,10.57484
2022-12-01,14.381
2022-12-02,13.63547
2022-12-03,10.39827
2022-12-04,9.14263
2022-12-05,10.92799
2022-12-06,11.35962
2022-12-07,11.8501
2022-12-08,12.14439
2022-12-09,11.86972
2022-12-10,11.4381
2022-12-11,10.30017
2022-12-12,12.20325
2022-12-13,12.08554
2022-12-14,11.75201
2022-12-15,11.41848
2022-12-16,15.61702
2022-12-17,10.6337
2022-12-18,11.69315
2022-12-19,11.63429
2022-12-20,13.34118
2022-12-21,12.96841
2022-12-22,13.75318
2022-12-23,12.73298
2022-12-24,11.77163
2022-12-25,11.14381
2022-12-26,12.67412
2022-12-27,13.55699
2022-12-28,13.63547
2022-12-29,13.67471
2022-12-30,14.96958
2022-12-31,13.14498
2023-01-01,17.08848
2023-01-02,18.48145
2023-01-03,16.67647
2023-01-04,17.59858
2023-01-05,15.97017
2023-01-06,14.30253
2023-01-07,17.44163
2023-01-08,19.10927
2023-01-09,16.44104
2023-01-10,19.79595
2023-01-11,16.9119
2023-01-12,15.73474
2023-01-13,13.0665
2023-01-14,13.40003
2023-01-15,12.59564
2023-01-16,12.61526
2023-01-17,12.28173
2023-01-18,13.7728
2023-01-19,13.81204
2023-01-20,13.57661
2023-01-21,15.0873
2023-01-22,17.53972
2023-01-23,13.8709
2023-01-24,13.67471
2023-01-25,12.67412
2023-01-26,13.38041
2023-01-27,16.53914
2023-01-28,13.38041
2023-01-29,12.06592
2023-01-30,13.61585
2023-01-31,12.47792
2023-02-01,12.90955
2023-02-02,13.32156
2023-02-03,12.81145
2023-02-04,12.98803
2023-02-05,10.96723
2023-02-06,13.1646
2023-02-07,13.63547
2023-02-08,12.22287
2023-02-09,11.69315
2023-02-10,14.10633
2023-02-11,12.96841
2023-02-12,11.73239
2023-02-13,13.08612
2023-02-14,13.98862
2023-02-15,12.69374
2023-02-16,12.28173
2023-02-17,12.22287
2023-02-18,12.5564
2023-02-19,11.22228
2023-02-20,12.06592
2023-02-21,11.26152
2023-02-22,10.84951
2023-02-23,11.51657
2023-02-24,11.67353
2023-02-25,11.37924
2023-02-26,11.12419
2023-02-27,10.98685
2023-02-28,12.06592
2023-03-01,12.24249
2023-03-02,11.92858
2023-03-03,11.51657
2023-03-04,10.79066
2023-03-05,10.57484
2023-03-06,10.98685
2023-03-07,11.18304
2023-03-08,14.10633
2023-03-09,11.2419
2023-03-10,10.47675
2023-03-11,10.5356
2023-03-12,9.59387
2023-03-13,11.90896
2023-03-14,12.26211
2023-03-15,12.37983
2023-03-16,12.26211
2023-03-17,12.02668
2023-03-18,12.53678
2023-03-19,10.04512
2023-03-20,15.30311
2023-03-21,15.32273
2023-03-22,14.71453
2023-03-23,14.22405
2023-03-24,13.45889
2023-03-25,12.85069
2023-03-26,13.22346
2023-03-27,13.00765
2023-03-28,17.32391
2023-03-29,18.95232
2023-03-30,15.40121
2023-03-31,14.9892
2023-04-01,13.47851
2023-04-02,13.08612
2023-04-03,14.45948
2023-04-04,13.91014
2023-04-05,17.08848
2023-04-06,22.91544
2023-04-07,17.75554
2023-04-08,13.49813
2023-04-09,19.59976
2023-04-10,18.4226
2023-04-11,15.73474
2023-04-12,14.9892
2023-04-13,13.81204
2023-04-14,18.67765
2023-04-15,17.42201
2023-04-16,13.63547
2023-04-17,20.77692
2023-04-18,14.381
2023-04-19,13.22346
2023-04-20,13.18422
2023-04-21,12.75259
2023-04-22,13.32156
2023-04-23,10.7318
2023-04-24,12.87031
2023-04-25,11.61467
2023-04-26,12.4583
2023-04-27,14.02785
2023-04-28,13.92976
2023-04-29,12.53678
2023-04-30,11.47733
2023-05-01,11.92858
2023-05-02,13.63547
2023-05-03,13.89052
2023-05-04,13.7728
2023-05-05,14.81263
2023-05-06,15.00882
2023-05-07,13.30194
2023-05-08,18.24602
2023-05-09,13.65509
2023-05-10,14.12595
2023-05-11,13.51775
2023-05-12,13.85128
2023-05-13,13.00765
2023-05-14,10.6337
2023-05-15,13.65509
2023-05-16,12.6545
2023-05-17,12.94879
2023-05-18,11.32038
2023-05-19,12.14439
2023-05-20,11.92858
2023-05-21,9.55463
2023-05-22,12.0463
2023-05-23,12.18363
2023-05-24,11.49695
2023-05-25,11.83048
2023-05-26,11.02609
2023-05-27,10.79066
2023-05-28,8.711
2023-05-29,10.16284
