date,농협증권
2023-05-31,22.54259
2023-06-01,17.95543
2023-06-02,17.16906
2023-06-03,4.45609
2023-06-04,6.94626
2023-06-05,19.39711
2023-06-06,8.12581
2023-06-07,20.70773
2023-06-08,17.16906
2023-06-09,15.98951
2023-06-10,7.73263
2023-06-11,5.50458
2023-06-12,19.52817
2023-06-13,22.28047
2023-06-14,22.41153
2023-06-15,22.14941
2023-06-16,21.23197
2023-06-17,12.31979
2023-06-18,13.6304
2023-06-19,56.74967
2023-06-20,60.55045
2023-06-21,56.48754
2023-06-22,21.75622
2023-06-23,22.54259
2023-06-24,6.42201
2023-06-25,8.65006
2023-06-26,17.95543
2023-06-27,17.69331
2023-06-28,18.7418
2023-06-29,15.98951
2023-06-30,21.36304
2023-07-01,5.76671
2023-07-02,6.02883
2023-07-03,24.77064
2023-07-04,22.67365
2023-07-05,22.28047
2023-07-06,18.7418
2023-07-07,15.59633
2023-07-08,4.98034
2023-07-09,6.68414
2023-07-10,21.75622
2023-07-11,21.75622
2023-07-12,19.7903
2023-07-13,21.4941
2023-07-14,26.08125
2023-07-15,9.04325
2023-07-16,9.30537
2023-07-17,25.68807
2023-07-18,22.41153
2023-07-19,25.81913
2023-07-20,23.06684
2023-07-21,24.24639
2023-07-22,9.69855
2023-07-23,11.79554
2023-07-24,33.4207
2023-07-25,38.00786
2023-07-26,49.93446
2023-07-27,40.89121
2023-07-28,32.89646
2023-07-29,6.8152
2023-07-30,8.25688
2023-07-31,27.52293
2023-08-01,28.96461
2023-08-02,23.59108
2023-08-03,23.59108
2023-08-04,17.95543
2023-08-05,5.89777
2023-08-06,7.20838
2023-08-07,23.59108
2023-08-08,20.4456
2023-08-09,18.21756
2023-08-10,18.7418
2023-08-11,16.51376
2023-08-12,5.37352
2023-08-13,6.15989
2023-08-14,20.4456
2023-08-15,8.25688
2023-08-16,19.39711
2023-08-17,17.69331
2023-08-18,17.82437
2023-08-19,7.20838
2023-08-20,4.32503
2023-08-21,17.95543
2023-08-22,18.87287
2023-08-23,19.52817
2023-08-24,21.23197
2023-08-25,16.64482
2023-08-26,6.15989
2023-08-27,6.8152
2023-08-28,23.1979
2023-08-29,20.57667
2023-08-30,18.21756
2023-08-31,17.69331
2023-09-01,20.4456
2023-09-02,6.42201
2023-09-03,8.25688
2023-09-04,20.83879
2023-09-05,17.43119
2023-09-06,17.56225
2023-09-07,15.20314
2023-09-08,17.43119
2023-09-09,6.02883
2023-09-10,5.63564
2023-09-11,19.7903
2023-09-12,15.72739
2023-09-13,14.41677
2023-09-14,15.3342
2023-09-15,16.51376
2023-09-16,4.84927
2023-09-17,5.50458
2023-09-18,16.90694
2023-09-19,21.4941
2023-09-20,18.61074
2023-09-21,24.77064
2023-09-22,29.35779
2023-09-23,6.42201
2023-09-24,4.98034
2023-09-25,15.3342
2023-09-26,17.16906
2023-09-27,13.89252
2023-09-28,3.66972
2023-09-29,4.84927
2023-09-30,4.58715
2023-10-01,4.71821
2023-10-02,7.20838
2023-10-03,6.68414
2023-10-04,15.72739
2023-10-05,17.69331
2023-10-06,15.59633
2023-10-07,5.50458
2023-10-08,4.84927
2023-10-09,5.63564
2023-10-10,18.87287
2023-10-11,19.7903
2023-10-12,16.12057
2023-10-13,13.49934
2023-10-14,4.84927
2023-10-15,6.42201
2023-10-16,14.80996
2023-10-17,16.64482
2023-10-18,17.69331
2023-10-19,15.72739
2023-10-20,18.47968
2023-10-21,6.02883
2023-10-22,6.42201
2023-10-23,33.28964
2023-10-24,32.89646
2023-10-25,17.56225
2023-10-26,20.57667
2023-10-27,15.46526
2023-10-28,6.8152
2023-10-29,5.89777
2023-10-30,19.26605
2023-10-31,19.52817
2023-11-01,22.14941
2023-11-02,21.75622
2023-11-03,20.57667
2023-11-04,6.8152
2023-11-05,6.68414
2023-11-06,31.45478
2023-11-07,31.84796
2023-11-08,28.17824
2023-11-09,23.72214
2023-11-10,13.10615
2023-11-11,5.24246
2023-11-12,4.19397
2023-11-13,20.18348
2023-11-14,22.93577
2023-11-15,22.01834
2023-11-16,22.01834
2023-11-17,16.64482
2023-11-18,6.42201
2023-11-19,6.94626
2023-11-20,21.36304
2023-11-21,18.61074
2023-11-22,17.038
2023-11-23,17.56225
2023-11-24,21.36304
2023-11-25,5.1114
2023-11-26,7.33944
2023-11-27,17.43119
2023-11-28,19.92136
2023-11-29,15.85845
2023-11-30,20.18348
2023-12-01,20.70773
2023-12-02,6.68414
2023-12-03,6.29095
2023-12-04,28.96461
2023-12-05,17.82437
2023-12-06,20.70773
2023-12-07,18.0865
2023-12-08,18.0865
2023-12-09,6.15989
2023-12-10,8.519
2023-12-11,23.06684
2023-12-12,25.68807
2023-12-13,25.68807
2023-12-14,43.64351
2023-12-15,43.25032
2023-12-16,8.12581
2023-12-17,9.69855
2023-12-18,22.80471
2023-12-19,22.41153
2023-12-20,26.34338
2023-12-21,20.70773
2023-12-22,23.85321
2023-12-23,6.8152
2023-12-24,8.12581
2023-12-25,8.25688
2023-12-26,31.19266
2023-12-27,25.29488
2023-12-28,27.39187
2023-12-29,24.24639
2023-12-30,9.30537
2023-12-31,8.12581
2024-01-01,10.74705
2024-01-02,33.94495
2024-01-03,24.11533
2024-01-04,18.61074
2024-01-05,20.57667
2024-01-06,9.56749
2024-01-07,7.47051
2024-01-08,19.92136
2024-01-09,22.80471
2024-01-10,21.75622
2024-01-11,22.41153
2024-01-12,21.23197
2024-01-13,10.48492
2024-01-14,7.60157
2024-01-15,26.99868
2024-01-16,35.64875
2024-01-17,36.8283
2024-01-18,22.01834
2024-01-19,20.4456
2024-01-20,5.63564
2024-01-21,8.12581
2024-01-22,25.03276
2024-01-23,22.28047
2024-01-24,21.23197
2024-01-25,26.21231
2024-01-26,26.86762
2024-01-27,8.91218
2024-01-28,9.43643
2024-01-29,31.7169
2024-01-30,24.24639
2024-01-31,22.01834
2024-02-01,28.04718
2024-02-02,27.12975
2024-02-03,11.66448
2024-02-04,10.35386
2024-02-05,28.04718
2024-02-06,22.41153
2024-02-07,25.16382
2024-02-08,25.03276
2024-02-09,8.78112
2024-02-10,9.96068
2024-02-11,10.74705
2024-02-12,15.3342
2024-02-13,57.40498
2024-02-14,48.36173
2024-02-15,32.50327
2024-02-16,28.44036
2024-02-17,9.96068
2024-02-18,11.9266
2024-02-19,30.27522
2024-02-20,29.35779
2024-02-21,26.47444
2024-02-22,31.32372
2024-02-23,25.29488
2024-02-24,13.23722
2024-02-25,12.84403
2024-02-26,42.85714
2024-02-27,44.56094
2024-02-28,30.14416
2024-02-29,30.66841
2024-03-01,9.96068
2024-03-02,9.30537
2024-03-03,7.33944
2024-03-04,40.36697
2024-03-05,42.85714
2024-03-06,27.39187
2024-03-07,30.93053
2024-03-08,26.47444
2024-03-09,8.12581
2024-03-10,8.25688
2024-03-11,31.06159
2024-03-12,31.84796
2024-03-13,42.33289
2024-03-14,49.54128
2024-03-15,41.80865
2024-03-16,6.42201
2024-03-17,10.61598
2024-03-18,24.37745
2024-03-19,25.29488
2024-03-20,26.99868
