date,QQQ
2023-05-30,15.76318
2023-05-31,13.22849
2023-06-01,10.17576
2023-06-02,12.19241
2023-06-03,7.91859
2023-06-04,5.29139
2023-06-05,10.12025
2023-06-06,8.0666
2023-06-07,11.34135
2023-06-08,10.02775
2023-06-09,12.19241
2023-06-10,8.14061
2023-06-11,6.17946
2023-06-12,9.32469
2023-06-13,15.26364
2023-06-14,15.18963
2023-06-15,23.03422
2023-06-16,16.24421
2023-06-17,7.71507
2023-06-18,7.04902
2023-06-19,9.95374
2023-06-20,11.13783
2023-06-21,11.11933
2023-06-22,10.06475
2023-06-23,9.71322
2023-06-24,5.64292
2023-06-25,5.10638
2023-06-26,8.38112
2023-06-27,9.87974
2023-06-28,9.75023
2023-06-29,9.47271
2023-06-30,8.19611
2023-07-01,7.58556
2023-07-02,5.80943
2023-07-03,11.34135
2023-07-04,10.00925
2023-07-05,8.1221
2023-07-06,9.28769
2023-07-07,9.3432
2023-07-08,6.03145
2023-07-09,4.99537
2023-07-10,8.30712
2023-07-11,10.7678
2023-07-12,11.32284
2023-07-13,12.56244
2023-07-14,14.22756
2023-07-15,8.95467
2023-07-16,6.01295
2023-07-17,10.21276
2023-07-18,12.93246
2023-07-19,14.50508
2023-07-20,13.11748
2023-07-21,12.35892
2023-07-22,6.54949
2023-07-23,6.86401
2023-07-24,10.04625
2023-07-25,13.02497
2023-07-26,12.95097
2023-07-27,13.96854
2023-07-28,15.26364
2023-07-29,8.76965
2023-07-30,7.14153
2023-07-31,11.93339
2023-08-01,12.56244
2023-08-02,11.45235
2023-08-03,11.11933
2023-08-04,11.87789
2023-08-05,8.41813
2023-08-06,8.0111
2023-08-07,10.7863
2023-08-08,11.28584
2023-08-09,10.00925
2023-08-10,10.32377
2023-08-11,9.60222
2023-08-12,6.7345
2023-08-13,6.23496
2023-08-14,9.49121
2023-08-15,9.47271
2023-08-16,9.89824
2023-08-17,10.7863
2023-08-18,12.59944
2023-08-19,6.86401
2023-08-20,7.41905
2023-08-21,9.76873
2023-08-22,11.52636
2023-08-23,10.26827
2023-08-24,12.30342
2023-08-25,10.6753
2023-08-26,6.41998
2023-08-27,5.53191
2023-08-28,9.17668
2023-08-29,10.7308
2023-08-30,12.39592
2023-08-31,10.34227
2023-09-01,11.21184
2023-09-02,7.04902
2023-09-03,6.29047
2023-09-04,8.32562
2023-09-05,9.4357
2023-09-06,9.49121
2023-09-07,10.21276
2023-09-08,8.43663
2023-09-09,6.29047
2023-09-10,5.75393
2023-09-11,7.75208
2023-09-12,9.97224
2023-09-13,7.91859
2023-09-14,12.15541
2023-09-15,10.7863
2023-09-16,8.0481
2023-09-17,5.86493
2023-09-18,9.12118
2023-09-19,8.86216
2023-09-20,8.25161
2023-09-21,9.86123
2023-09-22,9.84273
2023-09-23,6.14246
2023-09-24,5.25439
2023-09-25,7.86308
2023-09-26,8.49213
2023-09-27,8.84366
2023-09-28,6.17946
2023-09-29,6.56799
2023-09-30,5.10638
2023-10-01,4.44033
2023-10-02,6.40148
2023-10-03,7.21554
2023-10-04,9.54671
2023-10-05,7.67807
2023-10-06,6.716
2023-10-07,5.21739
2023-10-08,4.18131
2023-10-09,6.06845
2023-10-10,8.36262
2023-10-11,8.60314
2023-10-12,7.78908
2023-10-13,7.10453
2023-10-14,4.58834
2023-10-15,4.73635
2023-10-16,7.23404
2023-10-17,7.93709
2023-10-18,7.84458
2023-10-19,7.62257
2023-10-20,7.95559
2023-10-21,5.27289
2023-10-22,4.68085
2023-10-23,8.43663
2023-10-24,8.0111
2023-10-25,8.23311
2023-10-26,11.74838
2023-10-27,9.52821
2023-10-28,4.86586
2023-10-29,4.19981
2023-10-30,7.84458
2023-10-31,9.04717
2023-11-01,7.69657
2023-11-02,8.91766
2023-11-03,9.06567
2023-11-04,7.88159
2023-11-05,4.73635
2023-11-06,9.87974
2023-11-07,8.41813
2023-11-08,8.82516
2023-11-09,9.56521
2023-11-10,7.95559
2023-11-11,5.97594
2023-11-12,5.69842
2023-11-13,7.80758
2023-11-14,9.4542
2023-11-15,15.68917
2023-11-16,11.11933
2023-11-17,10.26827
2023-11-18,5.95744
2023-11-19,5.90194
2023-11-20,8.73265
2023-11-21,12.93246
2023-11-22,10.49028
2023-11-23,9.4357
2023-11-24,8.39962
2023-11-25,6.29047
2023-11-26,5.77243
2023-11-27,8.64014
2023-11-28,9.73172
2023-11-29,9.84273
2023-11-30,9.58371
2023-12-01,8.73265
2023-12-02,6.64199
2023-12-03,5.79093
2023-12-04,12.0444
2023-12-05,10.00925
2023-12-06,10.80481
2023-12-07,9.15818
2023-12-08,9.71322
2023-12-09,7.75208
2023-12-10,7.45605
2023-12-11,9.95374
2023-12-12,15.13413
2023-12-13,14.32007
2023-12-14,22.34967
2023-12-15,15.48566
2023-12-16,10.26827
2023-12-17,7.93709
2023-12-18,11.00832
2023-12-19,16.70675
2023-12-20,18.57539
2023-12-21,12.93246
2023-12-22,11.89639
2023-12-23,8.93617
2023-12-24,6.47548
2023-12-25,8.17761
2023-12-26,13.17298
2023-12-27,17.03977
2023-12-28,15.65217
2023-12-29,12.0999
2023-12-30,9.60222
2023-12-31,8.32562
2024-01-01,9.25069
2024-01-02,15.96669
2024-01-03,18.05735
2024-01-04,16.66975
2024-01-05,14.7086
2024-01-06,10.34227
2024-01-07,8.65864
2024-01-08,11.65587
2024-01-09,16.22571
2024-01-10,15.43015
2024-01-11,17.3358
2024-01-12,14.13506
2024-01-13,9.80573
2024-01-14,9.78723
2024-01-15,11.89639
2024-01-16,12.54394
2024-01-17,15.81868
2024-01-18,12.82146
2024-01-19,16.17021
2024-01-20,15.92969
2024-01-21,15.18963
2024-01-22,21.23959
2024-01-23,18.7049
2024-01-24,21.68362
2024-01-25,22.03515
2024-01-26,22.60869
2024-01-27,13.08048
2024-01-28,10.54579
2024-01-29,17.4283
2024-01-30,22.16466
2024-01-31,20.037
2024-02-01,19.37095
2024-02-02,18.27937
2024-02-03,14.32007
2024-02-04,13.06197
2024-02-05,18.87141
2024-02-06,19.51896
2024-02-07,17.22479
2024-02-08,20.86956
2024-02-09,17.65032
2024-02-10,19.77798
2024-02-11,14.19056
2024-02-12,18.51988
2024-02-13,29.80573
2024-02-14,26.32747
2024-02-15,23.75578
2024-02-16,23.10823
2024-02-17,14.7826
2024-02-18,13.08048
2024-02-19,18.57539
2024-02-20,20.037
2024-02-21,23.27474
2024-02-22,25.69842
2024-02-23,32.0999
2024-02-24,16.72525
2024-02-25,16.31822
2024-02-26,23.27474
2024-02-27,25.64292
2024-02-28,26.32747
2024-02-29,24.0148
2024-03-01,19.51896
2024-03-02,19.05642
2024-03-03,17.96484
2024-03-04,25.90194
2024-03-05,29.28769
2024-03-06,25.69842
2024-03-07,21.03607
2024-03-08,27.06753
2024-03-09,16.98427
2024-03-10,14.17206
2024-03-11,23.40425
2024-03-12,23.86679
2024-03-13,24.97687
2024-03-14,21.90564
2024-03-15,20.1295
2024-03-16,12.78445
2024-03-17,11.89639
2024-03-18,17.61332
2024-03-19,21.4061
2024-03-20,20.0
