date,ETF세금
2023-05-30,13.67041
2023-05-31,14.794
2023-06-01,9.17602
2023-06-02,11.70411
2023-06-03,5.80524
2023-06-04,6.5543
2023-06-05,8.33333
2023-06-06,7.49063
2023-06-07,11.04868
2023-06-08,9.55056
2023-06-09,10.29962
2023-06-10,5.33707
2023-06-11,4.40074
2023-06-12,7.20973
2023-06-13,12.07865
2023-06-14,12.26591
2023-06-15,11.23595
2023-06-16,15.16853
2023-06-17,5.43071
2023-06-18,6.2734
2023-06-19,9.83146
2023-06-20,10.76779
2023-06-21,11.04868
2023-06-22,10.20599
2023-06-23,10.48689
2023-06-24,5.80524
2023-06-25,4.30711
2023-06-26,7.9588
2023-06-27,8.80149
2023-06-28,10.20599
2023-06-29,9.45692
2023-06-30,9.64419
2023-07-01,5.9925
2023-07-02,5.24344
2023-07-03,10.95505
2023-07-04,10.86142
2023-07-05,9.55056
2023-07-06,9.92509
2023-07-07,8.33333
2023-07-08,5.61797
2023-07-09,5.71161
2023-07-10,8.52059
2023-07-11,10.67415
2023-07-12,8.70786
2023-07-13,11.61048
2023-07-14,13.20224
2023-07-15,7.30337
2023-07-16,7.20973
2023-07-17,10.20599
2023-07-18,12.35955
2023-07-19,15.6367
2023-07-20,12.64044
2023-07-21,13.29588
2023-07-22,6.5543
2023-07-23,8.52059
2023-07-24,11.89138
2023-07-25,16.66666
2023-07-26,15.26217
2023-07-27,12.54681
2023-07-28,12.35955
2023-07-29,9.92509
2023-07-30,7.30337
2023-07-31,13.48314
2023-08-01,13.85767
2023-08-02,12.82771
2023-08-03,11.32958
2023-08-04,12.35955
2023-08-05,7.397
2023-08-06,8.70786
2023-08-07,8.2397
2023-08-08,10.29962
2023-08-09,12.45318
2023-08-10,12.64044
2023-08-11,9.26966
2023-08-12,5.9925
2023-08-13,5.52434
2023-08-14,8.89513
2023-08-15,7.77153
2023-08-16,11.42322
2023-08-17,10.95505
2023-08-18,8.98876
2023-08-19,5.24344
2023-08-20,5.05617
2023-08-21,7.9588
2023-08-22,10.01872
2023-08-23,8.80149
2023-08-24,9.08239
2023-08-25,7.86516
2023-08-26,4.49438
2023-08-27,5.14981
2023-08-28,7.02247
2023-08-29,9.64419
2023-08-30,8.52059
2023-08-31,7.86516
2023-09-01,8.61423
2023-09-02,5.71161
2023-09-03,5.05617
2023-09-04,9.73782
2023-09-05,9.17602
2023-09-06,8.05243
2023-09-07,8.89513
2023-09-08,6.64794
2023-09-09,6.2734
2023-09-10,4.96254
2023-09-11,7.397
2023-09-12,10.20599
2023-09-13,7.86516
2023-09-14,8.14606
2023-09-15,7.86516
2023-09-16,3.93258
2023-09-17,5.33707
2023-09-18,8.52059
2023-09-19,7.1161
2023-09-20,10.86142
2023-09-21,8.80149
2023-09-22,7.1161
2023-09-23,3.74531
2023-09-24,3.83895
2023-09-25,6.5543
2023-09-26,7.1161
2023-09-27,6.74157
2023-09-28,3.65168
2023-09-29,3.55805
2023-09-30,2.80898
2023-10-01,2.80898
2023-10-02,4.40074
2023-10-03,4.86891
2023-10-04,9.64419
2023-10-05,9.08239
2023-10-06,5.52434
2023-10-07,2.80898
2023-10-08,3.08988
2023-10-09,3.83895
2023-10-10,8.61423
2023-10-11,7.9588
2023-10-12,7.1161
2023-10-13,6.64794
2023-10-14,5.14981
2023-10-15,4.30711
2023-10-16,6.46067
2023-10-17,7.9588
2023-10-18,7.9588
2023-10-19,11.04868
2023-10-20,8.61423
2023-10-21,4.40074
2023-10-22,4.40074
2023-10-23,11.61048
2023-10-24,7.86516
2023-10-25,7.58426
2023-10-26,19.47565
2023-10-27,13.10861
2023-10-28,5.9925
2023-10-29,4.68164
2023-10-30,8.2397
2023-10-31,11.23595
2023-11-01,10.01872
2023-11-02,13.95131
2023-11-03,10.20599
2023-11-04,4.77528
2023-11-05,6.17977
2023-11-06,17.22846
2023-11-07,15.3558
2023-11-08,13.10861
2023-11-09,12.82771
2023-11-10,10.58052
2023-11-11,4.49438
2023-11-12,5.33707
2023-11-13,8.42696
2023-11-14,9.73782
2023-11-15,12.92134
2023-11-16,11.42322
2023-11-17,10.48689
2023-11-18,6.36704
2023-11-19,6.64794
2023-11-20,11.23595
2023-11-21,12.92134
2023-11-22,9.55056
2023-11-23,8.33333
2023-11-24,8.70786
2023-11-25,5.71161
2023-11-26,4.49438
2023-11-27,8.33333
2023-11-28,9.17602
2023-11-29,8.33333
2023-11-30,7.58426
2023-12-01,7.397
2023-12-02,6.64794
2023-12-03,6.5543
2023-12-04,6.92883
2023-12-05,9.36329
2023-12-06,12.17228
2023-12-07,9.26966
2023-12-08,8.98876
2023-12-09,6.17977
2023-12-10,4.77528
2023-12-11,8.80149
2023-12-12,12.45318
2023-12-13,12.54681
2023-12-14,12.45318
2023-12-15,12.54681
2023-12-16,7.20973
2023-12-17,9.36329
2023-12-18,10.48689
2023-12-19,11.79775
2023-12-20,13.01498
2023-12-21,11.42322
2023-12-22,12.92134
2023-12-23,8.42696
2023-12-24,6.17977
2023-12-25,7.9588
2023-12-26,12.73408
2023-12-27,14.60674
2023-12-28,16.10486
2023-12-29,12.35955
2023-12-30,7.86516
2023-12-31,8.61423
2024-01-01,8.80149
2024-01-02,16.4794
2024-01-03,17.50936
2024-01-04,12.64044
2024-01-05,10.58052
2024-01-06,5.9925
2024-01-07,7.77153
2024-01-08,8.89513
2024-01-09,10.95505
2024-01-10,12.92134
2024-01-11,13.10861
2024-01-12,10.11235
2024-01-13,6.36704
2024-01-14,5.9925
2024-01-15,10.20599
2024-01-16,10.20599
2024-01-17,14.32584
2024-01-18,12.64044
2024-01-19,11.04868
2024-01-20,9.08239
2024-01-21,8.05243
2024-01-22,15.9176
2024-01-23,13.95131
2024-01-24,15.54307
2024-01-25,15.9176
2024-01-26,11.89138
2024-01-27,7.77153
2024-01-28,8.61423
2024-01-29,11.98501
2024-01-30,17.97752
2024-01-31,11.61048
2024-02-01,10.01872
2024-02-02,15.16853
2024-02-03,9.08239
2024-02-04,8.2397
2024-02-05,11.51685
2024-02-06,15.0749
2024-02-07,12.73408
2024-02-08,16.38576
2024-02-09,8.33333
2024-02-10,8.05243
2024-02-11,8.61423
2024-02-12,11.23595
2024-02-13,21.06741
2024-02-14,16.85393
2024-02-15,18.16479
2024-02-16,17.88389
2024-02-17,10.20599
2024-02-18,10.20599
2024-02-19,15.54307
2024-02-20,16.1985
2024-02-21,16.4794
2024-02-22,15.44943
2024-02-23,19.00749
2024-02-24,12.35955
2024-02-25,9.36329
2024-02-26,16.01123
2024-02-27,16.01123
2024-02-28,14.98127
2024-02-29,11.89138
2024-03-01,9.17602
2024-03-02,8.52059
2024-03-03,10.76779
2024-03-04,18.53932
2024-03-05,21.72284
2024-03-06,13.67041
2024-03-07,15.9176
2024-03-08,18.91385
2024-03-09,9.36329
2024-03-10,7.397
2024-03-11,12.54681
2024-03-12,14.70037
2024-03-13,14.41947
2024-03-14,14.98127
2024-03-15,10.58052
2024-03-16,6.36704
2024-03-17,8.98876
2024-03-18,13.38951
2024-03-19,12.45318
2024-03-20,13.67041
