date,카카오주가
2023-05-30,6.9094
2023-05-31,6.12989
2023-06-01,5.49066
2023-06-02,6.26366
2023-06-03,0.93477
2023-06-04,0.68046
2023-06-05,6.03499
2023-06-06,0.96614
2023-06-07,5.93142
2023-06-08,5.3275
2023-06-09,5.78858
2023-06-10,0.80002
2023-06-11,0.7576
2023-06-12,5.87755
2023-06-13,6.05453
2023-06-14,5.90656
2023-06-15,7.21994
2023-06-16,6.28654
2023-06-17,0.82567
2023-06-18,0.72682
2023-06-19,7.09505
2023-06-20,6.52468
2023-06-21,7.36179
2023-06-22,6.64364
2023-06-23,8.35575
2023-06-24,1.23288
2023-06-25,0.90912
2023-06-26,6.98476
2023-06-27,6.82338
2023-06-28,6.99285
2023-06-29,6.52468
2023-06-30,6.1151
2023-07-01,0.94049
2023-07-02,0.76707
2023-07-03,8.13301
2023-07-04,6.65272
2023-07-05,6.51422
2023-07-06,8.22436
2023-07-07,6.33666
2023-07-08,0.79982
2023-07-09,0.66961
2023-07-10,5.95825
2023-07-11,6.40433
2023-07-12,6.37335
2023-07-13,6.69297
2023-07-14,6.79142
2023-07-15,0.92747
2023-07-16,0.70966
2023-07-17,6.20664
2023-07-18,5.78779
2023-07-19,5.80949
2023-07-20,5.63962
2023-07-21,5.28804
2023-07-22,0.74044
2023-07-23,0.68006
2023-07-24,5.86355
2023-07-25,5.92846
2023-07-26,7.39533
2023-07-27,8.76849
2023-07-28,6.85948
2023-07-29,0.97403
2023-07-30,0.82488
2023-07-31,7.52673
2023-08-01,12.48372
2023-08-02,8.3524
2023-08-03,7.44643
2023-08-04,6.85376
2023-08-05,0.91248
2023-08-06,0.78818
2023-08-07,7.53679
2023-08-08,6.27865
2023-08-09,6.41123
2023-08-10,6.24669
2023-08-11,6.01073
2023-08-12,0.79943
2023-08-13,0.65955
2023-08-14,5.47843
2023-08-15,1.04821
2023-08-16,5.47922
2023-08-17,5.55281
2023-08-18,5.42062
2023-08-19,0.72051
2023-08-20,0.5903
2023-08-21,5.42713
2023-08-22,5.07299
2023-08-23,4.75555
2023-08-24,5.66448
2023-08-25,5.03748
2023-08-26,0.67691
2023-08-27,0.59464
2023-08-28,5.07595
2023-08-29,4.7879
2023-08-30,4.83703
2023-08-31,4.49236
2023-09-01,5.14165
2023-09-02,0.6919
2023-09-03,0.50743
2023-09-04,5.29455
2023-09-05,4.61665
2023-09-06,4.25758
2023-09-07,4.62672
2023-09-08,4.10152
2023-09-09,0.69999
2023-09-10,0.7355
2023-09-11,4.41325
2023-09-12,4.33157
2023-09-13,4.61626
2023-09-14,4.66203
2023-09-15,4.54464
2023-09-16,0.63331
2023-09-17,0.47626
2023-09-18,4.23943
2023-09-19,3.89732
2023-09-20,3.96795
2023-09-21,4.66775
2023-09-22,4.24121
2023-09-23,0.73965
2023-09-24,0.57767
2023-09-25,4.26902
2023-09-26,4.74055
2023-09-27,3.79947
2023-09-28,0.62877
2023-09-29,0.43088
2023-09-30,0.45318
2023-10-01,0.50941
2023-10-02,0.83672
2023-10-03,0.56583
2023-10-04,5.78601
2023-10-05,5.28863
2023-10-06,4.93015
2023-10-07,0.90005
2023-10-08,0.64731
2023-10-09,0.78068
2023-10-10,4.95067
2023-10-11,5.27285
2023-10-12,4.99605
2023-10-13,4.18064
2023-10-14,0.84323
2023-10-15,0.66704
2023-10-16,4.65749
2023-10-17,4.44244
2023-10-18,4.22148
2023-10-19,6.9236
2023-10-20,9.71905
2023-10-21,2.83865
2023-10-22,1.95793
2023-10-23,12.78084
2023-10-24,13.30683
2023-10-25,9.1763
2023-10-26,9.8755
2023-10-27,8.17405
2023-10-28,1.75373
2023-10-29,1.63556
2023-10-30,7.11083
2023-10-31,8.37292
2023-11-01,7.49871
2023-11-02,8.0095
2023-11-03,11.02454
2023-11-04,2.24637
2023-11-05,2.12701
2023-11-06,14.87649
2023-11-07,10.1306
2023-11-08,8.06277
2023-11-09,9.46711
2023-11-10,7.29945
2023-11-11,1.58327
2023-11-12,1.0129
2023-11-13,7.0913
2023-11-14,8.14958
2023-11-15,9.87432
2023-11-16,8.46032
2023-11-17,6.45622
2023-11-18,1.02335
2023-11-19,0.78285
2023-11-20,6.75788
2023-11-21,8.73239
2023-11-22,9.1909
2023-11-23,8.03653
2023-11-24,7.113
2023-11-25,1.05966
2023-11-26,0.88959
2023-11-27,7.02876
2023-11-28,7.48253
2023-11-29,7.19902
2023-11-30,7.09071
2023-12-01,5.99317
2023-12-02,0.97778
2023-12-03,1.00106
2023-12-04,7.36653
2023-12-05,6.326
2023-12-06,6.32146
2023-12-07,5.67868
2023-12-08,6.46194
2023-12-09,1.09616
2023-12-10,0.85921
2023-12-11,7.16805
2023-12-12,6.67778
2023-12-13,5.87578
2023-12-14,11.06498
2023-12-15,8.62427
2023-12-16,1.4353
2023-12-17,1.36724
2023-12-18,7.22132
2023-12-19,6.46056
2023-12-20,7.12425
2023-12-21,6.14647
2023-12-22,6.16679
2023-12-23,0.90498
2023-12-24,0.6704
2023-12-25,0.78266
2023-12-26,6.05038
2023-12-27,6.58426
2023-12-28,7.00509
2023-12-29,3.37154
2023-12-30,0.92293
2023-12-31,0.79469
2024-01-01,0.77615
2024-01-02,11.91966
2024-01-03,8.41534
2024-01-04,7.8714
2024-01-05,6.74584
2024-01-06,0.90064
2024-01-07,0.76332
2024-01-08,8.50826
2024-01-09,9.63816
2024-01-10,9.53221
2024-01-11,13.62881
2024-01-12,9.21477
2024-01-13,1.18001
2024-01-14,1.08116
2024-01-15,9.43751
2024-01-16,7.95032
2024-01-17,7.93828
2024-01-18,7.37619
2024-01-19,7.36909
2024-01-20,1.10306
2024-01-21,0.80554
2024-01-22,7.0984
2024-01-23,7.02186
2024-01-24,6.10799
2024-01-25,6.06952
2024-01-26,5.96042
2024-01-27,0.75365
2024-01-28,0.59681
2024-01-29,6.37079
2024-01-30,6.11944
2024-01-31,5.71794
2024-02-01,6.5377
2024-02-02,8.87976
2024-02-03,1.26425
2024-02-04,0.8742
2024-02-05,6.67363
2024-02-06,5.80219
2024-02-07,6.2019
2024-02-08,5.30225
2024-02-09,0.74833
2024-02-10,0.53939
2024-02-11,0.54078
2024-02-12,0.6408
2024-02-13,6.32206
2024-02-14,5.66093
2024-02-15,14.78573
2024-02-16,8.50254
2024-02-17,0.92925
2024-02-18,0.77338
2024-02-19,7.02501
2024-02-20,6.53217
2024-02-21,5.72268
2024-02-22,5.73866
2024-02-23,5.70196
2024-02-24,0.77299
2024-02-25,0.58438
2024-02-26,5.50842
2024-02-27,5.10831
2024-02-28,5.59937
2024-02-29,5.79252
2024-03-01,1.00856
2024-03-02,0.68697
2024-03-03,1.12279
2024-03-04,6.84843
2024-03-05,6.2609
2024-03-06,5.70847
2024-03-07,5.99297
2024-03-08,5.63528
2024-03-09,0.76904
2024-03-10,0.59621
2024-03-11,5.46758
2024-03-12,5.84697
2024-03-13,5.92747
2024-03-14,5.54847
2024-03-15,4.5405
2024-03-16,0.67375
2024-03-17,0.56386
2024-03-18,4.97987
2024-03-19,4.69202
2024-03-20,5.38077
