date,연금저축보험
2023-05-30,24.94004
2023-05-31,28.21742
2023-06-01,24.70023
2023-06-02,22.6219
2023-06-03,12.39008
2023-06-04,16.8665
2023-06-05,27.01838
2023-06-06,17.58593
2023-06-07,25.4996
2023-06-08,21.58273
2023-06-09,19.02478
2023-06-10,13.50919
2023-06-11,12.94964
2023-06-12,22.06235
2023-06-13,20.6235
2023-06-14,22.94164
2023-06-15,25.17985
2023-06-16,20.8633
2023-06-17,13.90887
2023-06-18,14.14868
2023-06-19,22.78177
2023-06-20,20.78337
2023-06-21,26.37889
2023-06-22,21.90247
2023-06-23,21.90247
2023-06-24,15.7474
2023-06-25,18.78497
2023-06-26,23.18145
2023-06-27,23.34132
2023-06-28,24.22062
2023-06-29,21.82254
2023-06-30,20.30375
2023-07-01,11.27098
2023-07-02,11.59072
2023-07-03,14.38848
2023-07-04,16.78657
2023-07-05,18.70503
2023-07-06,19.66426
2023-07-07,19.42446
2023-07-08,13.66906
2023-07-09,17.42605
2023-07-10,20.06394
2023-07-11,22.22222
2023-07-12,21.90247
2023-07-13,20.38369
2023-07-14,15.98721
2023-07-15,12.70983
2023-07-16,12.31015
2023-07-17,19.18465
2023-07-18,21.10311
2023-07-19,17.98561
2023-07-20,21.42286
2023-07-21,20.6235
2023-07-22,13.10951
2023-07-23,13.26938
2023-07-24,20.78337
2023-07-25,24.06075
2023-07-26,21.02318
2023-07-27,19.82414
2023-07-28,17.10631
2023-07-29,11.43085
2023-07-30,13.18944
2023-07-31,15.7474
2023-08-01,17.7458
2023-08-02,17.02637
2023-08-03,20.30375
2023-08-04,14.54836
2023-08-05,11.83053
2023-08-06,12.62989
2023-08-07,17.7458
2023-08-08,19.34452
2023-08-09,20.22382
2023-08-10,18.70503
2023-08-11,20.06394
2023-08-12,12.62989
2023-08-13,12.8697
2023-08-14,16.06714
2023-08-15,14.14868
2023-08-16,22.86171
2023-08-17,20.30375
2023-08-18,17.18625
2023-08-19,16.38689
2023-08-20,18.14548
2023-08-21,23.42126
2023-08-22,20.6235
2023-08-23,23.18145
2023-08-24,21.58273
2023-08-25,23.741
2023-08-26,16.38689
2023-08-27,13.42925
2023-08-28,20.38369
2023-08-29,23.66107
2023-08-30,23.10151
2023-08-31,19.82414
2023-09-01,15.10791
2023-09-02,11.9904
2023-09-03,18.06554
2023-09-04,18.8649
2023-09-05,19.42446
2023-09-06,19.82414
2023-09-07,16.38689
2023-09-08,14.8681
2023-09-09,12.15027
2023-09-10,11.75059
2023-09-11,17.7458
2023-09-12,15.7474
2023-09-13,19.26458
2023-09-14,15.98721
2023-09-15,16.22701
2023-09-16,10.71143
2023-09-17,23.26139
2023-09-18,17.18625
2023-09-19,17.66586
2023-09-20,17.02637
2023-09-21,14.78816
2023-09-22,14.46842
2023-09-23,8.31334
2023-09-24,11.43085
2023-09-25,16.94644
2023-09-26,17.26618
2023-09-27,11.75059
2023-09-28,9.1127
2023-09-29,6.8745
2023-09-30,9.43245
2023-10-01,9.1127
2023-10-02,10.47162
2023-10-03,11.9904
2023-10-04,16.22701
2023-10-05,14.38848
2023-10-06,15.10791
2023-10-07,7.19424
2023-10-08,11.43085
2023-10-09,11.11111
2023-10-10,19.90407
2023-10-11,19.66426
2023-10-12,19.10471
2023-10-13,16.78657
2023-10-14,10.31175
2023-10-15,10.8713
2023-10-16,19.82414
2023-10-17,17.7458
2023-10-18,18.8649
2023-10-19,17.18625
2023-10-20,17.58593
2023-10-21,10.95123
2023-10-22,11.59072
2023-10-23,17.98561
2023-10-24,22.38209
2023-10-25,21.10311
2023-10-26,20.78337
2023-10-27,20.70343
2023-10-28,10.79136
2023-10-29,12.94964
2023-10-30,22.54196
2023-10-31,20.38369
2023-11-01,22.22222
2023-11-02,21.50279
2023-11-03,24.30055
2023-11-04,13.02957
2023-11-05,14.46842
2023-11-06,17.90567
2023-11-07,20.14388
2023-11-08,21.02318
2023-11-09,20.06394
2023-11-10,17.58593
2023-11-11,10.55155
2023-11-12,11.9904
2023-11-13,23.34132
2023-11-14,21.82254
2023-11-15,20.14388
2023-11-16,22.86171
2023-11-17,21.58273
2023-11-18,11.9904
2023-11-19,15.18784
2023-11-20,28.21742
2023-11-21,27.17825
2023-11-22,25.17985
2023-11-23,23.58113
2023-11-24,24.22062
2023-11-25,15.90727
2023-11-26,16.30695
2023-11-27,27.01838
2023-11-28,34.13269
2023-11-29,32.21422
2023-11-30,27.89768
2023-12-01,23.50119
2023-12-02,15.42765
2023-12-03,18.22541
2023-12-04,29.33653
2023-12-05,27.97761
2023-12-06,32.13429
2023-12-07,28.77697
2023-12-08,30.29576
2023-12-09,17.50599
2023-12-10,20.6235
2023-12-11,33.73301
2023-12-12,31.33493
2023-12-13,35.41167
2023-12-14,36.53077
2023-12-15,31.17505
2023-12-16,19.42446
2023-12-17,19.18465
2023-12-18,27.41806
2023-12-19,30.69544
2023-12-20,38.84892
2023-12-21,36.13109
2023-12-22,39.08872
2023-12-23,23.98081
2023-12-24,22.22222
2023-12-25,27.57793
2023-12-26,48.28137
2023-12-27,52.75779
2023-12-28,48.60111
2023-12-29,44.68425
2023-12-30,27.7378
2023-12-31,27.7378
2024-01-01,19.82414
2024-01-02,34.21262
2024-01-03,31.4948
2024-01-04,27.498
2024-01-05,33.97282
2024-01-06,17.42605
2024-01-07,21.90247
2024-01-08,28.05755
2024-01-09,33.17346
2024-01-10,32.77378
2024-01-11,34.93205
2024-01-12,26.21902
2024-01-13,20.06394
2024-01-14,28.13749
2024-01-15,38.12949
2024-01-16,49.72022
2024-01-17,51.63868
2024-01-18,50.83932
2024-01-19,48.68105
2024-01-20,32.45403
2024-01-21,28.85691
2024-01-22,66.42685
2024-01-23,70.02398
2024-01-24,66.10711
2024-01-25,64.10871
2024-01-26,56.67466
2024-01-27,41.16706
2024-01-28,40.44764
2024-01-29,60.59152
2024-01-30,55.79536
2024-01-31,57.15427
2024-02-01,47.64188
2024-02-02,37.33013
2024-02-03,27.17825
2024-02-04,30.05595
2024-02-05,39.00879
2024-02-06,37.88968
2024-02-07,35.33173
2024-02-08,31.81454
2024-02-09,27.7378
2024-02-10,23.90087
2024-02-11,27.33812
2024-02-12,29.81614
2024-02-13,49.48041
2024-02-14,48.92086
2024-02-15,44.60431
2024-02-16,47.56195
2024-02-17,28.45723
2024-02-18,33.41326
2024-02-19,41.96642
2024-02-20,46.92246
2024-02-21,50.83932
2024-02-22,47.48201
2024-02-23,43.08553
2024-02-24,27.41806
2024-02-25,32.45403
2024-02-26,49.64028
2024-02-27,44.68425
2024-02-28,38.12949
2024-02-29,35.73141
2024-03-01,23.741
2024-03-02,24.94004
2024-03-03,22.94164
2024-03-04,31.97442
2024-03-05,29.97601
2024-03-06,28.05755
2024-03-07,27.89768
2024-03-08,27.65787
2024-03-09,18.54516
2024-03-10,16.70663
2024-03-11,23.02158
2024-03-12,27.17825
2024-03-13,28.37729
2024-03-14,21.82254
2024-03-15,20.22382
2024-03-16,15.58752
2024-03-17,18.38529
2024-03-18,21.58273
2024-03-19,28.6171
2024-03-20,28.85691
