date,주식거래소
2023-06-03,3.69609
2023-06-04,3.28542
2023-06-05,6.77618
2023-06-06,2.05338
2023-06-07,6.57084
2023-06-08,6.57084
2023-06-09,5.3388
2023-06-10,2.6694
2023-06-11,2.25872
2023-06-12,5.74948
2023-06-13,7.80287
2023-06-14,6.98151
2023-06-15,6.57084
2023-06-16,4.92813
2023-06-17,4.92813
2023-06-18,2.46406
2023-06-19,8.00821
2023-06-20,8.00821
2023-06-21,6.16016
2023-06-22,5.95482
2023-06-23,4.51745
2023-06-24,1.84804
2023-06-25,2.87474
2023-06-26,4.10677
2023-06-27,5.3388
2023-06-28,4.92813
2023-06-29,8.00821
2023-06-30,5.54414
2023-07-01,1.43737
2023-07-02,4.10677
2023-07-03,5.13347
2023-07-04,5.74948
2023-07-05,5.95482
2023-07-06,6.16016
2023-07-07,3.90143
2023-07-08,4.72279
2023-07-09,1.43737
2023-07-10,4.10677
2023-07-11,4.31211
2023-07-12,9.65092
2023-07-13,7.80287
2023-07-14,6.16016
2023-07-15,4.51745
2023-07-16,2.87474
2023-07-17,6.57084
2023-07-18,5.54414
2023-07-19,6.77618
2023-07-20,8.21355
2023-07-21,13.7577
2023-07-22,7.39219
2023-07-23,7.18685
2023-07-24,7.18685
2023-07-25,8.00821
2023-07-26,10.67761
2023-07-27,11.70431
2023-07-28,8.82956
2023-07-29,6.16016
2023-07-30,2.05338
2023-07-31,100.0
2023-08-01,9.0349
2023-08-02,7.18685
2023-08-03,5.95482
2023-08-04,7.39219
2023-08-05,2.46406
2023-08-06,2.87474
2023-08-07,5.95482
2023-08-08,5.74948
2023-08-09,6.98151
2023-08-10,9.85626
2023-08-11,7.18685
2023-08-12,1.64271
2023-08-13,4.51745
2023-08-14,5.95482
2023-08-15,6.16016
2023-08-16,6.77618
2023-08-17,9.24024
2023-08-18,4.72279
2023-08-19,2.05338
2023-08-21,5.74948
2023-08-22,5.13347
2023-08-23,7.59753
2023-08-24,6.98151
2023-08-25,5.3388
2023-08-26,1.43737
2023-08-27,1.64271
2023-08-28,6.77618
2023-08-29,6.57084
2023-08-30,4.51745
2023-08-31,6.98151
2023-09-01,8.41889
2023-09-02,3.08008
2023-09-03,2.25872
2023-09-04,6.57084
2023-09-05,4.31211
2023-09-06,7.39219
2023-09-07,3.49075
2023-09-08,5.13347
2023-09-09,2.46406
2023-09-10,4.31211
2023-09-11,5.3388
2023-09-12,5.3388
2023-09-13,5.3388
2023-09-14,6.77618
2023-09-15,6.16016
2023-09-16,2.25872
2023-09-17,1.43737
2023-09-18,5.3388
2023-09-19,6.77618
2023-09-20,4.72279
2023-09-21,5.95482
2023-09-22,4.92813
2023-09-23,1.84804
2023-09-24,1.23203
2023-09-25,6.77618
2023-09-26,5.54414
2023-09-27,4.31211
2023-09-28,2.05338
2023-09-29,2.05338
2023-09-30,2.25872
2023-10-01,2.46406
2023-10-02,4.31211
2023-10-04,5.74948
2023-10-05,6.16016
2023-10-06,4.72279
2023-10-07,2.6694
2023-10-08,1.02669
2023-10-09,1.02669
2023-10-10,3.90143
2023-10-11,4.31211
2023-10-12,3.49075
2023-10-13,2.87474
2023-10-14,1.23203
2023-10-15,2.05338
2023-10-16,5.3388
2023-10-17,4.51745
2023-10-18,3.90143
2023-10-19,4.31211
2023-10-20,3.69609
2023-10-21,2.25872
2023-10-23,6.3655
2023-10-24,7.80287
2023-10-25,4.51745
2023-10-26,6.16016
2023-10-27,4.92813
2023-10-28,2.6694
2023-10-29,1.23203
2023-10-30,1.64271
2023-10-31,6.98151
2023-11-01,3.90143
2023-11-02,4.51745
2023-11-03,5.13347
2023-11-04,3.28542
2023-11-05,5.3388
2023-11-06,8.62422
2023-11-07,7.80287
2023-11-08,6.3655
2023-11-09,5.54414
2023-11-10,5.3388
2023-11-11,2.6694
2023-11-12,2.25872
2023-11-13,5.54414
2023-11-14,6.16016
2023-11-15,5.54414
2023-11-16,15.19507
2023-11-17,9.85626
2023-11-18,1.64271
2023-11-19,3.49075
2023-11-20,7.18685
2023-11-21,5.54414
2023-11-22,5.74948
2023-11-23,4.92813
2023-11-24,4.72279
2023-11-25,2.46406
2023-11-26,3.69609
2023-11-27,6.57084
2023-11-28,6.16016
2023-11-29,6.3655
2023-11-30,4.92813
2023-12-01,3.69609
2023-12-02,3.49075
2023-12-03,2.05338
2023-12-04,6.77618
2023-12-05,3.08008
2023-12-06,9.0349
2023-12-07,6.77618
2023-12-08,5.54414
2023-12-09,3.49075
2023-12-10,2.87474
2023-12-11,6.3655
2023-12-12,6.3655
2023-12-13,6.57084
2023-12-14,5.74948
2023-12-15,4.51745
2023-12-16,3.49075
2023-12-17,4.31211
2023-12-18,3.90143
2023-12-19,8.00821
2023-12-20,5.95482
2023-12-21,6.3655
2023-12-22,6.98151
2023-12-23,2.25872
2023-12-24,2.05338
2023-12-25,2.46406
2023-12-26,9.24024
2023-12-27,7.18685
2023-12-28,13.34702
2023-12-29,34.49691
2023-12-30,1.64271
2023-12-31,1.84804
2024-01-01,4.31211
2024-01-02,17.24845
2024-01-03,5.54414
2024-01-04,4.72279
2024-01-05,5.3388
2024-01-06,5.3388
2024-01-07,3.69609
2024-01-08,6.77618
2024-01-09,3.69609
2024-01-10,5.54414
2024-01-11,7.59753
2024-01-12,6.57084
2024-01-13,4.10677
2024-01-14,2.6694
2024-01-15,4.72279
2024-01-16,3.49075
2024-01-17,6.16016
2024-01-18,6.98151
2024-01-19,8.62422
2024-01-20,5.74948
2024-01-21,3.69609
2024-01-22,6.16016
2024-01-23,7.59753
2024-01-24,5.54414
2024-01-25,4.31211
2024-01-26,5.3388
2024-01-27,2.6694
2024-01-28,2.87474
2024-01-29,8.00821
2024-01-30,6.98151
2024-01-31,4.31211
2024-02-01,5.13347
2024-02-02,5.74948
2024-02-03,4.31211
2024-02-04,3.49075
2024-02-05,5.95482
2024-02-06,7.18685
2024-02-07,6.16016
2024-02-08,6.77618
2024-02-09,3.28542
2024-02-10,3.49075
2024-02-11,4.10677
2024-02-12,3.08008
2024-02-13,9.24024
2024-02-14,5.74948
2024-02-15,6.77618
2024-02-16,8.00821
2024-02-17,4.72279
2024-02-18,2.46406
2024-02-19,4.31211
2024-02-20,7.18685
2024-02-21,6.77618
2024-02-22,8.21355
2024-02-23,8.62422
2024-02-24,3.69609
2024-02-25,5.13347
2024-02-26,6.77618
2024-02-27,6.57084
2024-02-28,8.82956
2024-02-29,9.24024
2024-03-01,5.74948
2024-03-02,3.90143
2024-03-03,3.49075
2024-03-04,8.21355
2024-03-05,8.82956
2024-03-06,7.39219
2024-03-07,7.18685
2024-03-08,9.85626
2024-03-09,5.95482
2024-03-10,3.28542
2024-03-11,12.93634
2024-03-12,11.08829
2024-03-13,8.82956
2024-03-14,12.731
2024-03-15,8.41889
2024-03-16,5.13347
2024-03-17,5.3388
2024-03-18,10.26694
2024-03-19,7.39219
2024-03-20,6.16016
